delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
265457-601905-415650-1365329-722482-460146-1313175-2213090,57223-80396-140398-78464-493290-145267-172088-188790,25587-15253-121791-24040-71210-43216-61029-38444,7340-3062-4848-16385-26590-13398-85926-31465,1741-4589-36542-12621-65887-6467-51670-19930,4258-4187-27433-16012-30426-4325-32047-23985,4475-8977-16309-12729-25564-2334-41388-16274,2788-2386-21171-3443-3071-4263-47800-12413,easy
601905-415650-1365329-722482-460146-1313175-2213090-169848,80396-140398-78464-493290-145267-172088-188790-47245,15253-121791-24040-71210-43216-61029-38444-2632,3062-4848-16385-26590-13398-85926-31465-7738,4589-36542-12621-65887-6467-51670-19930-7731,4187-27433-16012-30426-4325-32047-23985-3230,8977-16309-12729-25564-2334-41388-16274-2612,2386-21171-3443-3071-4263-47800-12413-3819,easy
415650-1365329-722482-460146-1313175-2213090-169848-293536,140398-78464-493290-145267-172088-188790-47245-91918,121791-24040-71210-43216-61029-38444-2632-2475,4848-16385-26590-13398-85926-31465-7738-16619,36542-12621-65887-6467-51670-19930-7731-15359,27433-16012-30426-4325-32047-23985-3230-20985,16309-12729-25564-2334-41388-16274-2612-25372,21171-3443-3071-4263-47800-12413-3819-4526,easy
1365329-722482-460146-1313175-2213090-169848-293536-445371,78464-493290-145267-172088-188790-47245-91918-438119,24040-71210-43216-61029-38444-2632-2475-165126,16385-26590-13398-85926-31465-7738-16619-130204,12621-65887-6467-51670-19930-7731-15359-27061,16012-30426-4325-32047-23985-3230-20985-30320,12729-25564-2334-41388-16274-2612-25372-18885,3443-3071-4263-47800-12413-3819-4526-5032,easy
722482-460146-1313175-2213090-169848-293536-445371-700261,493290-145267-172088-188790-47245-91918-438119-71739,71210-43216-61029-38444-2632-2475-165126-13405,26590-13398-85926-31465-7738-16619-130204-9075,65887-6467-51670-19930-7731-15359-27061-3522,30426-4325-32047-23985-3230-20985-30320-8715,25564-2334-41388-16274-2612-25372-18885-3296,3071-4263-47800-12413-3819-4526-5032-1344,easy
460146-1313175-2213090-169848-293536-445371-700261-592052,145267-172088-188790-47245-91918-438119-71739-69952,43216-61029-38444-2632-2475-165126-13405-3493,13398-85926-31465-7738-16619-130204-9075-12351,6467-51670-19930-7731-15359-27061-3522-11363,4325-32047-23985-3230-20985-30320-8715-6808,2334-41388-16274-2612-25372-18885-3296-2915,4263-47800-12413-3819-4526-5032-1344-1679,easy
1313175-2213090-169848-293536-445371-700261-592052-988844,172088-188790-47245-91918-438119-71739-69952-80491,61029-38444-2632-2475-165126-13405-3493-49748,85926-31465-7738-16619-130204-9075-12351-11712,51670-19930-7731-15359-27061-3522-11363-31184,32047-23985-3230-20985-30320-8715-6808-19084,41388-16274-2612-25372-18885-3296-2915-13915,47800-12413-3819-4526-5032-1344-1679-3498,easy
2213090-169848-293536-445371-700261-592052-988844-706451,188790-47245-91918-438119-71739-69952-80491-366778,38444-2632-2475-165126-13405-3493-49748-97863,31465-7738-16619-130204-9075-12351-11712-48528,19930-7731-15359-27061-3522-11363-31184-25581,23985-3230-20985-30320-8715-6808-19084-36480,16274-2612-25372-18885-3296-2915-13915-7635,12413-3819-4526-5032-1344-1679-3498-4908,easy
169848-293536-445371-700261-592052-988844-706451-2703807,47245-91918-438119-71739-69952-80491-366778-234485,2632-2475-165126-13405-3493-49748-97863-13365,7738-16619-130204-9075-12351-11712-48528-36362,7731-15359-27061-3522-11363-31184-25581-28073,3230-20985-30320-8715-6808-19084-36480-12217,2612-25372-18885-3296-2915-13915-7635-10373,3819-4526-5032-1344-1679-3498-4908-2803,easy
293536-445371-700261-592052-988844-706451-2703807-534816,91918-438119-71739-69952-80491-366778-234485-181364,2475-165126-13405-3493-49748-97863-13365-28001,16619-130204-9075-12351-11712-48528-36362-59841,15359-27061-3522-11363-31184-25581-28073-37583,20985-30320-8715-6808-19084-36480-12217-17644,25372-18885-3296-2915-13915-7635-10373-13555,4526-5032-1344-1679-3498-4908-2803-4564,easy
445371-700261-592052-988844-706451-2703807-534816-214968,438119-71739-69952-80491-366778-234485-181364-77980,165126-13405-3493-49748-97863-13365-28001-2733,130204-9075-12351-11712-48528-36362-59841-6033,27061-3522-11363-31184-25581-28073-37583-8341,30320-8715-6808-19084-36480-12217-17644-4262,18885-3296-2915-13915-7635-10373-13555-2082,5032-1344-1679-3498-4908-2803-4564-637,easy
700261-592052-988844-706451-2703807-534816-214968-883458,71739-69952-80491-366778-234485-181364-77980-87901,13405-3493-49748-97863-13365-28001-2733-24514,9075-12351-11712-48528-36362-59841-6033-21162,3522-11363-31184-25581-28073-37583-8341-24838,8715-6808-19084-36480-12217-17644-4262-13963,3296-2915-13915-7635-10373-13555-2082-8727,1344-1679-3498-4908-2803-4564-637-4716,easy
592052-988844-706451-2703807-534816-214968-883458-475910,69952-80491-366778-234485-181364-77980-87901-143501,3493-49748-97863-13365-28001-2733-24514-54490,12351-11712-48528-36362-59841-6033-21162-7147,11363-31184-25581-28073-37583-8341-24838-10428,6808-19084-36480-12217-17644-4262-13963-23684,2915-13915-7635-10373-13555-2082-8727-14754,1679-3498-4908-2803-4564-637-4716-8646,easy
988844-706451-2703807-534816-214968-883458-475910-1523467,80491-366778-234485-181364-77980-87901-143501-136499,49748-97863-13365-28001-2733-24514-54490-26096,11712-48528-36362-59841-6033-21162-7147-23694,31184-25581-28073-37583-8341-24838-10428-14460,19084-36480-12217-17644-4262-13963-23684-21979,13915-7635-10373-13555-2082-8727-14754-17466,3498-4908-2803-4564-637-4716-8646-4423,easy
706451-2703807-534816-214968-883458-475910-1523467-2375188,366778-234485-181364-77980-87901-143501-136499-407297,97863-13365-28001-2733-24514-54490-26096-38829,48528-36362-59841-6033-21162-7147-23694-20353,25581-28073-37583-8341-24838-10428-14460-23096,36480-12217-17644-4262-13963-23684-21979-23452,7635-10373-13555-2082-8727-14754-17466-7603,4908-2803-4564-637-4716-8646-4423-12693,easy
2703807-534816-214968-883458-475910-1523467-2375188-732654,234485-181364-77980-87901-143501-136499-407297-108705,13365-28001-2733-24514-54490-26096-38829-27679,36362-59841-6033-21162-7147-23694-20353-18876,28073-37583-8341-24838-10428-14460-23096-27919,12217-17644-4262-13963-23684-21979-23452-22133,10373-13555-2082-8727-14754-17466-7603-3883,2803-4564-637-4716-8646-4423-12693-7429,easy
534816-214968-883458-475910-1523467-2375188-732654-252261,181364-77980-87901-143501-136499-407297-108705-444765,28001-2733-24514-54490-26096-38829-27679-11220,59841-6033-21162-7147-23694-20353-18876-14826,37583-8341-24838-10428-14460-23096-27919-67950,17644-4262-13963-23684-21979-23452-22133-19915,13555-2082-8727-14754-17466-7603-3883-5749,4564-637-4716-8646-4423-12693-7429-3660,easy
214968-883458-475910-1523467-2375188-732654-252261-94409,77980-87901-143501-136499-407297-108705-444765-58198,2733-24514-54490-26096-38829-27679-11220-29316,6033-21162-7147-23694-20353-18876-14826-9553,8341-24838-10428-14460-23096-27919-67950-16696,4262-13963-23684-21979-23452-22133-19915-22010,2082-8727-14754-17466-7603-3883-5749-21965,637-4716-8646-4423-12693-7429-3660-4809,easy
883458-475910-1523467-2375188-732654-252261-94409-286867,87901-143501-136499-407297-108705-444765-58198-95971,24514-54490-26096-38829-27679-11220-29316-34102,21162-7147-23694-20353-18876-14826-9553-59646,24838-10428-14460-23096-27919-67950-16696-30681,13963-23684-21979-23452-22133-19915-22010-22738,8727-14754-17466-7603-3883-5749-21965-7973,4716-8646-4423-12693-7429-3660-4809-8154,easy
475910-1523467-2375188-732654-252261-94409-286867-381827,143501-136499-407297-108705-444765-58198-95971-120696,54490-26096-38829-27679-11220-29316-34102-8542,7147-23694-20353-18876-14826-9553-59646-12049,10428-14460-23096-27919-67950-16696-30681-31983,23684-21979-23452-22133-19915-22010-22738-9051,14754-17466-7603-3883-5749-21965-7973-13447,8646-4423-12693-7429-3660-4809-8154-5966,easy
1523467-2375188-732654-252261-94409-286867-381827-218800,136499-407297-108705-444765-58198-95971-120696-35355,26096-38829-27679-11220-29316-34102-8542-3707,23694-20353-18876-14826-9553-59646-12049-2464,14460-23096-27919-67950-16696-30681-31983-3243,21979-23452-22133-19915-22010-22738-9051-2754,17466-7603-3883-5749-21965-7973-13447-2006,4423-12693-7429-3660-4809-8154-5966-1022,easy
2375188-732654-252261-94409-286867-381827-218800-1682619,407297-108705-444765-58198-95971-120696-35355-88116,38829-27679-11220-29316-34102-8542-3707-96875,20353-18876-14826-9553-59646-12049-2464-35600,23096-27919-67950-16696-30681-31983-3243-17682,23452-22133-19915-22010-22738-9051-2754-11765,7603-3883-5749-21965-7973-13447-2006-10057,12693-7429-3660-4809-8154-5966-1022-5868,easy
732654-252261-94409-286867-381827-218800-1682619-655005,108705-444765-58198-95971-120696-35355-88116-45050,27679-11220-29316-34102-8542-3707-96875-8290,18876-14826-9553-59646-12049-2464-35600-9366,27919-67950-16696-30681-31983-3243-17682-4246,22133-19915-22010-22738-9051-2754-11765-7781,3883-5749-21965-7973-13447-2006-10057-5653,7429-3660-4809-8154-5966-1022-5868-2985,easy
252261-94409-286867-381827-218800-1682619-655005-403005,444765-58198-95971-120696-35355-88116-45050-19396,11220-29316-34102-8542-3707-96875-8290-12171,14826-9553-59646-12049-2464-35600-9366-2748,67950-16696-30681-31983-3243-17682-4246-4849,19915-22010-22738-9051-2754-11765-7781-2861,5749-21965-7973-13447-2006-10057-5653-1901,3660-4809-8154-5966-1022-5868-2985-945,easy
94409-286867-381827-218800-1682619-655005-403005-206861,58198-95971-120696-35355-88116-45050-19396-103089,29316-34102-8542-3707-96875-8290-12171-11569,9553-59646-12049-2464-35600-9366-2748-20879,16696-30681-31983-3243-17682-4246-4849-19192,22010-22738-9051-2754-11765-7781-2861-9169,21965-7973-13447-2006-10057-5653-1901-5624,4809-8154-5966-1022-5868-2985-945-3748,easy
286867-381827-218800-1682619-655005-403005-206861-1089843,95971-120696-35355-88116-45050-19396-103089-134334,34102-8542-3707-96875-8290-12171-11569-17328,59646-12049-2464-35600-9366-2748-20879-41331,30681-31983-3243-17682-4246-4849-19192-7638,22738-9051-2754-11765-7781-2861-9169-29465,7973-13447-2006-10057-5653-1901-5624-18198,8154-5966-1022-5868-2985-945-3748-15069,easy
381827-218800-1682619-655005-403005-206861-1089843-448889,120696-35355-88116-45050-19396-103089-134334-182048,8542-3707-96875-8290-12171-11569-17328-37352,12049-2464-35600-9366-2748-20879-41331-19673,31983-3243-17682-4246-4849-19192-7638-17269,9051-2754-11765-7781-2861-9169-29465-18443,13447-2006-10057-5653-1901-5624-18198-14970,5966-1022-5868-2985-945-3748-15069-6130,easy
218800-1682619-655005-403005-206861-1089843-448889-1440708,35355-88116-45050-19396-103089-134334-182048-275353,3707-96875-8290-12171-11569-17328-37352-15265,2464-35600-9366-2748-20879-41331-19673-21362,3243-17682-4246-4849-19192-7638-17269-13974,2754-11765-7781-2861-9169-29465-18443-41588,2006-10057-5653-1901-5624-18198-14970-8834,1022-5868-2985-945-3748-15069-6130-10173,easy
1682619-655005-403005-206861-1089843-448889-1440708-732528,88116-45050-19396-103089-134334-182048-275353-70538,96875-8290-12171-11569-17328-37352-15265-2921,35600-9366-2748-20879-41331-19673-21362-5636,17682-4246-4849-19192-7638-17269-13974-7850,11765-7781-2861-9169-29465-18443-41588-3481,10057-5653-1901-5624-18198-14970-8834-1144,5868-2985-945-3748-15069-6130-10173-1140,easy
655005-403005-206861-1089843-448889-1440708-732528-228699,45050-19396-103089-134334-182048-275353-70538-116751,8290-12171-11569-17328-37352-15265-2921-33418,9366-2748-20879-41331-19673-21362-5636-25638,4246-4849-19192-7638-17269-13974-7850-16958,7781-2861-9169-29465-18443-41588-3481-14791,5653-1901-5624-18198-14970-8834-1144-12329,2985-945-3748-15069-6130-10173-1140-5290,easy
403005-206861-1089843-448889-1440708-732528-228699-1254951,19396-103089-134334-182048-275353-70538-116751-284357,12171-11569-17328-37352-15265-2921-33418-49199,2748-20879-41331-19673-21362-5636-25638-18636,4849-19192-7638-17269-13974-7850-16958-40980,2861-9169-29465-18443-41588-3481-14791-16190,1901-5624-18198-14970-8834-1144-12329-14149,945-3748-15069-6130-10173-1140-5290-8455,easy
206861-1089843-448889-1440708-732528-228699-1254951-445771,103089-134334-182048-275353-70538-116751-284357-24598,11569-17328-37352-15265-2921-33418-49199-13150,20879-41331-19673-21362-5636-25638-18636-28995,19192-7638-17269-13974-7850-16958-40980-15035,9169-29465-18443-41588-3481-14791-16190-15791,5624-18198-14970-8834-1144-12329-14149-8425,3748-15069-6130-10173-1140-5290-8455-2133,easy
1089843-448889-1440708-732528-228699-1254951-445771-1640903,134334-182048-275353-70538-116751-284357-24598-107866,17328-37352-15265-2921-33418-49199-13150-64299,41331-19673-21362-5636-25638-18636-28995-16466,7638-17269-13974-7850-16958-40980-15035-46870,29465-18443-41588-3481-14791-16190-15791-24886,18198-14970-8834-1144-12329-14149-8425-9444,15069-6130-10173-1140-5290-8455-2133-4987,easy
448889-1440708-732528-228699-1254951-445771-1640903-571286,182048-275353-70538-116751-284357-24598-107866-453415,37352-15265-2921-33418-49199-13150-64299-168006,19673-21362-5636-25638-18636-28995-16466-56210,17269-13974-7850-16958-40980-15035-46870-44996,18443-41588-3481-14791-16190-15791-24886-17925,14970-8834-1144-12329-14149-8425-9444-18445,6130-10173-1140-5290-8455-2133-4987-4867,easy
1440708-732528-228699-1254951-445771-1640903-571286-195447,275353-70538-116751-284357-24598-107866-453415-39061,15265-2921-33418-49199-13150-64299-168006-3551,21362-5636-25638-18636-28995-16466-56210-3674,13974-7850-16958-40980-15035-46870-44996-3393,41588-3481-14791-16190-15791-24886-17925-5739,8834-1144-12329-14149-8425-9444-18445-3711,10173-1140-5290-8455-2133-4987-4867-649,easy
732528-228699-1254951-445771-1640903-571286-195447-398132,70538-116751-284357-24598-107866-453415-39061-154684,2921-33418-49199-13150-64299-168006-3551-39704,5636-25638-18636-28995-16466-56210-3674-5738,7850-16958-40980-15035-46870-44996-3393-16950,3481-14791-16190-15791-24886-17925-5739-13340,1144-12329-14149-8425-9444-18445-3711-7245,1140-5290-8455-2133-4987-4867-649-9837,easy
228699-1254951-445771-1640903-571286-195447-398132-223886,116751-284357-24598-107866-453415-39061-154684-100892,33418-49199-13150-64299-168006-3551-39704-55428,25638-18636-28995-16466-56210-3674-5738-22810,16958-40980-15035-46870-44996-3393-16950-23262,14791-16190-15791-24886-17925-5739-13340-16426,12329-14149-8425-9444-18445-3711-7245-21517,5290-8455-2133-4987-4867-649-9837-6638,easy
1254951-445771-1640903-571286-195447-398132-223886-103439,284357-24598-107866-453415-39061-154684-100892-91947,49199-13150-64299-168006-3551-39704-55428-28512,18636-28995-16466-56210-3674-5738-22810-21337,40980-15035-46870-44996-3393-16950-23262-11034,16190-15791-24886-17925-5739-13340-16426-26074,14149-8425-9444-18445-3711-7245-21517-8009,8455-2133-4987-4867-649-9837-6638-3625,easy
445771-1640903-571286-195447-398132-223886-103439-247621,24598-107866-453415-39061-154684-100892-91947-162130,13150-64299-168006-3551-39704-55428-28512-17617,28995-16466-56210-3674-5738-22810-21337-19786,15035-46870-44996-3393-16950-23262-11034-14038,15791-24886-17925-5739-13340-16426-26074-14514,8425-9444-18445-3711-7245-21517-8009-8666,2133-4987-4867-649-9837-6638-3625-7762,easy
1640903-571286-195447-398132-223886-103439-247621-1334686,107866-453415-39061-154684-100892-91947-162130-178458,64299-168006-3551-39704-55428-28512-17617-81181,16466-56210-3674-5738-22810-21337-19786-39267,46870-44996-3393-16950-23262-11034-14038-15323,24886-17925-5739-13340-16426-26074-14514-26959,9444-18445-3711-7245-21517-8009-8666-11513,4987-4867-649-9837-6638-3625-7762-4419,easy
571286-195447-398132-223886-103439-247621-1334686-25002,453415-39061-154684-100892-91947-162130-178458-41378,168006-3551-39704-55428-28512-17617-81181-6002,56210-3674-5738-22810-21337-19786-39267-35356,44996-3393-16950-23262-11034-14038-15323-26580,17925-5739-13340-16426-26074-14514-26959-8796,18445-3711-7245-21517-8009-8666-11513-15071,4867-649-9837-6638-3625-7762-4419-5055,easy
195447-398132-223886-103439-247621-1334686-25002-486208,39061-154684-100892-91947-162130-178458-41378-47886,3551-39704-55428-28512-17617-81181-6002-5506,3674-5738-22810-21337-19786-39267-35356-10425,3393-16950-23262-11034-14038-15323-26580-7613,5739-13340-16426-26074-14514-26959-8796-8903,3711-7245-21517-8009-8666-11513-15071-1978,649-9837-6638-3625-7762-4419-5055-1975,easy
398132-223886-103439-247621-1334686-25002-486208-3046873,154684-100892-91947-162130-178458-41378-47886-64322,39704-55428-28512-17617-81181-6002-5506-3933,5738-22810-21337-19786-39267-35356-10425-18007,16950-23262-11034-14038-15323-26580-7613-13337,13340-16426-26074-14514-26959-8796-8903-20803,7245-21517-8009-8666-11513-15071-1978-9071,9837-6638-3625-7762-4419-5055-1975-6251,easy
223886-103439-247621-1334686-25002-486208-3046873-261388,100892-91947-162130-178458-41378-47886-64322-59288,55428-28512-17617-81181-6002-5506-3933-6537,22810-21337-19786-39267-35356-10425-18007-19378,23262-11034-14038-15323-26580-7613-13337-17272,16426-26074-14514-26959-8796-8903-20803-9698,21517-8009-8666-11513-15071-1978-9071-3726,6638-3625-7762-4419-5055-1975-6251-3663,easy
103439-247621-1334686-25002-486208-3046873-261388-650838,91947-162130-178458-41378-47886-64322-59288-59932,28512-17617-81181-6002-5506-3933-6537-19935,21337-19786-39267-35356-10425-18007-19378-18202,11034-14038-15323-26580-7613-13337-17272-17353,26074-14514-26959-8796-8903-20803-9698-10258,8009-8666-11513-15071-1978-9071-3726-7944,3625-7762-4419-5055-1975-6251-3663-4440,easy
247621-1334686-25002-486208-3046873-261388-650838-498866,162130-178458-41378-47886-64322-59288-59932-219411,17617-81181-6002-5506-3933-6537-19935-42632,19786-39267-35356-10425-18007-19378-18202-32517,14038-15323-26580-7613-13337-17272-17353-22005,14514-26959-8796-8903-20803-9698-10258-14127,8666-11513-15071-1978-9071-3726-7944-11624,7762-4419-5055-1975-6251-3663-4440-5457,easy
1334686-25002-486208-3046873-261388-650838-498866-112400,178458-41378-47886-64322-59288-59932-219411-36329,81181-6002-5506-3933-6537-19935-42632-6674,39267-35356-10425-18007-19378-18202-32517-35166,15323-26580-7613-13337-17272-17353-22005-29959,26959-8796-8903-20803-9698-10258-14127-18889,11513-15071-1978-9071-3726-7944-11624-2898,4419-5055-1975-6251-3663-4440-5457-7937,easy
25002-486208-3046873-261388-650838-498866-112400-539428,41378-47886-64322-59288-59932-219411-36329-152134,6002-5506-3933-6537-19935-42632-6674-61416,35356-10425-18007-19378-18202-32517-35166-38737,26580-7613-13337-17272-17353-22005-29959-17668,8796-8903-20803-9698-10258-14127-18889-28151,15071-1978-9071-3726-7944-11624-2898-14991,5055-1975-6251-3663-4440-5457-7937-10190,easy
