delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
415273-286798-240158-296764-8352-616013-92582-398521,121248-40598-71471-124650-1061-96668-17881-202241,21214-8236-19899-36895-2060-20655-11684-17618,40036-3336-16625-5129-2103-3440-3495-23294,13495-6299-9964-8422-2595-8809-2335-18829,11776-4752-12866-5729-1938-4581-1746-9123,14465-3118-14149-1575-999-541-1161-8978,2458-651-3307-1235-706-2002-688-6512,easy
286798-240158-296764-8352-616013-92582-398521-327641,40598-71471-124650-1061-96668-17881-202241-113683,8236-19899-36895-2060-20655-11684-17618-11527,3336-16625-5129-2103-3440-3495-23294-11269,6299-9964-8422-2595-8809-2335-18829-8410,4752-12866-5729-1938-4581-1746-9123-18208,3118-14149-1575-999-541-1161-8978-7558,651-3307-1235-706-2002-688-6512-4105,easy
240158-296764-8352-616013-92582-398521-327641-89403,71471-124650-1061-96668-17881-202241-113683-28415,19899-36895-2060-20655-11684-17618-11527-8131,16625-5129-2103-3440-3495-23294-11269-6646,9964-8422-2595-8809-2335-18829-8410-3471,12866-5729-1938-4581-1746-9123-18208-818,14149-1575-999-541-1161-8978-7558-1454,3307-1235-706-2002-688-6512-4105-725,easy
296764-8352-616013-92582-398521-327641-89403-1307196,124650-1061-96668-17881-202241-113683-28415-130702,36895-2060-20655-11684-17618-11527-8131-6602,5129-2103-3440-3495-23294-11269-6646-17817,8422-2595-8809-2335-18829-8410-3471-14175,5729-1938-4581-1746-9123-18208-818-11179,1575-999-541-1161-8978-7558-1454-6275,1235-706-2002-688-6512-4105-725-3679,easy
8352-616013-92582-398521-327641-89403-1307196-200818,1061-96668-17881-202241-113683-28415-130702-361971,2060-20655-11684-17618-11527-8131-6602-71506,2103-3440-3495-23294-11269-6646-17817-33304,2595-8809-2335-18829-8410-3471-14175-34962,1938-4581-1746-9123-18208-818-11179-7418,999-541-1161-8978-7558-1454-6275-15547,706-2002-688-6512-4105-725-3679-5989,easy
616013-92582-398521-327641-89403-1307196-200818-695905,96668-17881-202241-113683-28415-130702-361971-71456,20655-11684-17618-11527-8131-6602-71506-4209,3440-3495-23294-11269-6646-17817-33304-28431,8809-2335-18829-8410-3471-14175-34962-8125,4581-1746-9123-18208-818-11179-7418-19058,541-1161-8978-7558-1454-6275-15547-3545,2002-688-6512-4105-725-3679-5989-10581,hard
92582-398521-327641-89403-1307196-200818-695905-1290809,17881-202241-113683-28415-130702-361971-71456-191935,11684-17618-11527-8131-6602-71506-4209-1249,3495-23294-11269-6646-17817-33304-28431-8151,2335-18829-8410-3471-14175-34962-8125-2861,1746-9123-18208-818-11179-7418-19058-10921,1161-8978-7558-1454-6275-15547-3545-12072,688-6512-4105-725-3679-5989-10581-7710,easy
398521-327641-89403-1307196-200818-695905-1290809-1129728,202241-113683-28415-130702-361971-71456-191935-202007,17618-11527-8131-6602-71506-4209-1249-41593,23294-11269-6646-17817-33304-28431-8151-8520,18829-8410-3471-14175-34962-8125-2861-17852,9123-18208-818-11179-7418-19058-10921-10817,8978-7558-1454-6275-15547-3545-12072-10679,6512-4105-725-3679-5989-10581-7710-14929,easy
327641-89403-1307196-200818-695905-1290809-1129728-1558998,113683-28415-130702-361971-71456-191935-202007-131529,11527-8131-6602-71506-4209-1249-41593-100968,11269-6646-17817-33304-28431-8151-8520-27397,8410-3471-14175-34962-8125-2861-17852-21755,18208-818-11179-7418-19058-10921-10817-28510,7558-1454-6275-15547-3545-12072-10679-25133,4105-725-3679-5989-10581-7710-14929-15435,easy
89403-1307196-200818-695905-1290809-1129728-1558998-1052061,28415-130702-361971-71456-191935-202007-131529-263176,8131-6602-71506-4209-1249-41593-100968-27193,6646-17817-33304-28431-8151-8520-27397-20015,3471-14175-34962-8125-2861-17852-21755-23771,818-11179-7418-19058-10921-10817-28510-16061,1454-6275-15547-3545-12072-10679-25133-16211,725-3679-5989-10581-7710-14929-15435-9946,easy
1307196-200818-695905-1290809-1129728-1558998-1052061-920454,130702-361971-71456-191935-202007-131529-263176-46547,6602-71506-4209-1249-41593-100968-27193-1013,17817-33304-28431-8151-8520-27397-20015-10618,14175-34962-8125-2861-17852-21755-23771-10240,11179-7418-19058-10921-10817-28510-16061-10366,6275-15547-3545-12072-10679-25133-16211-7803,3679-5989-10581-7710-14929-15435-9946-6144,easy
200818-695905-1290809-1129728-1558998-1052061-920454-901504,361971-71456-191935-202007-131529-263176-46547-127040,71506-4209-1249-41593-100968-27193-1013-12686,33304-28431-8151-8520-27397-20015-10618-33476,34962-8125-2861-17852-21755-23771-10240-9719,7418-19058-10921-10817-28510-16061-10366-12098,15547-3545-12072-10679-25133-16211-7803-12494,5989-10581-7710-14929-15435-9946-6144-4784,easy
695905-1290809-1129728-1558998-1052061-920454-901504-881208,71456-191935-202007-131529-263176-46547-127040-187221,4209-1249-41593-100968-27193-1013-12686-20182,28431-8151-8520-27397-20015-10618-33476-10074,8125-2861-17852-21755-23771-10240-9719-11396,19058-10921-10817-28510-16061-10366-12098-17863,3545-12072-10679-25133-16211-7803-12494-41493,10581-7710-14929-15435-9946-6144-4784-7571,easy
1290809-1129728-1558998-1052061-920454-901504-881208-528705,191935-202007-131529-263176-46547-127040-187221-272988,1249-41593-100968-27193-1013-12686-20182-27667,8151-8520-27397-20015-10618-33476-10074-70330,2861-17852-21755-23771-10240-9719-11396-31987,10921-10817-28510-16061-10366-12098-17863-17657,12072-10679-25133-16211-7803-12494-41493-20862,7710-14929-15435-9946-6144-4784-7571-14398,easy
1129728-1558998-1052061-920454-901504-881208-528705-1642458,202007-131529-263176-46547-127040-187221-272988-709129,41593-100968-27193-1013-12686-20182-27667-59804,8520-27397-20015-10618-33476-10074-70330-72787,17852-21755-23771-10240-9719-11396-31987-16920,10817-28510-16061-10366-12098-17863-17657-19298,10679-25133-16211-7803-12494-41493-20862-40197,14929-15435-9946-6144-4784-7571-14398-58542,easy
1558998-1052061-920454-901504-881208-528705-1642458-233919,131529-263176-46547-127040-187221-272988-709129-66379,100968-27193-1013-12686-20182-27667-59804-23872,27397-20015-10618-33476-10074-70330-72787-5108,21755-23771-10240-9719-11396-31987-16920-9597,28510-16061-10366-12098-17863-17657-19298-7318,25133-16211-7803-12494-41493-20862-40197-3214,15435-9946-6144-4784-7571-14398-58542-6021,easy
1052061-920454-901504-881208-528705-1642458-233919-821781,263176-46547-127040-187221-272988-709129-66379-283058,27193-1013-12686-20182-27667-59804-23872-49532,20015-10618-33476-10074-70330-72787-5108-27084,23771-10240-9719-11396-31987-16920-9597-7523,16061-10366-12098-17863-17657-19298-7318-10571,16211-7803-12494-41493-20862-40197-3214-12039,9946-6144-4784-7571-14398-58542-6021-10025,easy
920454-901504-881208-528705-1642458-233919-821781-926016,46547-127040-187221-272988-709129-66379-283058-33756,1013-12686-20182-27667-59804-23872-49532-27283,10618-33476-10074-70330-72787-5108-27084-13554,10240-9719-11396-31987-16920-9597-7523-34426,10366-12098-17863-17657-19298-7318-10571-12628,7803-12494-41493-20862-40197-3214-12039-16274,6144-4784-7571-14398-58542-6021-10025-11040,easy
901504-881208-528705-1642458-233919-821781-926016-438750,127040-187221-272988-709129-66379-283058-33756-291111,12686-20182-27667-59804-23872-49532-27283-105790,33476-10074-70330-72787-5108-27084-13554-53427,9719-11396-31987-16920-9597-7523-34426-54510,12098-17863-17657-19298-7318-10571-12628-31815,12494-41493-20862-40197-3214-12039-16274-36023,4784-7571-14398-58542-6021-10025-11040-28222,easy
881208-528705-1642458-233919-821781-926016-438750-2202611,187221-272988-709129-66379-283058-33756-291111-257579,20182-27667-59804-23872-49532-27283-105790-14987,10074-70330-72787-5108-27084-13554-53427-21243,11396-31987-16920-9597-7523-34426-54510-44904,17863-17657-19298-7318-10571-12628-31815-11226,41493-20862-40197-3214-12039-16274-36023-10611,7571-14398-58542-6021-10025-11040-28222-7595,easy
528705-1642458-233919-821781-926016-438750-2202611-974343,272988-709129-66379-283058-33756-291111-257579-352462,27667-59804-23872-49532-27283-105790-14987-20391,70330-72787-5108-27084-13554-53427-21243-15670,31987-16920-9597-7523-34426-54510-44904-14476,17657-19298-7318-10571-12628-31815-11226-40871,20862-40197-3214-12039-16274-36023-10611-23788,14398-58542-6021-10025-11040-28222-7595-53591,easy
1642458-233919-821781-926016-438750-2202611-974343-435705,709129-66379-283058-33756-291111-257579-352462-103353,59804-23872-49532-27283-105790-14987-20391-39253,72787-5108-27084-13554-53427-21243-15670-1962,16920-9597-7523-34426-54510-44904-14476-7736,19298-7318-10571-12628-31815-11226-40871-3314,40197-3214-12039-16274-36023-10611-23788-4258,58542-6021-10025-11040-28222-7595-53591-8403,easy
233919-821781-926016-438750-2202611-974343-435705-15010,66379-283058-33756-291111-257579-352462-103353-12804,23872-49532-27283-105790-14987-20391-39253-3406,5108-27084-13554-53427-21243-15670-1962-22346,9597-7523-34426-54510-44904-14476-7736-13338,7318-10571-12628-31815-11226-40871-3314-10400,3214-12039-16274-36023-10611-23788-4258-12744,6021-10025-11040-28222-7595-53591-8403-13678,easy
821781-926016-438750-2202611-974343-435705-15010-16124,283058-33756-291111-257579-352462-103353-12804-16705,49532-27283-105790-14987-20391-39253-3406-3960,27084-13554-53427-21243-15670-1962-22346-6971,7523-34426-54510-44904-14476-7736-13338-9983,10571-12628-31815-11226-40871-3314-10400-34695,12039-16274-36023-10611-23788-4258-12744-10791,10025-11040-28222-7595-53591-8403-13678-13636,easy
926016-438750-2202611-974343-435705-15010-16124-1246,33756-291111-257579-352462-103353-12804-16705-1929,27283-105790-14987-20391-39253-3406-3960-1723,13554-53427-21243-15670-1962-22346-6971-4890,34426-54510-44904-14476-7736-13338-9983-1442,12628-31815-11226-40871-3314-10400-34695-3330,16274-36023-10611-23788-4258-12744-10791-2085,11040-28222-7595-53591-8403-13678-13636-2111,easy
438750-2202611-974343-435705-15010-16124-1246-25144,291111-257579-352462-103353-12804-16705-1929-51681,105790-14987-20391-39253-3406-3960-1723-30259,53427-21243-15670-1962-22346-6971-4890-22676,54510-44904-14476-7736-13338-9983-1442-15529,31815-11226-40871-3314-10400-34695-3330-6047,36023-10611-23788-4258-12744-10791-2085-9116,28222-7595-53591-8403-13678-13636-2111-4316,easy
2202611-974343-435705-15010-16124-1246-25144-99903,257579-352462-103353-12804-16705-1929-51681-17772,14987-20391-39253-3406-3960-1723-30259-11354,21243-15670-1962-22346-6971-4890-22676-1982,44904-14476-7736-13338-9983-1442-15529-1662,11226-40871-3314-10400-34695-3330-6047-1513,10611-23788-4258-12744-10791-2085-9116-486,7595-53591-8403-13678-13636-2111-4316-179,easy
974343-435705-15010-16124-1246-25144-99903-8684,352462-103353-12804-16705-1929-51681-17772-16623,20391-39253-3406-3960-1723-30259-11354-4320,15670-1962-22346-6971-4890-22676-1982-6141,14476-7736-13338-9983-1442-15529-1662-14639,40871-3314-10400-34695-3330-6047-1513-16009,23788-4258-12744-10791-2085-9116-486-5567,53591-8403-13678-13636-2111-4316-179-4558,easy
435705-15010-16124-1246-25144-99903-8684-2582828,103353-12804-16705-1929-51681-17772-16623-270790,39253-3406-3960-1723-30259-11354-4320-108549,1962-22346-6971-4890-22676-1982-6141-216781,7736-13338-9983-1442-15529-1662-14639-68027,3314-10400-34695-3330-6047-1513-16009-43090,4258-12744-10791-2085-9116-486-5567-14264,8403-13678-13636-2111-4316-179-4558-13006,easy
15010-16124-1246-25144-99903-8684-2582828-2207921,12804-16705-1929-51681-17772-16623-270790-534537,3406-3960-1723-30259-11354-4320-108549-64640,22346-6971-4890-22676-1982-6141-216781-20638,13338-9983-1442-15529-1662-14639-68027-8976,10400-34695-3330-6047-1513-16009-43090-29597,12744-10791-2085-9116-486-5567-14264-26649,13678-13636-2111-4316-179-4558-13006-12758,easy
16124-1246-25144-99903-8684-2582828-2207921-754655,16705-1929-51681-17772-16623-270790-534537-139604,3960-1723-30259-11354-4320-108549-64640-10750,6971-4890-22676-1982-6141-216781-20638-11865,9983-1442-15529-1662-14639-68027-8976-6058,34695-3330-6047-1513-16009-43090-29597-10699,10791-2085-9116-486-5567-14264-26649-18132,13636-2111-4316-179-4558-13006-12758-4636,easy
1246-25144-99903-8684-2582828-2207921-754655-291455,1929-51681-17772-16623-270790-534537-139604-32429,1723-30259-11354-4320-108549-64640-10750-16956,4890-22676-1982-6141-216781-20638-11865-4253,1442-15529-1662-14639-68027-8976-6058-11313,3330-6047-1513-16009-43090-29597-10699-33690,2085-9116-486-5567-14264-26649-18132-28405,2111-4316-179-4558-13006-12758-4636-20839,easy
25144-99903-8684-2582828-2207921-754655-291455-104430,51681-17772-16623-270790-534537-139604-32429-52034,30259-11354-4320-108549-64640-10750-16956-15889,22676-1982-6141-216781-20638-11865-4253-2790,15529-1662-14639-68027-8976-6058-11313-5180,6047-1513-16009-43090-29597-10699-33690-5240,9116-486-5567-14264-26649-18132-28405-3239,4316-179-4558-13006-12758-4636-20839-3002,easy
99903-8684-2582828-2207921-754655-291455-104430-17302,17772-16623-270790-534537-139604-32429-52034-17751,11354-4320-108549-64640-10750-16956-15889-33160,1982-6141-216781-20638-11865-4253-2790-15797,1662-14639-68027-8976-6058-11313-5180-19972,1513-16009-43090-29597-10699-33690-5240-12064,486-5567-14264-26649-18132-28405-3239-6060,179-4558-13006-12758-4636-20839-3002-6180,easy
8684-2582828-2207921-754655-291455-104430-17302-542573,16623-270790-534537-139604-32429-52034-17751-78025,4320-108549-64640-10750-16956-15889-33160-19814,6141-216781-20638-11865-4253-2790-15797-8508,14639-68027-8976-6058-11313-5180-19972-9586,16009-43090-29597-10699-33690-5240-12064-13548,5567-14264-26649-18132-28405-3239-6060-5491,4558-13006-12758-4636-20839-3002-6180-4558,easy
2582828-2207921-754655-291455-104430-17302-542573-791082,270790-534537-139604-32429-52034-17751-78025-222437,108549-64640-10750-16956-15889-33160-19814-25902,216781-20638-11865-4253-2790-15797-8508-24797,68027-8976-6058-11313-5180-19972-9586-19210,43090-29597-10699-33690-5240-12064-13548-30550,14264-26649-18132-28405-3239-6060-5491-17902,13006-12758-4636-20839-3002-6180-4558-16436,easy
2207921-754655-291455-104430-17302-542573-791082-317478,534537-139604-32429-52034-17751-78025-222437-56005,64640-10750-16956-15889-33160-19814-25902-24876,20638-11865-4253-2790-15797-8508-24797-2852,8976-6058-11313-5180-19972-9586-19210-3708,29597-10699-33690-5240-12064-13548-30550-2638,26649-18132-28405-3239-6060-5491-17902-6986,12758-4636-20839-3002-6180-4558-16436-4820,easy
754655-291455-104430-17302-542573-791082-317478-871046,139604-32429-52034-17751-78025-222437-56005-10946,10750-16956-15889-33160-19814-25902-24876-5864,11865-4253-2790-15797-8508-24797-2852-10689,6058-11313-5180-19972-9586-19210-3708-2984,10699-33690-5240-12064-13548-30550-2638-4251,18132-28405-3239-6060-5491-17902-6986-5922,4636-20839-3002-6180-4558-16436-4820-3725,easy
291455-104430-17302-542573-791082-317478-871046-162573,32429-52034-17751-78025-222437-56005-10946-68567,16956-15889-33160-19814-25902-24876-5864-8732,4253-2790-15797-8508-24797-2852-10689-5970,11313-5180-19972-9586-19210-3708-2984-14424,33690-5240-12064-13548-30550-2638-4251-8348,28405-3239-6060-5491-17902-6986-5922-2478,20839-3002-6180-4558-16436-4820-3725-2904,easy
104430-17302-542573-791082-317478-871046-162573-5107,52034-17751-78025-222437-56005-10946-68567-8869,15889-33160-19814-25902-24876-5864-8732-3204,2790-15797-8508-24797-2852-10689-5970-3091,5180-19972-9586-19210-3708-2984-14424-1665,5240-12064-13548-30550-2638-4251-8348-2394,3239-6060-5491-17902-6986-5922-2478-927,3002-6180-4558-16436-4820-3725-2904-1215,easy
17302-542573-791082-317478-871046-162573-5107-96159,17751-78025-222437-56005-10946-68567-8869-37425,33160-19814-25902-24876-5864-8732-3204-23184,15797-8508-24797-2852-10689-5970-3091-12254,19972-9586-19210-3708-2984-14424-1665-5027,12064-13548-30550-2638-4251-8348-2394-18733,6060-5491-17902-6986-5922-2478-927-7243,6180-4558-16436-4820-3725-2904-1215-12757,easy
542573-791082-317478-871046-162573-5107-96159-705065,78025-222437-56005-10946-68567-8869-37425-71154,19814-25902-24876-5864-8732-3204-23184-20304,8508-24797-2852-10689-5970-3091-12254-5054,9586-19210-3708-2984-14424-1665-5027-11417,13548-30550-2638-4251-8348-2394-18733-26040,5491-17902-6986-5922-2478-927-7243-13947,4558-16436-4820-3725-2904-1215-12757-6771,easy
791082-317478-871046-162573-5107-96159-705065-260371,222437-56005-10946-68567-8869-37425-71154-80512,25902-24876-5864-8732-3204-23184-20304-10449,24797-2852-10689-5970-3091-12254-5054-4548,19210-3708-2984-14424-1665-5027-11417-6349,30550-2638-4251-8348-2394-18733-26040-5122,17902-6986-5922-2478-927-7243-13947-2841,16436-4820-3725-2904-1215-12757-6771-1896,easy
317478-871046-162573-5107-96159-705065-260371-85014,56005-10946-68567-8869-37425-71154-80512-15139,24876-5864-8732-3204-23184-20304-10449-1451,2852-10689-5970-3091-12254-5054-4548-4005,3708-2984-14424-1665-5027-11417-6349-2670,2638-4251-8348-2394-18733-26040-5122-4353,6986-5922-2478-927-7243-13947-2841-2153,4820-3725-2904-1215-12757-6771-1896-956,easy
871046-162573-5107-96159-705065-260371-85014-292727,10946-68567-8869-37425-71154-80512-15139-150187,5864-8732-3204-23184-20304-10449-1451-23293,10689-5970-3091-12254-5054-4548-4005-30844,2984-14424-1665-5027-11417-6349-2670-40472,4251-8348-2394-18733-26040-5122-4353-36050,5922-2478-927-7243-13947-2841-2153-7586,3725-2904-1215-12757-6771-1896-956-7113,easy
162573-5107-96159-705065-260371-85014-292727-51537,68567-8869-37425-71154-80512-15139-150187-8049,8732-3204-23184-20304-10449-1451-23293-1196,5970-3091-12254-5054-4548-4005-30844-1909,14424-1665-5027-11417-6349-2670-40472-2320,8348-2394-18733-26040-5122-4353-36050-1943,2478-927-7243-13947-2841-2153-7586-797,2904-1215-12757-6771-1896-956-7113-774,easy
5107-96159-705065-260371-85014-292727-51537-210388,8869-37425-71154-80512-15139-150187-8049-94890,3204-23184-20304-10449-1451-23293-1196-11897,3091-12254-5054-4548-4005-30844-1909-2740,1665-5027-11417-6349-2670-40472-2320-13318,2394-18733-26040-5122-4353-36050-1943-4026,927-7243-13947-2841-2153-7586-797-3156,1215-12757-6771-1896-956-7113-774-1439,easy
96159-705065-260371-85014-292727-51537-210388-689861,37425-71154-80512-15139-150187-8049-94890-786234,23184-20304-10449-1451-23293-1196-11897-93750,12254-5054-4548-4005-30844-1909-2740-84924,5027-11417-6349-2670-40472-2320-13318-59795,18733-26040-5122-4353-36050-1943-4026-30716,7243-13947-2841-2153-7586-797-3156-31182,12757-6771-1896-956-7113-774-1439-16793,easy
705065-260371-85014-292727-51537-210388-689861-152087,71154-80512-15139-150187-8049-94890-786234-35302,20304-10449-1451-23293-1196-11897-93750-8019,5054-4548-4005-30844-1909-2740-84924-3037,11417-6349-2670-40472-2320-13318-59795-4985,26040-5122-4353-36050-1943-4026-30716-1512,13947-2841-2153-7586-797-3156-31182-2020,6771-1896-956-7113-774-1439-16793-1259,easy
260371-85014-292727-51537-210388-689861-152087-1056799,80512-15139-150187-8049-94890-786234-35302-126326,10449-1451-23293-1196-11897-93750-8019-8178,4548-4005-30844-1909-2740-84924-3037-23684,6349-2670-40472-2320-13318-59795-4985-13643,5122-4353-36050-1943-4026-30716-1512-15801,2841-2153-7586-797-3156-31182-2020-5210,1896-956-7113-774-1439-16793-1259-3211,easy
85014-292727-51537-210388-689861-152087-1056799-617124,15139-150187-8049-94890-786234-35302-126326-94998,1451-23293-1196-11897-93750-8019-8178-10164,4005-30844-1909-2740-84924-3037-23684-6483,2670-40472-2320-13318-59795-4985-13643-4835,4353-36050-1943-4026-30716-1512-15801-4389,2153-7586-797-3156-31182-2020-5210-1890,956-7113-774-1439-16793-1259-3211-2188,easy
292727-51537-210388-689861-152087-1056799-617124-938445,150187-8049-94890-786234-35302-126326-94998-43155,23293-1196-11897-93750-8019-8178-10164-20467,30844-1909-2740-84924-3037-23684-6483-15360,40472-2320-13318-59795-4985-13643-4835-8346,36050-1943-4026-30716-1512-15801-4389-3524,7586-797-3156-31182-2020-5210-1890-4947,7113-774-1439-16793-1259-3211-2188-1573,easy
51537-210388-689861-152087-1056799-617124-938445-1418076,8049-94890-786234-35302-126326-94998-43155-456561,1196-11897-93750-8019-8178-10164-20467-69796,1909-2740-84924-3037-23684-6483-15360-6718,2320-13318-59795-4985-13643-4835-8346-9468,1943-4026-30716-1512-15801-4389-3524-9300,797-3156-31182-2020-5210-1890-4947-11366,774-1439-16793-1259-3211-2188-1573-9507,easy
210388-689861-152087-1056799-617124-938445-1418076-27163,94890-786234-35302-126326-94998-43155-456561-12415,11897-93750-8019-8178-10164-20467-69796-2086,2740-84924-3037-23684-6483-15360-6718-1198,13318-59795-4985-13643-4835-8346-9468-1078,4026-30716-1512-15801-4389-3524-9300-987,3156-31182-2020-5210-1890-4947-11366-618,1439-16793-1259-3211-2188-1573-9507-463,easy
689861-152087-1056799-617124-938445-1418076-27163-1795014,786234-35302-126326-94998-43155-456561-12415-827448,93750-8019-8178-10164-20467-69796-2086-72641,84924-3037-23684-6483-15360-6718-1198-67365,59795-4985-13643-4835-8346-9468-1078-31550,30716-1512-15801-4389-3524-9300-987-14453,31182-2020-5210-1890-4947-11366-618-17445,16793-1259-3211-2188-1573-9507-463-11915,easy
152087-1056799-617124-938445-1418076-27163-1795014-329998,35302-126326-94998-43155-456561-12415-827448-45325,8019-8178-10164-20467-69796-2086-72641-5492,3037-23684-6483-15360-6718-1198-67365-5775,4985-13643-4835-8346-9468-1078-31550-2096,1512-15801-4389-3524-9300-987-14453-2321,2020-5210-1890-4947-11366-618-17445-3308,1259-3211-2188-1573-9507-463-11915-1395,easy
1056799-617124-938445-1418076-27163-1795014-329998-411196,126326-94998-43155-456561-12415-827448-45325-41874,8178-10164-20467-69796-2086-72641-5492-11073,23684-6483-15360-6718-1198-67365-5775-2358,13643-4835-8346-9468-1078-31550-2096-4220,15801-4389-3524-9300-987-14453-2321-3371,5210-1890-4947-11366-618-17445-3308-1102,3211-2188-1573-9507-463-11915-1395-821,easy
617124-938445-1418076-27163-1795014-329998-411196-2067060,94998-43155-456561-12415-827448-45325-41874-925105,10164-20467-69796-2086-72641-5492-11073-126890,6483-15360-6718-1198-67365-5775-2358-85367,4835-8346-9468-1078-31550-2096-4220-12108,4389-3524-9300-987-14453-2321-3371-16138,1890-4947-11366-618-17445-3308-1102-7559,2188-1573-9507-463-11915-1395-821-4783,easy
938445-1418076-27163-1795014-329998-411196-2067060-105172,43155-456561-12415-827448-45325-41874-925105-17731,20467-69796-2086-72641-5492-11073-126890-5051,15360-6718-1198-67365-5775-2358-85367-3248,8346-9468-1078-31550-2096-4220-12108-1961,3524-9300-987-14453-2321-3371-16138-2158,4947-11366-618-17445-3308-1102-7559-710,1573-9507-463-11915-1395-821-4783-201,easy
1418076-27163-1795014-329998-411196-2067060-105172-402267,456561-12415-827448-45325-41874-925105-17731-27612,69796-2086-72641-5492-11073-126890-5051-4587,6718-1198-67365-5775-2358-85367-3248-8470,9468-1078-31550-2096-4220-12108-1961-1260,9300-987-14453-2321-3371-16138-2158-2405,11366-618-17445-3308-1102-7559-710-955,9507-463-11915-1395-821-4783-201-619,easy
27163-1795014-329998-411196-2067060-105172-402267-1973821,12415-827448-45325-41874-925105-17731-27612-260149,2086-72641-5492-11073-126890-5051-4587-172821,1198-67365-5775-2358-85367-3248-8470-36331,1078-31550-2096-4220-12108-1961-1260-17229,987-14453-2321-3371-16138-2158-2405-18500,618-17445-3308-1102-7559-710-955-14970,463-11915-1395-821-4783-201-619-8958,easy
1795014-329998-411196-2067060-105172-402267-1973821-280593,827448-45325-41874-925105-17731-27612-260149-11275,72641-5492-11073-126890-5051-4587-172821-11219,67365-5775-2358-85367-3248-8470-36331-8942,31550-2096-4220-12108-1961-1260-17229-7939,14453-2321-3371-16138-2158-2405-18500-3018,17445-3308-1102-7559-710-955-14970-4582,11915-1395-821-4783-201-619-8958-2247,easy
329998-411196-2067060-105172-402267-1973821-280593-21267,45325-41874-925105-17731-27612-260149-11275-16442,5492-11073-126890-5051-4587-172821-11219-4331,5775-2358-85367-3248-8470-36331-8942-1001,2096-4220-12108-1961-1260-17229-7939-554,2321-3371-16138-2158-2405-18500-3018-1025,3308-1102-7559-710-955-14970-4582-341,1395-821-4783-201-619-8958-2247-121,easy
411196-2067060-105172-402267-1973821-280593-21267-1506381,41874-925105-17731-27612-260149-11275-16442-687499,11073-126890-5051-4587-172821-11219-4331-95115,2358-85367-3248-8470-36331-8942-1001-279785,4220-12108-1961-1260-17229-7939-554-167981,3371-16138-2158-2405-18500-3018-1025-46129,1102-7559-710-955-14970-4582-341-81662,821-4783-201-619-8958-2247-121-65777,easy
2067060-105172-402267-1973821-280593-21267-1506381-1651663,925105-17731-27612-260149-11275-16442-687499-1684718,126890-5051-4587-172821-11219-4331-95115-178101,85367-3248-8470-36331-8942-1001-279785-204668,12108-1961-1260-17229-7939-554-167981-49443,16138-2158-2405-18500-3018-1025-46129-62095,7559-710-955-14970-4582-341-81662-79080,4783-201-619-8958-2247-121-65777-56007,easy
105172-402267-1973821-280593-21267-1506381-1651663-947311,17731-27612-260149-11275-16442-687499-1684718-120591,5051-4587-172821-11219-4331-95115-178101-6173,3248-8470-36331-8942-1001-279785-204668-40411,1961-1260-17229-7939-554-167981-49443-8596,2158-2405-18500-3018-1025-46129-62095-15084,710-955-14970-4582-341-81662-79080-11571,201-619-8958-2247-121-65777-56007-9022,easy
402267-1973821-280593-21267-1506381-1651663-947311-947311,27612-260149-11275-16442-687499-1684718-120591-120591,4587-172821-11219-4331-95115-178101-6173-6173,8470-36331-8942-1001-279785-204668-40411-40411,1260-17229-7939-554-167981-49443-8596-8596,2405-18500-3018-1025-46129-62095-15084-15084,955-14970-4582-341-81662-79080-11571-11571,619-8958-2247-121-65777-56007-9022-9022,easy
1973821-280593-21267-1506381-1651663-947311-947311-144322,260149-11275-16442-687499-1684718-120591-120591-22740,172821-11219-4331-95115-178101-6173-6173-37180,36331-8942-1001-279785-204668-40411-40411-4405,17229-7939-554-167981-49443-8596-8596-2620,18500-3018-1025-46129-62095-15084-15084-1999,14970-4582-341-81662-79080-11571-11571-1581,8958-2247-121-65777-56007-9022-9022-1109,easy
280593-21267-1506381-1651663-947311-947311-144322-1449950,11275-16442-687499-1684718-120591-120591-22740-33183,11219-4331-95115-178101-6173-6173-37180-9533,8942-1001-279785-204668-40411-40411-4405-4920,7939-554-167981-49443-8596-8596-2620-6841,3018-1025-46129-62095-15084-15084-1999-8782,4582-341-81662-79080-11571-11571-1581-3215,2247-121-65777-56007-9022-9022-1109-4024,easy
21267-1506381-1651663-947311-947311-144322-1449950-303009,16442-687499-1684718-120591-120591-22740-33183-90449,4331-95115-178101-6173-6173-37180-9533-20108,1001-279785-204668-40411-40411-4405-4920-13064,554-167981-49443-8596-8596-2620-6841-3288,1025-46129-62095-15084-15084-1999-8782-6989,341-81662-79080-11571-11571-1581-3215-10019,121-65777-56007-9022-9022-1109-4024-7287,easy
1506381-1651663-947311-947311-144322-1449950-303009-608142,687499-1684718-120591-120591-22740-33183-90449-356775,95115-178101-6173-6173-37180-9533-20108-25313,279785-204668-40411-40411-4405-4920-13064-32534,167981-49443-8596-8596-2620-6841-3288-24219,46129-62095-15084-15084-1999-8782-6989-4093,81662-79080-11571-11571-1581-3215-10019-6524,65777-56007-9022-9022-1109-4024-7287-5584,easy
