delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
102792-6527-2061-3012-78058-40382-343781-741875,52644-2900-10128-16508-53173-39431-38137-389164,19753-1160-7566-13038-8031-22039-18686-236274,7037-1771-10737-14063-2806-5353-84002-91000,17167-662-5038-2349-4934-10549-3873-93629,8719-1228-3111-3969-3269-6958-11232-84251,3695-562-1191-4698-921-7955-11314-48416,2092-584-1629-3245-826-3245-3093-146191,easy
6527-2061-3012-78058-40382-343781-741875-967298,2900-10128-16508-53173-39431-38137-389164-1041258,1160-7566-13038-8031-22039-18686-236274-128198,1771-10737-14063-2806-5353-84002-91000-291198,662-5038-2349-4934-10549-3873-93629-134001,1228-3111-3969-3269-6958-11232-84251-66459,562-1191-4698-921-7955-11314-48416-75660,584-1629-3245-826-3245-3093-146191-35143,easy
2061-3012-78058-40382-343781-741875-967298-935601,10128-16508-53173-39431-38137-389164-1041258-19858,7566-13038-8031-22039-18686-236274-128198-1430,10737-14063-2806-5353-84002-91000-291198-7407,5038-2349-4934-10549-3873-93629-134001-3098,3111-3969-3269-6958-11232-84251-66459-3645,1191-4698-921-7955-11314-48416-75660-2233,1629-3245-826-3245-3093-146191-35143-6287,easy
3012-78058-40382-343781-741875-967298-935601-1339661,16508-53173-39431-38137-389164-1041258-19858-256139,13038-8031-22039-18686-236274-128198-1430-15069,14063-2806-5353-84002-91000-291198-7407-9581,2349-4934-10549-3873-93629-134001-3098-5777,3969-3269-6958-11232-84251-66459-3645-15796,4698-921-7955-11314-48416-75660-2233-10651,3245-826-3245-3093-146191-35143-6287-4875,easy
78058-40382-343781-741875-967298-935601-1339661-985132,53173-39431-38137-389164-1041258-19858-256139-130128,8031-22039-18686-236274-128198-1430-15069-76983,2806-5353-84002-91000-291198-7407-9581-13482,4934-10549-3873-93629-134001-3098-5777-21880,3269-6958-11232-84251-66459-3645-15796-8815,921-7955-11314-48416-75660-2233-10651-22995,826-3245-3093-146191-35143-6287-4875-7047,easy
40382-343781-741875-967298-935601-1339661-985132-176968,39431-38137-389164-1041258-19858-256139-130128-21197,22039-18686-236274-128198-1430-15069-76983-4776,5353-84002-91000-291198-7407-9581-13482-5589,10549-3873-93629-134001-3098-5777-21880-6005,6958-11232-84251-66459-3645-15796-8815-6406,7955-11314-48416-75660-2233-10651-22995-5448,3245-3093-146191-35143-6287-4875-7047-6166,easy
343781-741875-967298-935601-1339661-985132-176968-236400,38137-389164-1041258-19858-256139-130128-21197-203308,18686-236274-128198-1430-15069-76983-4776-17313,84002-91000-291198-7407-9581-13482-5589-24352,3873-93629-134001-3098-5777-21880-6005-15558,11232-84251-66459-3645-15796-8815-6406-23924,11314-48416-75660-2233-10651-22995-5448-51051,3093-146191-35143-6287-4875-7047-6166-9681,easy
741875-967298-935601-1339661-985132-176968-236400-1282064,389164-1041258-19858-256139-130128-21197-203308-42388,236274-128198-1430-15069-76983-4776-17313-8959,91000-291198-7407-9581-13482-5589-24352-13920,93629-134001-3098-5777-21880-6005-15558-13467,84251-66459-3645-15796-8815-6406-23924-10902,48416-75660-2233-10651-22995-5448-51051-10986,146191-35143-6287-4875-7047-6166-9681-4376,easy
967298-935601-1339661-985132-176968-236400-1282064-657684,1041258-19858-256139-130128-21197-203308-42388-51306,128198-1430-15069-76983-4776-17313-8959-8087,291198-7407-9581-13482-5589-24352-13920-7537,134001-3098-5777-21880-6005-15558-13467-4387,66459-3645-15796-8815-6406-23924-10902-5853,75660-2233-10651-22995-5448-51051-10986-6245,35143-6287-4875-7047-6166-9681-4376-4402,easy
935601-1339661-985132-176968-236400-1282064-657684-60255,19858-256139-130128-21197-203308-42388-51306-27225,1430-15069-76983-4776-17313-8959-8087-29797,7407-9581-13482-5589-24352-13920-7537-122780,3098-5777-21880-6005-15558-13467-4387-14767,3645-15796-8815-6406-23924-10902-5853-20014,2233-10651-22995-5448-51051-10986-6245-9866,6287-4875-7047-6166-9681-4376-4402-4176,easy
1339661-985132-176968-236400-1282064-657684-60255-1206353,256139-130128-21197-203308-42388-51306-27225-25061,15069-76983-4776-17313-8959-8087-29797-29872,9581-13482-5589-24352-13920-7537-122780-19217,5777-21880-6005-15558-13467-4387-14767-10133,15796-8815-6406-23924-10902-5853-20014-17597,10651-22995-5448-51051-10986-6245-9866-14373,4875-7047-6166-9681-4376-4402-4176-14082,easy
985132-176968-236400-1282064-657684-60255-1206353-58390,130128-21197-203308-42388-51306-27225-25061-46685,76983-4776-17313-8959-8087-29797-29872-8216,13482-5589-24352-13920-7537-122780-19217-10184,21880-6005-15558-13467-4387-14767-10133-8520,8815-6406-23924-10902-5853-20014-17597-12728,22995-5448-51051-10986-6245-9866-14373-14372,7047-6166-9681-4376-4402-4176-14082-10334,easy
176968-236400-1282064-657684-60255-1206353-58390-247722,21197-203308-42388-51306-27225-25061-46685-44377,4776-17313-8959-8087-29797-29872-8216-12452,5589-24352-13920-7537-122780-19217-10184-4151,6005-15558-13467-4387-14767-10133-8520-2855,6406-23924-10902-5853-20014-17597-12728-8745,5448-51051-10986-6245-9866-14373-14372-693,6166-9681-4376-4402-4176-14082-10334-1041,easy
236400-1282064-657684-60255-1206353-58390-247722-980568,203308-42388-51306-27225-25061-46685-44377-40794,17313-8959-8087-29797-29872-8216-12452-3108,24352-13920-7537-122780-19217-10184-4151-13643,15558-13467-4387-14767-10133-8520-2855-3155,23924-10902-5853-20014-17597-12728-8745-5241,51051-10986-6245-9866-14373-14372-693-3063,9681-4376-4402-4176-14082-10334-1041-2499,easy
1282064-657684-60255-1206353-58390-247722-980568-68911,42388-51306-27225-25061-46685-44377-40794-48612,8959-8087-29797-29872-8216-12452-3108-19026,13920-7537-122780-19217-10184-4151-13643-15811,13467-4387-14767-10133-8520-2855-3155-16317,10902-5853-20014-17597-12728-8745-5241-13320,10986-6245-9866-14373-14372-693-3063-5428,4376-4402-4176-14082-10334-1041-2499-3861,easy
657684-60255-1206353-58390-247722-980568-68911-116434,51306-27225-25061-46685-44377-40794-48612-20098,8087-29797-29872-8216-12452-3108-19026-15967,7537-122780-19217-10184-4151-13643-15811-5727,4387-14767-10133-8520-2855-3155-16317-8215,5853-20014-17597-12728-8745-5241-13320-8432,6245-9866-14373-14372-693-3063-5428-3250,4402-4176-14082-10334-1041-2499-3861-3682,easy
60255-1206353-58390-247722-980568-68911-116434-75264,27225-25061-46685-44377-40794-48612-20098-40419,29797-29872-8216-12452-3108-19026-15967-10957,122780-19217-10184-4151-13643-15811-5727-8912,14767-10133-8520-2855-3155-16317-8215-2953,20014-17597-12728-8745-5241-13320-8432-14103,9866-14373-14372-693-3063-5428-3250-2464,4176-14082-10334-1041-2499-3861-3682-5494,easy
1206353-58390-247722-980568-68911-116434-75264-45527,25061-46685-44377-40794-48612-20098-40419-11663,29872-8216-12452-3108-19026-15967-10957-14930,19217-10184-4151-13643-15811-5727-8912-20261,10133-8520-2855-3155-16317-8215-2953-5756,17597-12728-8745-5241-13320-8432-14103-7117,14373-14372-693-3063-5428-3250-2464-2674,14082-10334-1041-2499-3861-3682-5494-2728,easy
58390-247722-980568-68911-116434-75264-45527-12361,46685-44377-40794-48612-20098-40419-11663-18624,8216-12452-3108-19026-15967-10957-14930-8189,10184-4151-13643-15811-5727-8912-20261-8658,8520-2855-3155-16317-8215-2953-5756-4211,12728-8745-5241-13320-8432-14103-7117-5754,14372-693-3063-5428-3250-2464-2674-3155,10334-1041-2499-3861-3682-5494-2728-7289,easy
247722-980568-68911-116434-75264-45527-12361-1504106,44377-40794-48612-20098-40419-11663-18624-197052,12452-3108-19026-15967-10957-14930-8189-30716,4151-13643-15811-5727-8912-20261-8658-41925,2855-3155-16317-8215-2953-5756-4211-9639,8745-5241-13320-8432-14103-7117-5754-14292,693-3063-5428-3250-2464-2674-3155-7276,1041-2499-3861-3682-5494-2728-7289-3320,easy
980568-68911-116434-75264-45527-12361-1504106-38950,40794-48612-20098-40419-11663-18624-197052-14545,3108-19026-15967-10957-14930-8189-30716-5282,13643-15811-5727-8912-20261-8658-41925-666,3155-16317-8215-2953-5756-4211-9639-2012,5241-13320-8432-14103-7117-5754-14292-3073,3063-5428-3250-2464-2674-3155-7276-1123,2499-3861-3682-5494-2728-7289-3320-1573,easy
68911-116434-75264-45527-12361-1504106-38950-14517,48612-20098-40419-11663-18624-197052-14545-13325,19026-15967-10957-14930-8189-30716-5282-10096,15811-5727-8912-20261-8658-41925-666-1529,16317-8215-2953-5756-4211-9639-2012-1158,13320-8432-14103-7117-5754-14292-3073-2078,5428-3250-2464-2674-3155-7276-1123-1845,3861-3682-5494-2728-7289-3320-1573-1758,easy
116434-75264-45527-12361-1504106-38950-14517-634633,20098-40419-11663-18624-197052-14545-13325-321921,15967-10957-14930-8189-30716-5282-10096-35750,5727-8912-20261-8658-41925-666-1529-96368,8215-2953-5756-4211-9639-2012-1158-22584,8432-14103-7117-5754-14292-3073-2078-28852,3250-2464-2674-3155-7276-1123-1845-15703,3682-5494-2728-7289-3320-1573-1758-11323,easy
75264-45527-12361-1504106-38950-14517-634633-103199,40419-11663-18624-197052-14545-13325-321921-12201,10957-14930-8189-30716-5282-10096-35750-11135,8912-20261-8658-41925-666-1529-96368-4912,2953-5756-4211-9639-2012-1158-22584-8872,14103-7117-5754-14292-3073-2078-28852-3405,2464-2674-3155-7276-1123-1845-15703-2451,5494-2728-7289-3320-1573-1758-11323-1668,easy
45527-12361-1504106-38950-14517-634633-103199-33761,11663-18624-197052-14545-13325-321921-12201-35272,14930-8189-30716-5282-10096-35750-11135-7284,20261-8658-41925-666-1529-96368-4912-4347,5756-4211-9639-2012-1158-22584-8872-2468,7117-5754-14292-3073-2078-28852-3405-1830,2674-3155-7276-1123-1845-15703-2451-1284,2728-7289-3320-1573-1758-11323-1668-1001,easy
12361-1504106-38950-14517-634633-103199-33761-265751,18624-197052-14545-13325-321921-12201-35272-121057,8189-30716-5282-10096-35750-11135-7284-30596,8658-41925-666-1529-96368-4912-4347-11500,4211-9639-2012-1158-22584-8872-2468-5684,5754-14292-3073-2078-28852-3405-1830-8915,3155-7276-1123-1845-15703-2451-1284-3139,7289-3320-1573-1758-11323-1668-1001-3792,easy
1504106-38950-14517-634633-103199-33761-265751-150302,197052-14545-13325-321921-12201-35272-121057-122199,30716-5282-10096-35750-11135-7284-30596-23830,41925-666-1529-96368-4912-4347-11500-9946,9639-2012-1158-22584-8872-2468-5684-4463,14292-3073-2078-28852-3405-1830-8915-7954,7276-1123-1845-15703-2451-1284-3139-3704,3320-1573-1758-11323-1668-1001-3792-1706,easy
38950-14517-634633-103199-33761-265751-150302-19980,14545-13325-321921-12201-35272-121057-122199-115138,5282-10096-35750-11135-7284-30596-23830-19901,666-1529-96368-4912-4347-11500-9946-10295,2012-1158-22584-8872-2468-5684-4463-15203,3073-2078-28852-3405-1830-8915-7954-4457,1123-1845-15703-2451-1284-3139-3704-3388,1573-1758-11323-1668-1001-3792-1706-3817,easy
14517-634633-103199-33761-265751-150302-19980-28496,13325-321921-12201-35272-121057-122199-115138-38919,10096-35750-11135-7284-30596-23830-19901-2468,1529-96368-4912-4347-11500-9946-10295-3448,1158-22584-8872-2468-5684-4463-15203-5651,2078-28852-3405-1830-8915-7954-4457-6186,1845-15703-2451-1284-3139-3704-3388-3489,1758-11323-1668-1001-3792-1706-3817-2049,easy
634633-103199-33761-265751-150302-19980-28496-38679,321921-12201-35272-121057-122199-115138-38919-12511,35750-11135-7284-30596-23830-19901-2468-3127,96368-4912-4347-11500-9946-10295-3448-4987,22584-8872-2468-5684-4463-15203-5651-1547,28852-3405-1830-8915-7954-4457-6186-1688,15703-2451-1284-3139-3704-3388-3489-518,11323-1668-1001-3792-1706-3817-2049-760,easy
103199-33761-265751-150302-19980-28496-38679-1200661,12201-35272-121057-122199-115138-38919-12511-286241,11135-7284-30596-23830-19901-2468-3127-54053,4912-4347-11500-9946-10295-3448-4987-9079,8872-2468-5684-4463-15203-5651-1547-15790,3405-1830-8915-7954-4457-6186-1688-6079,2451-1284-3139-3704-3388-3489-518-3527,1668-1001-3792-1706-3817-2049-760-2708,easy
33761-265751-150302-19980-28496-38679-1200661-123933,35272-121057-122199-115138-38919-12511-286241-76525,7284-30596-23830-19901-2468-3127-54053-44576,4347-11500-9946-10295-3448-4987-9079-24023,2468-5684-4463-15203-5651-1547-15790-9755,1830-8915-7954-4457-6186-1688-6079-7131,1284-3139-3704-3388-3489-518-3527-9581,1001-3792-1706-3817-2049-760-2708-6977,easy
265751-150302-19980-28496-38679-1200661-123933-124440,121057-122199-115138-38919-12511-286241-76525-22114,30596-23830-19901-2468-3127-54053-44576-12790,11500-9946-10295-3448-4987-9079-24023-8376,5684-4463-15203-5651-1547-15790-9755-10935,8915-7954-4457-6186-1688-6079-7131-5938,3139-3704-3388-3489-518-3527-9581-8610,3792-1706-3817-2049-760-2708-6977-10213,easy
150302-19980-28496-38679-1200661-123933-124440-545166,122199-115138-38919-12511-286241-76525-22114-61903,23830-19901-2468-3127-54053-44576-12790-13494,9946-10295-3448-4987-9079-24023-8376-1759,4463-15203-5651-1547-15790-9755-10935-4538,7954-4457-6186-1688-6079-7131-5938-8507,3704-3388-3489-518-3527-9581-8610-9775,1706-3817-2049-760-2708-6977-10213-6190,easy
19980-28496-38679-1200661-123933-124440-545166-151377,115138-38919-12511-286241-76525-22114-61903-195470,19901-2468-3127-54053-44576-12790-13494-9049,10295-3448-4987-9079-24023-8376-1759-13676,15203-5651-1547-15790-9755-10935-4538-7475,4457-6186-1688-6079-7131-5938-8507-4072,3388-3489-518-3527-9581-8610-9775-1745,3817-2049-760-2708-6977-10213-6190-1356,easy
28496-38679-1200661-123933-124440-545166-151377-35015,38919-12511-286241-76525-22114-61903-195470-11168,2468-3127-54053-44576-12790-13494-9049-5849,3448-4987-9079-24023-8376-1759-13676-4202,5651-1547-15790-9755-10935-4538-7475-1273,6186-1688-6079-7131-5938-8507-4072-5770,3489-518-3527-9581-8610-9775-1745-841,2049-760-2708-6977-10213-6190-1356-1016,easy
38679-1200661-123933-124440-545166-151377-35015-103717,12511-286241-76525-22114-61903-195470-11168-12846,3127-54053-44576-12790-13494-9049-5849-1808,4987-9079-24023-8376-1759-13676-4202-1531,1547-15790-9755-10935-4538-7475-1273-1330,1688-6079-7131-5938-8507-4072-5770-3131,518-3527-9581-8610-9775-1745-841-1810,760-2708-6977-10213-6190-1356-1016-1410,easy
1200661-123933-124440-545166-151377-35015-103717-79084,286241-76525-22114-61903-195470-11168-12846-41704,54053-44576-12790-13494-9049-5849-1808-6064,9079-24023-8376-1759-13676-4202-1531-9372,15790-9755-10935-4538-7475-1273-1330-8362,6079-7131-5938-8507-4072-5770-3131-11100,3527-9581-8610-9775-1745-841-1810-7860,2708-6977-10213-6190-1356-1016-1410-3397,easy
123933-124440-545166-151377-35015-103717-79084-334952,76525-22114-61903-195470-11168-12846-41704-104328,44576-12790-13494-9049-5849-1808-6064-21023,24023-8376-1759-13676-4202-1531-9372-3089,9755-10935-4538-7475-1273-1330-8362-3811,7131-5938-8507-4072-5770-3131-11100-5420,9581-8610-9775-1745-841-1810-7860-1638,6977-10213-6190-1356-1016-1410-3397-2331,easy
124440-545166-151377-35015-103717-79084-334952-108750,22114-61903-195470-11168-12846-41704-104328-19612,12790-13494-9049-5849-1808-6064-21023-1045,8376-1759-13676-4202-1531-9372-3089-1685,10935-4538-7475-1273-1330-8362-3811-1388,5938-8507-4072-5770-3131-11100-5420-890,8610-9775-1745-841-1810-7860-1638-355,10213-6190-1356-1016-1410-3397-2331-279,easy
545166-151377-35015-103717-79084-334952-108750-19505,61903-195470-11168-12846-41704-104328-19612-105877,13494-9049-5849-1808-6064-21023-1045-66984,1759-13676-4202-1531-9372-3089-1685-3991,4538-7475-1273-1330-8362-3811-1388-14486,8507-4072-5770-3131-11100-5420-890-9013,9775-1745-841-1810-7860-1638-355-3457,6190-1356-1016-1410-3397-2331-279-2873,easy
151377-35015-103717-79084-334952-108750-19505-99453,195470-11168-12846-41704-104328-19612-105877-12129,9049-5849-1808-6064-21023-1045-66984-6257,13676-4202-1531-9372-3089-1685-3991-6053,7475-1273-1330-8362-3811-1388-14486-10631,4072-5770-3131-11100-5420-890-9013-11892,1745-841-1810-7860-1638-355-3457-4189,1356-1016-1410-3397-2331-279-2873-2973,easy
35015-103717-79084-334952-108750-19505-99453-99453,11168-12846-41704-104328-19612-105877-12129-12129,5849-1808-6064-21023-1045-66984-6257-6257,4202-1531-9372-3089-1685-3991-6053-6053,1273-1330-8362-3811-1388-14486-10631-10631,5770-3131-11100-5420-890-9013-11892-11892,841-1810-7860-1638-355-3457-4189-4189,1016-1410-3397-2331-279-2873-2973-2973,easy
103717-79084-334952-108750-19505-99453-99453-1224081,12846-41704-104328-19612-105877-12129-12129-55510,1808-6064-21023-1045-66984-6257-6257-107748,1531-9372-3089-1685-3991-6053-6053-26535,1330-8362-3811-1388-14486-10631-10631-17262,3131-11100-5420-890-9013-11892-11892-10925,1810-7860-1638-355-3457-4189-4189-12295,1410-3397-2331-279-2873-2973-2973-12954,easy
79084-334952-108750-19505-99453-99453-1224081-1235557,41704-104328-19612-105877-12129-12129-55510-62866,6064-21023-1045-66984-6257-6257-107748-17015,9372-3089-1685-3991-6053-6053-26535-18023,8362-3811-1388-14486-10631-10631-17262-16173,11100-5420-890-9013-11892-11892-10925-11361,7860-1638-355-3457-4189-4189-12295-21463,3397-2331-279-2873-2973-2973-12954-12221,easy
334952-108750-19505-99453-99453-1224081-1235557-730202,104328-19612-105877-12129-12129-55510-62866-86316,21023-1045-66984-6257-6257-107748-17015-9153,3089-1685-3991-6053-6053-26535-18023-21457,3811-1388-14486-10631-10631-17262-16173-15656,5420-890-9013-11892-11892-10925-11361-17308,1638-355-3457-4189-4189-12295-21463-18547,2331-279-2873-2973-2973-12954-12221-8935,easy
108750-19505-99453-99453-1224081-1235557-730202-1767745,19612-105877-12129-12129-55510-62866-86316-886731,1045-66984-6257-6257-107748-17015-9153-93623,1685-3991-6053-6053-26535-18023-21457-21727,1388-14486-10631-10631-17262-16173-15656-64509,890-9013-11892-11892-10925-11361-17308-63233,355-3457-4189-4189-12295-21463-18547-47202,279-2873-2973-2973-12954-12221-8935-57970,easy
19505-99453-99453-1224081-1235557-730202-1767745-989277,105877-12129-12129-55510-62866-86316-886731-271053,66984-6257-6257-107748-17015-9153-93623-48430,3991-6053-6053-26535-18023-21457-21727-54962,14486-10631-10631-17262-16173-15656-64509-27931,9013-11892-11892-10925-11361-17308-63233-85129,3457-4189-4189-12295-21463-18547-47202-72551,2873-2973-2973-12954-12221-8935-57970-14960,easy
99453-99453-1224081-1235557-730202-1767745-989277-1179432,12129-12129-55510-62866-86316-886731-271053-85674,6257-6257-107748-17015-9153-93623-48430-27180,6053-6053-26535-18023-21457-21727-54962-14225,10631-10631-17262-16173-15656-64509-27931-6237,11892-11892-10925-11361-17308-63233-85129-18202,4189-4189-12295-21463-18547-47202-72551-8090,2973-2973-12954-12221-8935-57970-14960-14775,easy
99453-1224081-1235557-730202-1767745-989277-1179432-452868,12129-55510-62866-86316-886731-271053-85674-77410,6257-107748-17015-9153-93623-48430-27180-52892,6053-26535-18023-21457-21727-54962-14225-20342,10631-17262-16173-15656-64509-27931-6237-21929,11892-10925-11361-17308-63233-85129-18202-16364,4189-12295-21463-18547-47202-72551-8090-12713,2973-12954-12221-8935-57970-14960-14775-16762,easy
1224081-1235557-730202-1767745-989277-1179432-452868-1880067,55510-62866-86316-886731-271053-85674-77410-167519,107748-17015-9153-93623-48430-27180-52892-81694,26535-18023-21457-21727-54962-14225-20342-51961,17262-16173-15656-64509-27931-6237-21929-30416,10925-11361-17308-63233-85129-18202-16364-39734,12295-21463-18547-47202-72551-8090-12713-31819,12954-12221-8935-57970-14960-14775-16762-36495,easy
1235557-730202-1767745-989277-1179432-452868-1880067-13878,62866-86316-886731-271053-85674-77410-167519-24057,17015-9153-93623-48430-27180-52892-81694-3226,18023-21457-21727-54962-14225-20342-51961-4601,16173-15656-64509-27931-6237-21929-30416-7364,11361-17308-63233-85129-18202-16364-39734-9172,21463-18547-47202-72551-8090-12713-31819-7391,12221-8935-57970-14960-14775-16762-36495-4472,easy
730202-1767745-989277-1179432-452868-1880067-13878-372517,86316-886731-271053-85674-77410-167519-24057-81252,9153-93623-48430-27180-52892-81694-3226-15596,21457-21727-54962-14225-20342-51961-4601-4557,15656-64509-27931-6237-21929-30416-7364-8917,17308-63233-85129-18202-16364-39734-9172-14763,18547-47202-72551-8090-12713-31819-7391-7515,8935-57970-14960-14775-16762-36495-4472-4336,easy
1767745-989277-1179432-452868-1880067-13878-372517-807719,886731-271053-85674-77410-167519-24057-81252-39197,93623-48430-27180-52892-81694-3226-15596-6890,21727-54962-14225-20342-51961-4601-4557-8766,64509-27931-6237-21929-30416-7364-8917-18286,63233-85129-18202-16364-39734-9172-14763-7876,47202-72551-8090-12713-31819-7391-7515-15422,57970-14960-14775-16762-36495-4472-4336-13046,easy
