delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
24690-24445-38352-20070-54968-7106-4224-120331,13544-44227-7329-27307-17270-4310-20284-10564,18032-43664-41701-28059-20165-2859-16958-4195,8584-13077-5146-3781-27336-7620-4514-4577,7154-11688-4396-3375-4516-1808-7505-1904,10469-9550-9039-7494-8649-997-3588-1894,2300-3384-3571-1482-3662-636-810-727,1021-2598-2599-3019-1594-332-1508-621,easy
24445-38352-20070-54968-7106-4224-120331-39790,44227-7329-27307-17270-4310-20284-10564-13174,43664-41701-28059-20165-2859-16958-4195-14031,13077-5146-3781-27336-7620-4514-4577-1803,11688-4396-3375-4516-1808-7505-1904-7815,9550-9039-7494-8649-997-3588-1894-4257,3384-3571-1482-3662-636-810-727-2137,2598-2599-3019-1594-332-1508-621-1349,easy
38352-20070-54968-7106-4224-120331-39790-2586,7329-27307-17270-4310-20284-10564-13174-14482,41701-28059-20165-2859-16958-4195-14031-15791,5146-3781-27336-7620-4514-4577-1803-5242,4396-3375-4516-1808-7505-1904-7815-13989,9039-7494-8649-997-3588-1894-4257-7880,3571-1482-3662-636-810-727-2137-4546,2599-3019-1594-332-1508-621-1349-1640,easy
20070-54968-7106-4224-120331-39790-2586-15467,27307-17270-4310-20284-10564-13174-14482-31146,28059-20165-2859-16958-4195-14031-15791-50760,3781-27336-7620-4514-4577-1803-5242-2671,3375-4516-1808-7505-1904-7815-13989-9787,7494-8649-997-3588-1894-4257-7880-8155,1482-3662-636-810-727-2137-4546-2980,3019-1594-332-1508-621-1349-1640-1374,easy
54968-7106-4224-120331-39790-2586-15467-5886,17270-4310-20284-10564-13174-14482-31146-20100,20165-2859-16958-4195-14031-15791-50760-31376,27336-7620-4514-4577-1803-5242-2671-18026,4516-1808-7505-1904-7815-13989-9787-3930,8649-997-3588-1894-4257-7880-8155-3626,3662-636-810-727-2137-4546-2980-3074,1594-332-1508-621-1349-1640-1374-1468,easy
7106-4224-120331-39790-2586-15467-5886-3925,4310-20284-10564-13174-14482-31146-20100-3390,2859-16958-4195-14031-15791-50760-31376-127050,7620-4514-4577-1803-5242-2671-18026-10239,1808-7505-1904-7815-13989-9787-3930-2558,997-3588-1894-4257-7880-8155-3626-9247,636-810-727-2137-4546-2980-3074-3743,332-1508-621-1349-1640-1374-1468-2268,easy
4224-120331-39790-2586-15467-5886-3925-4658,20284-10564-13174-14482-31146-20100-3390-21969,16958-4195-14031-15791-50760-31376-127050-38845,4514-4577-1803-5242-2671-18026-10239-11926,7505-1904-7815-13989-9787-3930-2558-4567,3588-1894-4257-7880-8155-3626-9247-8610,810-727-2137-4546-2980-3074-3743-3574,1508-621-1349-1640-1374-1468-2268-2995,easy
120331-39790-2586-15467-5886-3925-4658-13062,10564-13174-14482-31146-20100-3390-21969-20988,4195-14031-15791-50760-31376-127050-38845-48215,4577-1803-5242-2671-18026-10239-11926-20878,1904-7815-13989-9787-3930-2558-4567-8857,1894-4257-7880-8155-3626-9247-8610-9048,727-2137-4546-2980-3074-3743-3574-3196,621-1349-1640-1374-1468-2268-2995-4398,easy
39790-2586-15467-5886-3925-4658-13062-19571,13174-14482-31146-20100-3390-21969-20988-8319,14031-15791-50760-31376-127050-38845-48215-56481,1803-5242-2671-18026-10239-11926-20878-40711,7815-13989-9787-3930-2558-4567-8857-10570,4257-7880-8155-3626-9247-8610-9048-12785,2137-4546-2980-3074-3743-3574-3196-4108,1349-1640-1374-1468-2268-2995-4398-1106,easy
2586-15467-5886-3925-4658-13062-19571-45836,14482-31146-20100-3390-21969-20988-8319-21756,15791-50760-31376-127050-38845-48215-56481-6886,5242-2671-18026-10239-11926-20878-40711-17606,13989-9787-3930-2558-4567-8857-10570-23475,7880-8155-3626-9247-8610-9048-12785-8228,4546-2980-3074-3743-3574-3196-4108-2411,1640-1374-1468-2268-2995-4398-1106-2490,easy
15467-5886-3925-4658-13062-19571-45836-10852,31146-20100-3390-21969-20988-8319-21756-1844,50760-31376-127050-38845-48215-56481-6886-13979,2671-18026-10239-11926-20878-40711-17606-14801,9787-3930-2558-4567-8857-10570-23475-4717,8155-3626-9247-8610-9048-12785-8228-1327,2980-3074-3743-3574-3196-4108-2411-435,1374-1468-2268-2995-4398-1106-2490-259,easy
5886-3925-4658-13062-19571-45836-10852-79288,20100-3390-21969-20988-8319-21756-1844-82630,31376-127050-38845-48215-56481-6886-13979-10822,18026-10239-11926-20878-40711-17606-14801-41179,3930-2558-4567-8857-10570-23475-4717-11325,3626-9247-8610-9048-12785-8228-1327-5629,3074-3743-3574-3196-4108-2411-435-4382,1468-2268-2995-4398-1106-2490-259-843,easy
3925-4658-13062-19571-45836-10852-79288-80052,3390-21969-20988-8319-21756-1844-82630-51255,127050-38845-48215-56481-6886-13979-10822-14198,10239-11926-20878-40711-17606-14801-41179-22531,2558-4567-8857-10570-23475-4717-11325-7031,9247-8610-9048-12785-8228-1327-5629-7724,3743-3574-3196-4108-2411-435-4382-2586,2268-2995-4398-1106-2490-259-843-856,easy
4658-13062-19571-45836-10852-79288-80052-111620,21969-20988-8319-21756-1844-82630-51255-19862,38845-48215-56481-6886-13979-10822-14198-16505,11926-20878-40711-17606-14801-41179-22531-8003,4567-8857-10570-23475-4717-11325-7031-10270,8610-9048-12785-8228-1327-5629-7724-6493,3574-3196-4108-2411-435-4382-2586-3634,2995-4398-1106-2490-259-843-856-1783,easy
13062-19571-45836-10852-79288-80052-111620-1870,20988-8319-21756-1844-82630-51255-19862-5419,48215-56481-6886-13979-10822-14198-16505-2924,20878-40711-17606-14801-41179-22531-8003-7351,8857-10570-23475-4717-11325-7031-10270-5156,9048-12785-8228-1327-5629-7724-6493-1723,3196-4108-2411-435-4382-2586-3634-184,4398-1106-2490-259-843-856-1783-972,easy
19571-45836-10852-79288-80052-111620-1870-244372,8319-21756-1844-82630-51255-19862-5419-27071,56481-6886-13979-10822-14198-16505-2924-11999,40711-17606-14801-41179-22531-8003-7351-7167,10570-23475-4717-11325-7031-10270-5156-2979,12785-8228-1327-5629-7724-6493-1723-1658,4108-2411-435-4382-2586-3634-184-752,1106-2490-259-843-856-1783-972-1630,easy
45836-10852-79288-80052-111620-1870-244372-53063,21756-1844-82630-51255-19862-5419-27071-20586,6886-13979-10822-14198-16505-2924-11999-13253,17606-14801-41179-22531-8003-7351-7167-15996,23475-4717-11325-7031-10270-5156-2979-6417,8228-1327-5629-7724-6493-1723-1658-3449,2411-435-4382-2586-3634-184-752-6082,2490-259-843-856-1783-972-1630-986,easy
10852-79288-80052-111620-1870-244372-53063-29911,1844-82630-51255-19862-5419-27071-20586-37222,13979-10822-14198-16505-2924-11999-13253-120974,14801-41179-22531-8003-7351-7167-15996-14490,4717-11325-7031-10270-5156-2979-6417-11173,1327-5629-7724-6493-1723-1658-3449-4243,435-4382-2586-3634-184-752-6082-3737,259-843-856-1783-972-1630-986-1417,easy
79288-80052-111620-1870-244372-53063-29911-37834,82630-51255-19862-5419-27071-20586-37222-50523,10822-14198-16505-2924-11999-13253-120974-15084,41179-22531-8003-7351-7167-15996-14490-38199,11325-7031-10270-5156-2979-6417-11173-12372,5629-7724-6493-1723-1658-3449-4243-13808,4382-2586-3634-184-752-6082-3737-2641,843-856-1783-972-1630-986-1417-2133,easy
80052-111620-1870-244372-53063-29911-37834-5128,51255-19862-5419-27071-20586-37222-50523-13253,14198-16505-2924-11999-13253-120974-15084-2710,22531-8003-7351-7167-15996-14490-38199-1944,7031-10270-5156-2979-6417-11173-12372-1889,7724-6493-1723-1658-3449-4243-13808-2752,2586-3634-184-752-6082-3737-2641-883,856-1783-972-1630-986-1417-2133-352,hard
111620-1870-244372-53063-29911-37834-5128-20657,19862-5419-27071-20586-37222-50523-13253-10485,16505-2924-11999-13253-120974-15084-2710-11649,8003-7351-7167-15996-14490-38199-1944-20381,10270-5156-2979-6417-11173-12372-1889-14020,6493-1723-1658-3449-4243-13808-2752-4749,3634-184-752-6082-3737-2641-883-1091,1783-972-1630-986-1417-2133-352-1294,hard
1870-244372-53063-29911-37834-5128-20657-14214,5419-27071-20586-37222-50523-13253-10485-17997,2924-11999-13253-120974-15084-2710-11649-22515,7351-7167-15996-14490-38199-1944-20381-25245,5156-2979-6417-11173-12372-1889-14020-6859,1723-1658-3449-4243-13808-2752-4749-7101,184-752-6082-3737-2641-883-1091-3098,972-1630-986-1417-2133-352-1294-2008,hard
244372-53063-29911-37834-5128-20657-14214-4829,27071-20586-37222-50523-13253-10485-17997-3362,11999-13253-120974-15084-2710-11649-22515-4190,7167-15996-14490-38199-1944-20381-25245-7011,2979-6417-11173-12372-1889-14020-6859-2401,1658-3449-4243-13808-2752-4749-7101-2863,752-6082-3737-2641-883-1091-3098-736,1630-986-1417-2133-352-1294-2008-991,easy
53063-29911-37834-5128-20657-14214-4829-4031,20586-37222-50523-13253-10485-17997-3362-26936,13253-120974-15084-2710-11649-22515-4190-35206,15996-14490-38199-1944-20381-25245-7011-13752,6417-11173-12372-1889-14020-6859-2401-7238,3449-4243-13808-2752-4749-7101-2863-12505,6082-3737-2641-883-1091-3098-736-2393,986-1417-2133-352-1294-2008-991-1971,easy
29911-37834-5128-20657-14214-4829-4031-2544,37222-50523-13253-10485-17997-3362-26936-21726,120974-15084-2710-11649-22515-4190-35206-24613,14490-38199-1944-20381-25245-7011-13752-9638,11173-12372-1889-14020-6859-2401-7238-18678,4243-13808-2752-4749-7101-2863-12505-8224,3737-2641-883-1091-3098-736-2393-2728,1417-2133-352-1294-2008-991-1971-1609,hard
37834-5128-20657-14214-4829-4031-2544-30812,50523-13253-10485-17997-3362-26936-21726-11102,15084-2710-11649-22515-4190-35206-24613-2714,38199-1944-20381-25245-7011-13752-9638-12234,12372-1889-14020-6859-2401-7238-18678-1245,13808-2752-4749-7101-2863-12505-8224-7340,2641-883-1091-3098-736-2393-2728-5050,2133-352-1294-2008-991-1971-1609-2311,hard
5128-20657-14214-4829-4031-2544-30812-6927,13253-10485-17997-3362-26936-21726-11102-15966,2710-11649-22515-4190-35206-24613-2714-9150,1944-20381-25245-7011-13752-9638-12234-6067,1889-14020-6859-2401-7238-18678-1245-12236,2752-4749-7101-2863-12505-8224-7340-7777,883-1091-3098-736-2393-2728-5050-2310,352-1294-2008-991-1971-1609-2311-1537,easy
20657-14214-4829-4031-2544-30812-6927-36486,10485-17997-3362-26936-21726-11102-15966-30720,11649-22515-4190-35206-24613-2714-9150-85784,20381-25245-7011-13752-9638-12234-6067-7160,14020-6859-2401-7238-18678-1245-12236-15710,4749-7101-2863-12505-8224-7340-7777-13202,1091-3098-736-2393-2728-5050-2310-4827,1294-2008-991-1971-1609-2311-1537-1424,easy
14214-4829-4031-2544-30812-6927-36486-25335,17997-3362-26936-21726-11102-15966-30720-59597,22515-4190-35206-24613-2714-9150-85784-84943,25245-7011-13752-9638-12234-6067-7160-4878,6859-2401-7238-18678-1245-12236-15710-5648,7101-2863-12505-8224-7340-7777-13202-4569,3098-736-2393-2728-5050-2310-4827-1856,2008-991-1971-1609-2311-1537-1424-1169,easy
4829-4031-2544-30812-6927-36486-25335-14346,3362-26936-21726-11102-15966-30720-59597-15756,4190-35206-24613-2714-9150-85784-84943-8852,7011-13752-9638-12234-6067-7160-4878-4612,2401-7238-18678-1245-12236-15710-5648-2910,2863-12505-8224-7340-7777-13202-4569-5184,736-2393-2728-5050-2310-4827-1856-1756,991-1971-1609-2311-1537-1424-1169-2179,easy
4031-2544-30812-6927-36486-25335-14346-8513,26936-21726-11102-15966-30720-59597-15756-12490,35206-24613-2714-9150-85784-84943-8852-36471,13752-9638-12234-6067-7160-4878-4612-1858,7238-18678-1245-12236-15710-5648-2910-4884,12505-8224-7340-7777-13202-4569-5184-5707,2393-2728-5050-2310-4827-1856-1756-2277,1971-1609-2311-1537-1424-1169-2179-2297,easy
2544-30812-6927-36486-25335-14346-8513-12924,21726-11102-15966-30720-59597-15756-12490-5934,24613-2714-9150-85784-84943-8852-36471-7837,9638-12234-6067-7160-4878-4612-1858-2239,18678-1245-12236-15710-5648-2910-4884-3763,8224-7340-7777-13202-4569-5184-5707-6690,2728-5050-2310-4827-1856-1756-2277-1941,1609-2311-1537-1424-1169-2179-2297-2410,easy
30812-6927-36486-25335-14346-8513-12924-18258,11102-15966-30720-59597-15756-12490-5934-69657,2714-9150-85784-84943-8852-36471-7837-36081,12234-6067-7160-4878-4612-1858-2239-4509,1245-12236-15710-5648-2910-4884-3763-10275,7340-7777-13202-4569-5184-5707-6690-15807,5050-2310-4827-1856-1756-2277-1941-1596,2311-1537-1424-1169-2179-2297-2410-1559,easy
6927-36486-25335-14346-8513-12924-18258-18915,15966-30720-59597-15756-12490-5934-69657-7173,9150-85784-84943-8852-36471-7837-36081-17689,6067-7160-4878-4612-1858-2239-4509-3865,12236-15710-5648-2910-4884-3763-10275-13018,7777-13202-4569-5184-5707-6690-15807-12489,2310-4827-1856-1756-2277-1941-1596-1661,1537-1424-1169-2179-2297-2410-1559-2888,easy
36486-25335-14346-8513-12924-18258-18915-8190,30720-59597-15756-12490-5934-69657-7173-20274,85784-84943-8852-36471-7837-36081-17689-64125,7160-4878-4612-1858-2239-4509-3865-6280,15710-5648-2910-4884-3763-10275-13018-4299,13202-4569-5184-5707-6690-15807-12489-4444,4827-1856-1756-2277-1941-1596-1661-2590,1424-1169-2179-2297-2410-1559-2888-2454,easy
25335-14346-8513-12924-18258-18915-8190-8190,59597-15756-12490-5934-69657-7173-20274-20274,84943-8852-36471-7837-36081-17689-64125-64125,4878-4612-1858-2239-4509-3865-6280-6280,5648-2910-4884-3763-10275-13018-4299-4299,4569-5184-5707-6690-15807-12489-4444-4444,1856-1756-2277-1941-1596-1661-2590-2590,1169-2179-2297-2410-1559-2888-2454-2454,easy
14346-8513-12924-18258-18915-8190-8190-14794,15756-12490-5934-69657-7173-20274-20274-7511,8852-36471-7837-36081-17689-64125-64125-44357,4612-1858-2239-4509-3865-6280-6280-2792,2910-4884-3763-10275-13018-4299-4299-5676,5184-5707-6690-15807-12489-4444-4444-12179,1756-2277-1941-1596-1661-2590-2590-4278,2179-2297-2410-1559-2888-2454-2454-829,easy
8513-12924-18258-18915-8190-8190-14794-5185,12490-5934-69657-7173-20274-20274-7511-11272,36471-7837-36081-17689-64125-64125-44357-32733,1858-2239-4509-3865-6280-6280-2792-1887,4884-3763-10275-13018-4299-4299-5676-8030,5707-6690-15807-12489-4444-4444-12179-10616,2277-1941-1596-1661-2590-2590-4278-1822,2297-2410-1559-2888-2454-2454-829-1069,easy
12924-18258-18915-8190-8190-14794-5185-31970,5934-69657-7173-20274-20274-7511-11272-22080,7837-36081-17689-64125-64125-44357-32733-26620,2239-4509-3865-6280-6280-2792-1887-8463,3763-10275-13018-4299-4299-5676-8030-7542,6690-15807-12489-4444-4444-12179-10616-3895,1941-1596-1661-2590-2590-4278-1822-2846,2410-1559-2888-2454-2454-829-1069-983,easy
18258-18915-8190-8190-14794-5185-31970-8452,69657-7173-20274-20274-7511-11272-22080-64514,36081-17689-64125-64125-44357-32733-26620-42485,4509-3865-6280-6280-2792-1887-8463-19891,10275-13018-4299-4299-5676-8030-7542-12583,15807-12489-4444-4444-12179-10616-3895-4900,1596-1661-2590-2590-4278-1822-2846-2211,1559-2888-2454-2454-829-1069-983-3145,easy
18915-8190-8190-14794-5185-31970-8452-12511,7173-20274-20274-7511-11272-22080-64514-63454,17689-64125-64125-44357-32733-26620-42485-6410,3865-6280-6280-2792-1887-8463-19891-3422,13018-4299-4299-5676-8030-7542-12583-8508,12489-4444-4444-12179-10616-3895-4900-6759,1661-2590-2590-4278-1822-2846-2211-1361,2888-2454-2454-829-1069-983-3145-1514,easy
8190-8190-14794-5185-31970-8452-12511-7512,20274-20274-7511-11272-22080-64514-63454-26810,64125-64125-44357-32733-26620-42485-6410-66495,6280-6280-2792-1887-8463-19891-3422-7855,4299-4299-5676-8030-7542-12583-8508-3916,4444-4444-12179-10616-3895-4900-6759-15553,2590-2590-4278-1822-2846-2211-1361-4223,2454-2454-829-1069-983-3145-1514-4105,easy
8190-14794-5185-31970-8452-12511-7512-14376,20274-7511-11272-22080-64514-63454-26810-21898,64125-44357-32733-26620-42485-6410-66495-21497,6280-2792-1887-8463-19891-3422-7855-6490,4299-5676-8030-7542-12583-8508-3916-3930,4444-12179-10616-3895-4900-6759-15553-4628,2590-4278-1822-2846-2211-1361-4223-2424,2454-829-1069-983-3145-1514-4105-3038,easy
14794-5185-31970-8452-12511-7512-14376-6450,7511-11272-22080-64514-63454-26810-21898-31822,44357-32733-26620-42485-6410-66495-21497-4281,2792-1887-8463-19891-3422-7855-6490-9204,5676-8030-7542-12583-8508-3916-3930-3690,12179-10616-3895-4900-6759-15553-4628-5421,4278-1822-2846-2211-1361-4223-2424-3334,829-1069-983-3145-1514-4105-3038-1983,easy
5185-31970-8452-12511-7512-14376-6450-4601,11272-22080-64514-63454-26810-21898-31822-39623,32733-26620-42485-6410-66495-21497-4281-32916,1887-8463-19891-3422-7855-6490-9204-11263,8030-7542-12583-8508-3916-3930-3690-6642,10616-3895-4900-6759-15553-4628-5421-6468,1822-2846-2211-1361-4223-2424-3334-1674,1069-983-3145-1514-4105-3038-1983-3689,easy
31970-8452-12511-7512-14376-6450-4601-8799,22080-64514-63454-26810-21898-31822-39623-2896,26620-42485-6410-66495-21497-4281-32916-56420,8463-19891-3422-7855-6490-9204-11263-46696,7542-12583-8508-3916-3930-3690-6642-4417,3895-4900-6759-15553-4628-5421-6468-10066,2846-2211-1361-4223-2424-3334-1674-3326,983-3145-1514-4105-3038-1983-3689-1713,easy
8452-12511-7512-14376-6450-4601-8799-16533,64514-63454-26810-21898-31822-39623-2896-11874,42485-6410-66495-21497-4281-32916-56420-21901,19891-3422-7855-6490-9204-11263-46696-62178,12583-8508-3916-3930-3690-6642-4417-14645,4900-6759-15553-4628-5421-6468-10066-6081,2211-1361-4223-2424-3334-1674-3326-2425,3145-1514-4105-3038-1983-3689-1713-1975,easy
12511-7512-14376-6450-4601-8799-16533-11492,63454-26810-21898-31822-39623-2896-11874-3270,6410-66495-21497-4281-32916-56420-21901-6380,3422-7855-6490-9204-11263-46696-62178-9888,8508-3916-3930-3690-6642-4417-14645-1612,6759-15553-4628-5421-6468-10066-6081-3124,1361-4223-2424-3334-1674-3326-2425-227,1514-4105-3038-1983-3689-1713-1975-117,easy
7512-14376-6450-4601-8799-16533-11492-101727,26810-21898-31822-39623-2896-11874-3270-20832,66495-21497-4281-32916-56420-21901-6380-4747,7855-6490-9204-11263-46696-62178-9888-51314,3916-3930-3690-6642-4417-14645-1612-16312,15553-4628-5421-6468-10066-6081-3124-14632,4223-2424-3334-1674-3326-2425-227-4616,4105-3038-1983-3689-1713-1975-117-2469,easy
14376-6450-4601-8799-16533-11492-101727-322958,21898-31822-39623-2896-11874-3270-20832-112984,21497-4281-32916-56420-21901-6380-4747-47802,6490-9204-11263-46696-62178-9888-51314-7204,3930-3690-6642-4417-14645-1612-16312-8103,4628-5421-6468-10066-6081-3124-14632-5027,2424-3334-1674-3326-2425-227-4616-6201,3038-1983-3689-1713-1975-117-2469-1032,easy
6450-4601-8799-16533-11492-101727-322958-98941,31822-39623-2896-11874-3270-20832-112984-31037,4281-32916-56420-21901-6380-4747-47802-11983,9204-11263-46696-62178-9888-51314-7204-9742,3690-6642-4417-14645-1612-16312-8103-13179,5421-6468-10066-6081-3124-14632-5027-5340,3334-1674-3326-2425-227-4616-6201-1984,1983-3689-1713-1975-117-2469-1032-1879,easy
4601-8799-16533-11492-101727-322958-98941-582345,39623-2896-11874-3270-20832-112984-31037-181106,32916-56420-21901-6380-4747-47802-11983-27956,11263-46696-62178-9888-51314-7204-9742-17781,6642-4417-14645-1612-16312-8103-13179-28120,6468-10066-6081-3124-14632-5027-5340-42717,1674-3326-2425-227-4616-6201-1984-40594,3689-1713-1975-117-2469-1032-1879-7650,easy
8799-16533-11492-101727-322958-98941-582345-1981450,2896-11874-3270-20832-112984-31037-181106-190083,56420-21901-6380-4747-47802-11983-27956-18328,46696-62178-9888-51314-7204-9742-17781-114950,4417-14645-1612-16312-8103-13179-28120-13068,10066-6081-3124-14632-5027-5340-42717-10023,3326-2425-227-4616-6201-1984-40594-5513,1713-1975-117-2469-1032-1879-7650-3148,hard
16533-11492-101727-322958-98941-582345-1981450-58179,11874-3270-20832-112984-31037-181106-190083-26827,21901-6380-4747-47802-11983-27956-18328-32591,62178-9888-51314-7204-9742-17781-114950-59509,14645-1612-16312-8103-13179-28120-13068-9072,6081-3124-14632-5027-5340-42717-10023-8043,2425-227-4616-6201-1984-40594-5513-2487,1975-117-2469-1032-1879-7650-3148-2433,hard
11492-101727-322958-98941-582345-1981450-58179-4142,3270-20832-112984-31037-181106-190083-26827-14120,6380-4747-47802-11983-27956-18328-32591-11556,9888-51314-7204-9742-17781-114950-59509-11758,1612-16312-8103-13179-28120-13068-9072-3632,3124-14632-5027-5340-42717-10023-8043-5514,227-4616-6201-1984-40594-5513-2487-725,117-2469-1032-1879-7650-3148-2433-616,easy
101727-322958-98941-582345-1981450-58179-4142-12610,20832-112984-31037-181106-190083-26827-14120-34121,4747-47802-11983-27956-18328-32591-11556-22675,51314-7204-9742-17781-114950-59509-11758-10510,16312-8103-13179-28120-13068-9072-3632-9064,14632-5027-5340-42717-10023-8043-5514-7517,4616-6201-1984-40594-5513-2487-725-2335,2469-1032-1879-7650-3148-2433-616-3098,easy
322958-98941-582345-1981450-58179-4142-12610-11256,112984-31037-181106-190083-26827-14120-34121-35793,47802-11983-27956-18328-32591-11556-22675-15857,7204-9742-17781-114950-59509-11758-10510-11131,8103-13179-28120-13068-9072-3632-9064-8044,5027-5340-42717-10023-8043-5514-7517-8434,6201-1984-40594-5513-2487-725-2335-5757,1032-1879-7650-3148-2433-616-3098-1465,easy
98941-582345-1981450-58179-4142-12610-11256-16792,31037-181106-190083-26827-14120-34121-35793-19613,11983-27956-18328-32591-11556-22675-15857-13010,9742-17781-114950-59509-11758-10510-11131-14201,13179-28120-13068-9072-3632-9064-8044-5340,5340-42717-10023-8043-5514-7517-8434-5242,1984-40594-5513-2487-725-2335-5757-2413,1879-7650-3148-2433-616-3098-1465-1268,easy
582345-1981450-58179-4142-12610-11256-16792-11613,181106-190083-26827-14120-34121-35793-19613-48745,27956-18328-32591-11556-22675-15857-13010-25167,17781-114950-59509-11758-10510-11131-14201-18010,28120-13068-9072-3632-9064-8044-5340-14771,42717-10023-8043-5514-7517-8434-5242-8665,40594-5513-2487-725-2335-5757-2413-3923,7650-3148-2433-616-3098-1465-1268-1173,hard
1981450-58179-4142-12610-11256-16792-11613-17708,190083-26827-14120-34121-35793-19613-48745-7305,18328-32591-11556-22675-15857-13010-25167-361,114950-59509-11758-10510-11131-14201-18010-4242,13068-9072-3632-9064-8044-5340-14771-1978,10023-8043-5514-7517-8434-5242-8665-2659,5513-2487-725-2335-5757-2413-3923-666,3148-2433-616-3098-1465-1268-1173-580,hard
58179-4142-12610-11256-16792-11613-17708-6688,26827-14120-34121-35793-19613-48745-7305-13608,32591-11556-22675-15857-13010-25167-361-49429,59509-11758-10510-11131-14201-18010-4242-25883,9072-3632-9064-8044-5340-14771-1978-8442,8043-5514-7517-8434-5242-8665-2659-5077,2487-725-2335-5757-2413-3923-666-2098,2433-616-3098-1465-1268-1173-580-2216,hard
4142-12610-11256-16792-11613-17708-6688-28226,14120-34121-35793-19613-48745-7305-13608-20976,11556-22675-15857-13010-25167-361-49429-791,11758-10510-11131-14201-18010-4242-25883-4212,3632-9064-8044-5340-14771-1978-8442-6981,5514-7517-8434-5242-8665-2659-5077-2663,725-2335-5757-2413-3923-666-2098-2136,616-3098-1465-1268-1173-580-2216-1291,hard
12610-11256-16792-11613-17708-6688-28226-155843,34121-35793-19613-48745-7305-13608-20976-34660,22675-15857-13010-25167-361-49429-791-7390,10510-11131-14201-18010-4242-25883-4212-10236,9064-8044-5340-14771-1978-8442-6981-7877,7517-8434-5242-8665-2659-5077-2663-5228,2335-5757-2413-3923-666-2098-2136-3348,3098-1465-1268-1173-580-2216-1291-2323,easy
11256-16792-11613-17708-6688-28226-155843-162676,35793-19613-48745-7305-13608-20976-34660-15970,15857-13010-25167-361-49429-791-7390-5025,11131-14201-18010-4242-25883-4212-10236-4140,8044-5340-14771-1978-8442-6981-7877-1393,8434-5242-8665-2659-5077-2663-5228-2051,5757-2413-3923-666-2098-2136-3348-1159,1465-1268-1173-580-2216-1291-2323-1185,easy
16792-11613-17708-6688-28226-155843-162676-36482,19613-48745-7305-13608-20976-34660-15970-13586,13010-25167-361-49429-791-7390-5025-643,14201-18010-4242-25883-4212-10236-4140-2043,5340-14771-1978-8442-6981-7877-1393-464,5242-8665-2659-5077-2663-5228-2051-1840,2413-3923-666-2098-2136-3348-1159-738,1268-1173-580-2216-1291-2323-1185-382,easy
11613-17708-6688-28226-155843-162676-36482-394992,48745-7305-13608-20976-34660-15970-13586-65239,25167-361-49429-791-7390-5025-643-24049,18010-4242-25883-4212-10236-4140-2043-35379,14771-1978-8442-6981-7877-1393-464-16281,8665-2659-5077-2663-5228-2051-1840-6442,3923-666-2098-2136-3348-1159-738-2039,1173-580-2216-1291-2323-1185-382-2547,easy
17708-6688-28226-155843-162676-36482-394992-28378,7305-13608-20976-34660-15970-13586-65239-23176,361-49429-791-7390-5025-643-24049-14843,4242-25883-4212-10236-4140-2043-35379-89743,1978-8442-6981-7877-1393-464-16281-11626,2659-5077-2663-5228-2051-1840-6442-10115,666-2098-2136-3348-1159-738-2039-2053,580-2216-1291-2323-1185-382-2547-1574,easy
6688-28226-155843-162676-36482-394992-28378-197279,13608-20976-34660-15970-13586-65239-23176-51860,49429-791-7390-5025-643-24049-14843-28233,25883-4212-10236-4140-2043-35379-89743-3543,8442-6981-7877-1393-464-16281-11626-10389,5077-2663-5228-2051-1840-6442-10115-3300,2098-2136-3348-1159-738-2039-2053-993,2216-1291-2323-1185-382-2547-1574-1250,easy
28226-155843-162676-36482-394992-28378-197279-73771,20976-34660-15970-13586-65239-23176-51860-7334,791-7390-5025-643-24049-14843-28233-3344,4212-10236-4140-2043-35379-89743-3543-1132,6981-7877-1393-464-16281-11626-10389-317,2663-5228-2051-1840-6442-10115-3300-1772,2136-3348-1159-738-2039-2053-993-851,1291-2323-1185-382-2547-1574-1250-454,hard
155843-162676-36482-394992-28378-197279-73771-32387,34660-15970-13586-65239-23176-51860-7334-13955,7390-5025-643-24049-14843-28233-3344-8713,10236-4140-2043-35379-89743-3543-1132-124558,7877-1393-464-16281-11626-10389-317-15126,5228-2051-1840-6442-10115-3300-1772-9498,3348-1159-738-2039-2053-993-851-2554,2323-1185-382-2547-1574-1250-454-1409,hard
162676-36482-394992-28378-197279-73771-32387-169455,15970-13586-65239-23176-51860-7334-13955-62311,5025-643-24049-14843-28233-3344-8713-11025,4140-2043-35379-89743-3543-1132-124558-30537,1393-464-16281-11626-10389-317-15126-9127,2051-1840-6442-10115-3300-1772-9498-7185,1159-738-2039-2053-993-851-2554-1163,1185-382-2547-1574-1250-454-1409-968,hard
36482-394992-28378-197279-73771-32387-169455-2139190,13586-65239-23176-51860-7334-13955-62311-82938,643-24049-14843-28233-3344-8713-11025-16239,2043-35379-89743-3543-1132-124558-30537-19411,464-16281-11626-10389-317-15126-9127-7433,1840-6442-10115-3300-1772-9498-7185-6674,738-2039-2053-993-851-2554-1163-1325,382-2547-1574-1250-454-1409-968-1008,easy
