delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
45109-43434-968598-3564-3564-583985-5192-2013,42342-30493-171339-13122-13122-54950-13448-13746,4860-1437-2472-2196-2196-16618-718-1232,18806-773-17879-4232-4232-1507-5975-3722,6836-3129-13871-9921-9921-9658-6008-13944,55554-7670-41068-27937-27937-22239-59850-46911,11613-6703-33138-14501-14501-15946-19662-5017,11429-1336-16908-9320-9320-9151-9269-9388,easy
43434-968598-3564-3564-583985-5192-2013-31947,30493-171339-13122-13122-54950-13448-13746-13658,1437-2472-2196-2196-16618-718-1232-4028,773-17879-4232-4232-1507-5975-3722-19823,3129-13871-9921-9921-9658-6008-13944-14037,7670-41068-27937-27937-22239-59850-46911-57794,6703-33138-14501-14501-15946-19662-5017-10121,1336-16908-9320-9320-9151-9269-9388-9390,easy
968598-3564-3564-583985-5192-2013-31947-275850,171339-13122-13122-54950-13448-13746-13658-31773,2472-2196-2196-16618-718-1232-4028-2954,17879-4232-4232-1507-5975-3722-19823-2904,13871-9921-9921-9658-6008-13944-14037-2598,41068-27937-27937-22239-59850-46911-57794-10403,33138-14501-14501-15946-19662-5017-10121-5883,16908-9320-9320-9151-9269-9388-9390-2510,easy
3564-3564-583985-5192-2013-31947-275850-4367,13122-13122-54950-13448-13746-13658-31773-7209,2196-2196-16618-718-1232-4028-2954-1866,4232-4232-1507-5975-3722-19823-2904-3092,9921-9921-9658-6008-13944-14037-2598-11887,27937-27937-22239-59850-46911-57794-10403-20043,14501-14501-15946-19662-5017-10121-5883-26299,9320-9320-9151-9269-9388-9390-2510-16545,easy
3564-583985-5192-2013-31947-275850-4367-91229,13122-54950-13448-13746-13658-31773-7209-10331,2196-16618-718-1232-4028-2954-1866-2027,4232-1507-5975-3722-19823-2904-3092-1604,9921-9658-6008-13944-14037-2598-11887-1815,27937-22239-59850-46911-57794-10403-20043-3848,14501-15946-19662-5017-10121-5883-26299-8178,9320-9151-9269-9388-9390-2510-16545-2208,easy
583985-5192-2013-31947-275850-4367-91229-20831,54950-13448-13746-13658-31773-7209-10331-28246,16618-718-1232-4028-2954-1866-2027-28403,1507-5975-3722-19823-2904-3092-1604-7811,9658-6008-13944-14037-2598-11887-1815-4589,22239-59850-46911-57794-10403-20043-3848-67493,15946-19662-5017-10121-5883-26299-8178-14233,9151-9269-9388-9390-2510-16545-2208-2729,easy
5192-2013-31947-275850-4367-91229-20831-133342,13448-13746-13658-31773-7209-10331-28246-167942,718-1232-4028-2954-1866-2027-28403-31205,5975-3722-19823-2904-3092-1604-7811-30346,6008-13944-14037-2598-11887-1815-4589-6369,59850-46911-57794-10403-20043-3848-67493-46702,19662-5017-10121-5883-26299-8178-14233-19316,9269-9388-9390-2510-16545-2208-2729-9801,easy
2013-31947-275850-4367-91229-20831-133342-163185,13746-13658-31773-7209-10331-28246-167942-21496,1232-4028-2954-1866-2027-28403-31205-29565,3722-19823-2904-3092-1604-7811-30346-19601,13944-14037-2598-11887-1815-4589-6369-23997,46911-57794-10403-20043-3848-67493-46702-68420,5017-10121-5883-26299-8178-14233-19316-17517,9388-9390-2510-16545-2208-2729-9801-6773,easy
31947-275850-4367-91229-20831-133342-163185-1653,13658-31773-7209-10331-28246-167942-21496-12319,4028-2954-1866-2027-28403-31205-29565-5375,19823-2904-3092-1604-7811-30346-19601-2676,14037-2598-11887-1815-4589-6369-23997-12203,57794-10403-20043-3848-67493-46702-68420-11264,10121-5883-26299-8178-14233-19316-17517-5035,9390-2510-16545-2208-2729-9801-6773-2576,easy
275850-4367-91229-20831-133342-163185-1653-86107,31773-7209-10331-28246-167942-21496-12319-5479,2954-1866-2027-28403-31205-29565-5375-2556,2904-3092-1604-7811-30346-19601-2676-1312,2598-11887-1815-4589-6369-23997-12203-1854,10403-20043-3848-67493-46702-68420-11264-5158,5883-26299-8178-14233-19316-17517-5035-1327,2510-16545-2208-2729-9801-6773-2576-3391,easy
4367-91229-20831-133342-163185-1653-86107-14332,7209-10331-28246-167942-21496-12319-5479-6399,1866-2027-28403-31205-29565-5375-2556-901,3092-1604-7811-30346-19601-2676-1312-4543,11887-1815-4589-6369-23997-12203-1854-2309,20043-3848-67493-46702-68420-11264-5158-7691,26299-8178-14233-19316-17517-5035-1327-4528,16545-2208-2729-9801-6773-2576-3391-4197,easy
91229-20831-133342-163185-1653-86107-14332-107947,10331-28246-167942-21496-12319-5479-6399-28459,2027-28403-31205-29565-5375-2556-901-5801,1604-7811-30346-19601-2676-1312-4543-9617,1815-4589-6369-23997-12203-1854-2309-1015,3848-67493-46702-68420-11264-5158-7691-11235,8178-14233-19316-17517-5035-1327-4528-4303,2208-2729-9801-6773-2576-3391-4197-1592,easy
20831-133342-163185-1653-86107-14332-107947-300012,28246-167942-21496-12319-5479-6399-28459-72041,28403-31205-29565-5375-2556-901-5801-24420,7811-30346-19601-2676-1312-4543-9617-3050,4589-6369-23997-12203-1854-2309-1015-19774,67493-46702-68420-11264-5158-7691-11235-47584,14233-19316-17517-5035-1327-4528-4303-9355,2729-9801-6773-2576-3391-4197-1592-15292,easy
133342-163185-1653-86107-14332-107947-300012-79832,167942-21496-12319-5479-6399-28459-72041-65644,31205-29565-5375-2556-901-5801-24420-38105,30346-19601-2676-1312-4543-9617-3050-17972,6369-23997-12203-1854-2309-1015-19774-12730,46702-68420-11264-5158-7691-11235-47584-33436,19316-17517-5035-1327-4528-4303-9355-9271,9801-6773-2576-3391-4197-1592-15292-9705,easy
163185-1653-86107-14332-107947-300012-79832-12221,21496-12319-5479-6399-28459-72041-65644-20541,29565-5375-2556-901-5801-24420-38105-5353,19601-2676-1312-4543-9617-3050-17972-29068,23997-12203-1854-2309-1015-19774-12730-9130,68420-11264-5158-7691-11235-47584-33436-50173,17517-5035-1327-4528-4303-9355-9271-12907,6773-2576-3391-4197-1592-15292-9705-3621,easy
1653-86107-14332-107947-300012-79832-12221-8603,12319-5479-6399-28459-72041-65644-20541-7247,5375-2556-901-5801-24420-38105-5353-937,2676-1312-4543-9617-3050-17972-29068-1838,12203-1854-2309-1015-19774-12730-9130-3889,11264-5158-7691-11235-47584-33436-50173-10698,5035-1327-4528-4303-9355-9271-12907-3506,2576-3391-4197-1592-15292-9705-3621-1021,easy
86107-14332-107947-300012-79832-12221-8603-152426,5479-6399-28459-72041-65644-20541-7247-77194,2556-901-5801-24420-38105-5353-937-2940,1312-4543-9617-3050-17972-29068-1838-4658,1854-2309-1015-19774-12730-9130-3889-22877,5158-7691-11235-47584-33436-50173-10698-47620,1327-4528-4303-9355-9271-12907-3506-10916,3391-4197-1592-15292-9705-3621-1021-8141,easy
14332-107947-300012-79832-12221-8603-152426-5456,6399-28459-72041-65644-20541-7247-77194-25515,901-5801-24420-38105-5353-937-2940-4872,4543-9617-3050-17972-29068-1838-4658-23667,2309-1015-19774-12730-9130-3889-22877-3437,7691-11235-47584-33436-50173-10698-47620-20786,4528-4303-9355-9271-12907-3506-10916-16281,4197-1592-15292-9705-3621-1021-8141-12623,easy
107947-300012-79832-12221-8603-152426-5456-49513,28459-72041-65644-20541-7247-77194-25515-30307,5801-24420-38105-5353-937-2940-4872-2272,9617-3050-17972-29068-1838-4658-23667-3074,1015-19774-12730-9130-3889-22877-3437-1071,11235-47584-33436-50173-10698-47620-20786-8840,4303-9355-9271-12907-3506-10916-16281-5892,1592-15292-9705-3621-1021-8141-12623-1600,easy
300012-79832-12221-8603-152426-5456-49513-120032,72041-65644-20541-7247-77194-25515-30307-6432,24420-38105-5353-937-2940-4872-2272-1301,3050-17972-29068-1838-4658-23667-3074-2792,19774-12730-9130-3889-22877-3437-1071-1265,47584-33436-50173-10698-47620-20786-8840-6169,9355-9271-12907-3506-10916-16281-5892-8653,15292-9705-3621-1021-8141-12623-1600-1268,easy
79832-12221-8603-152426-5456-49513-120032-92809,65644-20541-7247-77194-25515-30307-6432-6311,38105-5353-937-2940-4872-2272-1301-4944,17972-29068-1838-4658-23667-3074-2792-619,12730-9130-3889-22877-3437-1071-1265-2591,33436-50173-10698-47620-20786-8840-6169-6794,9271-12907-3506-10916-16281-5892-8653-5527,9705-3621-1021-8141-12623-1600-1268-2619,easy
12221-8603-152426-5456-49513-120032-92809-13924,20541-7247-77194-25515-30307-6432-6311-18779,5353-937-2940-4872-2272-1301-4944-5234,29068-1838-4658-23667-3074-2792-619-1355,9130-3889-22877-3437-1071-1265-2591-3822,50173-10698-47620-20786-8840-6169-6794-38643,12907-3506-10916-16281-5892-8653-5527-9293,3621-1021-8141-12623-1600-1268-2619-24954,easy
8603-152426-5456-49513-120032-92809-13924-59042,7247-77194-25515-30307-6432-6311-18779-71168,937-2940-4872-2272-1301-4944-5234-12576,1838-4658-23667-3074-2792-619-1355-13510,3889-22877-3437-1071-1265-2591-3822-5621,10698-47620-20786-8840-6169-6794-38643-39288,3506-10916-16281-5892-8653-5527-9293-57201,1021-8141-12623-1600-1268-2619-24954-8361,easy
152426-5456-49513-120032-92809-13924-59042-9361,77194-25515-30307-6432-6311-18779-71168-39396,2940-4872-2272-1301-4944-5234-12576-9081,4658-23667-3074-2792-619-1355-13510-7112,22877-3437-1071-1265-2591-3822-5621-4221,47620-20786-8840-6169-6794-38643-39288-31225,10916-16281-5892-8653-5527-9293-57201-24521,8141-12623-1600-1268-2619-24954-8361-14903,easy
5456-49513-120032-92809-13924-59042-9361-3544,25515-30307-6432-6311-18779-71168-39396-8949,4872-2272-1301-4944-5234-12576-9081-5431,23667-3074-2792-619-1355-13510-7112-4960,3437-1071-1265-2591-3822-5621-4221-2520,20786-8840-6169-6794-38643-39288-31225-7581,16281-5892-8653-5527-9293-57201-24521-5107,12623-1600-1268-2619-24954-8361-14903-2877,easy
49513-120032-92809-13924-59042-9361-3544-59409,30307-6432-6311-18779-71168-39396-8949-18324,2272-1301-4944-5234-12576-9081-5431-3702,3074-2792-619-1355-13510-7112-4960-3319,1071-1265-2591-3822-5621-4221-2520-2230,8840-6169-6794-38643-39288-31225-7581-8979,5892-8653-5527-9293-57201-24521-5107-5569,1600-1268-2619-24954-8361-14903-2877-1628,easy
120032-92809-13924-59042-9361-3544-59409-4263,6432-6311-18779-71168-39396-8949-18324-14425,1301-4944-5234-12576-9081-5431-3702-2993,2792-619-1355-13510-7112-4960-3319-1452,1265-2591-3822-5621-4221-2520-2230-7272,6169-6794-38643-39288-31225-7581-8979-30494,8653-5527-9293-57201-24521-5107-5569-26542,1268-2619-24954-8361-14903-2877-1628-12620,easy
92809-13924-59042-9361-3544-59409-4263-29430,6311-18779-71168-39396-8949-18324-14425-24951,4944-5234-12576-9081-5431-3702-2993-5176,619-1355-13510-7112-4960-3319-1452-4063,2591-3822-5621-4221-2520-2230-7272-9711,6794-38643-39288-31225-7581-8979-30494-26915,5527-9293-57201-24521-5107-5569-26542-21088,2619-24954-8361-14903-2877-1628-12620-6970,easy
13924-59042-9361-3544-59409-4263-29430-40625,18779-71168-39396-8949-18324-14425-24951-20662,5234-12576-9081-5431-3702-2993-5176-19215,1355-13510-7112-4960-3319-1452-4063-8705,3822-5621-4221-2520-2230-7272-9711-7594,38643-39288-31225-7581-8979-30494-26915-37513,9293-57201-24521-5107-5569-26542-21088-7143,24954-8361-14903-2877-1628-12620-6970-9658,easy
59042-9361-3544-59409-4263-29430-40625-78658,71168-39396-8949-18324-14425-24951-20662-51187,12576-9081-5431-3702-2993-5176-19215-10156,13510-7112-4960-3319-1452-4063-8705-10068,5621-4221-2520-2230-7272-9711-7594-15038,39288-31225-7581-8979-30494-26915-37513-15875,57201-24521-5107-5569-26542-21088-7143-8371,8361-14903-2877-1628-12620-6970-9658-7821,easy
9361-3544-59409-4263-29430-40625-78658-510185,39396-8949-18324-14425-24951-20662-51187-84645,9081-5431-3702-2993-5176-19215-10156-9601,7112-4960-3319-1452-4063-8705-10068-6150,4221-2520-2230-7272-9711-7594-15038-3368,31225-7581-8979-30494-26915-37513-15875-63769,24521-5107-5569-26542-21088-7143-8371-28330,14903-2877-1628-12620-6970-9658-7821-8072,easy
3544-59409-4263-29430-40625-78658-510185-167199,8949-18324-14425-24951-20662-51187-84645-34505,5431-3702-2993-5176-19215-10156-9601-4224,4960-3319-1452-4063-8705-10068-6150-435,2520-2230-7272-9711-7594-15038-3368-2070,7581-8979-30494-26915-37513-15875-63769-8369,5107-5569-26542-21088-7143-8371-28330-1740,2877-1628-12620-6970-9658-7821-8072-3715,easy
59409-4263-29430-40625-78658-510185-167199-5497,18324-14425-24951-20662-51187-84645-34505-11068,3702-2993-5176-19215-10156-9601-4224-6590,3319-1452-4063-8705-10068-6150-435-4402,2230-7272-9711-7594-15038-3368-2070-6390,8979-30494-26915-37513-15875-63769-8369-55866,5569-26542-21088-7143-8371-28330-1740-19081,1628-12620-6970-9658-7821-8072-3715-10731,easy
4263-29430-40625-78658-510185-167199-5497-229227,14425-24951-20662-51187-84645-34505-11068-10108,2993-5176-19215-10156-9601-4224-6590-15993,1452-4063-8705-10068-6150-435-4402-4239,7272-9711-7594-15038-3368-2070-6390-4984,30494-26915-37513-15875-63769-8369-55866-4374,26542-21088-7143-8371-28330-1740-19081-13385,12620-6970-9658-7821-8072-3715-10731-2165,easy
29430-40625-78658-510185-167199-5497-229227-34171,24951-20662-51187-84645-34505-11068-10108-22061,5176-19215-10156-9601-4224-6590-15993-5269,4063-8705-10068-6150-435-4402-4239-1694,9711-7594-15038-3368-2070-6390-4984-5964,26915-37513-15875-63769-8369-55866-4374-6137,21088-7143-8371-28330-1740-19081-13385-3782,6970-9658-7821-8072-3715-10731-2165-2478,easy
40625-78658-510185-167199-5497-229227-34171-22038,20662-51187-84645-34505-11068-10108-22061-9802,19215-10156-9601-4224-6590-15993-5269-21045,8705-10068-6150-435-4402-4239-1694-9468,7594-15038-3368-2070-6390-4984-5964-17464,37513-15875-63769-8369-55866-4374-6137-23565,7143-8371-28330-1740-19081-13385-3782-21923,9658-7821-8072-3715-10731-2165-2478-11966,easy
78658-510185-167199-5497-229227-34171-22038-81514,51187-84645-34505-11068-10108-22061-9802-58308,10156-9601-4224-6590-15993-5269-21045-8005,10068-6150-435-4402-4239-1694-9468-14710,15038-3368-2070-6390-4984-5964-17464-12817,15875-63769-8369-55866-4374-6137-23565-24238,8371-28330-1740-19081-13385-3782-21923-9664,7821-8072-3715-10731-2165-2478-11966-18262,easy
510185-167199-5497-229227-34171-22038-81514-44765,84645-34505-11068-10108-22061-9802-58308-16619,9601-4224-6590-15993-5269-21045-8005-8509,6150-435-4402-4239-1694-9468-14710-9754,3368-2070-6390-4984-5964-17464-12817-12182,63769-8369-55866-4374-6137-23565-24238-24876,28330-1740-19081-13385-3782-21923-9664-7092,8072-3715-10731-2165-2478-11966-18262-11210,easy
167199-5497-229227-34171-22038-81514-44765-2184,34505-11068-10108-22061-9802-58308-16619-1251,4224-6590-15993-5269-21045-8005-8509-553,435-4402-4239-1694-9468-14710-9754-3424,2070-6390-4984-5964-17464-12817-12182-1104,8369-55866-4374-6137-23565-24238-24876-6729,1740-19081-13385-3782-21923-9664-7092-6804,3715-10731-2165-2478-11966-18262-11210-2632,easy
5497-229227-34171-22038-81514-44765-2184-5240,11068-10108-22061-9802-58308-16619-1251-11818,6590-15993-5269-21045-8005-8509-553-6672,4402-4239-1694-9468-14710-9754-3424-4834,6390-4984-5964-17464-12817-12182-1104-14095,55866-4374-6137-23565-24238-24876-6729-35680,19081-13385-3782-21923-9664-7092-6804-7686,10731-2165-2478-11966-18262-11210-2632-9026,easy
229227-34171-22038-81514-44765-2184-5240-113037,10108-22061-9802-58308-16619-1251-11818-19986,15993-5269-21045-8005-8509-553-6672-3636,4239-1694-9468-14710-9754-3424-4834-4206,4984-5964-17464-12817-12182-1104-14095-2093,4374-6137-23565-24238-24876-6729-35680-5793,13385-3782-21923-9664-7092-6804-7686-4256,2165-2478-11966-18262-11210-2632-9026-2821,easy
34171-22038-81514-44765-2184-5240-113037-60245,22061-9802-58308-16619-1251-11818-19986-83617,5269-21045-8005-8509-553-6672-3636-11848,1694-9468-14710-9754-3424-4834-4206-17337,5964-17464-12817-12182-1104-14095-2093-17639,6137-23565-24238-24876-6729-35680-5793-16714,3782-21923-9664-7092-6804-7686-4256-17870,2478-11966-18262-11210-2632-9026-2821-15655,easy
22038-81514-44765-2184-5240-113037-60245-23025,9802-58308-16619-1251-11818-19986-83617-27424,21045-8005-8509-553-6672-3636-11848-44349,9468-14710-9754-3424-4834-4206-17337-16556,17464-12817-12182-1104-14095-2093-17639-17757,23565-24238-24876-6729-35680-5793-16714-38738,21923-9664-7092-6804-7686-4256-17870-20184,11966-18262-11210-2632-9026-2821-15655-10032,easy
81514-44765-2184-5240-113037-60245-23025-34144,58308-16619-1251-11818-19986-83617-27424-24680,8005-8509-553-6672-3636-11848-44349-7570,14710-9754-3424-4834-4206-17337-16556-12821,12817-12182-1104-14095-2093-17639-17757-20308,24238-24876-6729-35680-5793-16714-38738-27962,9664-7092-6804-7686-4256-17870-20184-14853,18262-11210-2632-9026-2821-15655-10032-12673,easy
44765-2184-5240-113037-60245-23025-34144-969763,16619-1251-11818-19986-83617-27424-24680-86679,8509-553-6672-3636-11848-44349-7570-2531,9754-3424-4834-4206-17337-16556-12821-6045,12182-1104-14095-2093-17639-17757-20308-6244,24876-6729-35680-5793-16714-38738-27962-55976,7092-6804-7686-4256-17870-20184-14853-7657,11210-2632-9026-2821-15655-10032-12673-5325,easy
2184-5240-113037-60245-23025-34144-969763-641,1251-11818-19986-83617-27424-24680-86679-4151,553-6672-3636-11848-44349-7570-2531-2760,3424-4834-4206-17337-16556-12821-6045-1025,1104-14095-2093-17639-17757-20308-6244-4695,6729-35680-5793-16714-38738-27962-55976-8652,6804-7686-4256-17870-20184-14853-7657-4976,2632-9026-2821-15655-10032-12673-5325-2902,easy
5240-113037-60245-23025-34144-969763-641-5068,11818-19986-83617-27424-24680-86679-4151-11008,6672-3636-11848-44349-7570-2531-2760-5116,4834-4206-17337-16556-12821-6045-1025-4405,14095-2093-17639-17757-20308-6244-4695-6827,35680-5793-16714-38738-27962-55976-8652-48646,7686-4256-17870-20184-14853-7657-4976-19557,9026-2821-15655-10032-12673-5325-2902-5990,easy
113037-60245-23025-34144-969763-641-5068-14954,19986-83617-27424-24680-86679-4151-11008-7392,3636-11848-44349-7570-2531-2760-5116-1828,4206-17337-16556-12821-6045-1025-4405-3383,2093-17639-17757-20308-6244-4695-6827-4570,5793-16714-38738-27962-55976-8652-48646-29560,4256-17870-20184-14853-7657-4976-19557-8478,2821-15655-10032-12673-5325-2902-5990-13189,easy
60245-23025-34144-969763-641-5068-14954-40914,83617-27424-24680-86679-4151-11008-7392-31991,11848-44349-7570-2531-2760-5116-1828-11723,17337-16556-12821-6045-1025-4405-3383-9261,17639-17757-20308-6244-4695-6827-4570-9570,16714-38738-27962-55976-8652-48646-29560-19735,17870-20184-14853-7657-4976-19557-8478-13085,15655-10032-12673-5325-2902-5990-13189-14854,easy
23025-34144-969763-641-5068-14954-40914-56489,27424-24680-86679-4151-11008-7392-31991-130120,44349-7570-2531-2760-5116-1828-11723-11766,16556-12821-6045-1025-4405-3383-9261-14552,17757-20308-6244-4695-6827-4570-9570-15939,38738-27962-55976-8652-48646-29560-19735-24782,20184-14853-7657-4976-19557-8478-13085-16558,10032-12673-5325-2902-5990-13189-14854-4292,easy
34144-969763-641-5068-14954-40914-56489-54358,24680-86679-4151-11008-7392-31991-130120-6566,7570-2531-2760-5116-1828-11723-11766-3379,12821-6045-1025-4405-3383-9261-14552-614,20308-6244-4695-6827-4570-9570-15939-4082,27962-55976-8652-48646-29560-19735-24782-4239,14853-7657-4976-19557-8478-13085-16558-2322,12673-5325-2902-5990-13189-14854-4292-2318,easy
969763-641-5068-14954-40914-56489-54358-108355,86679-4151-11008-7392-31991-130120-6566-37083,2531-2760-5116-1828-11723-11766-3379-2283,6045-1025-4405-3383-9261-14552-614-2024,6244-4695-6827-4570-9570-15939-4082-5995,55976-8652-48646-29560-19735-24782-4239-6480,7657-4976-19557-8478-13085-16558-2322-1856,5325-2902-5990-13189-14854-4292-2318-2096,easy
641-5068-14954-40914-56489-54358-108355-52507,4151-11008-7392-31991-130120-6566-37083-95682,2760-5116-1828-11723-11766-3379-2283-11485,1025-4405-3383-9261-14552-614-2024-8064,4695-6827-4570-9570-15939-4082-5995-6448,8652-48646-29560-19735-24782-4239-6480-24871,4976-19557-8478-13085-16558-2322-1856-13261,2902-5990-13189-14854-4292-2318-2096-19162,easy
5068-14954-40914-56489-54358-108355-52507-27873,11008-7392-31991-130120-6566-37083-95682-12096,5116-1828-11723-11766-3379-2283-11485-9550,4405-3383-9261-14552-614-2024-8064-13004,6827-4570-9570-15939-4082-5995-6448-21372,48646-29560-19735-24782-4239-6480-24871-20722,19557-8478-13085-16558-2322-1856-13261-12051,5990-13189-14854-4292-2318-2096-19162-4468,easy
14954-40914-56489-54358-108355-52507-27873-165156,7392-31991-130120-6566-37083-95682-12096-3102,1828-11723-11766-3379-2283-11485-9550-1834,3383-9261-14552-614-2024-8064-13004-1188,4570-9570-15939-4082-5995-6448-21372-1880,29560-19735-24782-4239-6480-24871-20722-1393,8478-13085-16558-2322-1856-13261-12051-1045,13189-14854-4292-2318-2096-19162-4468-919,easy
40914-56489-54358-108355-52507-27873-165156-106684,31991-130120-6566-37083-95682-12096-3102-104723,11723-11766-3379-2283-11485-9550-1834-50187,9261-14552-614-2024-8064-13004-1188-16472,9570-15939-4082-5995-6448-21372-1880-7088,19735-24782-4239-6480-24871-20722-1393-23583,13085-16558-2322-1856-13261-12051-1045-6595,14854-4292-2318-2096-19162-4468-919-9491,easy
56489-54358-108355-52507-27873-165156-106684-49100,130120-6566-37083-95682-12096-3102-104723-7471,11766-3379-2283-11485-9550-1834-50187-7756,14552-614-2024-8064-13004-1188-16472-3950,15939-4082-5995-6448-21372-1880-7088-2801,24782-4239-6480-24871-20722-1393-23583-26551,16558-2322-1856-13261-12051-1045-6595-4406,4292-2318-2096-19162-4468-919-9491-4702,easy
54358-108355-52507-27873-165156-106684-49100-111103,6566-37083-95682-12096-3102-104723-7471-17175,3379-2283-11485-9550-1834-50187-7756-1121,614-2024-8064-13004-1188-16472-3950-2171,4082-5995-6448-21372-1880-7088-2801-855,4239-6480-24871-20722-1393-23583-26551-11088,2322-1856-13261-12051-1045-6595-4406-3822,2318-2096-19162-4468-919-9491-4702-3069,easy
108355-52507-27873-165156-106684-49100-111103-128690,37083-95682-12096-3102-104723-7471-17175-12970,2283-11485-9550-1834-50187-7756-1121-3570,2024-8064-13004-1188-16472-3950-2171-2063,5995-6448-21372-1880-7088-2801-855-3009,6480-24871-20722-1393-23583-26551-11088-6150,1856-13261-12051-1045-6595-4406-3822-4727,2096-19162-4468-919-9491-4702-3069-1623,easy
52507-27873-165156-106684-49100-111103-128690-184825,95682-12096-3102-104723-7471-17175-12970-106111,11485-9550-1834-50187-7756-1121-3570-12171,8064-13004-1188-16472-3950-2171-2063-51726,6448-21372-1880-7088-2801-855-3009-13334,24871-20722-1393-23583-26551-11088-6150-16550,13261-12051-1045-6595-4406-3822-4727-12031,19162-4468-919-9491-4702-3069-1623-8186,easy
27873-165156-106684-49100-111103-128690-184825-63614,12096-3102-104723-7471-17175-12970-106111-34200,9550-1834-50187-7756-1121-3570-12171-7666,13004-1188-16472-3950-2171-2063-51726-1711,21372-1880-7088-2801-855-3009-13334-9817,20722-1393-23583-26551-11088-6150-16550-32544,12051-1045-6595-4406-3822-4727-12031-16668,4468-919-9491-4702-3069-1623-8186-14092,easy
165156-106684-49100-111103-128690-184825-63614-43966,3102-104723-7471-17175-12970-106111-34200-26478,1834-50187-7756-1121-3570-12171-7666-3606,1188-16472-3950-2171-2063-51726-1711-2312,1880-7088-2801-855-3009-13334-9817-1318,1393-23583-26551-11088-6150-16550-32544-14034,1045-6595-4406-3822-4727-12031-16668-2882,919-9491-4702-3069-1623-8186-14092-2419,easy
106684-49100-111103-128690-184825-63614-43966-4839,104723-7471-17175-12970-106111-34200-26478-4392,50187-7756-1121-3570-12171-7666-3606-658,16472-3950-2171-2063-51726-1711-2312-2218,7088-2801-855-3009-13334-9817-1318-1727,23583-26551-11088-6150-16550-32544-14034-12359,6595-4406-3822-4727-12031-16668-2882-2186,9491-4702-3069-1623-8186-14092-2419-3306,easy
49100-111103-128690-184825-63614-43966-4839-248481,7471-17175-12970-106111-34200-26478-4392-127274,7756-1121-3570-12171-7666-3606-658-4707,3950-2171-2063-51726-1711-2312-2218-14992,2801-855-3009-13334-9817-1318-1727-3372,26551-11088-6150-16550-32544-14034-12359-7425,4406-3822-4727-12031-16668-2882-2186-5216,4702-3069-1623-8186-14092-2419-3306-4174,easy
111103-128690-184825-63614-43966-4839-248481-74372,17175-12970-106111-34200-26478-4392-127274-36007,1121-3570-12171-7666-3606-658-4707-4236,2171-2063-51726-1711-2312-2218-14992-4380,855-3009-13334-9817-1318-1727-3372-1152,11088-6150-16550-32544-14034-12359-7425-3470,3822-4727-12031-16668-2882-2186-5216-1877,3069-1623-8186-14092-2419-3306-4174-1790,easy
128690-184825-63614-43966-4839-248481-74372-15208,12970-106111-34200-26478-4392-127274-36007-14079,3570-12171-7666-3606-658-4707-4236-3990,2063-51726-1711-2312-2218-14992-4380-5906,3009-13334-9817-1318-1727-3372-1152-6155,6150-16550-32544-14034-12359-7425-3470-26315,4727-12031-16668-2882-2186-5216-1877-11996,1623-8186-14092-2419-3306-4174-1790-6085,easy
184825-63614-43966-4839-248481-74372-15208-7447,106111-34200-26478-4392-127274-36007-14079-9423,12171-7666-3606-658-4707-4236-3990-11187,51726-1711-2312-2218-14992-4380-5906-8091,13334-9817-1318-1727-3372-1152-6155-7557,16550-32544-14034-12359-7425-3470-26315-56745,12031-16668-2882-2186-5216-1877-11996-12293,8186-14092-2419-3306-4174-1790-6085-6305,easy
63614-43966-4839-248481-74372-15208-7447-41964,34200-26478-4392-127274-36007-14079-9423-23145,7666-3606-658-4707-4236-3990-11187-542,1711-2312-2218-14992-4380-5906-8091-1483,9817-1318-1727-3372-1152-6155-7557-2463,32544-14034-12359-7425-3470-26315-56745-8671,16668-2882-2186-5216-1877-11996-12293-3083,14092-2419-3306-4174-1790-6085-6305-594,easy
43966-4839-248481-74372-15208-7447-41964-23953,26478-4392-127274-36007-14079-9423-23145-16298,3606-658-4707-4236-3990-11187-542-3784,2312-2218-14992-4380-5906-8091-1483-2644,1318-1727-3372-1152-6155-7557-2463-1453,14034-12359-7425-3470-26315-56745-8671-5032,2882-2186-5216-1877-11996-12293-3083-2664,2419-3306-4174-1790-6085-6305-594-1729,easy
4839-248481-74372-15208-7447-41964-23953-191065,4392-127274-36007-14079-9423-23145-16298-145294,658-4707-4236-3990-11187-542-3784-6691,2218-14992-4380-5906-8091-1483-2644-18299,1727-3372-1152-6155-7557-2463-1453-23411,12359-7425-3470-26315-56745-8671-5032-27666,2186-5216-1877-11996-12293-3083-2664-17963,3306-4174-1790-6085-6305-594-1729-5959,easy
248481-74372-15208-7447-41964-23953-191065-116447,127274-36007-14079-9423-23145-16298-145294-40580,4707-4236-3990-11187-542-3784-6691-6393,14992-4380-5906-8091-1483-2644-18299-2121,3372-1152-6155-7557-2463-1453-23411-2193,7425-3470-26315-56745-8671-5032-27666-5654,5216-1877-11996-12293-3083-2664-17963-3717,4174-1790-6085-6305-594-1729-5959-3555,easy
74372-15208-7447-41964-23953-191065-116447-104963,36007-14079-9423-23145-16298-145294-40580-25670,4236-3990-11187-542-3784-6691-6393-4890,4380-5906-8091-1483-2644-18299-2121-5314,1152-6155-7557-2463-1453-23411-2193-6093,3470-26315-56745-8671-5032-27666-5654-6380,1877-11996-12293-3083-2664-17963-3717-5177,1790-6085-6305-594-1729-5959-3555-3301,easy
