delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
1664834-196083-268277-231193-1458569-800038-552149-98087,535875-12488-36715-103679-57762-183353-85426-30163,302478-2872-8848-32101-27709-6426-10562-2524,139233-5801-2077-7574-27568-8582-10443-7029,73560-8913-3057-12703-12740-7633-24231-2242,140688-4920-3778-10131-40894-17611-6780-3681,53654-1655-2580-7827-17910-4768-9685-6375,20339-1579-1075-3443-13523-5017-11316-1191,easy
196083-268277-231193-1458569-800038-552149-98087-1115214,12488-36715-103679-57762-183353-85426-30163-576717,2872-8848-32101-27709-6426-10562-2524-77071,5801-2077-7574-27568-8582-10443-7029-23750,8913-3057-12703-12740-7633-24231-2242-54303,4920-3778-10131-40894-17611-6780-3681-105449,1655-2580-7827-17910-4768-9685-6375-63507,1579-1075-3443-13523-5017-11316-1191-40624,easy
268277-231193-1458569-800038-552149-98087-1115214-357804,36715-103679-57762-183353-85426-30163-576717-134371,8848-32101-27709-6426-10562-2524-77071-11220,2077-7574-27568-8582-10443-7029-23750-16730,3057-12703-12740-7633-24231-2242-54303-29424,3778-10131-40894-17611-6780-3681-105449-15886,2580-7827-17910-4768-9685-6375-63507-7353,1075-3443-13523-5017-11316-1191-40624-12660,easy
231193-1458569-800038-552149-98087-1115214-357804-535272,103679-57762-183353-85426-30163-576717-134371-140810,32101-27709-6426-10562-2524-77071-11220-13113,7574-27568-8582-10443-7029-23750-16730-17628,12703-12740-7633-24231-2242-54303-29424-5123,10131-40894-17611-6780-3681-105449-15886-21097,7827-17910-4768-9685-6375-63507-7353-10830,3443-13523-5017-11316-1191-40624-12660-4166,easy
1458569-800038-552149-98087-1115214-357804-535272-209222,57762-183353-85426-30163-576717-134371-140810-10867,27709-6426-10562-2524-77071-11220-13113-3916,27568-8582-10443-7029-23750-16730-17628-4070,12740-7633-24231-2242-54303-29424-5123-5013,40894-17611-6780-3681-105449-15886-21097-3673,17910-4768-9685-6375-63507-7353-10830-1994,13523-5017-11316-1191-40624-12660-4166-1551,easy
800038-552149-98087-1115214-357804-535272-209222-2267447,183353-85426-30163-576717-134371-140810-10867-951148,6426-10562-2524-77071-11220-13113-3916-152351,8582-10443-7029-23750-16730-17628-4070-75428,7633-24231-2242-54303-29424-5123-5013-113656,17611-6780-3681-105449-15886-21097-3673-67230,4768-9685-6375-63507-7353-10830-1994-51881,5017-11316-1191-40624-12660-4166-1551-12173,easy
552149-98087-1115214-357804-535272-209222-2267447-103120,85426-30163-576717-134371-140810-10867-951148-52436,10562-2524-77071-11220-13113-3916-152351-21222,10443-7029-23750-16730-17628-4070-75428-4352,24231-2242-54303-29424-5123-5013-113656-5262,6780-3681-105449-15886-21097-3673-67230-6167,9685-6375-63507-7353-10830-1994-51881-9972,11316-1191-40624-12660-4166-1551-12173-3134,easy
98087-1115214-357804-535272-209222-2267447-103120-399562,30163-576717-134371-140810-10867-951148-52436-130119,2524-77071-11220-13113-3916-152351-21222-23378,7029-23750-16730-17628-4070-75428-4352-6327,2242-54303-29424-5123-5013-113656-5262-14374,3681-105449-15886-21097-3673-67230-6167-22269,6375-63507-7353-10830-1994-51881-9972-3929,1191-40624-12660-4166-1551-12173-3134-4889,hard
1115214-357804-535272-209222-2267447-103120-399562-673394,576717-134371-140810-10867-951148-52436-130119-142921,77071-11220-13113-3916-152351-21222-23378-6863,23750-16730-17628-4070-75428-4352-6327-113977,54303-29424-5123-5013-113656-5262-14374-36556,105449-15886-21097-3673-67230-6167-22269-99626,63507-7353-10830-1994-51881-9972-3929-43783,40624-12660-4166-1551-12173-3134-4889-13536,hard
357804-535272-209222-2267447-103120-399562-673394-1991847,134371-140810-10867-951148-52436-130119-142921-295898,11220-13113-3916-152351-21222-23378-6863-46004,16730-17628-4070-75428-4352-6327-113977-51719,29424-5123-5013-113656-5262-14374-36556-45863,15886-21097-3673-67230-6167-22269-99626-47885,7353-10830-1994-51881-9972-3929-43783-12954,12660-4166-1551-12173-3134-4889-13536-20800,hard
535272-209222-2267447-103120-399562-673394-1991847-902644,140810-10867-951148-52436-130119-142921-295898-107006,13113-3916-152351-21222-23378-6863-46004-8945,17628-4070-75428-4352-6327-113977-51719-32541,5123-5013-113656-5262-14374-36556-45863-5396,21097-3673-67230-6167-22269-99626-47885-15157,10830-1994-51881-9972-3929-43783-12954-4957,4166-1551-12173-3134-4889-13536-20800-6811,hard
209222-2267447-103120-399562-673394-1991847-902644-118089,10867-951148-52436-130119-142921-295898-107006-27604,3916-152351-21222-23378-6863-46004-8945-10477,4070-75428-4352-6327-113977-51719-32541-4974,5013-113656-5262-14374-36556-45863-5396-18067,3673-67230-6167-22269-99626-47885-15157-11363,1994-51881-9972-3929-43783-12954-4957-7406,1551-12173-3134-4889-13536-20800-6811-2715,easy
2267447-103120-399562-673394-1991847-902644-118089-295826,951148-52436-130119-142921-295898-107006-27604-197625,152351-21222-23378-6863-46004-8945-10477-14881,75428-4352-6327-113977-51719-32541-4974-11218,113656-5262-14374-36556-45863-5396-18067-10468,67230-6167-22269-99626-47885-15157-11363-5955,51881-9972-3929-43783-12954-4957-7406-7824,12173-3134-4889-13536-20800-6811-2715-2617,easy
103120-399562-673394-1991847-902644-118089-295826-58225,52436-130119-142921-295898-107006-27604-197625-6811,21222-23378-6863-46004-8945-10477-14881-14046,4352-6327-113977-51719-32541-4974-11218-2131,5262-14374-36556-45863-5396-18067-10468-2324,6167-22269-99626-47885-15157-11363-5955-2112,9972-3929-43783-12954-4957-7406-7824-986,3134-4889-13536-20800-6811-2715-2617-1008,easy
399562-673394-1991847-902644-118089-295826-58225-47934,130119-142921-295898-107006-27604-197625-6811-7827,23378-6863-46004-8945-10477-14881-14046-5964,6327-113977-51719-32541-4974-11218-2131-3449,14374-36556-45863-5396-18067-10468-2324-2602,22269-99626-47885-15157-11363-5955-2112-1335,3929-43783-12954-4957-7406-7824-986-1938,4889-13536-20800-6811-2715-2617-1008-696,easy
673394-1991847-902644-118089-295826-58225-47934-183175,142921-295898-107006-27604-197625-6811-7827-130749,6863-46004-8945-10477-14881-14046-5964-53007,113977-51719-32541-4974-11218-2131-3449-21676,36556-45863-5396-18067-10468-2324-2602-91204,99626-47885-15157-11363-5955-2112-1335-54138,43783-12954-4957-7406-7824-986-1938-26813,13536-20800-6811-2715-2617-1008-696-7207,easy
1991847-902644-118089-295826-58225-47934-183175-259346,295898-107006-27604-197625-6811-7827-130749-7212,46004-8945-10477-14881-14046-5964-53007-3033,51719-32541-4974-11218-2131-3449-21676-12557,45863-5396-18067-10468-2324-2602-91204-2290,47885-15157-11363-5955-2112-1335-54138-2545,12954-4957-7406-7824-986-1938-26813-2630,20800-6811-2715-2617-1008-696-7207-808,easy
902644-118089-295826-58225-47934-183175-259346-1045523,107006-27604-197625-6811-7827-130749-7212-215285,8945-10477-14881-14046-5964-53007-3033-10944,32541-4974-11218-2131-3449-21676-12557-31583,5396-18067-10468-2324-2602-91204-2290-5600,15157-11363-5955-2112-1335-54138-2545-16237,4957-7406-7824-986-1938-26813-2630-5320,6811-2715-2617-1008-696-7207-808-2323,easy
118089-295826-58225-47934-183175-259346-1045523-645049,27604-197625-6811-7827-130749-7212-215285-290796,10477-14881-14046-5964-53007-3033-10944-31724,4974-11218-2131-3449-21676-12557-31583-12995,18067-10468-2324-2602-91204-2290-5600-94347,11363-5955-2112-1335-54138-2545-16237-22130,7406-7824-986-1938-26813-2630-5320-17360,2715-2617-1008-696-7207-808-2323-9646,easy
295826-58225-47934-183175-259346-1045523-645049-986440,197625-6811-7827-130749-7212-215285-290796-17165,14881-14046-5964-53007-3033-10944-31724-17138,11218-2131-3449-21676-12557-31583-12995-4553,10468-2324-2602-91204-2290-5600-94347-11515,5955-2112-1335-54138-2545-16237-22130-14987,7824-986-1938-26813-2630-5320-17360-4506,2617-1008-696-7207-808-2323-9646-1981,easy
58225-47934-183175-259346-1045523-645049-986440-237715,6811-7827-130749-7212-215285-290796-17165-132791,14046-5964-53007-3033-10944-31724-17138-25206,2131-3449-21676-12557-31583-12995-4553-34965,2324-2602-91204-2290-5600-94347-11515-46223,2112-1335-54138-2545-16237-22130-14987-53218,986-1938-26813-2630-5320-17360-4506-24552,1008-696-7207-808-2323-9646-1981-15014,easy
47934-183175-259346-1045523-645049-986440-237715-1660612,7827-130749-7212-215285-290796-17165-132791-105513,5964-53007-3033-10944-31724-17138-25206-8880,3449-21676-12557-31583-12995-4553-34965-3254,2602-91204-2290-5600-94347-11515-46223-8992,1335-54138-2545-16237-22130-14987-53218-8933,1938-26813-2630-5320-17360-4506-24552-3816,696-7207-808-2323-9646-1981-15014-4691,easy
183175-259346-1045523-645049-986440-237715-1660612-2455709,130749-7212-215285-290796-17165-132791-105513-50784,53007-3033-10944-31724-17138-25206-8880-114049,21676-12557-31583-12995-4553-34965-3254-98315,91204-2290-5600-94347-11515-46223-8992-50171,54138-2545-16237-22130-14987-53218-8933-23112,26813-2630-5320-17360-4506-24552-3816-10355,7207-808-2323-9646-1981-15014-4691-5315,easy
259346-1045523-645049-986440-237715-1660612-2455709-304423,7212-215285-290796-17165-132791-105513-50784-58858,3033-10944-31724-17138-25206-8880-114049-19441,12557-31583-12995-4553-34965-3254-98315-7635,2290-5600-94347-11515-46223-8992-50171-9393,2545-16237-22130-14987-53218-8933-23112-8006,2630-5320-17360-4506-24552-3816-10355-10974,808-2323-9646-1981-15014-4691-5315-2748,easy
1045523-645049-986440-237715-1660612-2455709-304423-422521,215285-290796-17165-132791-105513-50784-58858-26176,10944-31724-17138-25206-8880-114049-19441-22729,31583-12995-4553-34965-3254-98315-7635-3650,5600-94347-11515-46223-8992-50171-9393-5383,16237-22130-14987-53218-8933-23112-8006-22889,5320-17360-4506-24552-3816-10355-10974-4204,2323-9646-1981-15014-4691-5315-2748-3086,easy
645049-986440-237715-1660612-2455709-304423-422521-1320835,290796-17165-132791-105513-50784-58858-26176-180013,31724-17138-25206-8880-114049-19441-22729-13973,12995-4553-34965-3254-98315-7635-3650-32321,94347-11515-46223-8992-50171-9393-5383-142425,22130-14987-53218-8933-23112-8006-22889-31801,17360-4506-24552-3816-10355-10974-4204-26651,9646-1981-15014-4691-5315-2748-3086-13083,easy
986440-237715-1660612-2455709-304423-422521-1320835-1165920,17165-132791-105513-50784-58858-26176-180013-466811,17138-25206-8880-114049-19441-22729-13973-105582,4553-34965-3254-98315-7635-3650-32321-180481,11515-46223-8992-50171-9393-5383-142425-73966,14987-53218-8933-23112-8006-22889-31801-21994,4506-24552-3816-10355-10974-4204-26651-26282,1981-15014-4691-5315-2748-3086-13083-46184,easy
237715-1660612-2455709-304423-422521-1320835-1165920-430992,132791-105513-50784-58858-26176-180013-466811-16897,25206-8880-114049-19441-22729-13973-105582-3172,34965-3254-98315-7635-3650-32321-180481-955,46223-8992-50171-9393-5383-142425-73966-2997,53218-8933-23112-8006-22889-31801-21994-2346,24552-3816-10355-10974-4204-26651-26282-1963,15014-4691-5315-2748-3086-13083-46184-1125,easy
1660612-2455709-304423-422521-1320835-1165920-430992-106805,105513-50784-58858-26176-180013-466811-16897-22642,8880-114049-19441-22729-13973-105582-3172-7285,3254-98315-7635-3650-32321-180481-955-5596,8992-50171-9393-5383-142425-73966-2997-5154,8933-23112-8006-22889-31801-21994-2346-3143,3816-10355-10974-4204-26651-26282-1963-2859,4691-5315-2748-3086-13083-46184-1125-1044,easy
2455709-304423-422521-1320835-1165920-430992-106805-1031274,50784-58858-26176-180013-466811-16897-22642-418701,114049-19441-22729-13973-105582-3172-7285-29248,98315-7635-3650-32321-180481-955-5596-92992,50171-9393-5383-142425-73966-2997-5154-65641,23112-8006-22889-31801-21994-2346-3143-85392,10355-10974-4204-26651-26282-1963-2859-31642,5315-2748-3086-13083-46184-1125-1044-13385,easy
304423-422521-1320835-1165920-430992-106805-1031274-1111342,58858-26176-180013-466811-16897-22642-418701-439431,19441-22729-13973-105582-3172-7285-29248-74831,7635-3650-32321-180481-955-5596-92992-197062,9393-5383-142425-73966-2997-5154-65641-150196,8006-22889-31801-21994-2346-3143-85392-61558,10974-4204-26651-26282-1963-2859-31642-35742,2748-3086-13083-46184-1125-1044-13385-12266,easy
422521-1320835-1165920-430992-106805-1031274-1111342-431372,26176-180013-466811-16897-22642-418701-439431-186587,22729-13973-105582-3172-7285-29248-74831-46191,3650-32321-180481-955-5596-92992-197062-8670,5383-142425-73966-2997-5154-65641-150196-6198,22889-31801-21994-2346-3143-85392-61558-9858,4204-26651-26282-1963-2859-31642-35742-8665,3086-13083-46184-1125-1044-13385-12266-2903,easy
1320835-1165920-430992-106805-1031274-1111342-431372-1363817,180013-466811-16897-22642-418701-439431-186587-20099,13973-105582-3172-7285-29248-74831-46191-379,32321-180481-955-5596-92992-197062-8670-21073,142425-73966-2997-5154-65641-150196-6198-26917,31801-21994-2346-3143-85392-61558-9858-9183,26651-26282-1963-2859-31642-35742-8665-5946,13083-46184-1125-1044-13385-12266-2903-1709,easy
1165920-430992-106805-1031274-1111342-431372-1363817-1010843,466811-16897-22642-418701-439431-186587-20099-104678,105582-3172-7285-29248-74831-46191-379-26283,180481-955-5596-92992-197062-8670-21073-97028,73966-2997-5154-65641-150196-6198-26917-47288,21994-2346-3143-85392-61558-9858-9183-62381,26282-1963-2859-31642-35742-8665-5946-26685,46184-1125-1044-13385-12266-2903-1709-22402,easy
430992-106805-1031274-1111342-431372-1363817-1010843-251342,16897-22642-418701-439431-186587-20099-104678-58285,3172-7285-29248-74831-46191-379-26283-2560,955-5596-92992-197062-8670-21073-97028-29379,2997-5154-65641-150196-6198-26917-47288-10381,2346-3143-85392-61558-9858-9183-62381-11629,1963-2859-31642-35742-8665-5946-26685-6993,1125-1044-13385-12266-2903-1709-22402-1391,hard
106805-1031274-1111342-431372-1363817-1010843-251342-134105,22642-418701-439431-186587-20099-104678-58285-182721,7285-29248-74831-46191-379-26283-2560-4394,5596-92992-197062-8670-21073-97028-29379-95009,5154-65641-150196-6198-26917-47288-10381-96061,3143-85392-61558-9858-9183-62381-11629-41772,2859-31642-35742-8665-5946-26685-6993-20575,1044-13385-12266-2903-1709-22402-1391-3950,easy
1031274-1111342-431372-1363817-1010843-251342-134105-115486,418701-439431-186587-20099-104678-58285-182721-30769,29248-74831-46191-379-26283-2560-4394-891,92992-197062-8670-21073-97028-29379-95009-3334,65641-150196-6198-26917-47288-10381-96061-2459,85392-61558-9858-9183-62381-11629-41772-3416,31642-35742-8665-5946-26685-6993-20575-1421,13385-12266-2903-1709-22402-1391-3950-463,easy
1111342-431372-1363817-1010843-251342-134105-115486-2203831,439431-186587-20099-104678-58285-182721-30769-124039,74831-46191-379-26283-2560-4394-891-81757,197062-8670-21073-97028-29379-95009-3334-40946,150196-6198-26917-47288-10381-96061-2459-78019,61558-9858-9183-62381-11629-41772-3416-39618,35742-8665-5946-26685-6993-20575-1421-21121,12266-2903-1709-22402-1391-3950-463-13764,easy
431372-1363817-1010843-251342-134105-115486-2203831-218461,186587-20099-104678-58285-182721-30769-124039-132883,46191-379-26283-2560-4394-891-81757-6302,8670-21073-97028-29379-95009-3334-40946-16329,6198-26917-47288-10381-96061-2459-78019-18786,9858-9183-62381-11629-41772-3416-39618-18624,8665-5946-26685-6993-20575-1421-21121-2954,2903-1709-22402-1391-3950-463-13764-2947,hard
1363817-1010843-251342-134105-115486-2203831-218461-1084213,20099-104678-58285-182721-30769-124039-132883-671782,379-26283-2560-4394-891-81757-6302-74625,21073-97028-29379-95009-3334-40946-16329-53688,26917-47288-10381-96061-2459-78019-18786-72281,9183-62381-11629-41772-3416-39618-18624-59001,5946-26685-6993-20575-1421-21121-2954-29427,1709-22402-1391-3950-463-13764-2947-12728,easy
1010843-251342-134105-115486-2203831-218461-1084213-351000,104678-58285-182721-30769-124039-132883-671782-8410,26283-2560-4394-891-81757-6302-74625-10063,97028-29379-95009-3334-40946-16329-53688-1052,47288-10381-96061-2459-78019-18786-72281-2605,62381-11629-41772-3416-39618-18624-59001-3785,26685-6993-20575-1421-21121-2954-29427-1033,22402-1391-3950-463-13764-2947-12728-1529,easy
251342-134105-115486-2203831-218461-1084213-351000-710608,58285-182721-30769-124039-132883-671782-8410-80483,2560-4394-891-81757-6302-74625-10063-14317,29379-95009-3334-40946-16329-53688-1052-20665,10381-96061-2459-78019-18786-72281-2605-21994,11629-41772-3416-39618-18624-59001-3785-6374,6993-20575-1421-21121-2954-29427-1033-5766,1391-3950-463-13764-2947-12728-1529-3321,easy
134105-115486-2203831-218461-1084213-351000-710608-77012,182721-30769-124039-132883-671782-8410-80483-20315,4394-891-81757-6302-74625-10063-14317-241,95009-3334-40946-16329-53688-1052-20665-3861,96061-2459-78019-18786-72281-2605-21994-3331,41772-3416-39618-18624-59001-3785-6374-1982,20575-1421-21121-2954-29427-1033-5766-719,3950-463-13764-2947-12728-1529-3321-200,easy
115486-2203831-218461-1084213-351000-710608-77012-856371,30769-124039-132883-671782-8410-80483-20315-360219,891-81757-6302-74625-10063-14317-241-72413,3334-40946-16329-53688-1052-20665-3861-30516,2459-78019-18786-72281-2605-21994-3331-53459,3416-39618-18624-59001-3785-6374-1982-22261,1421-21121-2954-29427-1033-5766-719-7888,463-13764-2947-12728-1529-3321-200-10126,easy
2203831-218461-1084213-351000-710608-77012-856371-194493,124039-132883-671782-8410-80483-20315-360219-39300,81757-6302-74625-10063-14317-241-72413-15917,40946-16329-53688-1052-20665-3861-30516-13215,78019-18786-72281-2605-21994-3331-53459-5861,39618-18624-59001-3785-6374-1982-22261-9641,21121-2954-29427-1033-5766-719-7888-3172,13764-2947-12728-1529-3321-200-10126-3379,easy
218461-1084213-351000-710608-77012-856371-194493-265713,132883-671782-8410-80483-20315-360219-39300-99620,6302-74625-10063-14317-241-72413-15917-13568,16329-53688-1052-20665-3861-30516-13215-13901,18786-72281-2605-21994-3331-53459-5861-26091,18624-59001-3785-6374-1982-22261-9641-17673,2954-29427-1033-5766-719-7888-3172-4405,2947-12728-1529-3321-200-10126-3379-2548,hard
1084213-351000-710608-77012-856371-194493-265713-2530113,671782-8410-80483-20315-360219-39300-99620-152012,74625-10063-14317-241-72413-15917-13568-18944,53688-1052-20665-3861-30516-13215-13901-6302,72281-2605-21994-3331-53459-5861-26091-83349,59001-3785-6374-1982-22261-9641-17673-25735,29427-1033-5766-719-7888-3172-4405-4919,12728-1529-3321-200-10126-3379-2548-17650,easy
351000-710608-77012-856371-194493-265713-2530113-57652,8410-80483-20315-360219-39300-99620-152012-9866,10063-14317-241-72413-15917-13568-18944-1236,1052-20665-3861-30516-13215-13901-6302-4233,2605-21994-3331-53459-5861-26091-83349-3393,3785-6374-1982-22261-9641-17673-25735-2606,1033-5766-719-7888-3172-4405-4919-1023,1529-3321-200-10126-3379-2548-17650-429,easy
710608-77012-856371-194493-265713-2530113-57652-175841,80483-20315-360219-39300-99620-152012-9866-66679,14317-241-72413-15917-13568-18944-1236-9753,20665-3861-30516-13215-13901-6302-4233-14065,21994-3331-53459-5861-26091-83349-3393-6152,6374-1982-22261-9641-17673-25735-2606-10800,5766-719-7888-3172-4405-4919-1023-3386,3321-200-10126-3379-2548-17650-429-3276,easy
77012-856371-194493-265713-2530113-57652-175841-107300,20315-360219-39300-99620-152012-9866-66679-40165,241-72413-15917-13568-18944-1236-9753-19813,3861-30516-13215-13901-6302-4233-14065-3610,3331-53459-5861-26091-83349-3393-6152-10451,1982-22261-9641-17673-25735-2606-10800-8149,719-7888-3172-4405-4919-1023-3386-2288,200-10126-3379-2548-17650-429-3276-2776,easy
856371-194493-265713-2530113-57652-175841-107300-631080,360219-39300-99620-152012-9866-66679-40165-52283,72413-15917-13568-18944-1236-9753-19813-18879,30516-13215-13901-6302-4233-14065-3610-16803,53459-5861-26091-83349-3393-6152-10451-8047,22261-9641-17673-25735-2606-10800-8149-9621,7888-3172-4405-4919-1023-3386-2288-5660,10126-3379-2548-17650-429-3276-2776-3578,easy
194493-265713-2530113-57652-175841-107300-631080-357797,39300-99620-152012-9866-66679-40165-52283-144627,15917-13568-18944-1236-9753-19813-18879-6432,13215-13901-6302-4233-14065-3610-16803-24946,5861-26091-83349-3393-6152-10451-8047-11259,9641-17673-25735-2606-10800-8149-9621-9683,3172-4405-4919-1023-3386-2288-5660-3192,3379-2548-17650-429-3276-2776-3578-1872,easy
265713-2530113-57652-175841-107300-631080-357797-846383,99620-152012-9866-66679-40165-52283-144627-31317,13568-18944-1236-9753-19813-18879-6432-2452,13901-6302-4233-14065-3610-16803-24946-32868,26091-83349-3393-6152-10451-8047-11259-93371,17673-25735-2606-10800-8149-9621-9683-143889,4405-4919-1023-3386-2288-5660-3192-9248,2548-17650-429-3276-2776-3578-1872-10701,hard
2530113-57652-175841-107300-631080-357797-846383-26914,152012-9866-66679-40165-52283-144627-31317-29503,18944-1236-9753-19813-18879-6432-2452-36996,6302-4233-14065-3610-16803-24946-32868-58811,83349-3393-6152-10451-8047-11259-93371-55041,25735-2606-10800-8149-9621-9683-143889-30168,4919-1023-3386-2288-5660-3192-9248-11448,17650-429-3276-2776-3578-1872-10701-8045,hard
57652-175841-107300-631080-357797-846383-26914-159203,9866-66679-40165-52283-144627-31317-29503-4955,1236-9753-19813-18879-6432-2452-36996-963,4233-14065-3610-16803-24946-32868-58811-2510,3393-6152-10451-8047-11259-93371-55041-2816,2606-10800-8149-9621-9683-143889-30168-2309,1023-3386-2288-5660-3192-9248-11448-1254,429-3276-2776-3578-1872-10701-8045-407,hard
175841-107300-631080-357797-846383-26914-159203-2584108,66679-40165-52283-144627-31317-29503-4955-215869,9753-19813-18879-6432-2452-36996-963-86565,14065-3610-16803-24946-32868-58811-2510-63415,6152-10451-8047-11259-93371-55041-2816-67343,10800-8149-9621-9683-143889-30168-2309-35881,3386-2288-5660-3192-9248-11448-1254-32385,3276-2776-3578-1872-10701-8045-407-7768,hard
107300-631080-357797-846383-26914-159203-2584108-347925,40165-52283-144627-31317-29503-4955-215869-94923,19813-18879-6432-2452-36996-963-86565-30201,3610-16803-24946-32868-58811-2510-63415-56921,10451-8047-11259-93371-55041-2816-67343-40789,8149-9621-9683-143889-30168-2309-35881-22036,2288-5660-3192-9248-11448-1254-32385-9147,2776-3578-1872-10701-8045-407-7768-8778,hard
631080-357797-846383-26914-159203-2584108-347925-1082790,52283-144627-31317-29503-4955-215869-94923-199058,18879-6432-2452-36996-963-86565-30201-35914,16803-24946-32868-58811-2510-63415-56921-37540,8047-11259-93371-55041-2816-67343-40789-19694,9621-9683-143889-30168-2309-35881-22036-12593,5660-3192-9248-11448-1254-32385-9147-4254,3578-1872-10701-8045-407-7768-8778-4832,hard
357797-846383-26914-159203-2584108-347925-1082790-112977,144627-31317-29503-4955-215869-94923-199058-7207,6432-2452-36996-963-86565-30201-35914-1600,24946-32868-58811-2510-63415-56921-37540-1654,11259-93371-55041-2816-67343-40789-19694-2610,9683-143889-30168-2309-35881-22036-12593-1101,3192-9248-11448-1254-32385-9147-4254-1189,1872-10701-8045-407-7768-8778-4832-258,easy
846383-26914-159203-2584108-347925-1082790-112977-866624,31317-29503-4955-215869-94923-199058-7207-180440,2452-36996-963-86565-30201-35914-1600-79187,32868-58811-2510-63415-56921-37540-1654-15597,93371-55041-2816-67343-40789-19694-2610-10807,143889-30168-2309-35881-22036-12593-1101-13978,9248-11448-1254-32385-9147-4254-1189-13739,10701-8045-407-7768-8778-4832-258-3113,easy
26914-159203-2584108-347925-1082790-112977-866624-605814,29503-4955-215869-94923-199058-7207-180440-5226,36996-963-86565-30201-35914-1600-79187-610,58811-2510-63415-56921-37540-1654-15597-3535,55041-2816-67343-40789-19694-2610-10807-8275,30168-2309-35881-22036-12593-1101-13978-3769,11448-1254-32385-9147-4254-1189-13739-1151,8045-407-7768-8778-4832-258-3113-1261,easy
159203-2584108-347925-1082790-112977-866624-605814-156205,4955-215869-94923-199058-7207-180440-5226-57502,963-86565-30201-35914-1600-79187-610-9748,2510-63415-56921-37540-1654-15597-3535-13060,2816-67343-40789-19694-2610-10807-8275-17596,2309-35881-22036-12593-1101-13978-3769-16762,1254-32385-9147-4254-1189-13739-1151-6894,407-7768-8778-4832-258-3113-1261-4395,easy
2584108-347925-1082790-112977-866624-605814-156205-990037,215869-94923-199058-7207-180440-5226-57502-102480,86565-30201-35914-1600-79187-610-9748-16682,63415-56921-37540-1654-15597-3535-13060-13925,67343-40789-19694-2610-10807-8275-17596-13720,35881-22036-12593-1101-13978-3769-16762-10733,32385-9147-4254-1189-13739-1151-6894-6955,7768-8778-4832-258-3113-1261-4395-2552,easy
347925-1082790-112977-866624-605814-156205-990037-147756,94923-199058-7207-180440-5226-57502-102480-120403,30201-35914-1600-79187-610-9748-16682-17104,56921-37540-1654-15597-3535-13060-13925-16562,40789-19694-2610-10807-8275-17596-13720-4664,22036-12593-1101-13978-3769-16762-10733-13108,9147-4254-1189-13739-1151-6894-6955-6058,8778-4832-258-3113-1261-4395-2552-3816,easy
1082790-112977-866624-605814-156205-990037-147756-1024544,199058-7207-180440-5226-57502-102480-120403-187010,35914-1600-79187-610-9748-16682-17104-10228,37540-1654-15597-3535-13060-13925-16562-58081,19694-2610-10807-8275-17596-13720-4664-47876,12593-1101-13978-3769-16762-10733-13108-58589,4254-1189-13739-1151-6894-6955-6058-12005,4832-258-3113-1261-4395-2552-3816-4987,easy
112977-866624-605814-156205-990037-147756-1024544-1154493,7207-180440-5226-57502-102480-120403-187010-49486,1600-79187-610-9748-16682-17104-10228-18875,1654-15597-3535-13060-13925-16562-58081-10048,2610-10807-8275-17596-13720-4664-47876-18801,1101-13978-3769-16762-10733-13108-58589-10848,1189-13739-1151-6894-6955-6058-12005-5895,258-3113-1261-4395-2552-3816-4987-2660,easy
866624-605814-156205-990037-147756-1024544-1154493-353086,180440-5226-57502-102480-120403-187010-49486-367170,79187-610-9748-16682-17104-10228-18875-52760,15597-3535-13060-13925-16562-58081-10048-30862,10807-8275-17596-13720-4664-47876-18801-120664,13978-3769-16762-10733-13108-58589-10848-33110,13739-1151-6894-6955-6058-12005-5895-10953,3113-1261-4395-2552-3816-4987-2660-15245,easy
605814-156205-990037-147756-1024544-1154493-353086-1297429,5226-57502-102480-120403-187010-49486-367170-205797,610-9748-16682-17104-10228-18875-52760-11106,3535-13060-13925-16562-58081-10048-30862-20014,8275-17596-13720-4664-47876-18801-120664-16013,3769-16762-10733-13108-58589-10848-33110-15596,1151-6894-6955-6058-12005-5895-10953-11573,1261-4395-2552-3816-4987-2660-15245-5605,easy
156205-990037-147756-1024544-1154493-353086-1297429-817865,57502-102480-120403-187010-49486-367170-205797-280030,9748-16682-17104-10228-18875-52760-11106-119621,13060-13925-16562-58081-10048-30862-20014-9310,17596-13720-4664-47876-18801-120664-16013-24913,16762-10733-13108-58589-10848-33110-15596-34655,6894-6955-6058-12005-5895-10953-11573-11965,4395-2552-3816-4987-2660-15245-5605-5752,easy
990037-147756-1024544-1154493-353086-1297429-817865-194085,102480-120403-187010-49486-367170-205797-280030-46740,16682-17104-10228-18875-52760-11106-119621-3985,13925-16562-58081-10048-30862-20014-9310-20019,13720-4664-47876-18801-120664-16013-24913-9295,10733-13108-58589-10848-33110-15596-34655-12862,6955-6058-12005-5895-10953-11573-11965-5123,2552-3816-4987-2660-15245-5605-5752-4295,easy
147756-1024544-1154493-353086-1297429-817865-194085-628224,120403-187010-49486-367170-205797-280030-46740-35947,17104-10228-18875-52760-11106-119621-3985-40023,16562-58081-10048-30862-20014-9310-20019-7078,4664-47876-18801-120664-16013-24913-9295-14148,13108-58589-10848-33110-15596-34655-12862-30765,6058-12005-5895-10953-11573-11965-5123-5651,3816-4987-2660-15245-5605-5752-4295-8765,easy
