delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
649171-25852-52048-737292-1046051-103729-404141-49035,78743-28791-130596-196666-107328-6260-67143-11634,3287-20177-20090-4020-93145-3502-15377-6087,13559-2536-33786-11738-19558-1711-3713-5108,17271-7960-30553-22771-14582-1581-4198-2766,5242-6278-11666-30085-21299-1734-5594-2693,6367-4026-3628-8989-14140-973-1707-2292,5094-3985-3597-13761-8912-684-2655-1451,easy
25852-52048-737292-1046051-103729-404141-49035-122401,28791-130596-196666-107328-6260-67143-11634-28682,20177-20090-4020-93145-3502-15377-6087-14164,2536-33786-11738-19558-1711-3713-5108-3038,7960-30553-22771-14582-1581-4198-2766-3074,6278-11666-30085-21299-1734-5594-2693-3115,4026-3628-8989-14140-973-1707-2292-4245,3985-3597-13761-8912-684-2655-1451-2423,easy
52048-737292-1046051-103729-404141-49035-122401-71747,130596-196666-107328-6260-67143-11634-28682-32066,20090-4020-93145-3502-15377-6087-14164-2999,33786-11738-19558-1711-3713-5108-3038-7671,30553-22771-14582-1581-4198-2766-3074-3790,11666-30085-21299-1734-5594-2693-3115-2119,3628-8989-14140-973-1707-2292-4245-3207,3597-13761-8912-684-2655-1451-2423-1932,hard
737292-1046051-103729-404141-49035-122401-71747-2626162,196666-107328-6260-67143-11634-28682-32066-157335,4020-93145-3502-15377-6087-14164-2999-4180,11738-19558-1711-3713-5108-3038-7671-28017,22771-14582-1581-4198-2766-3074-3790-24007,30085-21299-1734-5594-2693-3115-2119-10423,8989-14140-973-1707-2292-4245-3207-3990,13761-8912-684-2655-1451-2423-1932-8881,hard
1046051-103729-404141-49035-122401-71747-2626162-41111,107328-6260-67143-11634-28682-32066-157335-53694,93145-3502-15377-6087-14164-2999-4180-24092,19558-1711-3713-5108-3038-7671-28017-41798,14582-1581-4198-2766-3074-3790-24007-10639,21299-1734-5594-2693-3115-2119-10423-12178,14140-973-1707-2292-4245-3207-3990-7498,8912-684-2655-1451-2423-1932-8881-3333,hard
103729-404141-49035-122401-71747-2626162-41111-867109,6260-67143-11634-28682-32066-157335-53694-186051,3502-15377-6087-14164-2999-4180-24092-14863,1711-3713-5108-3038-7671-28017-41798-33110,1581-4198-2766-3074-3790-24007-10639-6834,1734-5594-2693-3115-2119-10423-12178-25325,973-1707-2292-4245-3207-3990-7498-6085,684-2655-1451-2423-1932-8881-3333-8120,hard
404141-49035-122401-71747-2626162-41111-867109-97329,67143-11634-28682-32066-157335-53694-186051-92935,15377-6087-14164-2999-4180-24092-14863-11345,3713-5108-3038-7671-28017-41798-33110-2400,4198-2766-3074-3790-24007-10639-6834-4117,5594-2693-3115-2119-10423-12178-25325-2247,1707-2292-4245-3207-3990-7498-6085-2943,2655-1451-2423-1932-8881-3333-8120-1255,easy
49035-122401-71747-2626162-41111-867109-97329-259153,11634-28682-32066-157335-53694-186051-92935-130552,6087-14164-2999-4180-24092-14863-11345-11995,5108-3038-7671-28017-41798-33110-2400-16199,2766-3074-3790-24007-10639-6834-4117-17697,2693-3115-2119-10423-12178-25325-2247-16344,2292-4245-3207-3990-7498-6085-2943-2960,1451-2423-1932-8881-3333-8120-1255-14797,easy
122401-71747-2626162-41111-867109-97329-259153-151734,28682-32066-157335-53694-186051-92935-130552-7181,14164-2999-4180-24092-14863-11345-11995-2674,3038-7671-28017-41798-33110-2400-16199-247,3074-3790-24007-10639-6834-4117-17697-1643,3115-2119-10423-12178-25325-2247-16344-1994,4245-3207-3990-7498-6085-2943-2960-2150,2423-1932-8881-3333-8120-1255-14797-1242,easy
71747-2626162-41111-867109-97329-259153-151734-26800,32066-157335-53694-186051-92935-130552-7181-21512,2999-4180-24092-14863-11345-11995-2674-12617,7671-28017-41798-33110-2400-16199-247-27915,3790-24007-10639-6834-4117-17697-1643-3504,2119-10423-12178-25325-2247-16344-1994-13772,3207-3990-7498-6085-2943-2960-2150-4089,1932-8881-3333-8120-1255-14797-1242-3936,easy
2626162-41111-867109-97329-259153-151734-26800-85870,157335-53694-186051-92935-130552-7181-21512-7351,4180-24092-14863-11345-11995-2674-12617-325,28017-41798-33110-2400-16199-247-27915-3358,24007-10639-6834-4117-17697-1643-3504-1286,10423-12178-25325-2247-16344-1994-13772-3627,3990-7498-6085-2943-2960-2150-4089-2288,8881-3333-8120-1255-14797-1242-3936-1286,easy
41111-867109-97329-259153-151734-26800-85870-9514,53694-186051-92935-130552-7181-21512-7351-15198,24092-14863-11345-11995-2674-12617-325-7559,41798-33110-2400-16199-247-27915-3358-52274,10639-6834-4117-17697-1643-3504-1286-7863,12178-25325-2247-16344-1994-13772-3627-5106,7498-6085-2943-2960-2150-4089-2288-7344,3333-8120-1255-14797-1242-3936-1286-3116,easy
867109-97329-259153-151734-26800-85870-9514-769458,186051-92935-130552-7181-21512-7351-15198-140535,14863-11345-11995-2674-12617-325-7559-12966,33110-2400-16199-247-27915-3358-52274-26429,6834-4117-17697-1643-3504-1286-7863-2669,25325-2247-16344-1994-13772-3627-5106-20745,6085-2943-2960-2150-4089-2288-7344-20120,8120-1255-14797-1242-3936-1286-3116-14806,easy
97329-259153-151734-26800-85870-9514-769458-2081907,92935-130552-7181-21512-7351-15198-140535-128001,11345-11995-2674-12617-325-7559-12966-45360,2400-16199-247-27915-3358-52274-26429-60577,4117-17697-1643-3504-1286-7863-2669-17014,2247-16344-1994-13772-3627-5106-20745-18282,2943-2960-2150-4089-2288-7344-20120-12553,1255-14797-1242-3936-1286-3116-14806-6014,easy
259153-151734-26800-85870-9514-769458-2081907-440357,130552-7181-21512-7351-15198-140535-128001-47363,11995-2674-12617-325-7559-12966-45360-27951,16199-247-27915-3358-52274-26429-60577-20027,17697-1643-3504-1286-7863-2669-17014-21450,16344-1994-13772-3627-5106-20745-18282-27824,2960-2150-4089-2288-7344-20120-12553-13257,14797-1242-3936-1286-3116-14806-6014-6421,easy
151734-26800-85870-9514-769458-2081907-440357-657847,7181-21512-7351-15198-140535-128001-47363-131886,2674-12617-325-7559-12966-45360-27951-28238,247-27915-3358-52274-26429-60577-20027-26972,1643-3504-1286-7863-2669-17014-21450-39790,1994-13772-3627-5106-20745-18282-27824-21928,2150-4089-2288-7344-20120-12553-13257-12626,1242-3936-1286-3116-14806-6014-6421-7971,easy
26800-85870-9514-769458-2081907-440357-657847-108125,21512-7351-15198-140535-128001-47363-131886-48178,12617-325-7559-12966-45360-27951-28238-1324,27915-3358-52274-26429-60577-20027-26972-2141,3504-1286-7863-2669-17014-21450-39790-726,13772-3627-5106-20745-18282-27824-21928-968,4089-2288-7344-20120-12553-13257-12626-727,3936-1286-3116-14806-6014-6421-7971-457,easy
85870-9514-769458-2081907-440357-657847-108125-245246,7351-15198-140535-128001-47363-131886-48178-27728,325-7559-12966-45360-27951-28238-1324-4867,3358-52274-26429-60577-20027-26972-2141-5728,1286-7863-2669-17014-21450-39790-726-3081,3627-5106-20745-18282-27824-21928-968-2246,2288-7344-20120-12553-13257-12626-727-1282,1286-3116-14806-6014-6421-7971-457-898,easy
9514-769458-2081907-440357-657847-108125-245246-113086,15198-140535-128001-47363-131886-48178-27728-15298,7559-12966-45360-27951-28238-1324-4867-3600,52274-26429-60577-20027-26972-2141-5728-1325,7863-2669-17014-21450-39790-726-3081-843,5106-20745-18282-27824-21928-968-2246-1639,7344-20120-12553-13257-12626-727-1282-601,3116-14806-6014-6421-7971-457-898-431,easy
769458-2081907-440357-657847-108125-245246-113086-1928395,140535-128001-47363-131886-48178-27728-15298-869956,12966-45360-27951-28238-1324-4867-3600-139462,26429-60577-20027-26972-2141-5728-1325-78331,2669-17014-21450-39790-726-3081-843-172128,20745-18282-27824-21928-968-2246-1639-331500,20120-12553-13257-12626-727-1282-601-50102,14806-6014-6421-7971-457-898-431-108765,easy
2081907-440357-657847-108125-245246-113086-1928395-50573,128001-47363-131886-48178-27728-15298-869956-3029,45360-27951-28238-1324-4867-3600-139462-4530,60577-20027-26972-2141-5728-1325-78331-949,17014-21450-39790-726-3081-843-172128-1019,18282-27824-21928-968-2246-1639-331500-305,12553-13257-12626-727-1282-601-50102-1218,6014-6421-7971-457-898-431-108765-375,easy
440357-657847-108125-245246-113086-1928395-50573-219709,47363-131886-48178-27728-15298-869956-3029-80130,27951-28238-1324-4867-3600-139462-4530-121125,20027-26972-2141-5728-1325-78331-949-17752,21450-39790-726-3081-843-172128-1019-21293,27824-21928-968-2246-1639-331500-305-22451,13257-12626-727-1282-601-50102-1218-30150,6421-7971-457-898-431-108765-375-11808,easy
657847-108125-245246-113086-1928395-50573-219709-1457349,131886-48178-27728-15298-869956-3029-80130-127617,28238-1324-4867-3600-139462-4530-121125-6615,26972-2141-5728-1325-78331-949-17752-5400,39790-726-3081-843-172128-1019-21293-5950,21928-968-2246-1639-331500-305-22451-8798,12626-727-1282-601-50102-1218-30150-9908,7971-457-898-431-108765-375-11808-4423,easy
108125-245246-113086-1928395-50573-219709-1457349-1101162,48178-27728-15298-869956-3029-80130-127617-158791,1324-4867-3600-139462-4530-121125-6615-98377,2141-5728-1325-78331-949-17752-5400-69357,726-3081-843-172128-1019-21293-5950-27121,968-2246-1639-331500-305-22451-8798-26428,727-1282-601-50102-1218-30150-9908-12376,457-898-431-108765-375-11808-4423-13268,easy
245246-113086-1928395-50573-219709-1457349-1101162-38911,27728-15298-869956-3029-80130-127617-158791-62616,4867-3600-139462-4530-121125-6615-98377-38451,5728-1325-78331-949-17752-5400-69357-3598,3081-843-172128-1019-21293-5950-27121-3615,2246-1639-331500-305-22451-8798-26428-7219,1282-601-50102-1218-30150-9908-12376-1794,898-431-108765-375-11808-4423-13268-2070,easy
113086-1928395-50573-219709-1457349-1101162-38911-785665,15298-869956-3029-80130-127617-158791-62616-72886,3600-139462-4530-121125-6615-98377-38451-45284,1325-78331-949-17752-5400-69357-3598-16904,843-172128-1019-21293-5950-27121-3615-11551,1639-331500-305-22451-8798-26428-7219-7901,601-50102-1218-30150-9908-12376-1794-12073,431-108765-375-11808-4423-13268-2070-8749,easy
1928395-50573-219709-1457349-1101162-38911-785665-170102,869956-3029-80130-127617-158791-62616-72886-14630,139462-4530-121125-6615-98377-38451-45284-27,78331-949-17752-5400-69357-3598-16904-907,172128-1019-21293-5950-27121-3615-11551-1136,331500-305-22451-8798-26428-7219-7901-2841,50102-1218-30150-9908-12376-1794-12073-1580,108765-375-11808-4423-13268-2070-8749-1518,easy
50573-219709-1457349-1101162-38911-785665-170102-29915,3029-80130-127617-158791-62616-72886-14630-10453,4530-121125-6615-98377-38451-45284-27-2883,949-17752-5400-69357-3598-16904-907-10232,1019-21293-5950-27121-3615-11551-1136-6142,305-22451-8798-26428-7219-7901-2841-12664,1218-30150-9908-12376-1794-12073-1580-13676,375-11808-4423-13268-2070-8749-1518-10318,easy
219709-1457349-1101162-38911-785665-170102-29915-80933,80130-127617-158791-62616-72886-14630-10453-8591,121125-6615-98377-38451-45284-27-2883-374,17752-5400-69357-3598-16904-907-10232-1468,21293-5950-27121-3615-11551-1136-6142-608,22451-8798-26428-7219-7901-2841-12664-2227,30150-9908-12376-1794-12073-1580-13676-8070,11808-4423-13268-2070-8749-1518-10318-1501,easy
1457349-1101162-38911-785665-170102-29915-80933-255519,127617-158791-62616-72886-14630-10453-8591-19461,6615-98377-38451-45284-27-2883-374-2991,5400-69357-3598-16904-907-10232-1468-2473,5950-27121-3615-11551-1136-6142-608-1167,8798-26428-7219-7901-2841-12664-2227-1762,9908-12376-1794-12073-1580-13676-8070-822,4423-13268-2070-8749-1518-10318-1501-456,easy
1101162-38911-785665-170102-29915-80933-255519-204800,158791-62616-72886-14630-10453-8591-19461-16206,98377-38451-45284-27-2883-374-2991-4250,69357-3598-16904-907-10232-1468-2473-1211,27121-3615-11551-1136-6142-608-1167-8135,26428-7219-7901-2841-12664-2227-1762-2686,12376-1794-12073-1580-13676-8070-822-1808,13268-2070-8749-1518-10318-1501-456-1477,easy
38911-785665-170102-29915-80933-255519-204800-39844,62616-72886-14630-10453-8591-19461-16206-25331,38451-45284-27-2883-374-2991-4250-28873,3598-16904-907-10232-1468-2473-1211-28638,3615-11551-1136-6142-608-1167-8135-8485,7219-7901-2841-12664-2227-1762-2686-15408,1794-12073-1580-13676-8070-822-1808-6430,2070-8749-1518-10318-1501-456-1477-4104,easy
785665-170102-29915-80933-255519-204800-39844-22781,72886-14630-10453-8591-19461-16206-25331-21893,45284-27-2883-374-2991-4250-28873-4428,16904-907-10232-1468-2473-1211-28638-6288,11551-1136-6142-608-1167-8135-8485-5684,7901-2841-12664-2227-1762-2686-15408-9306,12073-1580-13676-8070-822-1808-6430-7307,8749-1518-10318-1501-456-1477-4104-3427,easy
170102-29915-80933-255519-204800-39844-22781-317260,14630-10453-8591-19461-16206-25331-21893-131116,27-2883-374-2991-4250-28873-4428-1282,907-10232-1468-2473-1211-28638-6288-12200,1136-6142-608-1167-8135-8485-5684-12757,2841-12664-2227-1762-2686-15408-9306-21424,1580-13676-8070-822-1808-6430-7307-10023,1518-10318-1501-456-1477-4104-3427-6394,easy
29915-80933-255519-204800-39844-22781-317260-174700,10453-8591-19461-16206-25331-21893-131116-10042,2883-374-2991-4250-28873-4428-1282-27955,10232-1468-2473-1211-28638-6288-12200-12565,6142-608-1167-8135-8485-5684-12757-18929,12664-2227-1762-2686-15408-9306-21424-6387,13676-8070-822-1808-6430-7307-10023-10583,10318-1501-456-1477-4104-3427-6394-5337,easy
80933-255519-204800-39844-22781-317260-174700-529806,8591-19461-16206-25331-21893-131116-10042-85685,374-2991-4250-28873-4428-1282-27955-33398,1468-2473-1211-28638-6288-12200-12565-14107,608-1167-8135-8485-5684-12757-18929-8010,2227-1762-2686-15408-9306-21424-6387-14098,8070-822-1808-6430-7307-10023-10583-2976,1501-456-1477-4104-3427-6394-5337-5731,easy
255519-204800-39844-22781-317260-174700-529806-1979197,19461-16206-25331-21893-131116-10042-85685-213553,2991-4250-28873-4428-1282-27955-33398-16557,2473-1211-28638-6288-12200-12565-14107-17157,1167-8135-8485-5684-12757-18929-8010-16399,1762-2686-15408-9306-21424-6387-14098-46981,822-1808-6430-7307-10023-10583-2976-15101,456-1477-4104-3427-6394-5337-5731-7083,easy
204800-39844-22781-317260-174700-529806-1979197-2113238,16206-25331-21893-131116-10042-85685-213553-110464,4250-28873-4428-1282-27955-33398-16557-52252,1211-28638-6288-12200-12565-14107-17157-10140,8135-8485-5684-12757-18929-8010-16399-27143,2686-15408-9306-21424-6387-14098-46981-27173,1808-6430-7307-10023-10583-2976-15101-13355,1477-4104-3427-6394-5337-5731-7083-27574,easy
39844-22781-317260-174700-529806-1979197-2113238-293571,25331-21893-131116-10042-85685-213553-110464-194459,28873-4428-1282-27955-33398-16557-52252-17380,28638-6288-12200-12565-14107-17157-10140-15104,8485-5684-12757-18929-8010-16399-27143-10705,15408-9306-21424-6387-14098-46981-27173-13604,6430-7307-10023-10583-2976-15101-13355-15259,4104-3427-6394-5337-5731-7083-27574-4081,easy
22781-317260-174700-529806-1979197-2113238-293571-632283,21893-131116-10042-85685-213553-110464-194459-102764,4428-1282-27955-33398-16557-52252-17380-25726,6288-12200-12565-14107-17157-10140-15104-18615,5684-12757-18929-8010-16399-27143-10705-4033,9306-21424-6387-14098-46981-27173-13604-3872,7307-10023-10583-2976-15101-13355-15259-7258,3427-6394-5337-5731-7083-27574-4081-2433,easy
317260-174700-529806-1979197-2113238-293571-632283-64331,131116-10042-85685-213553-110464-194459-102764-12419,1282-27955-33398-16557-52252-17380-25726-1988,12200-12565-14107-17157-10140-15104-18615-907,12757-18929-8010-16399-27143-10705-4033-500,21424-6387-14098-46981-27173-13604-3872-1029,10023-10583-2976-15101-13355-15259-7258-866,6394-5337-5731-7083-27574-4081-2433-884,easy
174700-529806-1979197-2113238-293571-632283-64331-25700,10042-85685-213553-110464-194459-102764-12419-23533,27955-33398-16557-52252-17380-25726-1988-17775,12565-14107-17157-10140-15104-18615-907-2049,18929-8010-16399-27143-10705-4033-500-4707,6387-14098-46981-27173-13604-3872-1029-3411,10583-2976-15101-13355-15259-7258-866-1747,5337-5731-7083-27574-4081-2433-884-1149,easy
529806-1979197-2113238-293571-632283-64331-25700-565611,85685-213553-110464-194459-102764-12419-23533-82548,33398-16557-52252-17380-25726-1988-17775-23360,14107-17157-10140-15104-18615-907-2049-18361,8010-16399-27143-10705-4033-500-4707-6144,14098-46981-27173-13604-3872-1029-3411-6913,2976-15101-13355-15259-7258-866-1747-9389,5731-7083-27574-4081-2433-884-1149-5280,easy
1979197-2113238-293571-632283-64331-25700-565611-187900,213553-110464-194459-102764-12419-23533-82548-69898,16557-52252-17380-25726-1988-17775-23360-35510,17157-10140-15104-18615-907-2049-18361-3098,16399-27143-10705-4033-500-4707-6144-2401,46981-27173-13604-3872-1029-3411-6913-4557,15101-13355-15259-7258-866-1747-9389-1535,7083-27574-4081-2433-884-1149-5280-1116,easy
2113238-293571-632283-64331-25700-565611-187900-99132,110464-194459-102764-12419-23533-82548-69898-64222,52252-17380-25726-1988-17775-23360-35510-925,10140-15104-18615-907-2049-18361-3098-22042,27143-10705-4033-500-4707-6144-2401-3895,27173-13604-3872-1029-3411-6913-4557-8388,13355-15259-7258-866-1747-9389-1535-8980,27574-4081-2433-884-1149-5280-1116-11114,easy
293571-632283-64331-25700-565611-187900-99132-1922239,194459-102764-12419-23533-82548-69898-64222-980333,17380-25726-1988-17775-23360-35510-925-20067,15104-18615-907-2049-18361-3098-22042-56094,10705-4033-500-4707-6144-2401-3895-29954,13604-3872-1029-3411-6913-4557-8388-19301,15259-7258-866-1747-9389-1535-8980-13872,4081-2433-884-1149-5280-1116-11114-8990,easy
632283-64331-25700-565611-187900-99132-1922239-1426226,102764-12419-23533-82548-69898-64222-980333-60167,25726-1988-17775-23360-35510-925-20067-51032,18615-907-2049-18361-3098-22042-56094-38447,4033-500-4707-6144-2401-3895-29954-19726,3872-1029-3411-6913-4557-8388-19301-10976,7258-866-1747-9389-1535-8980-13872-7855,2433-884-1149-5280-1116-11114-8990-6104,easy
64331-25700-565611-187900-99132-1922239-1426226-396819,12419-23533-82548-69898-64222-980333-60167-90262,1988-17775-23360-35510-925-20067-51032-24858,907-2049-18361-3098-22042-56094-38447-10878,500-4707-6144-2401-3895-29954-19726-2665,1029-3411-6913-4557-8388-19301-10976-9052,866-1747-9389-1535-8980-13872-7855-6361,884-1149-5280-1116-11114-8990-6104-3715,easy
25700-565611-187900-99132-1922239-1426226-396819-159360,23533-82548-69898-64222-980333-60167-90262-46262,17775-23360-35510-925-20067-51032-24858-39454,2049-18361-3098-22042-56094-38447-10878-14228,4707-6144-2401-3895-29954-19726-2665-4144,3411-6913-4557-8388-19301-10976-9052-5608,1747-9389-1535-8980-13872-7855-6361-8337,1149-5280-1116-11114-8990-6104-3715-2864,easy
565611-187900-99132-1922239-1426226-396819-159360-47800,82548-69898-64222-980333-60167-90262-46262-46445,23360-35510-925-20067-51032-24858-39454-13179,18361-3098-22042-56094-38447-10878-14228-5552,6144-2401-3895-29954-19726-2665-4144-2304,6913-4557-8388-19301-10976-9052-5608-3814,9389-1535-8980-13872-7855-6361-8337-1623,5280-1116-11114-8990-6104-3715-2864-864,easy
187900-99132-1922239-1426226-396819-159360-47800-645445,69898-64222-980333-60167-90262-46262-46445-78868,35510-925-20067-51032-24858-39454-13179-9322,3098-22042-56094-38447-10878-14228-5552-3499,2401-3895-29954-19726-2665-4144-2304-3602,4557-8388-19301-10976-9052-5608-3814-5951,1535-8980-13872-7855-6361-8337-1623-4207,1116-11114-8990-6104-3715-2864-864-1419,easy
99132-1922239-1426226-396819-159360-47800-645445-21962,64222-980333-60167-90262-46262-46445-78868-9936,925-20067-51032-24858-39454-13179-9322-4190,22042-56094-38447-10878-14228-5552-3499-2985,3895-29954-19726-2665-4144-2304-3602-2651,8388-19301-10976-9052-5608-3814-5951-2819,8980-13872-7855-6361-8337-1623-4207-1652,11114-8990-6104-3715-2864-864-1419-587,easy
1922239-1426226-396819-159360-47800-645445-21962-19935,980333-60167-90262-46262-46445-78868-9936-20055,20067-51032-24858-39454-13179-9322-4190-5628,56094-38447-10878-14228-5552-3499-2985-18598,29954-19726-2665-4144-2304-3602-2651-4234,19301-10976-9052-5608-3814-5951-2819-3287,13872-7855-6361-8337-1623-4207-1652-4785,8990-6104-3715-2864-864-1419-587-3748,easy
1426226-396819-159360-47800-645445-21962-19935-60643,60167-90262-46262-46445-78868-9936-20055-66152,51032-24858-39454-13179-9322-4190-5628-14749,38447-10878-14228-5552-3499-2985-18598-6188,19726-2665-4144-2304-3602-2651-4234-5298,10976-9052-5608-3814-5951-2819-3287-3986,7855-6361-8337-1623-4207-1652-4785-9469,6104-3715-2864-864-1419-587-3748-2291,easy
396819-159360-47800-645445-21962-19935-60643-62857,90262-46262-46445-78868-9936-20055-66152-24591,24858-39454-13179-9322-4190-5628-14749-731,10878-14228-5552-3499-2985-18598-6188-3369,2665-4144-2304-3602-2651-4234-5298-2380,9052-5608-3814-5951-2819-3287-3986-1199,6361-8337-1623-4207-1652-4785-9469-2196,3715-2864-864-1419-587-3748-2291-792,easy
159360-47800-645445-21962-19935-60643-62857-445713,46262-46445-78868-9936-20055-66152-24591-28692,39454-13179-9322-4190-5628-14749-731-5390,14228-5552-3499-2985-18598-6188-3369-22956,4144-2304-3602-2651-4234-5298-2380-14019,5608-3814-5951-2819-3287-3986-1199-6675,8337-1623-4207-1652-4785-9469-2196-3014,2864-864-1419-587-3748-2291-792-2222,easy
47800-645445-21962-19935-60643-62857-445713-103003,46445-78868-9936-20055-66152-24591-28692-16595,13179-9322-4190-5628-14749-731-5390-953,5552-3499-2985-18598-6188-3369-22956-1831,2304-3602-2651-4234-5298-2380-14019-1456,3814-5951-2819-3287-3986-1199-6675-1872,1623-4207-1652-4785-9469-2196-3014-1006,864-1419-587-3748-2291-792-2222-1099,easy
645445-21962-19935-60643-62857-445713-103003-49696,78868-9936-20055-66152-24591-28692-16595-31283,9322-4190-5628-14749-731-5390-953-7350,3499-2985-18598-6188-3369-22956-1831-852,3602-2651-4234-5298-2380-14019-1456-1930,5951-2819-3287-3986-1199-6675-1872-1556,4207-1652-4785-9469-2196-3014-1006-2176,1419-587-3748-2291-792-2222-1099-600,easy
21962-19935-60643-62857-445713-103003-49696-56989,9936-20055-66152-24591-28692-16595-31283-14704,4190-5628-14749-731-5390-953-7350-5189,2985-18598-6188-3369-22956-1831-852-1711,2651-4234-5298-2380-14019-1456-1930-2135,2819-3287-3986-1199-6675-1872-1556-1607,1652-4785-9469-2196-3014-1006-2176-976,587-3748-2291-792-2222-1099-600-910,easy
19935-60643-62857-445713-103003-49696-56989-244516,20055-66152-24591-28692-16595-31283-14704-25653,5628-14749-731-5390-953-7350-5189-4549,18598-6188-3369-22956-1831-852-1711-2131,4234-5298-2380-14019-1456-1930-2135-2178,3287-3986-1199-6675-1872-1556-1607-2467,4785-9469-2196-3014-1006-2176-976-2912,3748-2291-792-2222-1099-600-910-1246,easy
60643-62857-445713-103003-49696-56989-244516-26559,66152-24591-28692-16595-31283-14704-25653-12501,14749-731-5390-953-7350-5189-4549-2408,6188-3369-22956-1831-852-1711-2131-2437,5298-2380-14019-1456-1930-2135-2178-2263,3986-1199-6675-1872-1556-1607-2467-2938,9469-2196-3014-1006-2176-976-2912-1637,2291-792-2222-1099-600-910-1246-708,easy
62857-445713-103003-49696-56989-244516-26559-72895,24591-28692-16595-31283-14704-25653-12501-30964,731-5390-953-7350-5189-4549-2408-15776,3369-22956-1831-852-1711-2131-2437-7542,2380-14019-1456-1930-2135-2178-2263-1777,1199-6675-1872-1556-1607-2467-2938-4027,2196-3014-1006-2176-976-2912-1637-2479,792-2222-1099-600-910-1246-708-1655,easy
445713-103003-49696-56989-244516-26559-72895-366796,28692-16595-31283-14704-25653-12501-30964-32527,5390-953-7350-5189-4549-2408-15776-3414,22956-1831-852-1711-2131-2437-7542-8558,14019-1456-1930-2135-2178-2263-1777-1901,6675-1872-1556-1607-2467-2938-4027-2260,3014-1006-2176-976-2912-1637-2479-1689,2222-1099-600-910-1246-708-1655-908,easy
103003-49696-56989-244516-26559-72895-366796-23373,16595-31283-14704-25653-12501-30964-32527-11911,953-7350-5189-4549-2408-15776-3414-5170,1831-852-1711-2131-2437-7542-8558-2308,1456-1930-2135-2178-2263-1777-1901-2616,1872-1556-1607-2467-2938-4027-2260-2298,1006-2176-976-2912-1637-2479-1689-2162,1099-600-910-1246-708-1655-908-1053,easy
49696-56989-244516-26559-72895-366796-23373-818894,31283-14704-25653-12501-30964-32527-11911-131279,7350-5189-4549-2408-15776-3414-5170-28251,852-1711-2131-2437-7542-8558-2308-20026,1930-2135-2178-2263-1777-1901-2616-7917,1556-1607-2467-2938-4027-2260-2298-10065,2176-976-2912-1637-2479-1689-2162-6590,600-910-1246-708-1655-908-1053-3067,easy
56989-244516-26559-72895-366796-23373-818894-680936,14704-25653-12501-30964-32527-11911-131279-175496,5189-4549-2408-15776-3414-5170-28251-86455,1711-2131-2437-7542-8558-2308-20026-22796,2135-2178-2263-1777-1901-2616-7917-14906,1607-2467-2938-4027-2260-2298-10065-14367,976-2912-1637-2479-1689-2162-6590-9647,910-1246-708-1655-908-1053-3067-12864,easy
244516-26559-72895-366796-23373-818894-680936-636019,25653-12501-30964-32527-11911-131279-175496-181017,4549-2408-15776-3414-5170-28251-86455-62712,2131-2437-7542-8558-2308-20026-22796-15987,2178-2263-1777-1901-2616-7917-14906-14614,2467-2938-4027-2260-2298-10065-14367-7341,2912-1637-2479-1689-2162-6590-9647-4458,1246-708-1655-908-1053-3067-12864-7826,easy
26559-72895-366796-23373-818894-680936-636019-752374,12501-30964-32527-11911-131279-175496-181017-265553,2408-15776-3414-5170-28251-86455-62712-18508,2437-7542-8558-2308-20026-22796-15987-33129,2263-1777-1901-2616-7917-14906-14614-7558,2938-4027-2260-2298-10065-14367-7341-30226,1637-2479-1689-2162-6590-9647-4458-22428,708-1655-908-1053-3067-12864-7826-16369,easy
72895-366796-23373-818894-680936-636019-752374-660921,30964-32527-11911-131279-175496-181017-265553-24388,15776-3414-5170-28251-86455-62712-18508-22634,7542-8558-2308-20026-22796-15987-33129-7778,1777-1901-2616-7917-14906-14614-7558-15287,4027-2260-2298-10065-14367-7341-30226-9976,2479-1689-2162-6590-9647-4458-22428-3738,1655-908-1053-3067-12864-7826-16369-4008,easy
366796-23373-818894-680936-636019-752374-660921-737759,32527-11911-131279-175496-181017-265553-24388-101098,3414-5170-28251-86455-62712-18508-22634-33055,8558-2308-20026-22796-15987-33129-7778-13113,1901-2616-7917-14906-14614-7558-15287-10656,2260-2298-10065-14367-7341-30226-9976-6657,1689-2162-6590-9647-4458-22428-3738-7366,908-1053-3067-12864-7826-16369-4008-2331,easy
23373-818894-680936-636019-752374-660921-737759-280531,11911-131279-175496-181017-265553-24388-101098-23249,5170-28251-86455-62712-18508-22634-33055-3880,2308-20026-22796-15987-33129-7778-13113-941,2616-7917-14906-14614-7558-15287-10656-2821,2298-10065-14367-7341-30226-9976-6657-2225,2162-6590-9647-4458-22428-3738-7366-2827,1053-3067-12864-7826-16369-4008-2331-772,easy
818894-680936-636019-752374-660921-737759-280531-102572,131279-175496-181017-265553-24388-101098-23249-21957,28251-86455-62712-18508-22634-33055-3880-1297,20026-22796-15987-33129-7778-13113-941-15807,7917-14906-14614-7558-15287-10656-2821-7010,10065-14367-7341-30226-9976-6657-2225-8674,6590-9647-4458-22428-3738-7366-2827-9728,3067-12864-7826-16369-4008-2331-772-6893,easy
