delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
73990-11043-125291-19461-54279-230277-36250-105089,11149-5091-17869-9915-6592-18205-12724-10293,10589-4412-11547-4202-6377-1305-22605-3141,1181-4626-2262-3403-903-4789-4725-1089,1761-1861-1281-7016-2717-1966-3626-1502,1233-3956-1961-4843-764-1743-3174-472,269-2338-601-859-674-619-2805-731,521-2018-753-1439-423-484-2453-726,easy
11043-125291-19461-54279-230277-36250-105089-33511,5091-17869-9915-6592-18205-12724-10293-73602,4412-11547-4202-6377-1305-22605-3141-6857,4626-2262-3403-903-4789-4725-1089-17507,1861-1281-7016-2717-1966-3626-1502-15038,3956-1961-4843-764-1743-3174-472-22233,2338-601-859-674-619-2805-731-18904,2018-753-1439-423-484-2453-726-6151,easy
125291-19461-54279-230277-36250-105089-33511-40757,17869-9915-6592-18205-12724-10293-73602-34101,11547-4202-6377-1305-22605-3141-6857-11821,2262-3403-903-4789-4725-1089-17507-9055,1281-7016-2717-1966-3626-1502-15038-4161,1961-4843-764-1743-3174-472-22233-2357,601-859-674-619-2805-731-18904-2086,753-1439-423-484-2453-726-6151-1520,easy
19461-54279-230277-36250-105089-33511-40757-22828,9915-6592-18205-12724-10293-73602-34101-26375,4202-6377-1305-22605-3141-6857-11821-27976,3403-903-4789-4725-1089-17507-9055-5161,7016-2717-1966-3626-1502-15038-4161-7033,4843-764-1743-3174-472-22233-2357-15963,859-674-619-2805-731-18904-2086-9690,1439-423-484-2453-726-6151-1520-11666,hard
54279-230277-36250-105089-33511-40757-22828-198892,6592-18205-12724-10293-73602-34101-26375-140040,6377-1305-22605-3141-6857-11821-27976-8185,903-4789-4725-1089-17507-9055-5161-9358,2717-1966-3626-1502-15038-4161-7033-4443,764-1743-3174-472-22233-2357-15963-3459,674-619-2805-731-18904-2086-9690-2338,423-484-2453-726-6151-1520-11666-2741,easy
230277-36250-105089-33511-40757-22828-198892-8411,18205-12724-10293-73602-34101-26375-140040-10488,1305-22605-3141-6857-11821-27976-8185-4176,4789-4725-1089-17507-9055-5161-9358-3375,1966-3626-1502-15038-4161-7033-4443-4147,1743-3174-472-22233-2357-15963-3459-1992,619-2805-731-18904-2086-9690-2338-2323,484-2453-726-6151-1520-11666-2741-3030,hard
36250-105089-33511-40757-22828-198892-8411-47325,12724-10293-73602-34101-26375-140040-10488-11434,22605-3141-6857-11821-27976-8185-4176-25363,4725-1089-17507-9055-5161-9358-3375-3498,3626-1502-15038-4161-7033-4443-4147-12196,3174-472-22233-2357-15963-3459-1992-12736,2805-731-18904-2086-9690-2338-2323-6244,2453-726-6151-1520-11666-2741-3030-4947,easy
105089-33511-40757-22828-198892-8411-47325-239780,10293-73602-34101-26375-140040-10488-11434-42266,3141-6857-11821-27976-8185-4176-25363-24151,1089-17507-9055-5161-9358-3375-3498-4597,1502-15038-4161-7033-4443-4147-12196-2655,472-22233-2357-15963-3459-1992-12736-5110,731-18904-2086-9690-2338-2323-6244-1906,726-6151-1520-11666-2741-3030-4947-1625,easy
33511-40757-22828-198892-8411-47325-239780-96429,73602-34101-26375-140040-10488-11434-42266-33824,6857-11821-27976-8185-4176-25363-24151-10335,17507-9055-5161-9358-3375-3498-4597-7566,15038-4161-7033-4443-4147-12196-2655-3650,22233-2357-15963-3459-1992-12736-5110-2526,18904-2086-9690-2338-2323-6244-1906-1488,6151-1520-11666-2741-3030-4947-1625-2087,easy
40757-22828-198892-8411-47325-239780-96429-20234,34101-26375-140040-10488-11434-42266-33824-9423,11821-27976-8185-4176-25363-24151-10335-621,9055-5161-9358-3375-3498-4597-7566-1417,4161-7033-4443-4147-12196-2655-3650-3829,2357-15963-3459-1992-12736-5110-2526-4457,2086-9690-2338-2323-6244-1906-1488-1997,1520-11666-2741-3030-4947-1625-2087-1258,easy
22828-198892-8411-47325-239780-96429-20234-65661,26375-140040-10488-11434-42266-33824-9423-15518,27976-8185-4176-25363-24151-10335-621-35257,5161-9358-3375-3498-4597-7566-1417-18371,7033-4443-4147-12196-2655-3650-3829-21045,15963-3459-1992-12736-5110-2526-4457-32773,9690-2338-2323-6244-1906-1488-1997-6145,11666-2741-3030-4947-1625-2087-1258-10317,easy
198892-8411-47325-239780-96429-20234-65661-183166,140040-10488-11434-42266-33824-9423-15518-107422,8185-4176-25363-24151-10335-621-35257-12202,9358-3375-3498-4597-7566-1417-18371-13435,4443-4147-12196-2655-3650-3829-21045-13434,3459-1992-12736-5110-2526-4457-32773-8927,2338-2323-6244-1906-1488-1997-6145-4772,2741-3030-4947-1625-2087-1258-10317-1935,easy
8411-47325-239780-96429-20234-65661-183166-18533,10488-11434-42266-33824-9423-15518-107422-10075,4176-25363-24151-10335-621-35257-12202-975,3375-3498-4597-7566-1417-18371-13435-2517,4147-12196-2655-3650-3829-21045-13434-3543,1992-12736-5110-2526-4457-32773-8927-2454,2323-6244-1906-1488-1997-6145-4772-2340,3030-4947-1625-2087-1258-10317-1935-2596,easy
47325-239780-96429-20234-65661-183166-18533-299799,11434-42266-33824-9423-15518-107422-10075-31442,25363-24151-10335-621-35257-12202-975-11779,3498-4597-7566-1417-18371-13435-2517-3123,12196-2655-3650-3829-21045-13434-3543-5261,12736-5110-2526-4457-32773-8927-2454-7583,6244-1906-1488-1997-6145-4772-2340-3364,4947-1625-2087-1258-10317-1935-2596-1139,easy
239780-96429-20234-65661-183166-18533-299799-111347,42266-33824-9423-15518-107422-10075-31442-26079,24151-10335-621-35257-12202-975-11779-23097,4597-7566-1417-18371-13435-2517-3123-33600,2655-3650-3829-21045-13434-3543-5261-20942,5110-2526-4457-32773-8927-2454-7583-16782,1906-1488-1997-6145-4772-2340-3364-14004,1625-2087-1258-10317-1935-2596-1139-14398,easy
96429-20234-65661-183166-18533-299799-111347-332083,33824-9423-15518-107422-10075-31442-26079-48154,10335-621-35257-12202-975-11779-23097-24553,7566-1417-18371-13435-2517-3123-33600-1763,3650-3829-21045-13434-3543-5261-20942-11957,2526-4457-32773-8927-2454-7583-16782-4307,1488-1997-6145-4772-2340-3364-14004-1603,2087-1258-10317-1935-2596-1139-14398-2661,easy
20234-65661-183166-18533-299799-111347-332083-153830,9423-15518-107422-10075-31442-26079-48154-87561,621-35257-12202-975-11779-23097-24553-36533,1417-18371-13435-2517-3123-33600-1763-30777,3829-21045-13434-3543-5261-20942-11957-7256,4457-32773-8927-2454-7583-16782-4307-24567,1997-6145-4772-2340-3364-14004-1603-12497,1258-10317-1935-2596-1139-14398-2661-10423,easy
65661-183166-18533-299799-111347-332083-153830-338955,15518-107422-10075-31442-26079-48154-87561-7038,35257-12202-975-11779-23097-24553-36533-28189,18371-13435-2517-3123-33600-1763-30777-10782,21045-13434-3543-5261-20942-11957-7256-16450,32773-8927-2454-7583-16782-4307-24567-3479,6145-4772-2340-3364-14004-1603-12497-2162,10317-1935-2596-1139-14398-2661-10423-2156,easy
183166-18533-299799-111347-332083-153830-338955-264329,107422-10075-31442-26079-48154-87561-7038-26374,12202-975-11779-23097-24553-36533-28189-6311,13435-2517-3123-33600-1763-30777-10782-5731,13434-3543-5261-20942-11957-7256-16450-3998,8927-2454-7583-16782-4307-24567-3479-8644,4772-2340-3364-14004-1603-12497-2162-3756,1935-2596-1139-14398-2661-10423-2156-5250,easy
18533-299799-111347-332083-153830-338955-264329-201705,10075-31442-26079-48154-87561-7038-26374-8341,975-11779-23097-24553-36533-28189-6311-2344,2517-3123-33600-1763-30777-10782-5731-4030,3543-5261-20942-11957-7256-16450-3998-1989,2454-7583-16782-4307-24567-3479-8644-1076,2340-3364-14004-1603-12497-2162-3756-2239,2596-1139-14398-2661-10423-2156-5250-2052,easy
299799-111347-332083-153830-338955-264329-201705-102340,31442-26079-48154-87561-7038-26374-8341-42754,11779-23097-24553-36533-28189-6311-2344-4516,3123-33600-1763-30777-10782-5731-4030-4021,5261-20942-11957-7256-16450-3998-1989-7219,7583-16782-4307-24567-3479-8644-1076-4386,3364-14004-1603-12497-2162-3756-2239-7128,1139-14398-2661-10423-2156-5250-2052-4908,easy
111347-332083-153830-338955-264329-201705-102340-246201,26079-48154-87561-7038-26374-8341-42754-21707,23097-24553-36533-28189-6311-2344-4516-4673,33600-1763-30777-10782-5731-4030-4021-2841,20942-11957-7256-16450-3998-1989-7219-2584,16782-4307-24567-3479-8644-1076-4386-5014,14004-1603-12497-2162-3756-2239-7128-2429,14398-2661-10423-2156-5250-2052-4908-2493,easy
332083-153830-338955-264329-201705-102340-246201-21083,48154-87561-7038-26374-8341-42754-21707-11771,24553-36533-28189-6311-2344-4516-4673-10142,1763-30777-10782-5731-4030-4021-2841-2468,11957-7256-16450-3998-1989-7219-2584-9557,4307-24567-3479-8644-1076-4386-5014-18748,1603-12497-2162-3756-2239-7128-2429-11344,2661-10423-2156-5250-2052-4908-2493-8131,hard
153830-338955-264329-201705-102340-246201-21083-38461,87561-7038-26374-8341-42754-21707-11771-15234,36533-28189-6311-2344-4516-4673-10142-1609,30777-10782-5731-4030-4021-2841-2468-4787,7256-16450-3998-1989-7219-2584-9557-669,24567-3479-8644-1076-4386-5014-18748-5672,12497-2162-3756-2239-7128-2429-11344-4105,10423-2156-5250-2052-4908-2493-8131-965,easy
338955-264329-201705-102340-246201-21083-38461-168250,7038-26374-8341-42754-21707-11771-15234-65701,28189-6311-2344-4516-4673-10142-1609-13329,10782-5731-4030-4021-2841-2468-4787-6404,16450-3998-1989-7219-2584-9557-669-2196,3479-8644-1076-4386-5014-18748-5672-4025,2162-3756-2239-7128-2429-11344-4105-1421,2156-5250-2052-4908-2493-8131-965-987,easy
264329-201705-102340-246201-21083-38461-168250-424615,26374-8341-42754-21707-11771-15234-65701-278983,6311-2344-4516-4673-10142-1609-13329-83633,5731-4030-4021-2841-2468-4787-6404-78669,3998-1989-7219-2584-9557-669-2196-24663,8644-1076-4386-5014-18748-5672-4025-14984,3756-2239-7128-2429-11344-4105-1421-11984,5250-2052-4908-2493-8131-965-987-16456,easy
201705-102340-246201-21083-38461-168250-424615-138228,8341-42754-21707-11771-15234-65701-278983-56296,2344-4516-4673-10142-1609-13329-83633-8975,4030-4021-2841-2468-4787-6404-78669-10353,1989-7219-2584-9557-669-2196-24663-6753,1076-4386-5014-18748-5672-4025-14984-3141,2239-7128-2429-11344-4105-1421-11984-4284,2052-4908-2493-8131-965-987-16456-3181,hard
102340-246201-21083-38461-168250-424615-138228-17400,42754-21707-11771-15234-65701-278983-56296-71996,4516-4673-10142-1609-13329-83633-8975-16061,4021-2841-2468-4787-6404-78669-10353-8784,7219-2584-9557-669-2196-24663-6753-17372,4386-5014-18748-5672-4025-14984-3141-6306,7128-2429-11344-4105-1421-11984-4284-11145,4908-2493-8131-965-987-16456-3181-6646,hard
246201-21083-38461-168250-424615-138228-17400-55679,21707-11771-15234-65701-278983-56296-71996-5741,4673-10142-1609-13329-83633-8975-16061-11219,2841-2468-4787-6404-78669-10353-8784-16028,2584-9557-669-2196-24663-6753-17372-7168,5014-18748-5672-4025-14984-3141-6306-8966,2429-11344-4105-1421-11984-4284-11145-7655,2493-8131-965-987-16456-3181-6646-6544,easy
21083-38461-168250-424615-138228-17400-55679-19308,11771-15234-65701-278983-56296-71996-5741-18357,10142-1609-13329-83633-8975-16061-11219-10247,2468-4787-6404-78669-10353-8784-16028-2433,9557-669-2196-24663-6753-17372-7168-20102,18748-5672-4025-14984-3141-6306-8966-19622,11344-4105-1421-11984-4284-11145-7655-12518,8131-965-987-16456-3181-6646-6544-6667,easy
38461-168250-424615-138228-17400-55679-19308-66082,15234-65701-278983-56296-71996-5741-18357-35460,1609-13329-83633-8975-16061-11219-10247-4446,4787-6404-78669-10353-8784-16028-2433-2399,669-2196-24663-6753-17372-7168-20102-3626,5672-4025-14984-3141-6306-8966-19622-7207,4105-1421-11984-4284-11145-7655-12518-1795,965-987-16456-3181-6646-6544-6667-1919,easy
168250-424615-138228-17400-55679-19308-66082-111870,65701-278983-56296-71996-5741-18357-35460-7392,13329-83633-8975-16061-11219-10247-4446-762,6404-78669-10353-8784-16028-2433-2399-1682,2196-24663-6753-17372-7168-20102-3626-1346,4025-14984-3141-6306-8966-19622-7207-1992,1421-11984-4284-11145-7655-12518-1795-637,987-16456-3181-6646-6544-6667-1919-762,easy
424615-138228-17400-55679-19308-66082-111870-132269,278983-56296-71996-5741-18357-35460-7392-15154,83633-8975-16061-11219-10247-4446-762-2462,78669-10353-8784-16028-2433-2399-1682-3341,24663-6753-17372-7168-20102-3626-1346-4291,14984-3141-6306-8966-19622-7207-1992-4452,11984-4284-11145-7655-12518-1795-637-3832,16456-3181-6646-6544-6667-1919-762-919,easy
138228-17400-55679-19308-66082-111870-132269-30160,56296-71996-5741-18357-35460-7392-15154-14522,8975-16061-11219-10247-4446-762-2462-3150,10353-8784-16028-2433-2399-1682-3341-16158,6753-17372-7168-20102-3626-1346-4291-11623,3141-6306-8966-19622-7207-1992-4452-13160,4284-11145-7655-12518-1795-637-3832-10508,3181-6646-6544-6667-1919-762-919-11161,easy
17400-55679-19308-66082-111870-132269-30160-48698,71996-5741-18357-35460-7392-15154-14522-35020,16061-11219-10247-4446-762-2462-3150-9912,8784-16028-2433-2399-1682-3341-16158-12203,17372-7168-20102-3626-1346-4291-11623-10109,6306-8966-19622-7207-1992-4452-13160-18417,11145-7655-12518-1795-637-3832-10508-3839,6646-6544-6667-1919-762-919-11161-6151,easy
55679-19308-66082-111870-132269-30160-48698-58820,5741-18357-35460-7392-15154-14522-35020-21312,11219-10247-4446-762-2462-3150-9912-6119,16028-2433-2399-1682-3341-16158-12203-10694,7168-20102-3626-1346-4291-11623-10109-14405,8966-19622-7207-1992-4452-13160-18417-20544,7655-12518-1795-637-3832-10508-3839-9446,6544-6667-1919-762-919-11161-6151-7073,easy
19308-66082-111870-132269-30160-48698-58820-488715,18357-35460-7392-15154-14522-35020-21312-41864,10247-4446-762-2462-3150-9912-6119-5273,2433-2399-1682-3341-16158-12203-10694-11477,20102-3626-1346-4291-11623-10109-14405-6341,19622-7207-1992-4452-13160-18417-20544-3618,12518-1795-637-3832-10508-3839-9446-2780,6667-1919-762-919-11161-6151-7073-1132,easy
66082-111870-132269-30160-48698-58820-488715-390221,35460-7392-15154-14522-35020-21312-41864-42796,4446-762-2462-3150-9912-6119-5273-26611,2399-1682-3341-16158-12203-10694-11477-3443,3626-1346-4291-11623-10109-14405-6341-3027,7207-1992-4452-13160-18417-20544-3618-3541,1795-637-3832-10508-3839-9446-2780-2198,1919-762-919-11161-6151-7073-1132-1398,easy
111870-132269-30160-48698-58820-488715-390221-20271,7392-15154-14522-35020-21312-41864-42796-3166,762-2462-3150-9912-6119-5273-26611-1066,1682-3341-16158-12203-10694-11477-3443-2598,1346-4291-11623-10109-14405-6341-3027-2999,1992-4452-13160-18417-20544-3618-3541-3930,637-3832-10508-3839-9446-2780-2198-1591,762-919-11161-6151-7073-1132-1398-1684,easy
132269-30160-48698-58820-488715-390221-20271-32866,15154-14522-35020-21312-41864-42796-3166-22665,2462-3150-9912-6119-5273-26611-1066-8795,3341-16158-12203-10694-11477-3443-2598-10543,4291-11623-10109-14405-6341-3027-2999-3153,4452-13160-18417-20544-3618-3541-3930-6059,3832-10508-3839-9446-2780-2198-1591-1979,919-11161-6151-7073-1132-1398-1684-4164,easy
30160-48698-58820-488715-390221-20271-32866-20458,14522-35020-21312-41864-42796-3166-22665-5929,3150-9912-6119-5273-26611-1066-8795-4785,16158-12203-10694-11477-3443-2598-10543-2032,11623-10109-14405-6341-3027-2999-3153-3291,13160-18417-20544-3618-3541-3930-6059-2984,10508-3839-9446-2780-2198-1591-1979-2196,11161-6151-7073-1132-1398-1684-4164-981,easy
48698-58820-488715-390221-20271-32866-20458-95770,35020-21312-41864-42796-3166-22665-5929-18899,9912-6119-5273-26611-1066-8795-4785-53,12203-10694-11477-3443-2598-10543-2032-783,10109-14405-6341-3027-2999-3153-3291-1150,18417-20544-3618-3541-3930-6059-2984-1228,3839-9446-2780-2198-1591-1979-2196-426,6151-7073-1132-1398-1684-4164-981-585,easy
58820-488715-390221-20271-32866-20458-95770-735635,21312-41864-42796-3166-22665-5929-18899-74449,6119-5273-26611-1066-8795-4785-53-14368,10694-11477-3443-2598-10543-2032-783-7664,14405-6341-3027-2999-3153-3291-1150-21589,20544-3618-3541-3930-6059-2984-1228-16843,9446-2780-2198-1591-1979-2196-426-20683,7073-1132-1398-1684-4164-981-585-6511,easy
488715-390221-20271-32866-20458-95770-735635-433984,41864-42796-3166-22665-5929-18899-74449-46095,5273-26611-1066-8795-4785-53-14368-27388,11477-3443-2598-10543-2032-783-7664-3606,6341-3027-2999-3153-3291-1150-21589-2553,3618-3541-3930-6059-2984-1228-16843-5562,2780-2198-1591-1979-2196-426-20683-1258,1132-1398-1684-4164-981-585-6511-727,easy
390221-20271-32866-20458-95770-735635-433984-12025,42796-3166-22665-5929-18899-74449-46095-19278,26611-1066-8795-4785-53-14368-27388-6593,3443-2598-10543-2032-783-7664-3606-8770,3027-2999-3153-3291-1150-21589-2553-3133,3541-3930-6059-2984-1228-16843-5562-2700,2198-1591-1979-2196-426-20683-1258-1333,1398-1684-4164-981-585-6511-727-1200,easy
20271-32866-20458-95770-735635-433984-12025-648300,3166-22665-5929-18899-74449-46095-19278-10362,1066-8795-4785-53-14368-27388-6593-3913,2598-10543-2032-783-7664-3606-8770-14289,2999-3153-3291-1150-21589-2553-3133-1969,3930-6059-2984-1228-16843-5562-2700-2892,1591-1979-2196-426-20683-1258-1333-4287,1684-4164-981-585-6511-727-1200-1338,easy
32866-20458-95770-735635-433984-12025-648300-136567,22665-5929-18899-74449-46095-19278-10362-41478,8795-4785-53-14368-27388-6593-3913-2286,10543-2032-783-7664-3606-8770-14289-1606,3153-3291-1150-21589-2553-3133-1969-3386,6059-2984-1228-16843-5562-2700-2892-3997,1979-2196-426-20683-1258-1333-4287-4419,4164-981-585-6511-727-1200-1338-1584,easy
20458-95770-735635-433984-12025-648300-136567-7288,5929-18899-74449-46095-19278-10362-41478-22161,4785-53-14368-27388-6593-3913-2286-3469,2032-783-7664-3606-8770-14289-1606-8271,3291-1150-21589-2553-3133-1969-3386-4015,2984-1228-16843-5562-2700-2892-3997-7498,2196-426-20683-1258-1333-4287-4419-2943,981-585-6511-727-1200-1338-1584-1716,easy
95770-735635-433984-12025-648300-136567-7288-178659,18899-74449-46095-19278-10362-41478-22161-61192,53-14368-27388-6593-3913-2286-3469-3577,783-7664-3606-8770-14289-1606-8271-4989,1150-21589-2553-3133-1969-3386-4015-8410,1228-16843-5562-2700-2892-3997-7498-4543,426-20683-1258-1333-4287-4419-2943-3504,585-6511-727-1200-1338-1584-1716-1782,easy
735635-433984-12025-648300-136567-7288-178659-761940,74449-46095-19278-10362-41478-22161-61192-190790,14368-27388-6593-3913-2286-3469-3577-45170,7664-3606-8770-14289-1606-8271-4989-10639,21589-2553-3133-1969-3386-4015-8410-26058,16843-5562-2700-2892-3997-7498-4543-17168,20683-1258-1333-4287-4419-2943-3504-8061,6511-727-1200-1338-1584-1716-1782-6363,easy
433984-12025-648300-136567-7288-178659-761940-260380,46095-19278-10362-41478-22161-61192-190790-121713,27388-6593-3913-2286-3469-3577-45170-18128,3606-8770-14289-1606-8271-4989-10639-16757,2553-3133-1969-3386-4015-8410-26058-23094,5562-2700-2892-3997-7498-4543-17168-13266,1258-1333-4287-4419-2943-3504-8061-12102,727-1200-1338-1584-1716-1782-6363-11496,easy
12025-648300-136567-7288-178659-761940-260380-135263,19278-10362-41478-22161-61192-190790-121713-76622,6593-3913-2286-3469-3577-45170-18128-16966,8770-14289-1606-8271-4989-10639-16757-3837,3133-1969-3386-4015-8410-26058-23094-5969,2700-2892-3997-7498-4543-17168-13266-5531,1333-4287-4419-2943-3504-8061-12102-768,1200-1338-1584-1716-1782-6363-11496-1958,easy
648300-136567-7288-178659-761940-260380-135263-301268,10362-41478-22161-61192-190790-121713-76622-51356,3913-2286-3469-3577-45170-18128-16966-15719,14289-1606-8271-4989-10639-16757-3837-9146,1969-3386-4015-8410-26058-23094-5969-2505,2892-3997-7498-4543-17168-13266-5531-4931,4287-4419-2943-3504-8061-12102-768-1556,1338-1584-1716-1782-6363-11496-1958-2450,easy
136567-7288-178659-761940-260380-135263-301268-44284,41478-22161-61192-190790-121713-76622-51356-24845,2286-3469-3577-45170-18128-16966-15719-22794,1606-8271-4989-10639-16757-3837-9146-4483,3386-4015-8410-26058-23094-5969-2505-7066,3997-7498-4543-17168-13266-5531-4931-10215,4419-2943-3504-8061-12102-768-1556-10692,1584-1716-1782-6363-11496-1958-2450-6923,easy
7288-178659-761940-260380-135263-301268-44284-808208,22161-61192-190790-121713-76622-51356-24845-205611,3469-3577-45170-18128-16966-15719-22794-68096,8271-4989-10639-16757-3837-9146-4483-11424,4015-8410-26058-23094-5969-2505-7066-10962,7498-4543-17168-13266-5531-4931-10215-20407,2943-3504-8061-12102-768-1556-10692-15800,1716-1782-6363-11496-1958-2450-6923-7736,easy
178659-761940-260380-135263-301268-44284-808208-13408,61192-190790-121713-76622-51356-24845-205611-11730,3577-45170-18128-16966-15719-22794-68096-1708,4989-10639-16757-3837-9146-4483-11424-2014,8410-26058-23094-5969-2505-7066-10962-4718,4543-17168-13266-5531-4931-10215-20407-4739,3504-8061-12102-768-1556-10692-15800-2597,1782-6363-11496-1958-2450-6923-7736-987,easy
761940-260380-135263-301268-44284-808208-13408-253616,190790-121713-76622-51356-24845-205611-11730-75379,45170-18128-16966-15719-22794-68096-1708-34925,10639-16757-3837-9146-4483-11424-2014-71432,26058-23094-5969-2505-7066-10962-4718-21332,17168-13266-5531-4931-10215-20407-4739-16761,8061-12102-768-1556-10692-15800-2597-5223,6363-11496-1958-2450-6923-7736-987-7290,easy
260380-135263-301268-44284-808208-13408-253616-874108,121713-76622-51356-24845-205611-11730-75379-49803,18128-16966-15719-22794-68096-1708-34925-49265,16757-3837-9146-4483-11424-2014-71432-16779,23094-5969-2505-7066-10962-4718-21332-23198,13266-5531-4931-10215-20407-4739-16761-13664,12102-768-1556-10692-15800-2597-5223-16431,11496-1958-2450-6923-7736-987-7290-9689,easy
135263-301268-44284-808208-13408-253616-874108-30077,76622-51356-24845-205611-11730-75379-49803-27871,16966-15719-22794-68096-1708-34925-49265-7037,3837-9146-4483-11424-2014-71432-16779-5796,5969-2505-7066-10962-4718-21332-23198-12000,5531-4931-10215-20407-4739-16761-13664-12334,768-1556-10692-15800-2597-5223-16431-12567,1958-2450-6923-7736-987-7290-9689-6323,easy
301268-44284-808208-13408-253616-874108-30077-377165,51356-24845-205611-11730-75379-49803-27871-50546,15719-22794-68096-1708-34925-49265-7037-5860,9146-4483-11424-2014-71432-16779-5796-1800,2505-7066-10962-4718-21332-23198-12000-4632,4931-10215-20407-4739-16761-13664-12334-3695,1556-10692-15800-2597-5223-16431-12567-2342,2450-6923-7736-987-7290-9689-6323-1853,easy
44284-808208-13408-253616-874108-30077-377165-19437,24845-205611-11730-75379-49803-27871-50546-13356,22794-68096-1708-34925-49265-7037-5860-4863,4483-11424-2014-71432-16779-5796-1800-4686,7066-10962-4718-21332-23198-12000-4632-3973,10215-20407-4739-16761-13664-12334-3695-2134,10692-15800-2597-5223-16431-12567-2342-2507,6923-7736-987-7290-9689-6323-1853-784,hard
808208-13408-253616-874108-30077-377165-19437-25525,205611-11730-75379-49803-27871-50546-13356-25740,68096-1708-34925-49265-7037-5860-4863-7143,11424-2014-71432-16779-5796-1800-4686-18230,10962-4718-21332-23198-12000-4632-3973-13332,20407-4739-16761-13664-12334-3695-2134-18747,15800-2597-5223-16431-12567-2342-2507-21312,7736-987-7290-9689-6323-1853-784-9364,easy
13408-253616-874108-30077-377165-19437-25525-391415,11730-75379-49803-27871-50546-13356-25740-183093,1708-34925-49265-7037-5860-4863-7143-23955,2014-71432-16779-5796-1800-4686-18230-30183,4718-21332-23198-12000-4632-3973-13332-16271,4739-16761-13664-12334-3695-2134-18747-17018,2597-5223-16431-12567-2342-2507-21312-14630,987-7290-9689-6323-1853-784-9364-12122,easy
253616-874108-30077-377165-19437-25525-391415-260243,75379-49803-27871-50546-13356-25740-183093-9793,34925-49265-7037-5860-4863-7143-23955-2180,71432-16779-5796-1800-4686-18230-30183-1033,21332-23198-12000-4632-3973-13332-16271-1611,16761-13664-12334-3695-2134-18747-17018-1806,5223-16431-12567-2342-2507-21312-14630-743,7290-9689-6323-1853-784-9364-12122-1348,easy
874108-30077-377165-19437-25525-391415-260243-62118,49803-27871-50546-13356-25740-183093-9793-16345,49265-7037-5860-4863-7143-23955-2180-2614,16779-5796-1800-4686-18230-30183-1033-2615,23198-12000-4632-3973-13332-16271-1611-7530,13664-12334-3695-2134-18747-17018-1806-4945,16431-12567-2342-2507-21312-14630-743-2074,9689-6323-1853-784-9364-12122-1348-2691,easy
30077-377165-19437-25525-391415-260243-62118-610029,27871-50546-13356-25740-183093-9793-16345-84723,7037-5860-4863-7143-23955-2180-2614-63492,5796-1800-4686-18230-30183-1033-2615-32269,12000-4632-3973-13332-16271-1611-7530-22047,12334-3695-2134-18747-17018-1806-4945-17722,12567-2342-2507-21312-14630-743-2074-17741,6323-1853-784-9364-12122-1348-2691-6309,easy
377165-19437-25525-391415-260243-62118-610029-230753,50546-13356-25740-183093-9793-16345-84723-62314,5860-4863-7143-23955-2180-2614-63492-1620,1800-4686-18230-30183-1033-2615-32269-2471,4632-3973-13332-16271-1611-7530-22047-4125,3695-2134-18747-17018-1806-4945-17722-2652,2342-2507-21312-14630-743-2074-17741-3602,1853-784-9364-12122-1348-2691-6309-2642,easy
19437-25525-391415-260243-62118-610029-230753-10168,13356-25740-183093-9793-16345-84723-62314-15407,4863-7143-23955-2180-2614-63492-1620-2406,4686-18230-30183-1033-2615-32269-2471-15022,3973-13332-16271-1611-7530-22047-4125-10446,2134-18747-17018-1806-4945-17722-2652-13367,2507-21312-14630-743-2074-17741-3602-5812,784-9364-12122-1348-2691-6309-2642-6208,easy
25525-391415-260243-62118-610029-230753-10168-53429,25740-183093-9793-16345-84723-62314-15407-22687,7143-23955-2180-2614-63492-1620-2406-2061,18230-30183-1033-2615-32269-2471-15022-940,13332-16271-1611-7530-22047-4125-10446-1192,18747-17018-1806-4945-17722-2652-13367-2240,21312-14630-743-2074-17741-3602-5812-1355,9364-12122-1348-2691-6309-2642-6208-381,easy
391415-260243-62118-610029-230753-10168-53429-176235,183093-9793-16345-84723-62314-15407-22687-68225,23955-2180-2614-63492-1620-2406-2061-40886,30183-1033-2615-32269-2471-15022-940-17025,16271-1611-7530-22047-4125-10446-1192-30213,17018-1806-4945-17722-2652-13367-2240-38640,14630-743-2074-17741-3602-5812-1355-9631,12122-1348-2691-6309-2642-6208-381-7883,easy
260243-62118-610029-230753-10168-53429-176235-359664,9793-16345-84723-62314-15407-22687-68225-279768,2180-2614-63492-1620-2406-2061-40886-23601,1033-2615-32269-2471-15022-940-17025-52665,1611-7530-22047-4125-10446-1192-30213-8480,1806-4945-17722-2652-13367-2240-38640-10426,743-2074-17741-3602-5812-1355-9631-4878,1348-2691-6309-2642-6208-381-7883-2765,easy
62118-610029-230753-10168-53429-176235-359664-820486,16345-84723-62314-15407-22687-68225-279768-135521,2614-63492-1620-2406-2061-40886-23601-8659,2615-32269-2471-15022-940-17025-52665-26466,7530-22047-4125-10446-1192-30213-8480-30648,4945-17722-2652-13367-2240-38640-10426-27391,2074-17741-3602-5812-1355-9631-4878-39550,2691-6309-2642-6208-381-7883-2765-14387,easy
