delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
341073-2214326-55860-826320-94332-815051-679147-2344648,85723-485955-33432-28343-26925-296268-73574-61719,20863-54178-7814-16841-2604-8967-10115-33767,10299-67633-2000-29457-1276-8754-13737-25446,9896-59650-4826-14006-3148-9181-9338-11386,28432-65422-16154-16628-5229-6614-28687-43903,82162-30531-7331-6013-1916-3462-8732-14754,33850-10491-1705-6277-3399-3781-6659-11365,hard
2214326-55860-826320-94332-815051-679147-2344648-663054,485955-33432-28343-26925-296268-73574-61719-293139,54178-7814-16841-2604-8967-10115-33767-43416,67633-2000-29457-1276-8754-13737-25446-39607,59650-4826-14006-3148-9181-9338-11386-24517,65422-16154-16628-5229-6614-28687-43903-31964,30531-7331-6013-1916-3462-8732-14754-22889,10491-1705-6277-3399-3781-6659-11365-17471,hard
55860-826320-94332-815051-679147-2344648-663054-192696,33432-28343-26925-296268-73574-61719-293139-16935,7814-16841-2604-8967-10115-33767-43416-3206,2000-29457-1276-8754-13737-25446-39607-5653,4826-14006-3148-9181-9338-11386-24517-8756,16154-16628-5229-6614-28687-43903-31964-5766,7331-6013-1916-3462-8732-14754-22889-6988,1705-6277-3399-3781-6659-11365-17471-3939,hard
826320-94332-815051-679147-2344648-663054-192696-696963,28343-26925-296268-73574-61719-293139-16935-125133,16841-2604-8967-10115-33767-43416-3206-35273,29457-1276-8754-13737-25446-39607-5653-92274,14006-3148-9181-9338-11386-24517-8756-59328,16628-5229-6614-28687-43903-31964-5766-31015,6013-1916-3462-8732-14754-22889-6988-16401,6277-3399-3781-6659-11365-17471-3939-19179,hard
94332-815051-679147-2344648-663054-192696-696963-217552,26925-296268-73574-61719-293139-16935-125133-65320,2604-8967-10115-33767-43416-3206-35273-5530,1276-8754-13737-25446-39607-5653-92274-15037,3148-9181-9338-11386-24517-8756-59328-4496,5229-6614-28687-43903-31964-5766-31015-6592,1916-3462-8732-14754-22889-6988-16401-4782,3399-3781-6659-11365-17471-3939-19179-2051,hard
815051-679147-2344648-663054-192696-696963-217552-68787,296268-73574-61719-293139-16935-125133-65320-46586,8967-10115-33767-43416-3206-35273-5530-38657,8754-13737-25446-39607-5653-92274-15037-21199,9181-9338-11386-24517-8756-59328-4496-3008,6614-28687-43903-31964-5766-31015-6592-18591,3462-8732-14754-22889-6988-16401-4782-10626,3781-6659-11365-17471-3939-19179-2051-5226,hard
679147-2344648-663054-192696-696963-217552-68787-69351,73574-61719-293139-16935-125133-65320-46586-100768,10115-33767-43416-3206-35273-5530-38657-45660,13737-25446-39607-5653-92274-15037-21199-9833,9338-11386-24517-8756-59328-4496-3008-24645,28687-43903-31964-5766-31015-6592-18591-36796,8732-14754-22889-6988-16401-4782-10626-11369,6659-11365-17471-3939-19179-2051-5226-8323,hard
2344648-663054-192696-696963-217552-68787-69351-34882,61719-293139-16935-125133-65320-46586-100768-108920,33767-43416-3206-35273-5530-38657-45660-29147,25446-39607-5653-92274-15037-21199-9833-33898,11386-24517-8756-59328-4496-3008-24645-13718,43903-31964-5766-31015-6592-18591-36796-20810,14754-22889-6988-16401-4782-10626-11369-17026,11365-17471-3939-19179-2051-5226-8323-5973,hard
663054-192696-696963-217552-68787-69351-34882-15012,293139-16935-125133-65320-46586-100768-108920-9259,43416-3206-35273-5530-38657-45660-29147-6911,39607-5653-92274-15037-21199-9833-33898-4526,24517-8756-59328-4496-3008-24645-13718-17391,31964-5766-31015-6592-18591-36796-20810-14954,22889-6988-16401-4782-10626-11369-17026-9630,17471-3939-19179-2051-5226-8323-5973-12556,easy
192696-696963-217552-68787-69351-34882-15012-4212,16935-125133-65320-46586-100768-108920-9259-53042,3206-35273-5530-38657-45660-29147-6911-20871,5653-92274-15037-21199-9833-33898-4526-14238,8756-59328-4496-3008-24645-13718-17391-16426,5766-31015-6592-18591-36796-20810-14954-14172,6988-16401-4782-10626-11369-17026-9630-10308,3939-19179-2051-5226-8323-5973-12556-8834,easy
696963-217552-68787-69351-34882-15012-4212-1314,125133-65320-46586-100768-108920-9259-53042-10024,35273-5530-38657-45660-29147-6911-20871-2916,92274-15037-21199-9833-33898-4526-14238-3384,59328-4496-3008-24645-13718-17391-16426-806,31015-6592-18591-36796-20810-14954-14172-3666,16401-4782-10626-11369-17026-9630-10308-1320,19179-2051-5226-8323-5973-12556-8834-1690,easy
217552-68787-69351-34882-15012-4212-1314-24600,65320-46586-100768-108920-9259-53042-10024-43027,5530-38657-45660-29147-6911-20871-2916-12689,15037-21199-9833-33898-4526-14238-3384-18355,4496-3008-24645-13718-17391-16426-806-12666,6592-18591-36796-20810-14954-14172-3666-15510,4782-10626-11369-17026-9630-10308-1320-9465,2051-5226-8323-5973-12556-8834-1690-8641,easy
68787-69351-34882-15012-4212-1314-24600-407108,46586-100768-108920-9259-53042-10024-43027-22392,38657-45660-29147-6911-20871-2916-12689-18098,21199-9833-33898-4526-14238-3384-18355-11531,3008-24645-13718-17391-16426-806-12666-17353,18591-36796-20810-14954-14172-3666-15510-14793,10626-11369-17026-9630-10308-1320-9465-3945,5226-8323-5973-12556-8834-1690-8641-3219,easy
69351-34882-15012-4212-1314-24600-407108-812088,100768-108920-9259-53042-10024-43027-22392-168810,45660-29147-6911-20871-2916-12689-18098-34115,9833-33898-4526-14238-3384-18355-11531-50306,24645-13718-17391-16426-806-12666-17353-137790,36796-20810-14954-14172-3666-15510-14793-45436,11369-17026-9630-10308-1320-9465-3945-57082,8323-5973-12556-8834-1690-8641-3219-17609,easy
34882-15012-4212-1314-24600-407108-812088-192712,108920-9259-53042-10024-43027-22392-168810-62851,29147-6911-20871-2916-12689-18098-34115-59948,33898-4526-14238-3384-18355-11531-50306-62131,13718-17391-16426-806-12666-17353-137790-14531,20810-14954-14172-3666-15510-14793-45436-18729,17026-9630-10308-1320-9465-3945-57082-22292,5973-12556-8834-1690-8641-3219-17609-10971,easy
15012-4212-1314-24600-407108-812088-192712-474486,9259-53042-10024-43027-22392-168810-62851-252117,6911-20871-2916-12689-18098-34115-59948-11967,4526-14238-3384-18355-11531-50306-62131-9547,17391-16426-806-12666-17353-137790-14531-17900,14954-14172-3666-15510-14793-45436-18729-15366,9630-10308-1320-9465-3945-57082-22292-7087,12556-8834-1690-8641-3219-17609-10971-18404,easy
4212-1314-24600-407108-812088-192712-474486-813812,53042-10024-43027-22392-168810-62851-252117-166950,20871-2916-12689-18098-34115-59948-11967-2237,14238-3384-18355-11531-50306-62131-9547-9264,16426-806-12666-17353-137790-14531-17900-22290,14172-3666-15510-14793-45436-18729-15366-17081,10308-1320-9465-3945-57082-22292-7087-6835,8834-1690-8641-3219-17609-10971-18404-3882,easy
1314-24600-407108-812088-192712-474486-813812-9277,10024-43027-22392-168810-62851-252117-166950-2222,2916-12689-18098-34115-59948-11967-2237-7250,3384-18355-11531-50306-62131-9547-9264-10496,806-12666-17353-137790-14531-17900-22290-1267,3666-15510-14793-45436-18729-15366-17081-8609,1320-9465-3945-57082-22292-7087-6835-3186,1690-8641-3219-17609-10971-18404-3882-1899,easy
24600-407108-812088-192712-474486-813812-9277-9660,43027-22392-168810-62851-252117-166950-2222-15505,12689-18098-34115-59948-11967-2237-7250-5666,18355-11531-50306-62131-9547-9264-10496-17065,12666-17353-137790-14531-17900-22290-1267-11820,15510-14793-45436-18729-15366-17081-8609-38057,9465-3945-57082-22292-7087-6835-3186-7961,8641-3219-17609-10971-18404-3882-1899-4180,easy
407108-812088-192712-474486-813812-9277-9660-13860,22392-168810-62851-252117-166950-2222-15505-20532,18098-34115-59948-11967-2237-7250-5666-38778,11531-50306-62131-9547-9264-10496-17065-14294,17353-137790-14531-17900-22290-1267-11820-13988,14793-45436-18729-15366-17081-8609-38057-28775,3945-57082-22292-7087-6835-3186-7961-17696,3219-17609-10971-18404-3882-1899-4180-9565,easy
812088-192712-474486-813812-9277-9660-13860-137957,168810-62851-252117-166950-2222-15505-20532-16826,34115-59948-11967-2237-7250-5666-38778-9910,50306-62131-9547-9264-10496-17065-14294-1000,137790-14531-17900-22290-1267-11820-13988-6647,45436-18729-15366-17081-8609-38057-28775-4578,57082-22292-7087-6835-3186-7961-17696-3843,17609-10971-18404-3882-1899-4180-9565-1463,easy
192712-474486-813812-9277-9660-13860-137957-4534,62851-252117-166950-2222-15505-20532-16826-10508,59948-11967-2237-7250-5666-38778-9910-15786,62131-9547-9264-10496-17065-14294-1000-7936,14531-17900-22290-1267-11820-13988-6647-5612,18729-15366-17081-8609-38057-28775-4578-45459,22292-7087-6835-3186-7961-17696-3843-12968,10971-18404-3882-1899-4180-9565-1463-5250,easy
474486-813812-9277-9660-13860-137957-4534-6791,252117-166950-2222-15505-20532-16826-10508-17525,11967-2237-7250-5666-38778-9910-15786-16021,9547-9264-10496-17065-14294-1000-7936-28787,17900-22290-1267-11820-13988-6647-5612-8536,15366-17081-8609-38057-28775-4578-45459-11787,7087-6835-3186-7961-17696-3843-12968-41027,18404-3882-1899-4180-9565-1463-5250-7964,easy
813812-9277-9660-13860-137957-4534-6791-8420,166950-2222-15505-20532-16826-10508-17525-19612,2237-7250-5666-38778-9910-15786-16021-3541,9264-10496-17065-14294-1000-7936-28787-26760,22290-1267-11820-13988-6647-5612-8536-5084,17081-8609-38057-28775-4578-45459-11787-38215,6835-3186-7961-17696-3843-12968-41027-10087,3882-1899-4180-9565-1463-5250-7964-4927,easy
9277-9660-13860-137957-4534-6791-8420-12321,2222-15505-20532-16826-10508-17525-19612-3790,7250-5666-38778-9910-15786-16021-3541-3569,10496-17065-14294-1000-7936-28787-26760-9494,1267-11820-13988-6647-5612-8536-5084-2390,8609-38057-28775-4578-45459-11787-38215-9180,3186-7961-17696-3843-12968-41027-10087-6483,1899-4180-9565-1463-5250-7964-4927-2205,easy
9660-13860-137957-4534-6791-8420-12321-1603493,15505-20532-16826-10508-17525-19612-3790-87181,5666-38778-9910-15786-16021-3541-3569-1712,17065-14294-1000-7936-28787-26760-9494-5431,11820-13988-6647-5612-8536-5084-2390-14917,38057-28775-4578-45459-11787-38215-9180-24989,7961-17696-3843-12968-41027-10087-6483-18457,4180-9565-1463-5250-7964-4927-2205-8668,easy
13860-137957-4534-6791-8420-12321-1603493-104375,20532-16826-10508-17525-19612-3790-87181-60192,38778-9910-15786-16021-3541-3569-1712-5835,14294-1000-7936-28787-26760-9494-5431-2869,13988-6647-5612-8536-5084-2390-14917-1924,28775-4578-45459-11787-38215-9180-24989-7273,17696-3843-12968-41027-10087-6483-18457-3548,9565-1463-5250-7964-4927-2205-8668-4459,easy
137957-4534-6791-8420-12321-1603493-104375-354635,16826-10508-17525-19612-3790-87181-60192-51882,9910-15786-16021-3541-3569-1712-5835-19500,1000-7936-28787-26760-9494-5431-2869-12969,6647-5612-8536-5084-2390-14917-1924-20359,4578-45459-11787-38215-9180-24989-7273-54699,3843-12968-41027-10087-6483-18457-3548-21467,1463-5250-7964-4927-2205-8668-4459-10753,easy
4534-6791-8420-12321-1603493-104375-354635-19772,10508-17525-19612-3790-87181-60192-51882-18482,15786-16021-3541-3569-1712-5835-19500-11195,7936-28787-26760-9494-5431-2869-12969-13093,5612-8536-5084-2390-14917-1924-20359-14214,45459-11787-38215-9180-24989-7273-54699-77469,12968-41027-10087-6483-18457-3548-21467-17563,5250-7964-4927-2205-8668-4459-10753-8365,easy
6791-8420-12321-1603493-104375-354635-19772-19679,17525-19612-3790-87181-60192-51882-18482-10061,16021-3541-3569-1712-5835-19500-11195-10400,28787-26760-9494-5431-2869-12969-13093-8101,8536-5084-2390-14917-1924-20359-14214-26735,11787-38215-9180-24989-7273-54699-77469-24414,41027-10087-6483-18457-3548-21467-17563-32919,7964-4927-2205-8668-4459-10753-8365-20760,easy
8420-12321-1603493-104375-354635-19772-19679-142368,19612-3790-87181-60192-51882-18482-10061-42035,3541-3569-1712-5835-19500-11195-10400-8250,26760-9494-5431-2869-12969-13093-8101-2801,5084-2390-14917-1924-20359-14214-26735-10783,38215-9180-24989-7273-54699-77469-24414-28822,10087-6483-18457-3548-21467-17563-32919-7786,4927-2205-8668-4459-10753-8365-20760-7423,easy
12321-1603493-104375-354635-19772-19679-142368-7673,3790-87181-60192-51882-18482-10061-42035-25824,3569-1712-5835-19500-11195-10400-8250-15332,9494-5431-2869-12969-13093-8101-2801-33211,2390-14917-1924-20359-14214-26735-10783-13019,9180-24989-7273-54699-77469-24414-28822-29834,6483-18457-3548-21467-17563-32919-7786-18801,2205-8668-4459-10753-8365-20760-7423-6547,easy
1603493-104375-354635-19772-19679-142368-7673-24492,87181-60192-51882-18482-10061-42035-25824-54158,1712-5835-19500-11195-10400-8250-15332-23315,5431-2869-12969-13093-8101-2801-33211-22621,14917-1924-20359-14214-26735-10783-13019-9084,24989-7273-54699-77469-24414-28822-29834-61866,18457-3548-21467-17563-32919-7786-18801-21530,8668-4459-10753-8365-20760-7423-6547-6071,easy
104375-354635-19772-19679-142368-7673-24492-7335,60192-51882-18482-10061-42035-25824-54158-22378,5835-19500-11195-10400-8250-15332-23315-21612,2869-12969-13093-8101-2801-33211-22621-5680,1924-20359-14214-26735-10783-13019-9084-16779,7273-54699-77469-24414-28822-29834-61866-28688,3548-21467-17563-32919-7786-18801-21530-8188,4459-10753-8365-20760-7423-6547-6071-29465,easy
354635-19772-19679-142368-7673-24492-7335-15842,51882-18482-10061-42035-25824-54158-22378-9929,19500-11195-10400-8250-15332-23315-21612-21534,12969-13093-8101-2801-33211-22621-5680-79860,20359-14214-26735-10783-13019-9084-16779-12838,54699-77469-24414-28822-29834-61866-28688-20086,21467-17563-32919-7786-18801-21530-8188-16261,10753-8365-20760-7423-6547-6071-29465-5979,easy
19772-19679-142368-7673-24492-7335-15842-17281,18482-10061-42035-25824-54158-22378-9929-9398,11195-10400-8250-15332-23315-21612-21534-9315,13093-8101-2801-33211-22621-5680-79860-7967,14214-26735-10783-13019-9084-16779-12838-14013,77469-24414-28822-29834-61866-28688-20086-51892,17563-32919-7786-18801-21530-8188-16261-28716,8365-20760-7423-6547-6071-29465-5979-14721,easy
19679-142368-7673-24492-7335-15842-17281-30134,10061-42035-25824-54158-22378-9929-9398-9796,10400-8250-15332-23315-21612-21534-9315-10614,8101-2801-33211-22621-5680-79860-7967-3765,26735-10783-13019-9084-16779-12838-14013-8510,24414-28822-29834-61866-28688-20086-51892-41497,32919-7786-18801-21530-8188-16261-28716-18140,20760-7423-6547-6071-29465-5979-14721-8162,easy
142368-7673-24492-7335-15842-17281-30134-93765,42035-25824-54158-22378-9929-9398-9796-50540,8250-15332-23315-21612-21534-9315-10614-18895,2801-33211-22621-5680-79860-7967-3765-7644,10783-13019-9084-16779-12838-14013-8510-5478,28822-29834-61866-28688-20086-51892-41497-10133,7786-18801-21530-8188-16261-28716-18140-5632,7423-6547-6071-29465-5979-14721-8162-3199,easy
7673-24492-7335-15842-17281-30134-93765-535807,25824-54158-22378-9929-9398-9796-50540-425968,15332-23315-21612-21534-9315-10614-18895-53491,33211-22621-5680-79860-7967-3765-7644-26464,13019-9084-16779-12838-14013-8510-5478-46172,29834-61866-28688-20086-51892-41497-10133-22989,18801-21530-8188-16261-28716-18140-5632-31807,6547-6071-29465-5979-14721-8162-3199-19470,easy
24492-7335-15842-17281-30134-93765-535807-458662,54158-22378-9929-9398-9796-50540-425968-725469,23315-21612-21534-9315-10614-18895-53491-7238,22621-5680-79860-7967-3765-7644-26464-25794,9084-16779-12838-14013-8510-5478-46172-34530,61866-28688-20086-51892-41497-10133-22989-19967,21530-8188-16261-28716-18140-5632-31807-44314,6071-29465-5979-14721-8162-3199-19470-11129,easy
7335-15842-17281-30134-93765-535807-458662-114200,22378-9929-9398-9796-50540-425968-725469-38616,21612-21534-9315-10614-18895-53491-7238-28812,5680-79860-7967-3765-7644-26464-25794-17729,16779-12838-14013-8510-5478-46172-34530-7807,28688-20086-51892-41497-10133-22989-19967-14472,8188-16261-28716-18140-5632-31807-44314-5503,29465-5979-14721-8162-3199-19470-11129-9044,easy
15842-17281-30134-93765-535807-458662-114200-1282580,9929-9398-9796-50540-425968-725469-38616-45776,21534-9315-10614-18895-53491-7238-28812-26444,79860-7967-3765-7644-26464-25794-17729-5838,12838-14013-8510-5478-46172-34530-7807-7966,20086-51892-41497-10133-22989-19967-14472-7357,16261-28716-18140-5632-31807-44314-5503-12547,5979-14721-8162-3199-19470-11129-9044-2514,easy
17281-30134-93765-535807-458662-114200-1282580-460462,9398-9796-50540-425968-725469-38616-45776-82859,9315-10614-18895-53491-7238-28812-26444-35612,7967-3765-7644-26464-25794-17729-5838-11100,14013-8510-5478-46172-34530-7807-7966-11388,51892-41497-10133-22989-19967-14472-7357-33441,28716-18140-5632-31807-44314-5503-12547-22640,14721-8162-3199-19470-11129-9044-2514-13689,hard
30134-93765-535807-458662-114200-1282580-460462-91100,9796-50540-425968-725469-38616-45776-82859-7160,10614-18895-53491-7238-28812-26444-35612-1382,3765-7644-26464-25794-17729-5838-11100-3888,8510-5478-46172-34530-7807-7966-11388-1307,41497-10133-22989-19967-14472-7357-33441-10221,18140-5632-31807-44314-5503-12547-22640-3904,8162-3199-19470-11129-9044-2514-13689-2640,hard
93765-535807-458662-114200-1282580-460462-91100-32758,50540-425968-725469-38616-45776-82859-7160-16857,18895-53491-7238-28812-26444-35612-1382-4895,7644-26464-25794-17729-5838-11100-3888-6659,5478-46172-34530-7807-7966-11388-1307-10309,10133-22989-19967-14472-7357-33441-10221-80028,5632-31807-44314-5503-12547-22640-3904-14364,3199-19470-11129-9044-2514-13689-2640-4191,hard
535807-458662-114200-1282580-460462-91100-32758-5829,425968-725469-38616-45776-82859-7160-16857-44296,53491-7238-28812-26444-35612-1382-4895-8507,26464-25794-17729-5838-11100-3888-6659-20655,46172-34530-7807-7966-11388-1307-10309-7382,22989-19967-14472-7357-33441-10221-80028-34601,31807-44314-5503-12547-22640-3904-14364-5827,19470-11129-9044-2514-13689-2640-4191-17332,hard
458662-114200-1282580-460462-91100-32758-5829-351737,725469-38616-45776-82859-7160-16857-44296-101362,7238-28812-26444-35612-1382-4895-8507-44584,25794-17729-5838-11100-3888-6659-20655-35544,34530-7807-7966-11388-1307-10309-7382-15368,19967-14472-7357-33441-10221-80028-34601-29870,44314-5503-12547-22640-3904-14364-5827-17008,11129-9044-2514-13689-2640-4191-17332-15602,hard
114200-1282580-460462-91100-32758-5829-351737-15834,38616-45776-82859-7160-16857-44296-101362-28433,28812-26444-35612-1382-4895-8507-44584-7683,17729-5838-11100-3888-6659-20655-35544-3056,7807-7966-11388-1307-10309-7382-15368-8094,14472-7357-33441-10221-80028-34601-29870-10751,5503-12547-22640-3904-14364-5827-17008-4741,9044-2514-13689-2640-4191-17332-15602-6211,hard
1282580-460462-91100-32758-5829-351737-15834-10499,45776-82859-7160-16857-44296-101362-28433-6740,26444-35612-1382-4895-8507-44584-7683-2259,5838-11100-3888-6659-20655-35544-3056-4493,7966-11388-1307-10309-7382-15368-8094-2426,7357-33441-10221-80028-34601-29870-10751-5307,12547-22640-3904-14364-5827-17008-4741-5286,2514-13689-2640-4191-17332-15602-6211-2325,hard
460462-91100-32758-5829-351737-15834-10499-1753,82859-7160-16857-44296-101362-28433-6740-9073,35612-1382-4895-8507-44584-7683-2259-16245,11100-3888-6659-20655-35544-3056-4493-7696,11388-1307-10309-7382-15368-8094-2426-5575,33441-10221-80028-34601-29870-10751-5307-29076,22640-3904-14364-5827-17008-4741-5286-15376,13689-2640-4191-17332-15602-6211-2325-4996,hard
91100-32758-5829-351737-15834-10499-1753-26845,7160-16857-44296-101362-28433-6740-9073-27281,1382-4895-8507-44584-7683-2259-16245-1434,3888-6659-20655-35544-3056-4493-7696-3188,1307-10309-7382-15368-8094-2426-5575-5714,10221-80028-34601-29870-10751-5307-29076-6044,3904-14364-5827-17008-4741-5286-15376-6173,2640-4191-17332-15602-6211-2325-4996-2601,easy
32758-5829-351737-15834-10499-1753-26845-471428,16857-44296-101362-28433-6740-9073-27281-50972,4895-8507-44584-7683-2259-16245-1434-3356,6659-20655-35544-3056-4493-7696-3188-1782,10309-7382-15368-8094-2426-5575-5714-5925,80028-34601-29870-10751-5307-29076-6044-10126,14364-5827-17008-4741-5286-15376-6173-8038,4191-17332-15602-6211-2325-4996-2601-4012,easy
5829-351737-15834-10499-1753-26845-471428-26242,44296-101362-28433-6740-9073-27281-50972-12611,8507-44584-7683-2259-16245-1434-3356-5250,20655-35544-3056-4493-7696-3188-1782-9800,7382-15368-8094-2426-5575-5714-5925-24523,34601-29870-10751-5307-29076-6044-10126-20042,5827-17008-4741-5286-15376-6173-8038-16919,17332-15602-6211-2325-4996-2601-4012-4889,easy
351737-15834-10499-1753-26845-471428-26242-92945,101362-28433-6740-9073-27281-50972-12611-49831,44584-7683-2259-16245-1434-3356-5250-29412,35544-3056-4493-7696-3188-1782-9800-32287,15368-8094-2426-5575-5714-5925-24523-60228,29870-10751-5307-29076-6044-10126-20042-40684,17008-4741-5286-15376-6173-8038-16919-9144,15602-6211-2325-4996-2601-4012-4889-20469,easy
15834-10499-1753-26845-471428-26242-92945-36793,28433-6740-9073-27281-50972-12611-49831-14845,7683-2259-16245-1434-3356-5250-29412-3201,3056-4493-7696-3188-1782-9800-32287-1432,8094-2426-5575-5714-5925-24523-60228-717,10751-5307-29076-6044-10126-20042-40684-2580,4741-5286-15376-6173-8038-16919-9144-1351,6211-2325-4996-2601-4012-4889-20469-1376,easy
10499-1753-26845-471428-26242-92945-36793-287311,6740-9073-27281-50972-12611-49831-14845-47050,2259-16245-1434-3356-5250-29412-3201-19897,4493-7696-3188-1782-9800-32287-1432-3642,2426-5575-5714-5925-24523-60228-717-4078,5307-29076-6044-10126-20042-40684-2580-8339,5286-15376-6173-8038-16919-9144-1351-10293,2325-4996-2601-4012-4889-20469-1376-2007,easy
1753-26845-471428-26242-92945-36793-287311-38309,9073-27281-50972-12611-49831-14845-47050-25901,16245-1434-3356-5250-29412-3201-19897-16298,7696-3188-1782-9800-32287-1432-3642-4594,5575-5714-5925-24523-60228-717-4078-2391,29076-6044-10126-20042-40684-2580-8339-147173,15376-6173-8038-16919-9144-1351-10293-12212,4996-2601-4012-4889-20469-1376-2007-7926,easy
26845-471428-26242-92945-36793-287311-38309-102271,27281-50972-12611-49831-14845-47050-25901-15658,1434-3356-5250-29412-3201-19897-16298-36146,3188-1782-9800-32287-1432-3642-4594-6432,5714-5925-24523-60228-717-4078-2391-28223,6044-10126-20042-40684-2580-8339-147173-14845,6173-8038-16919-9144-1351-10293-12212-15227,2601-4012-4889-20469-1376-2007-7926-21645,easy
471428-26242-92945-36793-287311-38309-102271-67775,50972-12611-49831-14845-47050-25901-15658-9077,3356-5250-29412-3201-19897-16298-36146-1838,1782-9800-32287-1432-3642-4594-6432-3861,5925-24523-60228-717-4078-2391-28223-8183,10126-20042-40684-2580-8339-147173-14845-12922,8038-16919-9144-1351-10293-12212-15227-2250,4012-4889-20469-1376-2007-7926-21645-3923,easy
26242-92945-36793-287311-38309-102271-67775-784216,12611-49831-14845-47050-25901-15658-9077-13556,5250-29412-3201-19897-16298-36146-1838-24503,9800-32287-1432-3642-4594-6432-3861-1876,24523-60228-717-4078-2391-28223-8183-2849,20042-40684-2580-8339-147173-14845-12922-5713,16919-9144-1351-10293-12212-15227-2250-4182,4889-20469-1376-2007-7926-21645-3923-2002,easy
92945-36793-287311-38309-102271-67775-784216-1299503,49831-14845-47050-25901-15658-9077-13556-130038,29412-3201-19897-16298-36146-1838-24503-14942,32287-1432-3642-4594-6432-3861-1876-58470,60228-717-4078-2391-28223-8183-2849-10722,40684-2580-8339-147173-14845-12922-5713-34693,9144-1351-10293-12212-15227-2250-4182-11236,20469-1376-2007-7926-21645-3923-2002-19054,easy
36793-287311-38309-102271-67775-784216-1299503-149089,14845-47050-25901-15658-9077-13556-130038-35853,3201-19897-16298-36146-1838-24503-14942-28800,1432-3642-4594-6432-3861-1876-58470-3048,717-4078-2391-28223-8183-2849-10722-5812,2580-8339-147173-14845-12922-5713-34693-3873,1351-10293-12212-15227-2250-4182-11236-5924,1376-2007-7926-21645-3923-2002-19054-1495,hard
287311-38309-102271-67775-784216-1299503-149089-683290,47050-25901-15658-9077-13556-130038-35853-139600,19897-16298-36146-1838-24503-14942-28800-120804,3642-4594-6432-3861-1876-58470-3048-46187,4078-2391-28223-8183-2849-10722-5812-16315,8339-147173-14845-12922-5713-34693-3873-28073,10293-12212-15227-2250-4182-11236-5924-18604,2007-7926-21645-3923-2002-19054-1495-16289,hard
38309-102271-67775-784216-1299503-149089-683290-995717,25901-15658-9077-13556-130038-35853-139600-135037,16298-36146-1838-24503-14942-28800-120804-72855,4594-6432-3861-1876-58470-3048-46187-62735,2391-28223-8183-2849-10722-5812-16315-60145,147173-14845-12922-5713-34693-3873-28073-67522,12212-15227-2250-4182-11236-5924-18604-27979,7926-21645-3923-2002-19054-1495-16289-21440,hard
102271-67775-784216-1299503-149089-683290-995717-402809,15658-9077-13556-130038-35853-139600-135037-12777,36146-1838-24503-14942-28800-120804-72855-29720,6432-3861-1876-58470-3048-46187-62735-4987,28223-8183-2849-10722-5812-16315-60145-9965,14845-12922-5713-34693-3873-28073-67522-30225,15227-2250-4182-11236-5924-18604-27979-10076,21645-3923-2002-19054-1495-16289-21440-10237,hard
67775-784216-1299503-149089-683290-995717-402809-92712,9077-13556-130038-35853-139600-135037-12777-21649,1838-24503-14942-28800-120804-72855-29720-1178,3861-1876-58470-3048-46187-62735-4987-1972,8183-2849-10722-5812-16315-60145-9965-2663,12922-5713-34693-3873-28073-67522-30225-15210,2250-4182-11236-5924-18604-27979-10076-4568,3923-2002-19054-1495-16289-21440-10237-4600,hard
784216-1299503-149089-683290-995717-402809-92712-74155,13556-130038-35853-139600-135037-12777-21649-9222,24503-14942-28800-120804-72855-29720-1178-7191,1876-58470-3048-46187-62735-4987-1972-16531,2849-10722-5812-16315-60145-9965-2663-1378,5713-34693-3873-28073-67522-30225-15210-16950,4182-11236-5924-18604-27979-10076-4568-3427,2002-19054-1495-16289-21440-10237-4600-3363,easy
1299503-149089-683290-995717-402809-92712-74155-139091,130038-35853-139600-135037-12777-21649-9222-31171,14942-28800-120804-72855-29720-1178-7191-4727,58470-3048-46187-62735-4987-1972-16531-954,10722-5812-16315-60145-9965-2663-1378-5362,34693-3873-28073-67522-30225-15210-16950-2883,11236-5924-18604-27979-10076-4568-3427-3039,19054-1495-16289-21440-10237-4600-3363-1521,easy
149089-683290-995717-402809-92712-74155-139091-313431,35853-139600-135037-12777-21649-9222-31171-20702,28800-120804-72855-29720-1178-7191-4727-2505,3048-46187-62735-4987-1972-16531-954-1722,5812-16315-60145-9965-2663-1378-5362-981,3873-28073-67522-30225-15210-16950-2883-1451,5924-18604-27979-10076-4568-3427-3039-1916,1495-16289-21440-10237-4600-3363-1521-2802,easy
683290-995717-402809-92712-74155-139091-313431-98141,139600-135037-12777-21649-9222-31171-20702-26079,120804-72855-29720-1178-7191-4727-2505-1798,46187-62735-4987-1972-16531-954-1722-1920,16315-60145-9965-2663-1378-5362-981-1709,28073-67522-30225-15210-16950-2883-1451-3356,18604-27979-10076-4568-3427-3039-1916-1051,16289-21440-10237-4600-3363-1521-2802-452,easy
995717-402809-92712-74155-139091-313431-98141-207014,135037-12777-21649-9222-31171-20702-26079-16321,72855-29720-1178-7191-4727-2505-1798-6812,62735-4987-1972-16531-954-1722-1920-4538,60145-9965-2663-1378-5362-981-1709-4542,67522-30225-15210-16950-2883-1451-3356-14216,27979-10076-4568-3427-3039-1916-1051-3880,21440-10237-4600-3363-1521-2802-452-3104,easy
