delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
97524-95242-124721-118652-69475-1507712-5208-2202006,6142-2538-10939-34624-38248-116063-5241-494261,2719-1163-2379-957-8096-52585-2496-62807,1757-517-4567-5908-2223-10952-1969-29130,3386-654-1756-7798-5339-15411-3038-38953,3011-380-2182-19925-1492-8088-2276-13982,816-158-349-3288-1523-2096-834-8076,1085-171-1248-3062-700-1458-445-5878,easy
95242-124721-118652-69475-1507712-5208-2202006-394689,2538-10939-34624-38248-116063-5241-494261-16049,1163-2379-957-8096-52585-2496-62807-3589,517-4567-5908-2223-10952-1969-29130-5196,654-1756-7798-5339-15411-3038-38953-1689,380-2182-19925-1492-8088-2276-13982-3011,158-349-3288-1523-2096-834-8076-1659,171-1248-3062-700-1458-445-5878-850,easy
124721-118652-69475-1507712-5208-2202006-394689-391573,10939-34624-38248-116063-5241-494261-16049-247521,2379-957-8096-52585-2496-62807-3589-15750,4567-5908-2223-10952-1969-29130-5196-105601,1756-7798-5339-15411-3038-38953-1689-21025,2182-19925-1492-8088-2276-13982-3011-29454,349-3288-1523-2096-834-8076-1659-12655,1248-3062-700-1458-445-5878-850-6097,easy
118652-69475-1507712-5208-2202006-394689-391573-104148,34624-38248-116063-5241-494261-16049-247521-9916,957-8096-52585-2496-62807-3589-15750-6800,5908-2223-10952-1969-29130-5196-105601-18599,7798-5339-15411-3038-38953-1689-21025-15066,19925-1492-8088-2276-13982-3011-29454-8414,3288-1523-2096-834-8076-1659-12655-2225,3062-700-1458-445-5878-850-6097-1047,easy
69475-1507712-5208-2202006-394689-391573-104148-969597,38248-116063-5241-494261-16049-247521-9916-88166,8096-52585-2496-62807-3589-15750-6800-90764,2223-10952-1969-29130-5196-105601-18599-84710,5339-15411-3038-38953-1689-21025-15066-9658,1492-8088-2276-13982-3011-29454-8414-29733,1523-2096-834-8076-1659-12655-2225-7255,700-1458-445-5878-850-6097-1047-7546,easy
1507712-5208-2202006-394689-391573-104148-969597-120017,116063-5241-494261-16049-247521-9916-88166-17625,52585-2496-62807-3589-15750-6800-90764-14888,10952-1969-29130-5196-105601-18599-84710-18061,15411-3038-38953-1689-21025-15066-9658-3778,8088-2276-13982-3011-29454-8414-29733-4123,2096-834-8076-1659-12655-2225-7255-1296,1458-445-5878-850-6097-1047-7546-504,easy
5208-2202006-394689-391573-104148-969597-120017-5721,5241-494261-16049-247521-9916-88166-17625-5001,2496-62807-3589-15750-6800-90764-14888-54152,1969-29130-5196-105601-18599-84710-18061-170295,3038-38953-1689-21025-15066-9658-3778-8232,2276-13982-3011-29454-8414-29733-4123-5402,834-8076-1659-12655-2225-7255-1296-5399,445-5878-850-6097-1047-7546-504-2972,easy
2202006-394689-391573-104148-969597-120017-5721-18643,494261-16049-247521-9916-88166-17625-5001-24186,62807-3589-15750-6800-90764-14888-54152-53819,29130-5196-105601-18599-84710-18061-170295-42588,38953-1689-21025-15066-9658-3778-8232-20218,13982-3011-29454-8414-29733-4123-5402-17113,8076-1659-12655-2225-7255-1296-5399-3544,5878-850-6097-1047-7546-504-2972-6315,hard
394689-391573-104148-969597-120017-5721-18643-25559,16049-247521-9916-88166-17625-5001-24186-16634,3589-15750-6800-90764-14888-54152-53819-18181,5196-105601-18599-84710-18061-170295-42588-67213,1689-21025-15066-9658-3778-8232-20218-15549,3011-29454-8414-29733-4123-5402-17113-18546,1659-12655-2225-7255-1296-5399-3544-4145,850-6097-1047-7546-504-2972-6315-2611,hard
391573-104148-969597-120017-5721-18643-25559-5411,247521-9916-88166-17625-5001-24186-16634-45258,15750-6800-90764-14888-54152-53819-18181-65300,105601-18599-84710-18061-170295-42588-67213-104599,21025-15066-9658-3778-8232-20218-15549-47465,29454-8414-29733-4123-5402-17113-18546-12469,12655-2225-7255-1296-5399-3544-4145-2109,6097-1047-7546-504-2972-6315-2611-1053,hard
104148-969597-120017-5721-18643-25559-5411-11584,9916-88166-17625-5001-24186-16634-45258-9861,6800-90764-14888-54152-53819-18181-65300-39176,18599-84710-18061-170295-42588-67213-104599-119800,15066-9658-3778-8232-20218-15549-47465-14156,8414-29733-4123-5402-17113-18546-12469-9325,2225-7255-1296-5399-3544-4145-2109-2738,1047-7546-504-2972-6315-2611-1053-2607,hard
969597-120017-5721-18643-25559-5411-11584-47262,88166-17625-5001-24186-16634-45258-9861-17429,90764-14888-54152-53819-18181-65300-39176-12625,84710-18061-170295-42588-67213-104599-119800-170253,9658-3778-8232-20218-15549-47465-14156-8276,29733-4123-5402-17113-18546-12469-9325-14142,7255-1296-5399-3544-4145-2109-2738-1687,7546-504-2972-6315-2611-1053-2607-1274,easy
120017-5721-18643-25559-5411-11584-47262-16523,17625-5001-24186-16634-45258-9861-17429-33325,14888-54152-53819-18181-65300-39176-12625-14484,18061-170295-42588-67213-104599-119800-170253-51211,3778-8232-20218-15549-47465-14156-8276-42312,4123-5402-17113-18546-12469-9325-14142-9599,1296-5399-3544-4145-2109-2738-1687-2285,504-2972-6315-2611-1053-2607-1274-1265,easy
5721-18643-25559-5411-11584-47262-16523-23951,5001-24186-16634-45258-9861-17429-33325-14916,54152-53819-18181-65300-39176-12625-14484-42513,170295-42588-67213-104599-119800-170253-51211-34371,8232-20218-15549-47465-14156-8276-42312-6270,5402-17113-18546-12469-9325-14142-9599-12760,5399-3544-4145-2109-2738-1687-2285-12740,2972-6315-2611-1053-2607-1274-1265-2577,hard
18643-25559-5411-11584-47262-16523-23951-22568,24186-16634-45258-9861-17429-33325-14916-21778,53819-18181-65300-39176-12625-14484-42513-60292,42588-67213-104599-119800-170253-51211-34371-55836,20218-15549-47465-14156-8276-42312-6270-13960,17113-18546-12469-9325-14142-9599-12760-14871,3544-4145-2109-2738-1687-2285-12740-1898,6315-2611-1053-2607-1274-1265-2577-1992,easy
25559-5411-11584-47262-16523-23951-22568-47787,16634-45258-9861-17429-33325-14916-21778-7317,18181-65300-39176-12625-14484-42513-60292-112311,67213-104599-119800-170253-51211-34371-55836-114022,15549-47465-14156-8276-42312-6270-13960-6811,18546-12469-9325-14142-9599-12760-14871-13749,4145-2109-2738-1687-2285-12740-1898-2650,2611-1053-2607-1274-1265-2577-1992-1243,easy
5411-11584-47262-16523-23951-22568-47787-17403,45258-9861-17429-33325-14916-21778-7317-21839,65300-39176-12625-14484-42513-60292-112311-72874,104599-119800-170253-51211-34371-55836-114022-126484,47465-14156-8276-42312-6270-13960-6811-9117,12469-9325-14142-9599-12760-14871-13749-6951,2109-2738-1687-2285-12740-1898-2650-2453,1053-2607-1274-1265-2577-1992-1243-3617,easy
11584-47262-16523-23951-22568-47787-17403-12417,9861-17429-33325-14916-21778-7317-21839-10425,39176-12625-14484-42513-60292-112311-72874-50165,119800-170253-51211-34371-55836-114022-126484-158401,14156-8276-42312-6270-13960-6811-9117-15244,9325-14142-9599-12760-14871-13749-6951-8449,2738-1687-2285-12740-1898-2650-2453-2082,2607-1274-1265-2577-1992-1243-3617-2362,easy
47262-16523-23951-22568-47787-17403-12417-13461,17429-33325-14916-21778-7317-21839-10425-15087,12625-14484-42513-60292-112311-72874-50165-92502,170253-51211-34371-55836-114022-126484-158401-181147,8276-42312-6270-13960-6811-9117-15244-10562,14142-9599-12760-14871-13749-6951-8449-21058,1687-2285-12740-1898-2650-2453-2082-4407,1274-1265-2577-1992-1243-3617-2362-2142,hard
16523-23951-22568-47787-17403-12417-13461-32966,33325-14916-21778-7317-21839-10425-15087-12856,14484-42513-60292-112311-72874-50165-92502-16308,51211-34371-55836-114022-126484-158401-181147-79768,42312-6270-13960-6811-9117-15244-10562-2826,9599-12760-14871-13749-6951-8449-21058-9500,2285-12740-1898-2650-2453-2082-4407-4598,1265-2577-1992-1243-3617-2362-2142-2046,hard
23951-22568-47787-17403-12417-13461-32966-13140,14916-21778-7317-21839-10425-15087-12856-16035,42513-60292-112311-72874-50165-92502-16308-20448,34371-55836-114022-126484-158401-181147-79768-117164,6270-13960-6811-9117-15244-10562-2826-14759,12760-14871-13749-6951-8449-21058-9500-5543,12740-1898-2650-2453-2082-4407-4598-2016,2577-1992-1243-3617-2362-2142-2046-1673,easy
22568-47787-17403-12417-13461-32966-13140-30742,21778-7317-21839-10425-15087-12856-16035-15558,60292-112311-72874-50165-92502-16308-20448-49959,55836-114022-126484-158401-181147-79768-117164-2976,13960-6811-9117-15244-10562-2826-14759-22669,14871-13749-6951-8449-21058-9500-5543-9322,1898-2650-2453-2082-4407-4598-2016-3251,1992-1243-3617-2362-2142-2046-1673-3202,hard
47787-17403-12417-13461-32966-13140-30742-83829,7317-21839-10425-15087-12856-16035-15558-15743,112311-72874-50165-92502-16308-20448-49959-7488,114022-126484-158401-181147-79768-117164-2976-16762,6811-9117-15244-10562-2826-14759-22669-10230,13749-6951-8449-21058-9500-5543-9322-4628,2650-2453-2082-4407-4598-2016-3251-4210,1243-3617-2362-2142-2046-1673-3202-1773,hard
17403-12417-13461-32966-13140-30742-83829-144319,21839-10425-15087-12856-16035-15558-15743-32518,72874-50165-92502-16308-20448-49959-7488-1676,126484-158401-181147-79768-117164-2976-16762-22587,9117-15244-10562-2826-14759-22669-10230-4376,6951-8449-21058-9500-5543-9322-4628-4867,2453-2082-4407-4598-2016-3251-4210-1458,3617-2362-2142-2046-1673-3202-1773-1252,easy
12417-13461-32966-13140-30742-83829-144319-10019,10425-15087-12856-16035-15558-15743-32518-2027,50165-92502-16308-20448-49959-7488-1676-10519,158401-181147-79768-117164-2976-16762-22587-50757,15244-10562-2826-14759-22669-10230-4376-2150,8449-21058-9500-5543-9322-4628-4867-4899,2082-4407-4598-2016-3251-4210-1458-1835,2362-2142-2046-1673-3202-1773-1252-519,easy
13461-32966-13140-30742-83829-144319-10019-13554,15087-12856-16035-15558-15743-32518-2027-6769,92502-16308-20448-49959-7488-1676-10519-63785,181147-79768-117164-2976-16762-22587-50757-113936,10562-2826-14759-22669-10230-4376-2150-20641,21058-9500-5543-9322-4628-4867-4899-10745,4407-4598-2016-3251-4210-1458-1835-5238,2142-2046-1673-3202-1773-1252-519-2400,easy
32966-13140-30742-83829-144319-10019-13554-7899,12856-16035-15558-15743-32518-2027-6769-10435,16308-20448-49959-7488-1676-10519-63785-58514,79768-117164-2976-16762-22587-50757-113936-175487,2826-14759-22669-10230-4376-2150-20641-7644,9500-5543-9322-4628-4867-4899-10745-19995,4598-2016-3251-4210-1458-1835-5238-3292,2046-1673-3202-1773-1252-519-2400-1411,easy
13140-30742-83829-144319-10019-13554-7899-11616,16035-15558-15743-32518-2027-6769-10435-53722,20448-49959-7488-1676-10519-63785-58514-88873,117164-2976-16762-22587-50757-113936-175487-83391,14759-22669-10230-4376-2150-20641-7644-25298,5543-9322-4628-4867-4899-10745-19995-9800,2016-3251-4210-1458-1835-5238-3292-4786,1673-3202-1773-1252-519-2400-1411-1713,hard
30742-83829-144319-10019-13554-7899-11616-10496,15558-15743-32518-2027-6769-10435-53722-9128,49959-7488-1676-10519-63785-58514-88873-20955,2976-16762-22587-50757-113936-175487-83391-68332,22669-10230-4376-2150-20641-7644-25298-14996,9322-4628-4867-4899-10745-19995-9800-12572,3251-4210-1458-1835-5238-3292-4786-6677,3202-1773-1252-519-2400-1411-1713-3720,hard
83829-144319-10019-13554-7899-11616-10496-10733,15743-32518-2027-6769-10435-53722-9128-8689,7488-1676-10519-63785-58514-88873-20955-49468,16762-22587-50757-113936-175487-83391-68332-82110,10230-4376-2150-20641-7644-25298-14996-9554,4628-4867-4899-10745-19995-9800-12572-14203,4210-1458-1835-5238-3292-4786-6677-4131,1773-1252-519-2400-1411-1713-3720-2659,hard
144319-10019-13554-7899-11616-10496-10733-27744,32518-2027-6769-10435-53722-9128-8689-11723,1676-10519-63785-58514-88873-20955-49468-57527,22587-50757-113936-175487-83391-68332-82110-95329,4376-2150-20641-7644-25298-14996-9554-7182,4867-4899-10745-19995-9800-12572-14203-13102,1458-1835-5238-3292-4786-6677-4131-2852,1252-519-2400-1411-1713-3720-2659-1791,hard
10019-13554-7899-11616-10496-10733-27744-26028,2027-6769-10435-53722-9128-8689-11723-50462,10519-63785-58514-88873-20955-49468-57527-68072,50757-113936-175487-83391-68332-82110-95329-118203,2150-20641-7644-25298-14996-9554-7182-3782,4899-10745-19995-9800-12572-14203-13102-16478,1835-5238-3292-4786-6677-4131-2852-1970,519-2400-1411-1713-3720-2659-1791-3529,hard
13554-7899-11616-10496-10733-27744-26028-29653,6769-10435-53722-9128-8689-11723-50462-30329,63785-58514-88873-20955-49468-57527-68072-41127,113936-175487-83391-68332-82110-95329-118203-40296,20641-7644-25298-14996-9554-7182-3782-6196,10745-19995-9800-12572-14203-13102-16478-11282,5238-3292-4786-6677-4131-2852-1970-4581,2400-1411-1713-3720-2659-1791-3529-2761,hard
7899-11616-10496-10733-27744-26028-29653-15071,10435-53722-9128-8689-11723-50462-30329-23707,58514-88873-20955-49468-57527-68072-41127-21969,175487-83391-68332-82110-95329-118203-40296-104031,7644-25298-14996-9554-7182-3782-6196-12915,19995-9800-12572-14203-13102-16478-11282-6491,3292-4786-6677-4131-2852-1970-4581-4382,1411-1713-3720-2659-1791-3529-2761-1811,hard
11616-10496-10733-27744-26028-29653-15071-15071,53722-9128-8689-11723-50462-30329-23707-23707,88873-20955-49468-57527-68072-41127-21969-21969,83391-68332-82110-95329-118203-40296-104031-104031,25298-14996-9554-7182-3782-6196-12915-12915,9800-12572-14203-13102-16478-11282-6491-6491,4786-6677-4131-2852-1970-4581-4382-4382,1713-3720-2659-1791-3529-2761-1811-1811,hard
10496-10733-27744-26028-29653-15071-15071-379152,9128-8689-11723-50462-30329-23707-23707-31460,20955-49468-57527-68072-41127-21969-21969-29336,68332-82110-95329-118203-40296-104031-104031-152712,14996-9554-7182-3782-6196-12915-12915-4497,12572-14203-13102-16478-11282-6491-6491-7476,6677-4131-2852-1970-4581-4382-4382-3130,3720-2659-1791-3529-2761-1811-1811-2475,easy
10733-27744-26028-29653-15071-15071-379152-194623,8689-11723-50462-30329-23707-23707-31460-62910,49468-57527-68072-41127-21969-21969-29336-55997,82110-95329-118203-40296-104031-104031-152712-88019,9554-7182-3782-6196-12915-12915-4497-42458,14203-13102-16478-11282-6491-6491-7476-31577,4131-2852-1970-4581-4382-4382-3130-16132,2659-1791-3529-2761-1811-1811-2475-4613,hard
27744-26028-29653-15071-15071-379152-194623-70176,11723-50462-30329-23707-23707-31460-62910-6003,57527-68072-41127-21969-21969-29336-55997-11937,95329-118203-40296-104031-104031-152712-88019-46085,7182-3782-6196-12915-12915-4497-42458-6520,13102-16478-11282-6491-6491-7476-31577-6411,2852-1970-4581-4382-4382-3130-16132-7816,1791-3529-2761-1811-1811-2475-4613-3165,easy
26028-29653-15071-15071-379152-194623-70176-400065,50462-30329-23707-23707-31460-62910-6003-55312,68072-41127-21969-21969-29336-55997-11937-26287,118203-40296-104031-104031-152712-88019-46085-91302,3782-6196-12915-12915-4497-42458-6520-3821,16478-11282-6491-6491-7476-31577-6411-15109,1970-4581-4382-4382-3130-16132-7816-5186,3529-2761-1811-1811-2475-4613-3165-3437,easy
29653-15071-15071-379152-194623-70176-400065-30897,30329-23707-23707-31460-62910-6003-55312-9310,41127-21969-21969-29336-55997-11937-26287-13134,40296-104031-104031-152712-88019-46085-91302-93957,6196-12915-12915-4497-42458-6520-3821-16450,11282-6491-6491-7476-31577-6411-15109-13208,4581-4382-4382-3130-16132-7816-5186-5728,2761-1811-1811-2475-4613-3165-3437-3193,easy
15071-15071-379152-194623-70176-400065-30897-2307,23707-23707-31460-62910-6003-55312-9310-9537,21969-21969-29336-55997-11937-26287-13134-24434,104031-104031-152712-88019-46085-91302-93957-70197,12915-12915-4497-42458-6520-3821-16450-17946,6491-6491-7476-31577-6411-15109-13208-11964,4382-4382-3130-16132-7816-5186-5728-3364,1811-1811-2475-4613-3165-3437-3193-2090,easy
15071-379152-194623-70176-400065-30897-2307-8656,23707-31460-62910-6003-55312-9310-9537-13168,21969-29336-55997-11937-26287-13134-24434-18653,104031-152712-88019-46085-91302-93957-70197-167918,12915-4497-42458-6520-3821-16450-17946-2331,6491-7476-31577-6411-15109-13208-11964-5868,4382-3130-16132-7816-5186-5728-3364-5885,1811-2475-4613-3165-3437-3193-2090-2528,easy
379152-194623-70176-400065-30897-2307-8656-28254,31460-62910-6003-55312-9310-9537-13168-16224,29336-55997-11937-26287-13134-24434-18653-14855,152712-88019-46085-91302-93957-70197-167918-98833,4497-42458-6520-3821-16450-17946-2331-2820,7476-31577-6411-15109-13208-11964-5868-14068,3130-16132-7816-5186-5728-3364-5885-7795,2475-4613-3165-3437-3193-2090-2528-4841,easy
194623-70176-400065-30897-2307-8656-28254-8442,62910-6003-55312-9310-9537-13168-16224-30625,55997-11937-26287-13134-24434-18653-14855-70442,88019-46085-91302-93957-70197-167918-98833-203049,42458-6520-3821-16450-17946-2331-2820-15448,31577-6411-15109-13208-11964-5868-14068-14573,16132-7816-5186-5728-3364-5885-7795-13801,4613-3165-3437-3193-2090-2528-4841-4636,hard
70176-400065-30897-2307-8656-28254-8442-23891,6003-55312-9310-9537-13168-16224-30625-23441,11937-26287-13134-24434-18653-14855-70442-36413,46085-91302-93957-70197-167918-98833-203049-62153,6520-3821-16450-17946-2331-2820-15448-10632,6411-15109-13208-11964-5868-14068-14573-12805,7816-5186-5728-3364-5885-7795-13801-7566,3165-3437-3193-2090-2528-4841-4636-6107,easy
400065-30897-2307-8656-28254-8442-23891-8610,55312-9310-9537-13168-16224-30625-23441-27790,26287-13134-24434-18653-14855-70442-36413-125334,91302-93957-70197-167918-98833-203049-62153-97366,3821-16450-17946-2331-2820-15448-10632-24320,15109-13208-11964-5868-14068-14573-12805-22908,5186-5728-3364-5885-7795-13801-7566-4351,3437-3193-2090-2528-4841-4636-6107-3434,easy
30897-2307-8656-28254-8442-23891-8610-8943,9310-9537-13168-16224-30625-23441-27790-7901,13134-24434-18653-14855-70442-36413-125334-11111,93957-70197-167918-98833-203049-62153-97366-181924,16450-17946-2331-2820-15448-10632-24320-11201,13208-11964-5868-14068-14573-12805-22908-14070,5728-3364-5885-7795-13801-7566-4351-6417,3193-2090-2528-4841-4636-6107-3434-7486,hard
2307-8656-28254-8442-23891-8610-8943-17141,9537-13168-16224-30625-23441-27790-7901-20775,24434-18653-14855-70442-36413-125334-11111-75355,70197-167918-98833-203049-62153-97366-181924-153839,17946-2331-2820-15448-10632-24320-11201-7914,11964-5868-14068-14573-12805-22908-14070-4226,3364-5885-7795-13801-7566-4351-6417-3490,2090-2528-4841-4636-6107-3434-7486-2379,easy
8656-28254-8442-23891-8610-8943-17141-26602,13168-16224-30625-23441-27790-7901-20775-11681,18653-14855-70442-36413-125334-11111-75355-26368,167918-98833-203049-62153-97366-181924-153839-82991,2331-2820-15448-10632-24320-11201-7914-6239,5868-14068-14573-12805-22908-14070-4226-15230,5885-7795-13801-7566-4351-6417-3490-9236,2528-4841-4636-6107-3434-7486-2379-1376,easy
28254-8442-23891-8610-8943-17141-26602-14287,16224-30625-23441-27790-7901-20775-11681-16201,14855-70442-36413-125334-11111-75355-26368-52513,98833-203049-62153-97366-181924-153839-82991-55932,2820-15448-10632-24320-11201-7914-6239-11026,14068-14573-12805-22908-14070-4226-15230-9599,7795-13801-7566-4351-6417-3490-9236-2946,4841-4636-6107-3434-7486-2379-1376-3274,hard
8442-23891-8610-8943-17141-26602-14287-40252,30625-23441-27790-7901-20775-11681-16201-30220,70442-36413-125334-11111-75355-26368-52513-42042,203049-62153-97366-181924-153839-82991-55932-65632,15448-10632-24320-11201-7914-6239-11026-8391,14573-12805-22908-14070-4226-15230-9599-17585,13801-7566-4351-6417-3490-9236-2946-5845,4636-6107-3434-7486-2379-1376-3274-4106,hard
23891-8610-8943-17141-26602-14287-40252-15146,23441-27790-7901-20775-11681-16201-30220-5290,36413-125334-11111-75355-26368-52513-42042-9145,62153-97366-181924-153839-82991-55932-65632-33017,10632-24320-11201-7914-6239-11026-8391-1538,12805-22908-14070-4226-15230-9599-17585-2126,7566-4351-6417-3490-9236-2946-5845-401,6107-3434-7486-2379-1376-3274-4106-797,easy
8610-8943-17141-26602-14287-40252-15146-9447,27790-7901-20775-11681-16201-30220-5290-38758,125334-11111-75355-26368-52513-42042-9145-46701,97366-181924-153839-82991-55932-65632-33017-28854,24320-11201-7914-6239-11026-8391-1538-1996,22908-14070-4226-15230-9599-17585-2126-10063,4351-6417-3490-9236-2946-5845-401-1981,3434-7486-2379-1376-3274-4106-797-1565,hard
