delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
83420-291081-37315-207972-111458-2618926-84394-302391,93062-111778-69950-32817-46171-175498-6961-17307,6465-8743-11616-17939-10379-79617-3532-1528,6339-1236-3077-8965-16042-42025-2400-893,9089-3344-6025-5790-3644-34054-553-581,7667-3626-26716-3116-7867-24086-1000-1185,2376-2008-4682-6178-3053-19370-681-534,1679-2063-7557-1208-2400-7360-396-233,easy
291081-37315-207972-111458-2618926-84394-302391-143120,111778-69950-32817-46171-175498-6961-17307-30160,8743-11616-17939-10379-79617-3532-1528-5818,1236-3077-8965-16042-42025-2400-893-33867,3344-6025-5790-3644-34054-553-581-16960,3626-26716-3116-7867-24086-1000-1185-13364,2008-4682-6178-3053-19370-681-534-5891,2063-7557-1208-2400-7360-396-233-6065,easy
37315-207972-111458-2618926-84394-302391-143120-1689616,69950-32817-46171-175498-6961-17307-30160-68280,11616-17939-10379-79617-3532-1528-5818-45704,3077-8965-16042-42025-2400-893-33867-14580,6025-5790-3644-34054-553-581-16960-15512,26716-3116-7867-24086-1000-1185-13364-12929,4682-6178-3053-19370-681-534-5891-4776,7557-1208-2400-7360-396-233-6065-5928,easy
207972-111458-2618926-84394-302391-143120-1689616-73876,32817-46171-175498-6961-17307-30160-68280-4649,17939-10379-79617-3532-1528-5818-45704-916,8965-16042-42025-2400-893-33867-14580-1317,5790-3644-34054-553-581-16960-15512-1137,3116-7867-24086-1000-1185-13364-12929-569,6178-3053-19370-681-534-5891-4776-239,1208-2400-7360-396-233-6065-5928-400,easy
111458-2618926-84394-302391-143120-1689616-73876-73810,46171-175498-6961-17307-30160-68280-4649-19937,10379-79617-3532-1528-5818-45704-916-10861,16042-42025-2400-893-33867-14580-1317-19343,3644-34054-553-581-16960-15512-1137-11844,7867-24086-1000-1185-13364-12929-569-11487,3053-19370-681-534-5891-4776-239-7585,2400-7360-396-233-6065-5928-400-10132,easy
2618926-84394-302391-143120-1689616-73876-73810-74889,175498-6961-17307-30160-68280-4649-19937-39024,79617-3532-1528-5818-45704-916-10861-5373,42025-2400-893-33867-14580-1317-19343-7897,34054-553-581-16960-15512-1137-11844-4136,24086-1000-1185-13364-12929-569-11487-5462,19370-681-534-5891-4776-239-7585-1313,7360-396-233-6065-5928-400-10132-1796,hard
84394-302391-143120-1689616-73876-73810-74889-9316,6961-17307-30160-68280-4649-19937-39024-23793,3532-1528-5818-45704-916-10861-5373-3717,2400-893-33867-14580-1317-19343-7897-7438,553-581-16960-15512-1137-11844-4136-18858,1000-1185-13364-12929-569-11487-5462-19420,681-534-5891-4776-239-7585-1313-6628,396-233-6065-5928-400-10132-1796-5505,easy
302391-143120-1689616-73876-73810-74889-9316-514617,17307-30160-68280-4649-19937-39024-23793-97866,1528-5818-45704-916-10861-5373-3717-17192,893-33867-14580-1317-19343-7897-7438-1642,581-16960-15512-1137-11844-4136-18858-8666,1185-13364-12929-569-11487-5462-19420-4872,534-5891-4776-239-7585-1313-6628-3952,233-6065-5928-400-10132-1796-5505-3397,hard
143120-1689616-73876-73810-74889-9316-514617-116552,30160-68280-4649-19937-39024-23793-97866-112903,5818-45704-916-10861-5373-3717-17192-15955,33867-14580-1317-19343-7897-7438-1642-8023,16960-15512-1137-11844-4136-18858-8666-3561,13364-12929-569-11487-5462-19420-4872-5191,5891-4776-239-7585-1313-6628-3952-2468,6065-5928-400-10132-1796-5505-3397-1406,easy
1689616-73876-73810-74889-9316-514617-116552-88221,68280-4649-19937-39024-23793-97866-112903-68563,45704-916-10861-5373-3717-17192-15955-3961,14580-1317-19343-7897-7438-1642-8023-13206,15512-1137-11844-4136-18858-8666-3561-12797,12929-569-11487-5462-19420-4872-5191-21890,4776-239-7585-1313-6628-3952-2468-6091,5928-400-10132-1796-5505-3397-1406-3445,hard
73876-73810-74889-9316-514617-116552-88221-256577,4649-19937-39024-23793-97866-112903-68563-31959,916-10861-5373-3717-17192-15955-3961-7340,1317-19343-7897-7438-1642-8023-13206-3508,1137-11844-4136-18858-8666-3561-12797-3123,569-11487-5462-19420-4872-5191-21890-1582,239-7585-1313-6628-3952-2468-6091-654,400-10132-1796-5505-3397-1406-3445-675,easy
73810-74889-9316-514617-116552-88221-256577-228186,19937-39024-23793-97866-112903-68563-31959-23822,10861-5373-3717-17192-15955-3961-7340-3834,19343-7897-7438-1642-8023-13206-3508-10332,11844-4136-18858-8666-3561-12797-3123-1965,11487-5462-19420-4872-5191-21890-1582-3804,7585-1313-6628-3952-2468-6091-654-3310,10132-1796-5505-3397-1406-3445-675-873,easy
74889-9316-514617-116552-88221-256577-228186-16016,39024-23793-97866-112903-68563-31959-23822-34887,5373-3717-17192-15955-3961-7340-3834-12294,7897-7438-1642-8023-13206-3508-10332-31432,4136-18858-8666-3561-12797-3123-1965-6489,5462-19420-4872-5191-21890-1582-3804-20750,1313-6628-3952-2468-6091-654-3310-6409,1796-5505-3397-1406-3445-675-873-13540,easy
9316-514617-116552-88221-256577-228186-16016-268659,23793-97866-112903-68563-31959-23822-34887-63347,3717-17192-15955-3961-7340-3834-12294-7558,7438-1642-8023-13206-3508-10332-31432-3940,18858-8666-3561-12797-3123-1965-6489-2288,19420-4872-5191-21890-1582-3804-20750-3950,6628-3952-2468-6091-654-3310-6409-1221,5505-3397-1406-3445-675-873-13540-1432,easy
514617-116552-88221-256577-228186-16016-268659-88579,97866-112903-68563-31959-23822-34887-63347-19522,17192-15955-3961-7340-3834-12294-7558-1045,1642-8023-13206-3508-10332-31432-3940-5732,8666-3561-12797-3123-1965-6489-2288-3178,4872-5191-21890-1582-3804-20750-3950-8827,3952-2468-6091-654-3310-6409-1221-8016,3397-1406-3445-675-873-13540-1432-3744,hard
116552-88221-256577-228186-16016-268659-88579-206629,112903-68563-31959-23822-34887-63347-19522-30040,15955-3961-7340-3834-12294-7558-1045-2396,8023-13206-3508-10332-31432-3940-5732-3749,3561-12797-3123-1965-6489-2288-3178-1752,5191-21890-1582-3804-20750-3950-8827-2680,2468-6091-654-3310-6409-1221-8016-522,1406-3445-675-873-13540-1432-3744-352,easy
88221-256577-228186-16016-268659-88579-206629-126106,68563-31959-23822-34887-63347-19522-30040-40539,3961-7340-3834-12294-7558-1045-2396-6475,13206-3508-10332-31432-3940-5732-3749-5523,12797-3123-1965-6489-2288-3178-1752-10630,21890-1582-3804-20750-3950-8827-2680-20575,6091-654-3310-6409-1221-8016-522-12774,3445-675-873-13540-1432-3744-352-4129,easy
256577-228186-16016-268659-88579-206629-126106-103349,31959-23822-34887-63347-19522-30040-40539-15890,7340-3834-12294-7558-1045-2396-6475-46800,3508-10332-31432-3940-5732-3749-5523-7616,3123-1965-6489-2288-3178-1752-10630-4823,1582-3804-20750-3950-8827-2680-20575-14869,654-3310-6409-1221-8016-522-12774-13028,675-873-13540-1432-3744-352-4129-9167,easy
228186-16016-268659-88579-206629-126106-103349-224107,23822-34887-63347-19522-30040-40539-15890-9364,3834-12294-7558-1045-2396-6475-46800-1042,10332-31432-3940-5732-3749-5523-7616-3075,1965-6489-2288-3178-1752-10630-4823-3174,3804-20750-3950-8827-2680-20575-14869-8826,3310-6409-1221-8016-522-12774-13028-2118,873-13540-1432-3744-352-4129-9167-1179,hard
16016-268659-88579-206629-126106-103349-224107-49875,34887-63347-19522-30040-40539-15890-9364-26023,12294-7558-1045-2396-6475-46800-1042-26364,31432-3940-5732-3749-5523-7616-3075-6125,6489-2288-3178-1752-10630-4823-3174-8987,20750-3950-8827-2680-20575-14869-8826-20053,6409-1221-8016-522-12774-13028-2118-16022,13540-1432-3744-352-4129-9167-1179-3592,hard
268659-88579-206629-126106-103349-224107-49875-1941559,63347-19522-30040-40539-15890-9364-26023-361353,7558-1045-2396-6475-46800-1042-26364-19123,3940-5732-3749-5523-7616-3075-6125-17674,2288-3178-1752-10630-4823-3174-8987-12925,3950-8827-2680-20575-14869-8826-20053-18508,1221-8016-522-12774-13028-2118-16022-4088,1432-3744-352-4129-9167-1179-3592-5301,easy
88579-206629-126106-103349-224107-49875-1941559-6064,19522-30040-40539-15890-9364-26023-361353-23814,1045-2396-6475-46800-1042-26364-19123-3379,5732-3749-5523-7616-3075-6125-17674-9837,3178-1752-10630-4823-3174-8987-12925-14162,8827-2680-20575-14869-8826-20053-18508-34298,8016-522-12774-13028-2118-16022-4088-9453,3744-352-4129-9167-1179-3592-5301-10893,hard
206629-126106-103349-224107-49875-1941559-6064-179913,30040-40539-15890-9364-26023-361353-23814-38158,2396-6475-46800-1042-26364-19123-3379-9478,3749-5523-7616-3075-6125-17674-9837-3232,1752-10630-4823-3174-8987-12925-14162-2554,2680-20575-14869-8826-20053-18508-34298-3766,522-12774-13028-2118-16022-4088-9453-6058,352-4129-9167-1179-3592-5301-10893-11305,easy
126106-103349-224107-49875-1941559-6064-179913-821627,40539-15890-9364-26023-361353-23814-38158-70175,6475-46800-1042-26364-19123-3379-9478-29191,5523-7616-3075-6125-17674-9837-3232-36011,10630-4823-3174-8987-12925-14162-2554-9332,20575-14869-8826-20053-18508-34298-3766-9953,12774-13028-2118-16022-4088-9453-6058-17514,4129-9167-1179-3592-5301-10893-11305-15299,easy
103349-224107-49875-1941559-6064-179913-821627-1769173,15890-9364-26023-361353-23814-38158-70175-112218,46800-1042-26364-19123-3379-9478-29191-79479,7616-3075-6125-17674-9837-3232-36011-6216,4823-3174-8987-12925-14162-2554-9332-8801,14869-8826-20053-18508-34298-3766-9953-57814,13028-2118-16022-4088-9453-6058-17514-16413,9167-1179-3592-5301-10893-11305-15299-18760,easy
224107-49875-1941559-6064-179913-821627-1769173-2745510,9364-26023-361353-23814-38158-70175-112218-105910,1042-26364-19123-3379-9478-29191-79479-19762,3075-6125-17674-9837-3232-36011-6216-10725,3174-8987-12925-14162-2554-9332-8801-10706,8826-20053-18508-34298-3766-9953-57814-9160,2118-16022-4088-9453-6058-17514-16413-14301,1179-3592-5301-10893-11305-15299-18760-10402,easy
49875-1941559-6064-179913-821627-1769173-2745510-646379,26023-361353-23814-38158-70175-112218-105910-126138,26364-19123-3379-9478-29191-79479-19762-4507,6125-17674-9837-3232-36011-6216-10725-18862,8987-12925-14162-2554-9332-8801-10706-7501,20053-18508-34298-3766-9953-57814-9160-15386,16022-4088-9453-6058-17514-16413-14301-42988,3592-5301-10893-11305-15299-18760-10402-7825,easy
1941559-6064-179913-821627-1769173-2745510-646379-1630547,361353-23814-38158-70175-112218-105910-126138-658571,19123-3379-9478-29191-79479-19762-4507-74676,17674-9837-3232-36011-6216-10725-18862-38402,12925-14162-2554-9332-8801-10706-7501-38239,18508-34298-3766-9953-57814-9160-15386-29663,4088-9453-6058-17514-16413-14301-42988-44530,5301-10893-11305-15299-18760-10402-7825-22742,hard
6064-179913-821627-1769173-2745510-646379-1630547-1225265,23814-38158-70175-112218-105910-126138-658571-20287,3379-9478-29191-79479-19762-4507-74676-854,9837-3232-36011-6216-10725-18862-38402-5751,14162-2554-9332-8801-10706-7501-38239-9003,34298-3766-9953-57814-9160-15386-29663-9384,9453-6058-17514-16413-14301-42988-44530-3083,10893-11305-15299-18760-10402-7825-22742-6167,easy
179913-821627-1769173-2745510-646379-1630547-1225265-1174682,38158-70175-112218-105910-126138-658571-20287-334385,9478-29191-79479-19762-4507-74676-854-106066,3232-36011-6216-10725-18862-38402-5751-78507,2554-9332-8801-10706-7501-38239-9003-34046,3766-9953-57814-9160-15386-29663-9384-43985,6058-17514-16413-14301-42988-44530-3083-25314,11305-15299-18760-10402-7825-22742-6167-10797,easy
821627-1769173-2745510-646379-1630547-1225265-1174682-162786,70175-112218-105910-126138-658571-20287-334385-61014,29191-79479-19762-4507-74676-854-106066-34657,36011-6216-10725-18862-38402-5751-78507-11186,9332-8801-10706-7501-38239-9003-34046-21323,9953-57814-9160-15386-29663-9384-43985-33195,17514-16413-14301-42988-44530-3083-25314-6238,15299-18760-10402-7825-22742-6167-10797-13183,easy
1769173-2745510-646379-1630547-1225265-1174682-162786-147819,112218-105910-126138-658571-20287-334385-61014-24532,79479-19762-4507-74676-854-106066-34657-4508,6216-10725-18862-38402-5751-78507-11186-13259,8801-10706-7501-38239-9003-34046-21323-11431,57814-9160-15386-29663-9384-43985-33195-7954,16413-14301-42988-44530-3083-25314-6238-5869,18760-10402-7825-22742-6167-10797-13183-3102,hard
2745510-646379-1630547-1225265-1174682-162786-147819-445618,105910-126138-658571-20287-334385-61014-24532-117451,19762-4507-74676-854-106066-34657-4508-19202,10725-18862-38402-5751-78507-11186-13259-3357,10706-7501-38239-9003-34046-21323-11431-3098,9160-15386-29663-9384-43985-33195-7954-6881,14301-42988-44530-3083-25314-6238-5869-4469,10402-7825-22742-6167-10797-13183-3102-2182,hard
646379-1630547-1225265-1174682-162786-147819-445618-1456553,126138-658571-20287-334385-61014-24532-117451-190505,4507-74676-854-106066-34657-4508-19202-12863,18862-38402-5751-78507-11186-13259-3357-8914,7501-38239-9003-34046-21323-11431-3098-15242,15386-29663-9384-43985-33195-7954-6881-26682,42988-44530-3083-25314-6238-5869-4469-60957,7825-22742-6167-10797-13183-3102-2182-34341,hard
1630547-1225265-1174682-162786-147819-445618-1456553-197571,658571-20287-334385-61014-24532-117451-190505-7168,74676-854-106066-34657-4508-19202-12863-8796,38402-5751-78507-11186-13259-3357-8914-6663,38239-9003-34046-21323-11431-3098-15242-3778,29663-9384-43985-33195-7954-6881-26682-3243,44530-3083-25314-6238-5869-4469-60957-3518,22742-6167-10797-13183-3102-2182-34341-3376,easy
1225265-1174682-162786-147819-445618-1456553-197571-1694695,20287-334385-61014-24532-117451-190505-7168-340856,854-106066-34657-4508-19202-12863-8796-75690,5751-78507-11186-13259-3357-8914-6663-27405,9003-34046-21323-11431-3098-15242-3778-9954,9384-43985-33195-7954-6881-26682-3243-41148,3083-25314-6238-5869-4469-60957-3518-78623,6167-10797-13183-3102-2182-34341-3376-9235,easy
1174682-162786-147819-445618-1456553-197571-1694695-105550,334385-61014-24532-117451-190505-7168-340856-15440,106066-34657-4508-19202-12863-8796-75690-459,78507-11186-13259-3357-8914-6663-27405-1225,34046-21323-11431-3098-15242-3778-9954-1688,43985-33195-7954-6881-26682-3243-41148-1659,25314-6238-5869-4469-60957-3518-78623-2508,10797-13183-3102-2182-34341-3376-9235-2027,easy
162786-147819-445618-1456553-197571-1694695-105550-196564,61014-24532-117451-190505-7168-340856-15440-253073,34657-4508-19202-12863-8796-75690-459-21905,11186-13259-3357-8914-6663-27405-1225-6234,21323-11431-3098-15242-3778-9954-1688-5541,33195-7954-6881-26682-3243-41148-1659-130251,6238-5869-4469-60957-3518-78623-2508-42671,13183-3102-2182-34341-3376-9235-2027-11822,easy
147819-445618-1456553-197571-1694695-105550-196564-77406,24532-117451-190505-7168-340856-15440-253073-49901,4508-19202-12863-8796-75690-459-21905-27854,13259-3357-8914-6663-27405-1225-6234-4827,11431-3098-15242-3778-9954-1688-5541-1526,7954-6881-26682-3243-41148-1659-130251-4652,5869-4469-60957-3518-78623-2508-42671-4294,3102-2182-34341-3376-9235-2027-11822-3006,hard
445618-1456553-197571-1694695-105550-196564-77406-167326,117451-190505-7168-340856-15440-253073-49901-15471,19202-12863-8796-75690-459-21905-27854-834,3357-8914-6663-27405-1225-6234-4827-566,3098-15242-3778-9954-1688-5541-1526-923,6881-26682-3243-41148-1659-130251-4652-2066,4469-60957-3518-78623-2508-42671-4294-759,2182-34341-3376-9235-2027-11822-3006-745,easy
1456553-197571-1694695-105550-196564-77406-167326-898510,190505-7168-340856-15440-253073-49901-15471-22487,12863-8796-75690-459-21905-27854-834-7838,8914-6663-27405-1225-6234-4827-566-3864,15242-3778-9954-1688-5541-1526-923-7527,26682-3243-41148-1659-130251-4652-2066-5347,60957-3518-78623-2508-42671-4294-759-3981,34341-3376-9235-2027-11822-3006-745-3152,hard
197571-1694695-105550-196564-77406-167326-898510-27609,7168-340856-15440-253073-49901-15471-22487-23556,8796-75690-459-21905-27854-834-7838-17539,6663-27405-1225-6234-4827-566-3864-2560,3778-9954-1688-5541-1526-923-7527-16632,3243-41148-1659-130251-4652-2066-5347-23096,3518-78623-2508-42671-4294-759-3981-22352,3376-9235-2027-11822-3006-745-3152-18286,easy
1694695-105550-196564-77406-167326-898510-27609-22724,340856-15440-253073-49901-15471-22487-23556-8543,75690-459-21905-27854-834-7838-17539-479,27405-1225-6234-4827-566-3864-2560-22017,9954-1688-5541-1526-923-7527-16632-11230,41148-1659-130251-4652-2066-5347-23096-34332,78623-2508-42671-4294-759-3981-22352-14130,9235-2027-11822-3006-745-3152-18286-12713,easy
105550-196564-77406-167326-898510-27609-22724-74178,15440-253073-49901-15471-22487-23556-8543-20678,459-21905-27854-834-7838-17539-479-14566,1225-6234-4827-566-3864-2560-22017-2449,1688-5541-1526-923-7527-16632-11230-6916,1659-130251-4652-2066-5347-23096-34332-4459,2508-42671-4294-759-3981-22352-14130-3591,2027-11822-3006-745-3152-18286-12713-1473,easy
196564-77406-167326-898510-27609-22724-74178-577694,253073-49901-15471-22487-23556-8543-20678-40957,21905-27854-834-7838-17539-479-14566-23687,6234-4827-566-3864-2560-22017-2449-2219,5541-1526-923-7527-16632-11230-6916-6634,130251-4652-2066-5347-23096-34332-4459-4158,42671-4294-759-3981-22352-14130-3591-2690,11822-3006-745-3152-18286-12713-1473-3123,easy
77406-167326-898510-27609-22724-74178-577694-70538,49901-15471-22487-23556-8543-20678-40957-12960,27854-834-7838-17539-479-14566-23687-15397,4827-566-3864-2560-22017-2449-2219-16155,1526-923-7527-16632-11230-6916-6634-11773,4652-2066-5347-23096-34332-4459-4158-9014,4294-759-3981-22352-14130-3591-2690-23221,3006-745-3152-18286-12713-1473-3123-10796,easy
167326-898510-27609-22724-74178-577694-70538-160772,15471-22487-23556-8543-20678-40957-12960-14777,834-7838-17539-479-14566-23687-15397-17280,566-3864-2560-22017-2449-2219-16155-3038,923-7527-16632-11230-6916-6634-11773-4941,2066-5347-23096-34332-4459-4158-9014-4362,759-3981-22352-14130-3591-2690-23221-3940,745-3152-18286-12713-1473-3123-10796-2563,easy
898510-27609-22724-74178-577694-70538-160772-1020552,22487-23556-8543-20678-40957-12960-14777-58883,7838-17539-479-14566-23687-15397-17280-19611,3864-2560-22017-2449-2219-16155-3038-13727,7527-16632-11230-6916-6634-11773-4941-2965,5347-23096-34332-4459-4158-9014-4362-4851,3981-22352-14130-3591-2690-23221-3940-3120,3152-18286-12713-1473-3123-10796-2563-5902,easy
27609-22724-74178-577694-70538-160772-1020552-1348402,23556-8543-20678-40957-12960-14777-58883-199447,17539-479-14566-23687-15397-17280-19611-132383,2560-22017-2449-2219-16155-3038-13727-38921,16632-11230-6916-6634-11773-4941-2965-15323,23096-34332-4459-4158-9014-4362-4851-13946,22352-14130-3591-2690-23221-3940-3120-18984,18286-12713-1473-3123-10796-2563-5902-14287,easy
22724-74178-577694-70538-160772-1020552-1348402-421105,8543-20678-40957-12960-14777-58883-199447-245190,479-14566-23687-15397-17280-19611-132383-31485,22017-2449-2219-16155-3038-13727-38921-10523,11230-6916-6634-11773-4941-2965-15323-13983,34332-4459-4158-9014-4362-4851-13946-19524,14130-3591-2690-23221-3940-3120-18984-23080,12713-1473-3123-10796-2563-5902-14287-9089,easy
74178-577694-70538-160772-1020552-1348402-421105-419488,20678-40957-12960-14777-58883-199447-245190-59406,14566-23687-15397-17280-19611-132383-31485-23962,2449-2219-16155-3038-13727-38921-10523-19157,6916-6634-11773-4941-2965-15323-13983-15872,4459-4158-9014-4362-4851-13946-19524-16746,3591-2690-23221-3940-3120-18984-23080-24214,1473-3123-10796-2563-5902-14287-9089-9119,easy
577694-70538-160772-1020552-1348402-421105-419488-88112,40957-12960-14777-58883-199447-245190-59406-31106,23687-15397-17280-19611-132383-31485-23962-2014,2219-16155-3038-13727-38921-10523-19157-1407,6634-11773-4941-2965-15323-13983-15872-4496,4158-9014-4362-4851-13946-19524-16746-8910,2690-23221-3940-3120-18984-23080-24214-4804,3123-10796-2563-5902-14287-9089-9119-4853,easy
70538-160772-1020552-1348402-421105-419488-88112-223351,12960-14777-58883-199447-245190-59406-31106-11172,15397-17280-19611-132383-31485-23962-2014-8225,16155-3038-13727-38921-10523-19157-1407-3203,11773-4941-2965-15323-13983-15872-4496-3280,9014-4362-4851-13946-19524-16746-8910-6580,23221-3940-3120-18984-23080-24214-4804-7782,10796-2563-5902-14287-9089-9119-4853-2262,easy
160772-1020552-1348402-421105-419488-88112-223351-68184,14777-58883-199447-245190-59406-31106-11172-8429,17280-19611-132383-31485-23962-2014-8225-3860,3038-13727-38921-10523-19157-1407-3203-8909,4941-2965-15323-13983-15872-4496-3280-5611,4362-4851-13946-19524-16746-8910-6580-4236,3940-3120-18984-23080-24214-4804-7782-5275,2563-5902-14287-9089-9119-4853-2262-2087,easy
1020552-1348402-421105-419488-88112-223351-68184-93795,58883-199447-245190-59406-31106-11172-8429-7632,19611-132383-31485-23962-2014-8225-3860-6953,13727-38921-10523-19157-1407-3203-8909-4670,2965-15323-13983-15872-4496-3280-5611-3073,4851-13946-19524-16746-8910-6580-4236-9900,3120-18984-23080-24214-4804-7782-5275-6594,5902-14287-9089-9119-4853-2262-2087-1519,easy
1348402-421105-419488-88112-223351-68184-93795-85721,199447-245190-59406-31106-11172-8429-7632-141785,132383-31485-23962-2014-8225-3860-6953-59604,38921-10523-19157-1407-3203-8909-4670-7007,15323-13983-15872-4496-3280-5611-3073-23301,13946-19524-16746-8910-6580-4236-9900-44734,18984-23080-24214-4804-7782-5275-6594-42633,14287-9089-9119-4853-2262-2087-1519-9727,hard
421105-419488-88112-223351-68184-93795-85721-1517658,245190-59406-31106-11172-8429-7632-141785-660047,31485-23962-2014-8225-3860-6953-59604-198120,10523-19157-1407-3203-8909-4670-7007-68004,13983-15872-4496-3280-5611-3073-23301-38981,19524-16746-8910-6580-4236-9900-44734-39278,23080-24214-4804-7782-5275-6594-42633-34704,9089-9119-4853-2262-2087-1519-9727-49492,hard
419488-88112-223351-68184-93795-85721-1517658-1603126,59406-31106-11172-8429-7632-141785-660047-413969,23962-2014-8225-3860-6953-59604-198120-4209,19157-1407-3203-8909-4670-7007-68004-118675,15872-4496-3280-5611-3073-23301-38981-56734,16746-8910-6580-4236-9900-44734-39278-49772,24214-4804-7782-5275-6594-42633-34704-181928,9119-4853-2262-2087-1519-9727-49492-52085,hard
88112-223351-68184-93795-85721-1517658-1603126-184344,31106-11172-8429-7632-141785-660047-413969-146794,2014-8225-3860-6953-59604-198120-4209-8203,1407-3203-8909-4670-7007-68004-118675-24235,4496-3280-5611-3073-23301-38981-56734-2548,8910-6580-4236-9900-44734-39278-49772-7941,4804-7782-5275-6594-42633-34704-181928-4534,4853-2262-2087-1519-9727-49492-52085-6692,hard
223351-68184-93795-85721-1517658-1603126-184344-44105,11172-8429-7632-141785-660047-413969-146794-30166,8225-3860-6953-59604-198120-4209-8203-7520,3203-8909-4670-7007-68004-118675-24235-12483,3280-5611-3073-23301-38981-56734-2548-16505,6580-4236-9900-44734-39278-49772-7941-68369,7782-5275-6594-42633-34704-181928-4534-32594,2262-2087-1519-9727-49492-52085-6692-20962,easy
68184-93795-85721-1517658-1603126-184344-44105-286398,8429-7632-141785-660047-413969-146794-30166-10607,3860-6953-59604-198120-4209-8203-7520-3688,8909-4670-7007-68004-118675-24235-12483-17229,5611-3073-23301-38981-56734-2548-16505-2734,4236-9900-44734-39278-49772-7941-68369-7825,5275-6594-42633-34704-181928-4534-32594-5066,2087-1519-9727-49492-52085-6692-20962-4547,easy
93795-85721-1517658-1603126-184344-44105-286398-438918,7632-141785-660047-413969-146794-30166-10607-27481,6953-59604-198120-4209-8203-7520-3688-4409,4670-7007-68004-118675-24235-12483-17229-21141,3073-23301-38981-56734-2548-16505-2734-5649,9900-44734-39278-49772-7941-68369-7825-11504,6594-42633-34704-181928-4534-32594-5066-5424,1519-9727-49492-52085-6692-20962-4547-11529,hard
85721-1517658-1603126-184344-44105-286398-438918-146147,141785-660047-413969-146794-30166-10607-27481-53251,59604-198120-4209-8203-7520-3688-4409-12611,7007-68004-118675-24235-12483-17229-21141-13844,23301-38981-56734-2548-16505-2734-5649-3001,44734-39278-49772-7941-68369-7825-11504-4501,42633-34704-181928-4534-32594-5066-5424-13293,9727-49492-52085-6692-20962-4547-11529-8190,easy
1517658-1603126-184344-44105-286398-438918-146147-498478,660047-413969-146794-30166-10607-27481-53251-9082,198120-4209-8203-7520-3688-4409-12611-11829,68004-118675-24235-12483-17229-21141-13844-4999,38981-56734-2548-16505-2734-5649-3001-3182,39278-49772-7941-68369-7825-11504-4501-4739,34704-181928-4534-32594-5066-5424-13293-4459,49492-52085-6692-20962-4547-11529-8190-5061,easy
1603126-184344-44105-286398-438918-146147-498478-594633,413969-146794-30166-10607-27481-53251-9082-224545,4209-8203-7520-3688-4409-12611-11829-37497,118675-24235-12483-17229-21141-13844-4999-13314,56734-2548-16505-2734-5649-3001-3182-38526,49772-7941-68369-7825-11504-4501-4739-30070,181928-4534-32594-5066-5424-13293-4459-26599,52085-6692-20962-4547-11529-8190-5061-14027,easy
184344-44105-286398-438918-146147-498478-594633-2177863,146794-30166-10607-27481-53251-9082-224545-197698,8203-7520-3688-4409-12611-11829-37497-63188,24235-12483-17229-21141-13844-4999-13314-11390,2548-16505-2734-5649-3001-3182-38526-36797,7941-68369-7825-11504-4501-4739-30070-36669,4534-32594-5066-5424-13293-4459-26599-14578,6692-20962-4547-11529-8190-5061-14027-16438,easy
44105-286398-438918-146147-498478-594633-2177863-669844,30166-10607-27481-53251-9082-224545-197698-33633,7520-3688-4409-12611-11829-37497-63188-15917,12483-17229-21141-13844-4999-13314-11390-7152,16505-2734-5649-3001-3182-38526-36797-6230,68369-7825-11504-4501-4739-30070-36669-5032,32594-5066-5424-13293-4459-26599-14578-5932,20962-4547-11529-8190-5061-14027-16438-3298,easy
286398-438918-146147-498478-594633-2177863-669844-148312,10607-27481-53251-9082-224545-197698-33633-7660,3688-4409-12611-11829-37497-63188-15917-5911,17229-21141-13844-4999-13314-11390-7152-6709,2734-5649-3001-3182-38526-36797-6230-4850,7825-11504-4501-4739-30070-36669-5032-2905,5066-5424-13293-4459-26599-14578-5932-4690,4547-11529-8190-5061-14027-16438-3298-1475,easy
438918-146147-498478-594633-2177863-669844-148312-410737,27481-53251-9082-224545-197698-33633-7660-162917,4409-12611-11829-37497-63188-15917-5911-70920,21141-13844-4999-13314-11390-7152-6709-75258,5649-3001-3182-38526-36797-6230-4850-30600,11504-4501-4739-30070-36669-5032-2905-11117,5424-13293-4459-26599-14578-5932-4690-17920,11529-8190-5061-14027-16438-3298-1475-14905,easy
146147-498478-594633-2177863-669844-148312-410737-1481180,53251-9082-224545-197698-33633-7660-162917-63942,12611-11829-37497-63188-15917-5911-70920-15355,13844-4999-13314-11390-7152-6709-75258-3942,3001-3182-38526-36797-6230-4850-30600-3463,4501-4739-30070-36669-5032-2905-11117-3655,13293-4459-26599-14578-5932-4690-17920-3896,8190-5061-14027-16438-3298-1475-14905-3913,easy
498478-594633-2177863-669844-148312-410737-1481180-632457,9082-224545-197698-33633-7660-162917-63942-61990,11829-37497-63188-15917-5911-70920-15355-13023,4999-13314-11390-7152-6709-75258-3942-9304,3182-38526-36797-6230-4850-30600-3463-16016,4739-30070-36669-5032-2905-11117-3655-9920,4459-26599-14578-5932-4690-17920-3896-6612,5061-14027-16438-3298-1475-14905-3913-3905,hard
