delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
883515-163115-55299-301154-880036-599306-274626-2190529,131560-41438-95461-19017-258504-119299-574639-444043,35248-5590-21532-2518-58193-12357-36400-288813,36188-4569-8554-9001-34703-44813-20188-255060,3036-2990-4890-8487-23752-16765-11988-293962,11415-1348-4416-3177-6149-15119-10260-80444,2535-707-789-1298-7098-3576-1810-26908,2513-693-276-1048-2868-1990-1362-16675,easy
163115-55299-301154-880036-599306-274626-2190529-1716361,41438-95461-19017-258504-119299-574639-444043-344722,5590-21532-2518-58193-12357-36400-288813-102892,4569-8554-9001-34703-44813-20188-255060-59068,2990-4890-8487-23752-16765-11988-293962-25250,1348-4416-3177-6149-15119-10260-80444-19466,707-789-1298-7098-3576-1810-26908-3187,693-276-1048-2868-1990-1362-16675-7299,hard
55299-301154-880036-599306-274626-2190529-1716361-1981301,95461-19017-258504-119299-574639-444043-344722-156623,21532-2518-58193-12357-36400-288813-102892-32664,8554-9001-34703-44813-20188-255060-59068-34404,4890-8487-23752-16765-11988-293962-25250-14917,4416-3177-6149-15119-10260-80444-19466-19387,789-1298-7098-3576-1810-26908-3187-7302,276-1048-2868-1990-1362-16675-7299-4192,easy
301154-880036-599306-274626-2190529-1716361-1981301-635543,19017-258504-119299-574639-444043-344722-156623-50145,2518-58193-12357-36400-288813-102892-32664-9036,9001-34703-44813-20188-255060-59068-34404-4306,8487-23752-16765-11988-293962-25250-14917-9941,3177-6149-15119-10260-80444-19466-19387-2786,1298-7098-3576-1810-26908-3187-7302-3446,1048-2868-1990-1362-16675-7299-4192-2003,easy
880036-599306-274626-2190529-1716361-1981301-635543-744463,258504-119299-574639-444043-344722-156623-50145-134216,58193-12357-36400-288813-102892-32664-9036-91469,34703-44813-20188-255060-59068-34404-4306-30288,23752-16765-11988-293962-25250-14917-9941-29395,6149-15119-10260-80444-19466-19387-2786-9286,7098-3576-1810-26908-3187-7302-3446-2908,2868-1990-1362-16675-7299-4192-2003-2843,easy
599306-274626-2190529-1716361-1981301-635543-744463-289720,119299-574639-444043-344722-156623-50145-134216-349944,12357-36400-288813-102892-32664-9036-91469-41977,44813-20188-255060-59068-34404-4306-30288-45054,16765-11988-293962-25250-14917-9941-29395-14848,15119-10260-80444-19466-19387-2786-9286-21645,3576-1810-26908-3187-7302-3446-2908-3426,1990-1362-16675-7299-4192-2003-2843-4438,easy
274626-2190529-1716361-1981301-635543-744463-289720-954730,574639-444043-344722-156623-50145-134216-349944-41854,36400-288813-102892-32664-9036-91469-41977-10318,20188-255060-59068-34404-4306-30288-45054-20978,11988-293962-25250-14917-9941-29395-14848-8238,10260-80444-19466-19387-2786-9286-21645-6112,1810-26908-3187-7302-3446-2908-3426-2346,1362-16675-7299-4192-2003-2843-4438-2610,easy
2190529-1716361-1981301-635543-744463-289720-954730-275554,444043-344722-156623-50145-134216-349944-41854-209286,288813-102892-32664-9036-91469-41977-10318-9798,255060-59068-34404-4306-30288-45054-20978-32299,293962-25250-14917-9941-29395-14848-8238-18240,80444-19466-19387-2786-9286-21645-6112-21053,26908-3187-7302-3446-2908-3426-2346-9103,16675-7299-4192-2003-2843-4438-2610-5318,easy
1716361-1981301-635543-744463-289720-954730-275554-141529,344722-156623-50145-134216-349944-41854-209286-245717,102892-32664-9036-91469-41977-10318-9798-45960,59068-34404-4306-30288-45054-20978-32299-73200,25250-14917-9941-29395-14848-8238-18240-52354,19466-19387-2786-9286-21645-6112-21053-25876,3187-7302-3446-2908-3426-2346-9103-15769,7299-4192-2003-2843-4438-2610-5318-12200,easy
1981301-635543-744463-289720-954730-275554-141529-105631,156623-50145-134216-349944-41854-209286-245717-57460,32664-9036-91469-41977-10318-9798-45960-23693,34404-4306-30288-45054-20978-32299-73200-5468,14917-9941-29395-14848-8238-18240-52354-6612,19387-2786-9286-21645-6112-21053-25876-5579,7302-3446-2908-3426-2346-9103-15769-1501,4192-2003-2843-4438-2610-5318-12200-4465,easy
635543-744463-289720-954730-275554-141529-105631-1933149,50145-134216-349944-41854-209286-245717-57460-983438,9036-91469-41977-10318-9798-45960-23693-300374,4306-30288-45054-20978-32299-73200-5468-114842,9941-29395-14848-8238-18240-52354-6612-16795,2786-9286-21645-6112-21053-25876-5579-86193,3446-2908-3426-2346-9103-15769-1501-9471,2003-2843-4438-2610-5318-12200-4465-13368,easy
744463-289720-954730-275554-141529-105631-1933149-1940613,134216-349944-41854-209286-245717-57460-983438-253321,91469-41977-10318-9798-45960-23693-300374-76903,30288-45054-20978-32299-73200-5468-114842-24522,29395-14848-8238-18240-52354-6612-16795-16602,9286-21645-6112-21053-25876-5579-86193-24829,2908-3426-2346-9103-15769-1501-9471-6449,2843-4438-2610-5318-12200-4465-13368-3528,easy
289720-954730-275554-141529-105631-1933149-1940613-480680,349944-41854-209286-245717-57460-983438-253321-152168,41977-10318-9798-45960-23693-300374-76903-21300,45054-20978-32299-73200-5468-114842-24522-72740,14848-8238-18240-52354-6612-16795-16602-9650,21645-6112-21053-25876-5579-86193-24829-7500,3426-2346-9103-15769-1501-9471-6449-10288,4438-2610-5318-12200-4465-13368-3528-4575,easy
954730-275554-141529-105631-1933149-1940613-480680-366281,41854-209286-245717-57460-983438-253321-152168-41167,10318-9798-45960-23693-300374-76903-21300-6907,20978-32299-73200-5468-114842-24522-72740-4748,8238-18240-52354-6612-16795-16602-9650-3529,6112-21053-25876-5579-86193-24829-7500-1428,2346-9103-15769-1501-9471-6449-10288-664,2610-5318-12200-4465-13368-3528-4575-1346,easy
275554-141529-105631-1933149-1940613-480680-366281-617991,209286-245717-57460-983438-253321-152168-41167-55034,9798-45960-23693-300374-76903-21300-6907-10273,32299-73200-5468-114842-24522-72740-4748-16478,18240-52354-6612-16795-16602-9650-3529-8640,21053-25876-5579-86193-24829-7500-1428-2767,9103-15769-1501-9471-6449-10288-664-2555,5318-12200-4465-13368-3528-4575-1346-1116,easy
141529-105631-1933149-1940613-480680-366281-617991-1339851,245717-57460-983438-253321-152168-41167-55034-163134,45960-23693-300374-76903-21300-6907-10273-36285,73200-5468-114842-24522-72740-4748-16478-5052,52354-6612-16795-16602-9650-3529-8640-17486,25876-5579-86193-24829-7500-1428-2767-23935,15769-1501-9471-6449-10288-664-2555-5849,12200-4465-13368-3528-4575-1346-1116-6448,easy
105631-1933149-1940613-480680-366281-617991-1339851-2651215,57460-983438-253321-152168-41167-55034-163134-871700,23693-300374-76903-21300-6907-10273-36285-146698,5468-114842-24522-72740-4748-16478-5052-234016,6612-16795-16602-9650-3529-8640-17486-55400,5579-86193-24829-7500-1428-2767-23935-41347,1501-9471-6449-10288-664-2555-5849-27257,4465-13368-3528-4575-1346-1116-6448-15258,easy
1933149-1940613-480680-366281-617991-1339851-2651215-1179311,983438-253321-152168-41167-55034-163134-871700-937667,300374-76903-21300-6907-10273-36285-146698-394147,114842-24522-72740-4748-16478-5052-234016-301072,16795-16602-9650-3529-8640-17486-55400-79689,86193-24829-7500-1428-2767-23935-41347-55092,9471-6449-10288-664-2555-5849-27257-26242,13368-3528-4575-1346-1116-6448-15258-26170,easy
1940613-480680-366281-617991-1339851-2651215-1179311-1603738,253321-152168-41167-55034-163134-871700-937667-319318,76903-21300-6907-10273-36285-146698-394147-73287,24522-72740-4748-16478-5052-234016-301072-42104,16602-9650-3529-8640-17486-55400-79689-22061,24829-7500-1428-2767-23935-41347-55092-9742,6449-10288-664-2555-5849-27257-26242-4378,3528-4575-1346-1116-6448-15258-26170-2410,easy
480680-366281-617991-1339851-2651215-1179311-1603738-78300,152168-41167-55034-163134-871700-937667-319318-86096,21300-6907-10273-36285-146698-394147-73287-3054,72740-4748-16478-5052-234016-301072-42104-26552,9650-3529-8640-17486-55400-79689-22061-4698,7500-1428-2767-23935-41347-55092-9742-3081,10288-664-2555-5849-27257-26242-4378-1792,4575-1346-1116-6448-15258-26170-2410-941,easy
366281-617991-1339851-2651215-1179311-1603738-78300-546859,41167-55034-163134-871700-937667-319318-86096-169968,6907-10273-36285-146698-394147-73287-3054-26153,4748-16478-5052-234016-301072-42104-26552-49573,3529-8640-17486-55400-79689-22061-4698-14174,1428-2767-23935-41347-55092-9742-3081-7241,664-2555-5849-27257-26242-4378-1792-6113,1346-1116-6448-15258-26170-2410-941-3365,hard
617991-1339851-2651215-1179311-1603738-78300-546859-202729,55034-163134-871700-937667-319318-86096-169968-23622,10273-36285-146698-394147-73287-3054-26153-27231,16478-5052-234016-301072-42104-26552-49573-10534,8640-17486-55400-79689-22061-4698-14174-3517,2767-23935-41347-55092-9742-3081-7241-2669,2555-5849-27257-26242-4378-1792-6113-1126,1116-6448-15258-26170-2410-941-3365-839,easy
1339851-2651215-1179311-1603738-78300-546859-202729-1097473,163134-871700-937667-319318-86096-169968-23622-202409,36285-146698-394147-73287-3054-26153-27231-27982,5052-234016-301072-42104-26552-49573-10534-92702,17486-55400-79689-22061-4698-14174-3517-18247,23935-41347-55092-9742-3081-7241-2669-19285,5849-27257-26242-4378-1792-6113-1126-6156,6448-15258-26170-2410-941-3365-839-5090,easy
2651215-1179311-1603738-78300-546859-202729-1097473-343709,871700-937667-319318-86096-169968-23622-202409-33338,146698-394147-73287-3054-26153-27231-27982-10046,234016-301072-42104-26552-49573-10534-92702-10577,55400-79689-22061-4698-14174-3517-18247-1841,41347-55092-9742-3081-7241-2669-19285-2453,27257-26242-4378-1792-6113-1126-6156-548,15258-26170-2410-941-3365-839-5090-771,easy
1179311-1603738-78300-546859-202729-1097473-343709-783217,937667-319318-86096-169968-23622-202409-33338-828316,394147-73287-3054-26153-27231-27982-10046-24684,301072-42104-26552-49573-10534-92702-10577-50919,79689-22061-4698-14174-3517-18247-1841-22774,55092-9742-3081-7241-2669-19285-2453-24185,26242-4378-1792-6113-1126-6156-548-4107,26170-2410-941-3365-839-5090-771-3735,easy
1603738-78300-546859-202729-1097473-343709-783217-605645,319318-86096-169968-23622-202409-33338-828316-77582,73287-3054-26153-27231-27982-10046-24684-3288,42104-26552-49573-10534-92702-10577-50919-7673,22061-4698-14174-3517-18247-1841-22774-2112,9742-3081-7241-2669-19285-2453-24185-3712,4378-1792-6113-1126-6156-548-4107-2123,2410-941-3365-839-5090-771-3735-1406,easy
78300-546859-202729-1097473-343709-783217-605645-1166674,86096-169968-23622-202409-33338-828316-77582-51496,3054-26153-27231-27982-10046-24684-3288-98054,26552-49573-10534-92702-10577-50919-7673-14905,4698-14174-3517-18247-1841-22774-2112-14418,3081-7241-2669-19285-2453-24185-3712-19063,1792-6113-1126-6156-548-4107-2123-8919,941-3365-839-5090-771-3735-1406-3269,easy
546859-202729-1097473-343709-783217-605645-1166674-1341693,169968-23622-202409-33338-828316-77582-51496-441265,26153-27231-27982-10046-24684-3288-98054-33307,49573-10534-92702-10577-50919-7673-14905-62363,14174-3517-18247-1841-22774-2112-14418-23255,7241-2669-19285-2453-24185-3712-19063-12336,6113-1126-6156-548-4107-2123-8919-7175,3365-839-5090-771-3735-1406-3269-1586,easy
202729-1097473-343709-783217-605645-1166674-1341693-48808,23622-202409-33338-828316-77582-51496-441265-56121,27231-27982-10046-24684-3288-98054-33307-7155,10534-92702-10577-50919-7673-14905-62363-7700,3517-18247-1841-22774-2112-14418-23255-8001,2669-19285-2453-24185-3712-19063-12336-3760,1126-6156-548-4107-2123-8919-7175-1449,839-5090-771-3735-1406-3269-1586-770,easy
1097473-343709-783217-605645-1166674-1341693-48808-744279,202409-33338-828316-77582-51496-441265-56121-33662,27982-10046-24684-3288-98054-33307-7155-5515,92702-10577-50919-7673-14905-62363-7700-10670,18247-1841-22774-2112-14418-23255-8001-21948,19285-2453-24185-3712-19063-12336-3760-2964,6156-548-4107-2123-8919-7175-1449-2129,5090-771-3735-1406-3269-1586-770-846,easy
343709-783217-605645-1166674-1341693-48808-744279-566120,33338-828316-77582-51496-441265-56121-33662-102062,10046-24684-3288-98054-33307-7155-5515-23799,10577-50919-7673-14905-62363-7700-10670-18720,1841-22774-2112-14418-23255-8001-21948-5655,2453-24185-3712-19063-12336-3760-2964-4616,548-4107-2123-8919-7175-1449-2129-2488,771-3735-1406-3269-1586-770-846-2335,easy
783217-605645-1166674-1341693-48808-744279-566120-1774890,828316-77582-51496-441265-56121-33662-102062-77013,24684-3288-98054-33307-7155-5515-23799-38251,50919-7673-14905-62363-7700-10670-18720-50117,22774-2112-14418-23255-8001-21948-5655-30507,24185-3712-19063-12336-3760-2964-4616-30409,4107-2123-8919-7175-1449-2129-2488-23355,3735-1406-3269-1586-770-846-2335-11660,easy
605645-1166674-1341693-48808-744279-566120-1774890-488345,77582-51496-441265-56121-33662-102062-77013-392128,3288-98054-33307-7155-5515-23799-38251-69973,7673-14905-62363-7700-10670-18720-50117-163416,2112-14418-23255-8001-21948-5655-30507-22531,3712-19063-12336-3760-2964-4616-30409-27945,2123-8919-7175-1449-2129-2488-23355-18860,1406-3269-1586-770-846-2335-11660-6936,easy
1166674-1341693-48808-744279-566120-1774890-488345-432754,51496-441265-56121-33662-102062-77013-392128-90276,98054-33307-7155-5515-23799-38251-69973-31988,14905-62363-7700-10670-18720-50117-163416-3116,14418-23255-8001-21948-5655-30507-22531-9841,19063-12336-3760-2964-4616-30409-27945-4157,8919-7175-1449-2129-2488-23355-18860-2480,3269-1586-770-846-2335-11660-6936-1614,easy
1341693-48808-744279-566120-1774890-488345-432754-1149532,441265-56121-33662-102062-77013-392128-90276-216880,33307-7155-5515-23799-38251-69973-31988-52137,62363-7700-10670-18720-50117-163416-3116-56843,23255-8001-21948-5655-30507-22531-9841-28013,12336-3760-2964-4616-30409-27945-4157-20999,7175-1449-2129-2488-23355-18860-2480-14012,1586-770-846-2335-11660-6936-1614-6385,easy
48808-744279-566120-1774890-488345-432754-1149532-3707441,56121-33662-102062-77013-392128-90276-216880-208020,7155-5515-23799-38251-69973-31988-52137-24902,7700-10670-18720-50117-163416-3116-56843-56199,8001-21948-5655-30507-22531-9841-28013-31155,3760-2964-4616-30409-27945-4157-20999-23160,1449-2129-2488-23355-18860-2480-14012-6442,770-846-2335-11660-6936-1614-6385-8381,easy
744279-566120-1774890-488345-432754-1149532-3707441-544094,33662-102062-77013-392128-90276-216880-208020-468754,5515-23799-38251-69973-31988-52137-24902-38495,10670-18720-50117-163416-3116-56843-56199-23086,21948-5655-30507-22531-9841-28013-31155-22147,2964-4616-30409-27945-4157-20999-23160-9547,2129-2488-23355-18860-2480-14012-6442-7797,846-2335-11660-6936-1614-6385-8381-5959,easy
566120-1774890-488345-432754-1149532-3707441-544094-342734,102062-77013-392128-90276-216880-208020-468754-255363,23799-38251-69973-31988-52137-24902-38495-23938,18720-50117-163416-3116-56843-56199-23086-45873,5655-30507-22531-9841-28013-31155-22147-31083,4616-30409-27945-4157-20999-23160-9547-9728,2488-23355-18860-2480-14012-6442-7797-6356,2335-11660-6936-1614-6385-8381-5959-4791,easy
1774890-488345-432754-1149532-3707441-544094-342734-629724,77013-392128-90276-216880-208020-468754-255363-289323,38251-69973-31988-52137-24902-38495-23938-58514,50117-163416-3116-56843-56199-23086-45873-76938,30507-22531-9841-28013-31155-22147-31083-22430,30409-27945-4157-20999-23160-9547-9728-10552,23355-18860-2480-14012-6442-7797-6356-8708,11660-6936-1614-6385-8381-5959-4791-5650,easy
488345-432754-1149532-3707441-544094-342734-629724-704095,392128-90276-216880-208020-468754-255363-289323-30838,69973-31988-52137-24902-38495-23938-58514-11073,163416-3116-56843-56199-23086-45873-76938-3313,22531-9841-28013-31155-22147-31083-22430-14578,27945-4157-20999-23160-9547-9728-10552-2744,18860-2480-14012-6442-7797-6356-8708-2807,6936-1614-6385-8381-5959-4791-5650-1232,easy
432754-1149532-3707441-544094-342734-629724-704095-483815,90276-216880-208020-468754-255363-289323-30838-289978,31988-52137-24902-38495-23938-58514-11073-33033,3116-56843-56199-23086-45873-76938-3313-127461,9841-28013-31155-22147-31083-22430-14578-51597,4157-20999-23160-9547-9728-10552-2744-6777,2480-14012-6442-7797-6356-8708-2807-10115,1614-6385-8381-5959-4791-5650-1232-2696,easy
1149532-3707441-544094-342734-629724-704095-483815-274291,216880-208020-468754-255363-289323-30838-289978-244720,52137-24902-38495-23938-58514-11073-33033-9769,56843-56199-23086-45873-76938-3313-127461-24073,28013-31155-22147-31083-22430-14578-51597-24682,20999-23160-9547-9728-10552-2744-6777-16135,14012-6442-7797-6356-8708-2807-10115-6923,6385-8381-5959-4791-5650-1232-2696-3287,easy
3707441-544094-342734-629724-704095-483815-274291-3147941,208020-468754-255363-289323-30838-289978-244720-241227,24902-38495-23938-58514-11073-33033-9769-206474,56199-23086-45873-76938-3313-127461-24073-187964,31155-22147-31083-22430-14578-51597-24682-163275,23160-9547-9728-10552-2744-6777-16135-32524,6442-7797-6356-8708-2807-10115-6923-20759,8381-5959-4791-5650-1232-2696-3287-10894,easy
544094-342734-629724-704095-483815-274291-3147941-1005063,468754-255363-289323-30838-289978-244720-241227-105076,38495-23938-58514-11073-33033-9769-206474-116654,23086-45873-76938-3313-127461-24073-187964-16834,22147-31083-22430-14578-51597-24682-163275-15825,9547-9728-10552-2744-6777-16135-32524-7247,7797-6356-8708-2807-10115-6923-20759-6770,5959-4791-5650-1232-2696-3287-10894-2581,easy
342734-629724-704095-483815-274291-3147941-1005063-713553,255363-289323-30838-289978-244720-241227-105076-28674,23938-58514-11073-33033-9769-206474-116654-36424,45873-76938-3313-127461-24073-187964-16834-15471,31083-22430-14578-51597-24682-163275-15825-7863,9728-10552-2744-6777-16135-32524-7247-3966,6356-8708-2807-10115-6923-20759-6770-2730,4791-5650-1232-2696-3287-10894-2581-2134,easy
629724-704095-483815-274291-3147941-1005063-713553-311058,289323-30838-289978-244720-241227-105076-28674-23569,58514-11073-33033-9769-206474-116654-36424-9370,76938-3313-127461-24073-187964-16834-15471-5824,22430-14578-51597-24682-163275-15825-7863-5618,10552-2744-6777-16135-32524-7247-3966-1952,8708-2807-10115-6923-20759-6770-2730-912,5650-1232-2696-3287-10894-2581-2134-744,hard
704095-483815-274291-3147941-1005063-713553-311058-1376171,30838-289978-244720-241227-105076-28674-23569-242927,11073-33033-9769-206474-116654-36424-9370-72804,3313-127461-24073-187964-16834-15471-5824-80959,14578-51597-24682-163275-15825-7863-5618-12636,2744-6777-16135-32524-7247-3966-1952-12243,2807-10115-6923-20759-6770-2730-912-7242,1232-2696-3287-10894-2581-2134-744-2930,easy
483815-274291-3147941-1005063-713553-311058-1376171-82018,289978-244720-241227-105076-28674-23569-242927-123467,33033-9769-206474-116654-36424-9370-72804-4444,127461-24073-187964-16834-15471-5824-80959-5334,51597-24682-163275-15825-7863-5618-12636-5144,6777-16135-32524-7247-3966-1952-12243-4559,10115-6923-20759-6770-2730-912-7242-1390,2696-3287-10894-2581-2134-744-2930-659,easy
274291-3147941-1005063-713553-311058-1376171-82018-1256575,244720-241227-105076-28674-23569-242927-123467-154144,9769-206474-116654-36424-9370-72804-4444-16883,24073-187964-16834-15471-5824-80959-5334-68675,24682-163275-15825-7863-5618-12636-5144-17518,16135-32524-7247-3966-1952-12243-4559-15013,6923-20759-6770-2730-912-7242-1390-4688,3287-10894-2581-2134-744-2930-659-9098,easy
3147941-1005063-713553-311058-1376171-82018-1256575-168909,241227-105076-28674-23569-242927-123467-154144-30508,206474-116654-36424-9370-72804-4444-16883-32791,187964-16834-15471-5824-80959-5334-68675-12103,163275-15825-7863-5618-12636-5144-17518-10693,32524-7247-3966-1952-12243-4559-15013-4279,20759-6770-2730-912-7242-1390-4688-4718,10894-2581-2134-744-2930-659-9098-1464,easy
1005063-713553-311058-1376171-82018-1256575-168909-1726928,105076-28674-23569-242927-123467-154144-30508-151121,116654-36424-9370-72804-4444-16883-32791-15698,16834-15471-5824-80959-5334-68675-12103-43560,15825-7863-5618-12636-5144-17518-10693-25948,7247-3966-1952-12243-4559-15013-4279-15599,6770-2730-912-7242-1390-4688-4718-3730,2581-2134-744-2930-659-9098-1464-2450,easy
713553-311058-1376171-82018-1256575-168909-1726928-96849,28674-23569-242927-123467-154144-30508-151121-51259,36424-9370-72804-4444-16883-32791-15698-8333,15471-5824-80959-5334-68675-12103-43560-25079,7863-5618-12636-5144-17518-10693-25948-3854,3966-1952-12243-4559-15013-4279-15599-3429,2730-912-7242-1390-4688-4718-3730-397,2134-744-2930-659-9098-1464-2450-659,easy
311058-1376171-82018-1256575-168909-1726928-96849-705070,23569-242927-123467-154144-30508-151121-51259-123319,9370-72804-4444-16883-32791-15698-8333-101769,5824-80959-5334-68675-12103-43560-25079-8873,5618-12636-5144-17518-10693-25948-3854-6020,1952-12243-4559-15013-4279-15599-3429-11111,912-7242-1390-4688-4718-3730-397-3171,744-2930-659-9098-1464-2450-659-2425,easy
1376171-82018-1256575-168909-1726928-96849-705070-2010716,242927-123467-154144-30508-151121-51259-123319-115401,72804-4444-16883-32791-15698-8333-101769-24451,80959-5334-68675-12103-43560-25079-8873-31301,12636-5144-17518-10693-25948-3854-6020-18016,12243-4559-15013-4279-15599-3429-11111-8921,7242-1390-4688-4718-3730-397-3171-2584,2930-659-9098-1464-2450-659-2425-2462,easy
82018-1256575-168909-1726928-96849-705070-2010716-27335,123467-154144-30508-151121-51259-123319-115401-46382,4444-16883-32791-15698-8333-101769-24451-14456,5334-68675-12103-43560-25079-8873-31301-7203,5144-17518-10693-25948-3854-6020-18016-7218,4559-15013-4279-15599-3429-11111-8921-1914,1390-4688-4718-3730-397-3171-2584-864,659-9098-1464-2450-659-2425-2462-790,easy
1256575-168909-1726928-96849-705070-2010716-27335-1532397,154144-30508-151121-51259-123319-115401-46382-547253,16883-32791-15698-8333-101769-24451-14456-169421,68675-12103-43560-25079-8873-31301-7203-405442,17518-10693-25948-3854-6020-18016-7218-28654,15013-4279-15599-3429-11111-8921-1914-102567,4688-4718-3730-397-3171-2584-864-36253,9098-1464-2450-659-2425-2462-790-15903,easy
168909-1726928-96849-705070-2010716-27335-1532397-638454,30508-151121-51259-123319-115401-46382-547253-35830,32791-15698-8333-101769-24451-14456-169421-39554,12103-43560-25079-8873-31301-7203-405442-12008,10693-25948-3854-6020-18016-7218-28654-11319,4279-15599-3429-11111-8921-1914-102567-3728,4718-3730-397-3171-2584-864-36253-4357,1464-2450-659-2425-2462-790-15903-1432,easy
1726928-96849-705070-2010716-27335-1532397-638454-2149002,151121-51259-123319-115401-46382-547253-35830-69374,15698-8333-101769-24451-14456-169421-39554-6893,43560-25079-8873-31301-7203-405442-12008-37462,25948-3854-6020-18016-7218-28654-11319-32077,15599-3429-11111-8921-1914-102567-3728-37406,3730-397-3171-2584-864-36253-4357-30652,2450-659-2425-2462-790-15903-1432-6567,easy
96849-705070-2010716-27335-1532397-638454-2149002-990242,51259-123319-115401-46382-547253-35830-69374-341464,8333-101769-24451-14456-169421-39554-6893-85735,25079-8873-31301-7203-405442-12008-37462-19019,3854-6020-18016-7218-28654-11319-32077-37746,3429-11111-8921-1914-102567-3728-37406-16236,397-3171-2584-864-36253-4357-30652-17762,659-2425-2462-790-15903-1432-6567-12633,easy
705070-2010716-27335-1532397-638454-2149002-990242-990242,123319-115401-46382-547253-35830-69374-341464-341464,101769-24451-14456-169421-39554-6893-85735-85735,8873-31301-7203-405442-12008-37462-19019-19019,6020-18016-7218-28654-11319-32077-37746-37746,11111-8921-1914-102567-3728-37406-16236-16236,3171-2584-864-36253-4357-30652-17762-17762,2425-2462-790-15903-1432-6567-12633-12633,easy
2010716-27335-1532397-638454-2149002-990242-990242-365125,115401-46382-547253-35830-69374-341464-341464-36068,24451-14456-169421-39554-6893-85735-85735-11851,31301-7203-405442-12008-37462-19019-19019-2414,18016-7218-28654-11319-32077-37746-37746-2282,8921-1914-102567-3728-37406-16236-16236-4271,2584-864-36253-4357-30652-17762-17762-833,2462-790-15903-1432-6567-12633-12633-1033,easy
27335-1532397-638454-2149002-990242-990242-365125-936892,46382-547253-35830-69374-341464-341464-36068-234527,14456-169421-39554-6893-85735-85735-11851-35743,7203-405442-12008-37462-19019-19019-2414-19551,7218-28654-11319-32077-37746-37746-2282-14687,1914-102567-3728-37406-16236-16236-4271-11819,864-36253-4357-30652-17762-17762-833-7559,790-15903-1432-6567-12633-12633-1033-10227,easy
1532397-638454-2149002-990242-990242-365125-936892-189457,547253-35830-69374-341464-341464-36068-234527-15816,169421-39554-6893-85735-85735-11851-35743-1065,405442-12008-37462-19019-19019-2414-19551-1252,28654-11319-32077-37746-37746-2282-14687-1094,102567-3728-37406-16236-16236-4271-11819-1312,36253-4357-30652-17762-17762-833-7559-655,15903-1432-6567-12633-12633-1033-10227-358,easy
638454-2149002-990242-990242-365125-936892-189457-408418,35830-69374-341464-341464-36068-234527-15816-44560,39554-6893-85735-85735-11851-35743-1065-49317,12008-37462-19019-19019-2414-19551-1252-21262,11319-32077-37746-37746-2282-14687-1094-10528,3728-37406-16236-16236-4271-11819-1312-18878,4357-30652-17762-17762-833-7559-655-2225,1432-6567-12633-12633-1033-10227-358-4745,easy
2149002-990242-990242-365125-936892-189457-408418-2020724,69374-341464-341464-36068-234527-15816-44560-949186,6893-85735-85735-11851-35743-1065-49317-29378,37462-19019-19019-2414-19551-1252-21262-119652,32077-37746-37746-2282-14687-1094-10528-17288,37406-16236-16236-4271-11819-1312-18878-32832,30652-17762-17762-833-7559-655-2225-10842,6567-12633-12633-1033-10227-358-4745-7385,easy
990242-990242-365125-936892-189457-408418-2020724-547167,341464-341464-36068-234527-15816-44560-949186-44305,85735-85735-11851-35743-1065-49317-29378-3898,19019-19019-2414-19551-1252-21262-119652-9100,37746-37746-2282-14687-1094-10528-17288-8929,16236-16236-4271-11819-1312-18878-32832-3664,17762-17762-833-7559-655-2225-10842-2078,12633-12633-1033-10227-358-4745-7385-1581,easy
990242-365125-936892-189457-408418-2020724-547167-1678883,341464-36068-234527-15816-44560-949186-44305-113216,85735-11851-35743-1065-49317-29378-3898-34209,19019-2414-19551-1252-21262-119652-9100-7318,37746-2282-14687-1094-10528-17288-8929-8168,16236-4271-11819-1312-18878-32832-3664-12585,17762-833-7559-655-2225-10842-2078-2433,12633-1033-10227-358-4745-7385-1581-1514,easy
365125-936892-189457-408418-2020724-547167-1678883-389421,36068-234527-15816-44560-949186-44305-113216-152358,11851-35743-1065-49317-29378-3898-34209-23493,2414-19551-1252-21262-119652-9100-7318-6525,2282-14687-1094-10528-17288-8929-8168-2162,4271-11819-1312-18878-32832-3664-12585-7905,833-7559-655-2225-10842-2078-2433-2515,1033-10227-358-4745-7385-1581-1514-3795,easy
936892-189457-408418-2020724-547167-1678883-389421-628008,234527-15816-44560-949186-44305-113216-152358-412038,35743-1065-49317-29378-3898-34209-23493-42450,19551-1252-21262-119652-9100-7318-6525-72795,14687-1094-10528-17288-8929-8168-2162-39176,11819-1312-18878-32832-3664-12585-7905-17450,7559-655-2225-10842-2078-2433-2515-10272,10227-358-4745-7385-1581-1514-3795-8592,easy
189457-408418-2020724-547167-1678883-389421-628008-666048,15816-44560-949186-44305-113216-152358-412038-202973,1065-49317-29378-3898-34209-23493-42450-19293,1252-21262-119652-9100-7318-6525-72795-16157,1094-10528-17288-8929-8168-2162-39176-4228,1312-18878-32832-3664-12585-7905-17450-5404,655-2225-10842-2078-2433-2515-10272-2168,358-4745-7385-1581-1514-3795-8592-1578,hard
408418-2020724-547167-1678883-389421-628008-666048-2706461,44560-949186-44305-113216-152358-412038-202973-1179981,49317-29378-3898-34209-23493-42450-19293-162722,21262-119652-9100-7318-6525-72795-16157-51358,10528-17288-8929-8168-2162-39176-4228-28380,18878-32832-3664-12585-7905-17450-5404-18654,2225-10842-2078-2433-2515-10272-2168-24291,4745-7385-1581-1514-3795-8592-1578-4698,easy
