delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
166810-303190-69969-121282-10279-141982-116259-33548,14291-129655-49300-19886-82198-24695-37646-24233,10324-17376-22921-2918-38138-2891-17677-563,1178-51253-1290-1633-7058-594-20310-14615,3132-38685-1564-4136-18046-1972-21629-18169,1170-29971-2013-1594-5155-1718-16491-24107,561-11906-1588-1266-3429-740-4962-18321,1551-3852-1215-512-2222-787-3621-7400,easy
303190-69969-121282-10279-141982-116259-33548-70742,129655-49300-19886-82198-24695-37646-24233-40633,17376-22921-2918-38138-2891-17677-563-10196,51253-1290-1633-7058-594-20310-14615-23694,38685-1564-4136-18046-1972-21629-18169-28612,29971-2013-1594-5155-1718-16491-24107-9127,11906-1588-1266-3429-740-4962-18321-16035,3852-1215-512-2222-787-3621-7400-11186,easy
69969-121282-10279-141982-116259-33548-70742-11585,49300-19886-82198-24695-37646-24233-40633-12482,22921-2918-38138-2891-17677-563-10196-20385,1290-1633-7058-594-20310-14615-23694-1413,1564-4136-18046-1972-21629-18169-28612-5206,2013-1594-5155-1718-16491-24107-9127-7409,1588-1266-3429-740-4962-18321-16035-4174,1215-512-2222-787-3621-7400-11186-5785,easy
121282-10279-141982-116259-33548-70742-11585-32078,19886-82198-24695-37646-24233-40633-12482-18449,2918-38138-2891-17677-563-10196-20385-3618,1633-7058-594-20310-14615-23694-1413-29136,4136-18046-1972-21629-18169-28612-5206-3972,1594-5155-1718-16491-24107-9127-7409-16337,1266-3429-740-4962-18321-16035-4174-4285,512-2222-787-3621-7400-11186-5785-4503,easy
10279-141982-116259-33548-70742-11585-32078-14469,82198-24695-37646-24233-40633-12482-18449-13512,38138-2891-17677-563-10196-20385-3618-8945,7058-594-20310-14615-23694-1413-29136-4678,18046-1972-21629-18169-28612-5206-3972-3589,5155-1718-16491-24107-9127-7409-16337-11934,3429-740-4962-18321-16035-4174-4285-5887,2222-787-3621-7400-11186-5785-4503-6819,easy
141982-116259-33548-70742-11585-32078-14469-86268,24695-37646-24233-40633-12482-18449-13512-38447,2891-17677-563-10196-20385-3618-8945-7240,594-20310-14615-23694-1413-29136-4678-8622,1972-21629-18169-28612-5206-3972-3589-12208,1718-16491-24107-9127-7409-16337-11934-9942,740-4962-18321-16035-4174-4285-5887-4727,787-3621-7400-11186-5785-4503-6819-6096,easy
116259-33548-70742-11585-32078-14469-86268-128113,37646-24233-40633-12482-18449-13512-38447-109597,17677-563-10196-20385-3618-8945-7240-12473,20310-14615-23694-1413-29136-4678-8622-2408,21629-18169-28612-5206-3972-3589-12208-2304,16491-24107-9127-7409-16337-11934-9942-3086,4962-18321-16035-4174-4285-5887-4727-1685,3621-7400-11186-5785-4503-6819-6096-1912,easy
33548-70742-11585-32078-14469-86268-128113-839639,24233-40633-12482-18449-13512-38447-109597-65631,563-10196-20385-3618-8945-7240-12473-17746,14615-23694-1413-29136-4678-8622-2408-7197,18169-28612-5206-3972-3589-12208-2304-5827,24107-9127-7409-16337-11934-9942-3086-10786,18321-16035-4174-4285-5887-4727-1685-3623,7400-11186-5785-4503-6819-6096-1912-3080,easy
70742-11585-32078-14469-86268-128113-839639-8136,40633-12482-18449-13512-38447-109597-65631-12620,10196-20385-3618-8945-7240-12473-17746-4091,23694-1413-29136-4678-8622-2408-7197-3558,28612-5206-3972-3589-12208-2304-5827-5677,9127-7409-16337-11934-9942-3086-10786-7186,16035-4174-4285-5887-4727-1685-3623-4469,11186-5785-4503-6819-6096-1912-3080-3475,easy
11585-32078-14469-86268-128113-839639-8136-6968,12482-18449-13512-38447-109597-65631-12620-21797,20385-3618-8945-7240-12473-17746-4091-4145,1413-29136-4678-8622-2408-7197-3558-9511,5206-3972-3589-12208-2304-5827-5677-12728,7409-16337-11934-9942-3086-10786-7186-6810,4174-4285-5887-4727-1685-3623-4469-3420,5785-4503-6819-6096-1912-3080-3475-1938,easy
32078-14469-86268-128113-839639-8136-6968-53822,18449-13512-38447-109597-65631-12620-21797-19404,3618-8945-7240-12473-17746-4091-4145-15173,29136-4678-8622-2408-7197-3558-9511-3223,3972-3589-12208-2304-5827-5677-12728-2117,16337-11934-9942-3086-10786-7186-6810-1402,4285-5887-4727-1685-3623-4469-3420-1219,4503-6819-6096-1912-3080-3475-1938-505,easy
14469-86268-128113-839639-8136-6968-53822-436227,13512-38447-109597-65631-12620-21797-19404-351955,8945-7240-12473-17746-4091-4145-15173-100662,4678-8622-2408-7197-3558-9511-3223-20010,3589-12208-2304-5827-5677-12728-2117-49983,11934-9942-3086-10786-7186-6810-1402-20076,5887-4727-1685-3623-4469-3420-1219-23811,6819-6096-1912-3080-3475-1938-505-8764,easy
86268-128113-839639-8136-6968-53822-436227-259925,38447-109597-65631-12620-21797-19404-351955-16073,7240-12473-17746-4091-4145-15173-100662-251,8622-2408-7197-3558-9511-3223-20010-4435,12208-2304-5827-5677-12728-2117-49983-2047,9942-3086-10786-7186-6810-1402-20076-1599,4727-1685-3623-4469-3420-1219-23811-2089,6096-1912-3080-3475-1938-505-8764-2088,easy
128113-839639-8136-6968-53822-436227-259925-4445,109597-65631-12620-21797-19404-351955-16073-6611,12473-17746-4091-4145-15173-100662-251-2809,2408-7197-3558-9511-3223-20010-4435-1022,2304-5827-5677-12728-2117-49983-2047-432,3086-10786-7186-6810-1402-20076-1599-1496,1685-3623-4469-3420-1219-23811-2089-1395,1912-3080-3475-1938-505-8764-2088-604,easy
839639-8136-6968-53822-436227-259925-4445-82588,65631-12620-21797-19404-351955-16073-6611-18317,17746-4091-4145-15173-100662-251-2809-3686,7197-3558-9511-3223-20010-4435-1022-1716,5827-5677-12728-2117-49983-2047-432-990,10786-7186-6810-1402-20076-1599-1496-1052,3623-4469-3420-1219-23811-2089-1395-1458,3080-3475-1938-505-8764-2088-604-945,easy
8136-6968-53822-436227-259925-4445-82588-22775,12620-21797-19404-351955-16073-6611-18317-15965,4091-4145-15173-100662-251-2809-3686-1416,3558-9511-3223-20010-4435-1022-1716-1015,5677-12728-2117-49983-2047-432-990-1872,7186-6810-1402-20076-1599-1496-1052-2897,4469-3420-1219-23811-2089-1395-1458-530,3475-1938-505-8764-2088-604-945-993,easy
6968-53822-436227-259925-4445-82588-22775-57218,21797-19404-351955-16073-6611-18317-15965-15168,4145-15173-100662-251-2809-3686-1416-37465,9511-3223-20010-4435-1022-1716-1015-31437,12728-2117-49983-2047-432-990-1872-15066,6810-1402-20076-1599-1496-1052-2897-8749,3420-1219-23811-2089-1395-1458-530-3400,1938-505-8764-2088-604-945-993-4681,easy
53822-436227-259925-4445-82588-22775-57218-2632,19404-351955-16073-6611-18317-15965-15168-1389,15173-100662-251-2809-3686-1416-37465-888,3223-20010-4435-1022-1716-1015-31437-5376,2117-49983-2047-432-990-1872-15066-1808,1402-20076-1599-1496-1052-2897-8749-4547,1219-23811-2089-1395-1458-530-3400-2120,505-8764-2088-604-945-993-4681-1890,easy
436227-259925-4445-82588-22775-57218-2632-66745,351955-16073-6611-18317-15965-15168-1389-11327,100662-251-2809-3686-1416-37465-888-1459,20010-4435-1022-1716-1015-31437-5376-2622,49983-2047-432-990-1872-15066-1808-3392,20076-1599-1496-1052-2897-8749-4547-2371,23811-2089-1395-1458-530-3400-2120-1586,8764-2088-604-945-993-4681-1890-412,easy
259925-4445-82588-22775-57218-2632-66745-98809,16073-6611-18317-15965-15168-1389-11327-33908,251-2809-3686-1416-37465-888-1459-17209,4435-1022-1716-1015-31437-5376-2622-13702,2047-432-990-1872-15066-1808-3392-5586,1599-1496-1052-2897-8749-4547-2371-4052,2089-1395-1458-530-3400-2120-1586-4307,2088-604-945-993-4681-1890-412-2385,easy
4445-82588-22775-57218-2632-66745-98809-276082,6611-18317-15965-15168-1389-11327-33908-27048,2809-3686-1416-37465-888-1459-17209-3346,1022-1716-1015-31437-5376-2622-13702-3504,432-990-1872-15066-1808-3392-5586-1790,1496-1052-2897-8749-4547-2371-4052-2090,1395-1458-530-3400-2120-1586-4307-497,604-945-993-4681-1890-412-2385-823,easy
82588-22775-57218-2632-66745-98809-276082-76508,18317-15965-15168-1389-11327-33908-27048-31957,3686-1416-37465-888-1459-17209-3346-15531,1716-1015-31437-5376-2622-13702-3504-8307,990-1872-15066-1808-3392-5586-1790-3264,1052-2897-8749-4547-2371-4052-2090-3943,1458-530-3400-2120-1586-4307-497-1656,945-993-4681-1890-412-2385-823-713,easy
22775-57218-2632-66745-98809-276082-76508-32004,15965-15168-1389-11327-33908-27048-31957-40845,1416-37465-888-1459-17209-3346-15531-30319,1015-31437-5376-2622-13702-3504-8307-31073,1872-15066-1808-3392-5586-1790-3264-9238,2897-8749-4547-2371-4052-2090-3943-15260,530-3400-2120-1586-4307-497-1656-8307,993-4681-1890-412-2385-823-713-4058,easy
57218-2632-66745-98809-276082-76508-32004-10596,15168-1389-11327-33908-27048-31957-40845-13947,37465-888-1459-17209-3346-15531-30319-3040,31437-5376-2622-13702-3504-8307-31073-7553,15066-1808-3392-5586-1790-3264-9238-5292,8749-4547-2371-4052-2090-3943-15260-8122,3400-2120-1586-4307-497-1656-8307-2169,4681-1890-412-2385-823-713-4058-1502,easy
2632-66745-98809-276082-76508-32004-10596-30201,1389-11327-33908-27048-31957-40845-13947-8546,888-1459-17209-3346-15531-30319-3040-8637,5376-2622-13702-3504-8307-31073-7553-2463,1808-3392-5586-1790-3264-9238-5292-3590,4547-2371-4052-2090-3943-15260-8122-1551,2120-1586-4307-497-1656-8307-2169-1135,1890-412-2385-823-713-4058-1502-1921,easy
66745-98809-276082-76508-32004-10596-30201-1676759,11327-33908-27048-31957-40845-13947-8546-107312,1459-17209-3346-15531-30319-3040-8637-14635,2622-13702-3504-8307-31073-7553-2463-19841,3392-5586-1790-3264-9238-5292-3590-6111,2371-4052-2090-3943-15260-8122-1551-9969,1586-4307-497-1656-8307-2169-1135-2966,412-2385-823-713-4058-1502-1921-4157,easy
98809-276082-76508-32004-10596-30201-1676759-156455,33908-27048-31957-40845-13947-8546-107312-161557,17209-3346-15531-30319-3040-8637-14635-21297,13702-3504-8307-31073-7553-2463-19841-15154,5586-1790-3264-9238-5292-3590-6111-25841,4052-2090-3943-15260-8122-1551-9969-6372,4307-497-1656-8307-2169-1135-2966-3510,2385-823-713-4058-1502-1921-4157-3678,easy
276082-76508-32004-10596-30201-1676759-156455-25953,27048-31957-40845-13947-8546-107312-161557-41594,3346-15531-30319-3040-8637-14635-21297-13941,3504-8307-31073-7553-2463-19841-15154-5869,1790-3264-9238-5292-3590-6111-25841-9013,2090-3943-15260-8122-1551-9969-6372-16787,497-1656-8307-2169-1135-2966-3510-3246,823-713-4058-1502-1921-4157-3678-11958,easy
76508-32004-10596-30201-1676759-156455-25953-91724,31957-40845-13947-8546-107312-161557-41594-7995,15531-30319-3040-8637-14635-21297-13941-2082,8307-31073-7553-2463-19841-15154-5869-1155,3264-9238-5292-3590-6111-25841-9013-499,3943-15260-8122-1551-9969-6372-16787-1164,1656-8307-2169-1135-2966-3510-3246-261,713-4058-1502-1921-4157-3678-11958-289,easy
32004-10596-30201-1676759-156455-25953-91724-26081,40845-13947-8546-107312-161557-41594-7995-22344,30319-3040-8637-14635-21297-13941-2082-8025,31073-7553-2463-19841-15154-5869-1155-15175,9238-5292-3590-6111-25841-9013-499-10243,15260-8122-1551-9969-6372-16787-1164-11228,8307-2169-1135-2966-3510-3246-261-11859,4058-1502-1921-4157-3678-11958-289-13647,easy
10596-30201-1676759-156455-25953-91724-26081-339099,13947-8546-107312-161557-41594-7995-22344-13086,3040-8637-14635-21297-13941-2082-8025-9078,7553-2463-19841-15154-5869-1155-15175-10304,5292-3590-6111-25841-9013-499-10243-5153,8122-1551-9969-6372-16787-1164-11228-3953,2169-1135-2966-3510-3246-261-11859-6328,1502-1921-4157-3678-11958-289-13647-2054,easy
30201-1676759-156455-25953-91724-26081-339099-415081,8546-107312-161557-41594-7995-22344-13086-15911,8637-14635-21297-13941-2082-8025-9078-12435,2463-19841-15154-5869-1155-15175-10304-19192,3590-6111-25841-9013-499-10243-5153-30086,1551-9969-6372-16787-1164-11228-3953-11617,1135-2966-3510-3246-261-11859-6328-9180,1921-4157-3678-11958-289-13647-2054-9773,easy
1676759-156455-25953-91724-26081-339099-415081-114029,107312-161557-41594-7995-22344-13086-15911-65738,14635-21297-13941-2082-8025-9078-12435-18628,19841-15154-5869-1155-15175-10304-19192-13758,6111-25841-9013-499-10243-5153-30086-19075,9969-6372-16787-1164-11228-3953-11617-13963,2966-3510-3246-261-11859-6328-9180-13443,4157-3678-11958-289-13647-2054-9773-8212,easy
156455-25953-91724-26081-339099-415081-114029-136638,161557-41594-7995-22344-13086-15911-65738-8305,21297-13941-2082-8025-9078-12435-18628-2444,15154-5869-1155-15175-10304-19192-13758-745,25841-9013-499-10243-5153-30086-19075-742,6372-16787-1164-11228-3953-11617-13963-2241,3510-3246-261-11859-6328-9180-13443-968,3678-11958-289-13647-2054-9773-8212-710,easy
25953-91724-26081-339099-415081-114029-136638-234965,41594-7995-22344-13086-15911-65738-8305-13039,13941-2082-8025-9078-12435-18628-2444-5211,5869-1155-15175-10304-19192-13758-745-11403,9013-499-10243-5153-30086-19075-742-4063,16787-1164-11228-3953-11617-13963-2241-5945,3246-261-11859-6328-9180-13443-968-7662,11958-289-13647-2054-9773-8212-710-805,easy
91724-26081-339099-415081-114029-136638-234965-233480,7995-22344-13086-15911-65738-8305-13039-50144,2082-8025-9078-12435-18628-2444-5211-4877,1155-15175-10304-19192-13758-745-11403-16710,499-10243-5153-30086-19075-742-4063-6579,1164-11228-3953-11617-13963-2241-5945-14690,261-11859-6328-9180-13443-968-7662-11356,289-13647-2054-9773-8212-710-805-5406,easy
26081-339099-415081-114029-136638-234965-233480-160325,22344-13086-15911-65738-8305-13039-50144-32186,8025-9078-12435-18628-2444-5211-4877-2664,15175-10304-19192-13758-745-11403-16710-3664,10243-5153-30086-19075-742-4063-6579-6379,11228-3953-11617-13963-2241-5945-14690-4121,11859-6328-9180-13443-968-7662-11356-3208,13647-2054-9773-8212-710-805-5406-2281,easy
339099-415081-114029-136638-234965-233480-160325-43934,13086-15911-65738-8305-13039-50144-32186-13747,9078-12435-18628-2444-5211-4877-2664-2713,10304-19192-13758-745-11403-16710-3664-5591,5153-30086-19075-742-4063-6579-6379-5658,3953-11617-13963-2241-5945-14690-4121-4497,6328-9180-13443-968-7662-11356-3208-1757,2054-9773-8212-710-805-5406-2281-876,easy
415081-114029-136638-234965-233480-160325-43934-164301,15911-65738-8305-13039-50144-32186-13747-40114,12435-18628-2444-5211-4877-2664-2713-5319,19192-13758-745-11403-16710-3664-5591-7243,30086-19075-742-4063-6579-6379-5658-8962,11617-13963-2241-5945-14690-4121-4497-3433,9180-13443-968-7662-11356-3208-1757-1919,9773-8212-710-805-5406-2281-876-2146,easy
114029-136638-234965-233480-160325-43934-164301-445939,65738-8305-13039-50144-32186-13747-40114-51982,18628-2444-5211-4877-2664-2713-5319-18565,13758-745-11403-16710-3664-5591-7243-7342,19075-742-4063-6579-6379-5658-8962-3098,13963-2241-5945-14690-4121-4497-3433-2581,13443-968-7662-11356-3208-1757-1919-1516,8212-710-805-5406-2281-876-2146-2257,easy
136638-234965-233480-160325-43934-164301-445939-74256,8305-13039-50144-32186-13747-40114-51982-62664,2444-5211-4877-2664-2713-5319-18565-27161,745-11403-16710-3664-5591-7243-7342-4164,742-4063-6579-6379-5658-8962-3098-6789,2241-5945-14690-4121-4497-3433-2581-6638,968-7662-11356-3208-1757-1919-1516-7885,710-805-5406-2281-876-2146-2257-2629,easy
234965-233480-160325-43934-164301-445939-74256-2004555,13039-50144-32186-13747-40114-51982-62664-923336,5211-4877-2664-2713-5319-18565-27161-120041,11403-16710-3664-5591-7243-7342-4164-46302,4063-6579-6379-5658-8962-3098-6789-22406,5945-14690-4121-4497-3433-2581-6638-53374,7662-11356-3208-1757-1919-1516-7885-37958,805-5406-2281-876-2146-2257-2629-27025,easy
233480-160325-43934-164301-445939-74256-2004555-61977,50144-32186-13747-40114-51982-62664-923336-64583,4877-2664-2713-5319-18565-27161-120041-26879,16710-3664-5591-7243-7342-4164-46302-6435,6579-6379-5658-8962-3098-6789-22406-4642,14690-4121-4497-3433-2581-6638-53374-7349,11356-3208-1757-1919-1516-7885-37958-11629,5406-2281-876-2146-2257-2629-27025-1455,easy
160325-43934-164301-445939-74256-2004555-61977-119925,32186-13747-40114-51982-62664-923336-64583-113381,2664-2713-5319-18565-27161-120041-26879-21382,3664-5591-7243-7342-4164-46302-6435-32702,6379-5658-8962-3098-6789-22406-4642-12111,4121-4497-3433-2581-6638-53374-7349-12753,3208-1757-1919-1516-7885-37958-11629-5539,2281-876-2146-2257-2629-27025-1455-2890,easy
43934-164301-445939-74256-2004555-61977-119925-92764,13747-40114-51982-62664-923336-64583-113381-18235,2713-5319-18565-27161-120041-26879-21382-6829,5591-7243-7342-4164-46302-6435-32702-10434,5658-8962-3098-6789-22406-4642-12111-12166,4497-3433-2581-6638-53374-7349-12753-5970,1757-1919-1516-7885-37958-11629-5539-3892,876-2146-2257-2629-27025-1455-2890-5525,easy
164301-445939-74256-2004555-61977-119925-92764-402532,40114-51982-62664-923336-64583-113381-18235-295412,5319-18565-27161-120041-26879-21382-6829-62259,7243-7342-4164-46302-6435-32702-10434-13227,8962-3098-6789-22406-4642-12111-12166-3872,3433-2581-6638-53374-7349-12753-5970-21612,1919-1516-7885-37958-11629-5539-3892-21223,2146-2257-2629-27025-1455-2890-5525-9192,easy
445939-74256-2004555-61977-119925-92764-402532-61991,51982-62664-923336-64583-113381-18235-295412-61215,18565-27161-120041-26879-21382-6829-62259-11685,7342-4164-46302-6435-32702-10434-13227-12814,3098-6789-22406-4642-12111-12166-3872-9844,2581-6638-53374-7349-12753-5970-21612-15326,1516-7885-37958-11629-5539-3892-21223-5064,2257-2629-27025-1455-2890-5525-9192-3649,easy
74256-2004555-61977-119925-92764-402532-61991-282613,62664-923336-64583-113381-18235-295412-61215-10027,27161-120041-26879-21382-6829-62259-11685-14723,4164-46302-6435-32702-10434-13227-12814-13355,6789-22406-4642-12111-12166-3872-9844-1714,6638-53374-7349-12753-5970-21612-15326-16217,7885-37958-11629-5539-3892-21223-5064-13730,2629-27025-1455-2890-5525-9192-3649-18536,easy
2004555-61977-119925-92764-402532-61991-282613-217248,923336-64583-113381-18235-295412-61215-10027-62898,120041-26879-21382-6829-62259-11685-14723-10650,46302-6435-32702-10434-13227-12814-13355-19921,22406-4642-12111-12166-3872-9844-1714-12520,53374-7349-12753-5970-21612-15326-16217-20578,37958-11629-5539-3892-21223-5064-13730-17471,27025-1455-2890-5525-9192-3649-18536-11151,easy
61977-119925-92764-402532-61991-282613-217248-78824,64583-113381-18235-295412-61215-10027-62898-2416,26879-21382-6829-62259-11685-14723-10650-6824,6435-32702-10434-13227-12814-13355-19921-610,4642-12111-12166-3872-9844-1714-12520-2132,7349-12753-5970-21612-15326-16217-20578-2475,11629-5539-3892-21223-5064-13730-17471-1546,1455-2890-5525-9192-3649-18536-11151-1287,easy
119925-92764-402532-61991-282613-217248-78824-60044,113381-18235-295412-61215-10027-62898-2416-88664,21382-6829-62259-11685-14723-10650-6824-5460,32702-10434-13227-12814-13355-19921-610-6933,12111-12166-3872-9844-1714-12520-2132-4142,12753-5970-21612-15326-16217-20578-2475-6102,5539-3892-21223-5064-13730-17471-1546-2763,2890-5525-9192-3649-18536-11151-1287-2247,easy
92764-402532-61991-282613-217248-78824-60044-147234,18235-295412-61215-10027-62898-2416-88664-5567,6829-62259-11685-14723-10650-6824-5460-4868,10434-13227-12814-13355-19921-610-6933-2714,12166-3872-9844-1714-12520-2132-4142-4435,5970-21612-15326-16217-20578-2475-6102-3312,3892-21223-5064-13730-17471-1546-2763-3361,5525-9192-3649-18536-11151-1287-2247-1840,easy
402532-61991-282613-217248-78824-60044-147234-181766,295412-61215-10027-62898-2416-88664-5567-107956,62259-11685-14723-10650-6824-5460-4868-72699,13227-12814-13355-19921-610-6933-2714-22714,3872-9844-1714-12520-2132-4142-4435-43555,21612-15326-16217-20578-2475-6102-3312-25660,21223-5064-13730-17471-1546-2763-3361-12133,9192-3649-18536-11151-1287-2247-1840-6371,easy
61991-282613-217248-78824-60044-147234-181766-183308,61215-10027-62898-2416-88664-5567-107956-13906,11685-14723-10650-6824-5460-4868-72699-7003,12814-13355-19921-610-6933-2714-22714-5477,9844-1714-12520-2132-4142-4435-43555-9104,15326-16217-20578-2475-6102-3312-25660-3644,5064-13730-17471-1546-2763-3361-12133-2855,3649-18536-11151-1287-2247-1840-6371-3818,easy
282613-217248-78824-60044-147234-181766-183308-69879,10027-62898-2416-88664-5567-107956-13906-16475,14723-10650-6824-5460-4868-72699-7003-4356,13355-19921-610-6933-2714-22714-5477-21018,1714-12520-2132-4142-4435-43555-9104-10933,16217-20578-2475-6102-3312-25660-3644-24996,13730-17471-1546-2763-3361-12133-2855-13254,18536-11151-1287-2247-1840-6371-3818-8341,easy
