delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
1573441-326363-17063-349148-61348-491698-991599-222418,113464-185117-22546-117211-15193-46466-115314-49832,46714-3599-11039-25414-6791-2920-14307-19794,21450-30520-11003-17625-5232-20279-6117-7485,12225-47001-2789-11829-6724-2897-7667-5992,44072-29006-4618-13035-14782-2867-27458-18206,46844-9498-4145-16609-6740-4386-16258-30012,9976-16463-2038-12733-4537-1273-7787-5113,easy
326363-17063-349148-61348-491698-991599-222418-1128234,185117-22546-117211-15193-46466-115314-49832-102979,3599-11039-25414-6791-2920-14307-19794-24530,30520-11003-17625-5232-20279-6117-7485-5332,47001-2789-11829-6724-2897-7667-5992-11026,29006-4618-13035-14782-2867-27458-18206-52795,9498-4145-16609-6740-4386-16258-30012-53510,16463-2038-12733-4537-1273-7787-5113-19747,easy
17063-349148-61348-491698-991599-222418-1128234-25581,22546-117211-15193-46466-115314-49832-102979-13697,11039-25414-6791-2920-14307-19794-24530-932,11003-17625-5232-20279-6117-7485-5332-3347,2789-11829-6724-2897-7667-5992-11026-2980,4618-13035-14782-2867-27458-18206-52795-16332,4145-16609-6740-4386-16258-30012-53510-12744,2038-12733-4537-1273-7787-5113-19747-9799,easy
349148-61348-491698-991599-222418-1128234-25581-552953,117211-15193-46466-115314-49832-102979-13697-31472,25414-6791-2920-14307-19794-24530-932-8364,17625-5232-20279-6117-7485-5332-3347-17290,11829-6724-2897-7667-5992-11026-2980-3174,13035-14782-2867-27458-18206-52795-16332-20579,16609-6740-4386-16258-30012-53510-12744-11987,12733-4537-1273-7787-5113-19747-9799-3925,easy
61348-491698-991599-222418-1128234-25581-552953-1035213,15193-46466-115314-49832-102979-13697-31472-222221,6791-2920-14307-19794-24530-932-8364-31008,5232-20279-6117-7485-5332-3347-17290-21619,6724-2897-7667-5992-11026-2980-3174-26074,14782-2867-27458-18206-52795-16332-20579-46429,6740-4386-16258-30012-53510-12744-11987-82205,4537-1273-7787-5113-19747-9799-3925-14715,easy
491698-991599-222418-1128234-25581-552953-1035213-679125,46466-115314-49832-102979-13697-31472-222221-79212,2920-14307-19794-24530-932-8364-31008-18254,20279-6117-7485-5332-3347-17290-21619-28707,2897-7667-5992-11026-2980-3174-26074-6056,2867-27458-18206-52795-16332-20579-46429-18155,4386-16258-30012-53510-12744-11987-82205-2627,1273-7787-5113-19747-9799-3925-14715-3760,easy
991599-222418-1128234-25581-552953-1035213-679125-3196457,115314-49832-102979-13697-31472-222221-79212-304122,14307-19794-24530-932-8364-31008-18254-12596,6117-7485-5332-3347-17290-21619-28707-30693,7667-5992-11026-2980-3174-26074-6056-24294,27458-18206-52795-16332-20579-46429-18155-53579,16258-30012-53510-12744-11987-82205-2627-27324,7787-5113-19747-9799-3925-14715-3760-9923,easy
222418-1128234-25581-552953-1035213-679125-3196457-456329,49832-102979-13697-31472-222221-79212-304122-42452,19794-24530-932-8364-31008-18254-12596-46267,7485-5332-3347-17290-21619-28707-30693-65359,5992-11026-2980-3174-26074-6056-24294-33612,18206-52795-16332-20579-46429-18155-53579-23194,30012-53510-12744-11987-82205-2627-27324-29922,5113-19747-9799-3925-14715-3760-9923-10329,easy
1128234-25581-552953-1035213-679125-3196457-456329-778302,102979-13697-31472-222221-79212-304122-42452-183198,24530-932-8364-31008-18254-12596-46267-54574,5332-3347-17290-21619-28707-30693-65359-24310,11026-2980-3174-26074-6056-24294-33612-17003,52795-16332-20579-46429-18155-53579-23194-50769,53510-12744-11987-82205-2627-27324-29922-37837,19747-9799-3925-14715-3760-9923-10329-30265,easy
25581-552953-1035213-679125-3196457-456329-778302-132701,13697-31472-222221-79212-304122-42452-183198-209887,932-8364-31008-18254-12596-46267-54574-23670,3347-17290-21619-28707-30693-65359-24310-55101,2980-3174-26074-6056-24294-33612-17003-13340,16332-20579-46429-18155-53579-23194-50769-36104,12744-11987-82205-2627-27324-29922-37837-11720,9799-3925-14715-3760-9923-10329-30265-33902,easy
552953-1035213-679125-3196457-456329-778302-132701-129678,31472-222221-79212-304122-42452-183198-209887-16164,8364-31008-18254-12596-46267-54574-23670-2473,17290-21619-28707-30693-65359-24310-55101-4403,3174-26074-6056-24294-33612-17003-13340-1867,20579-46429-18155-53579-23194-50769-36104-7198,11987-82205-2627-27324-29922-37837-11720-7163,3925-14715-3760-9923-10329-30265-33902-4585,easy
1035213-679125-3196457-456329-778302-132701-129678-458656,222221-79212-304122-42452-183198-209887-16164-285837,31008-18254-12596-46267-54574-23670-2473-102992,21619-28707-30693-65359-24310-55101-4403-122549,26074-6056-24294-33612-17003-13340-1867-34700,46429-18155-53579-23194-50769-36104-7198-58997,82205-2627-27324-29922-37837-11720-7163-42342,14715-3760-9923-10329-30265-33902-4585-32929,easy
679125-3196457-456329-778302-132701-129678-458656-44645,79212-304122-42452-183198-209887-16164-285837-10638,18254-12596-46267-54574-23670-2473-102992-3619,28707-30693-65359-24310-55101-4403-122549-2025,6056-24294-33612-17003-13340-1867-34700-3210,18155-53579-23194-50769-36104-7198-58997-3667,2627-27324-29922-37837-11720-7163-42342-5299,3760-9923-10329-30265-33902-4585-32929-4503,easy
3196457-456329-778302-132701-129678-458656-44645-72445,304122-42452-183198-209887-16164-285837-10638-56333,12596-46267-54574-23670-2473-102992-3619-5418,30693-65359-24310-55101-4403-122549-2025-6700,24294-33612-17003-13340-1867-34700-3210-11023,53579-23194-50769-36104-7198-58997-3667-10025,27324-29922-37837-11720-7163-42342-5299-4085,9923-10329-30265-33902-4585-32929-4503-2456,easy
456329-778302-132701-129678-458656-44645-72445-397976,42452-183198-209887-16164-285837-10638-56333-113771,46267-54574-23670-2473-102992-3619-5418-35757,65359-24310-55101-4403-122549-2025-6700-6784,33612-17003-13340-1867-34700-3210-11023-15504,23194-50769-36104-7198-58997-3667-10025-32311,29922-37837-11720-7163-42342-5299-4085-25306,10329-30265-33902-4585-32929-4503-2456-9355,easy
778302-132701-129678-458656-44645-72445-397976-243560,183198-209887-16164-285837-10638-56333-113771-33889,54574-23670-2473-102992-3619-5418-35757-9974,24310-55101-4403-122549-2025-6700-6784-40702,17003-13340-1867-34700-3210-11023-15504-47957,50769-36104-7198-58997-3667-10025-32311-29077,37837-11720-7163-42342-5299-4085-25306-26358,30265-33902-4585-32929-4503-2456-9355-18312,easy
132701-129678-458656-44645-72445-397976-243560-48808,209887-16164-285837-10638-56333-113771-33889-14070,23670-2473-102992-3619-5418-35757-9974-2169,55101-4403-122549-2025-6700-6784-40702-1844,13340-1867-34700-3210-11023-15504-47957-1915,36104-7198-58997-3667-10025-32311-29077-3443,11720-7163-42342-5299-4085-25306-26358-5161,33902-4585-32929-4503-2456-9355-18312-3147,easy
129678-458656-44645-72445-397976-243560-48808-9576,16164-285837-10638-56333-113771-33889-14070-20140,2473-102992-3619-5418-35757-9974-2169-3722,4403-122549-2025-6700-6784-40702-1844-17814,1867-34700-3210-11023-15504-47957-1915-30352,7198-58997-3667-10025-32311-29077-3443-45740,7163-42342-5299-4085-25306-26358-5161-33481,4585-32929-4503-2456-9355-18312-3147-8744,easy
458656-44645-72445-397976-243560-48808-9576-12916,285837-10638-56333-113771-33889-14070-20140-4448,102992-3619-5418-35757-9974-2169-3722-12518,122549-2025-6700-6784-40702-1844-17814-10503,34700-3210-11023-15504-47957-1915-30352-10469,58997-3667-10025-32311-29077-3443-45740-42980,42342-5299-4085-25306-26358-5161-33481-12092,32929-4503-2456-9355-18312-3147-8744-16155,easy
44645-72445-397976-243560-48808-9576-12916-52171,10638-56333-113771-33889-14070-20140-4448-3459,3619-5418-35757-9974-2169-3722-12518-15835,2025-6700-6784-40702-1844-17814-10503-8753,3210-11023-15504-47957-1915-30352-10469-15443,3667-10025-32311-29077-3443-45740-42980-40298,5299-4085-25306-26358-5161-33481-12092-21907,4503-2456-9355-18312-3147-8744-16155-8403,easy
72445-397976-243560-48808-9576-12916-52171-71360,56333-113771-33889-14070-20140-4448-3459-8977,5418-35757-9974-2169-3722-12518-15835-2340,6700-6784-40702-1844-17814-10503-8753-1310,11023-15504-47957-1915-30352-10469-15443-5063,10025-32311-29077-3443-45740-42980-40298-7152,4085-25306-26358-5161-33481-12092-21907-3384,2456-9355-18312-3147-8744-16155-8403-3601,easy
397976-243560-48808-9576-12916-52171-71360-19632,113771-33889-14070-20140-4448-3459-8977-24918,35757-9974-2169-3722-12518-15835-2340-4975,6784-40702-1844-17814-10503-8753-1310-12661,15504-47957-1915-30352-10469-15443-5063-12954,32311-29077-3443-45740-42980-40298-7152-26580,25306-26358-5161-33481-12092-21907-3384-20144,9355-18312-3147-8744-16155-8403-3601-19195,easy
243560-48808-9576-12916-52171-71360-19632-66399,33889-14070-20140-4448-3459-8977-24918-26549,9974-2169-3722-12518-15835-2340-4975-2030,40702-1844-17814-10503-8753-1310-12661-10722,47957-1915-30352-10469-15443-5063-12954-7811,29077-3443-45740-42980-40298-7152-26580-5665,26358-5161-33481-12092-21907-3384-20144-3351,18312-3147-8744-16155-8403-3601-19195-9291,easy
48808-9576-12916-52171-71360-19632-66399-49266,14070-20140-4448-3459-8977-24918-26549-64485,2169-3722-12518-15835-2340-4975-2030-2635,1844-17814-10503-8753-1310-12661-10722-3829,1915-30352-10469-15443-5063-12954-7811-5677,3443-45740-42980-40298-7152-26580-5665-2499,5161-33481-12092-21907-3384-20144-3351-1015,3147-8744-16155-8403-3601-19195-9291-538,easy
9576-12916-52171-71360-19632-66399-49266-713972,20140-4448-3459-8977-24918-26549-64485-63841,3722-12518-15835-2340-4975-2030-2635-3806,17814-10503-8753-1310-12661-10722-3829-15067,30352-10469-15443-5063-12954-7811-5677-14213,45740-42980-40298-7152-26580-5665-2499-13089,33481-12092-21907-3384-20144-3351-1015-4302,8744-16155-8403-3601-19195-9291-538-1539,easy
12916-52171-71360-19632-66399-49266-713972-5691,4448-3459-8977-24918-26549-64485-63841-20028,12518-15835-2340-4975-2030-2635-3806-3472,10503-8753-1310-12661-10722-3829-15067-1182,10469-15443-5063-12954-7811-5677-14213-6795,42980-40298-7152-26580-5665-2499-13089-8484,12092-21907-3384-20144-3351-1015-4302-4948,16155-8403-3601-19195-9291-538-1539-2050,easy
52171-71360-19632-66399-49266-713972-5691-121055,3459-8977-24918-26549-64485-63841-20028-69669,15835-2340-4975-2030-2635-3806-3472-14208,8753-1310-12661-10722-3829-15067-1182-11164,15443-5063-12954-7811-5677-14213-6795-23073,40298-7152-26580-5665-2499-13089-8484-10098,21907-3384-20144-3351-1015-4302-4948-10436,8403-3601-19195-9291-538-1539-2050-7781,easy
71360-19632-66399-49266-713972-5691-121055-75665,8977-24918-26549-64485-63841-20028-69669-37182,2340-4975-2030-2635-3806-3472-14208-4238,1310-12661-10722-3829-15067-1182-11164-7999,5063-12954-7811-5677-14213-6795-23073-10906,7152-26580-5665-2499-13089-8484-10098-22848,3384-20144-3351-1015-4302-4948-10436-16839,3601-19195-9291-538-1539-2050-7781-6056,easy
19632-66399-49266-713972-5691-121055-75665-767851,24918-26549-64485-63841-20028-69669-37182-75475,4975-2030-2635-3806-3472-14208-4238-5830,12661-10722-3829-15067-1182-11164-7999-3686,12954-7811-5677-14213-6795-23073-10906-5757,26580-5665-2499-13089-8484-10098-22848-1667,20144-3351-1015-4302-4948-10436-16839-3044,19195-9291-538-1539-2050-7781-6056-3294,easy
66399-49266-713972-5691-121055-75665-767851-48458,26549-64485-63841-20028-69669-37182-75475-12349,2030-2635-3806-3472-14208-4238-5830-1317,10722-3829-15067-1182-11164-7999-3686-1151,7811-5677-14213-6795-23073-10906-5757-1700,5665-2499-13089-8484-10098-22848-1667-4342,3351-1015-4302-4948-10436-16839-3044-2628,9291-538-1539-2050-7781-6056-3294-1611,easy
49266-713972-5691-121055-75665-767851-48458-658389,64485-63841-20028-69669-37182-75475-12349-195042,2635-3806-3472-14208-4238-5830-1317-55908,3829-15067-1182-11164-7999-3686-1151-12514,5677-14213-6795-23073-10906-5757-1700-41716,2499-13089-8484-10098-22848-1667-4342-34749,1015-4302-4948-10436-16839-3044-2628-29224,538-1539-2050-7781-6056-3294-1611-35097,easy
713972-5691-121055-75665-767851-48458-658389-4092,63841-20028-69669-37182-75475-12349-195042-18452,3806-3472-14208-4238-5830-1317-55908-5364,15067-1182-11164-7999-3686-1151-12514-8912,14213-6795-23073-10906-5757-1700-41716-13211,13089-8484-10098-22848-1667-4342-34749-44528,4302-4948-10436-16839-3044-2628-29224-22750,1539-2050-7781-6056-3294-1611-35097-17430,easy
5691-121055-75665-767851-48458-658389-4092-97185,20028-69669-37182-75475-12349-195042-18452-15430,3472-14208-4238-5830-1317-55908-5364-4779,1182-11164-7999-3686-1151-12514-8912-2890,6795-23073-10906-5757-1700-41716-13211-2591,8484-10098-22848-1667-4342-34749-44528-11798,4948-10436-16839-3044-2628-29224-22750-3278,2050-7781-6056-3294-1611-35097-17430-2615,easy
121055-75665-767851-48458-658389-4092-97185-321136,69669-37182-75475-12349-195042-18452-15430-36099,14208-4238-5830-1317-55908-5364-4779-10093,11164-7999-3686-1151-12514-8912-2890-25392,23073-10906-5757-1700-41716-13211-2591-3838,10098-22848-1667-4342-34749-44528-11798-20244,10436-16839-3044-2628-29224-22750-3278-33420,7781-6056-3294-1611-35097-17430-2615-15440,hard
75665-767851-48458-658389-4092-97185-321136-74166,37182-75475-12349-195042-18452-15430-36099-28710,4238-5830-1317-55908-5364-4779-10093-875,7999-3686-1151-12514-8912-2890-25392-7681,10906-5757-1700-41716-13211-2591-3838-7838,22848-1667-4342-34749-44528-11798-20244-5198,16839-3044-2628-29224-22750-3278-33420-3889,6056-3294-1611-35097-17430-2615-15440-2395,hard
767851-48458-658389-4092-97185-321136-74166-1223004,75475-12349-195042-18452-15430-36099-28710-39335,5830-1317-55908-5364-4779-10093-875-3989,3686-1151-12514-8912-2890-25392-7681-6171,5757-1700-41716-13211-2591-3838-7838-11996,1667-4342-34749-44528-11798-20244-5198-19255,3044-2628-29224-22750-3278-33420-3889-28232,3294-1611-35097-17430-2615-15440-2395-15345,easy
48458-658389-4092-97185-321136-74166-1223004-6846,12349-195042-18452-15430-36099-28710-39335-18431,1317-55908-5364-4779-10093-875-3989-4087,1151-12514-8912-2890-25392-7681-6171-9365,1700-41716-13211-2591-3838-7838-11996-13180,4342-34749-44528-11798-20244-5198-19255-35786,2628-29224-22750-3278-33420-3889-28232-17347,1611-35097-17430-2615-15440-2395-15345-10601,easy
658389-4092-97185-321136-74166-1223004-6846-26402,195042-18452-15430-36099-28710-39335-18431-61610,55908-5364-4779-10093-875-3989-4087-42785,12514-8912-2890-25392-7681-6171-9365-15918,41716-13211-2591-3838-7838-11996-13180-18355,34749-44528-11798-20244-5198-19255-35786-20654,29224-22750-3278-33420-3889-28232-17347-5882,35097-17430-2615-15440-2395-15345-10601-9719,easy
4092-97185-321136-74166-1223004-6846-26402-14345,18452-15430-36099-28710-39335-18431-61610-26415,5364-4779-10093-875-3989-4087-42785-2965,8912-2890-25392-7681-6171-9365-15918-8174,13211-2591-3838-7838-11996-13180-18355-10766,44528-11798-20244-5198-19255-35786-20654-10919,22750-3278-33420-3889-28232-17347-5882-5651,17430-2615-15440-2395-15345-10601-9719-3741,easy
97185-321136-74166-1223004-6846-26402-14345-32398,15430-36099-28710-39335-18431-61610-26415-31388,4779-10093-875-3989-4087-42785-2965-10712,2890-25392-7681-6171-9365-15918-8174-10567,2591-3838-7838-11996-13180-18355-10766-3591,11798-20244-5198-19255-35786-20654-10919-29464,3278-33420-3889-28232-17347-5882-5651-13372,2615-15440-2395-15345-10601-9719-3741-6834,easy
321136-74166-1223004-6846-26402-14345-32398-8046,36099-28710-39335-18431-61610-26415-31388-11763,10093-875-3989-4087-42785-2965-10712-4434,25392-7681-6171-9365-15918-8174-10567-8448,3838-7838-11996-13180-18355-10766-3591-13507,20244-5198-19255-35786-20654-10919-29464-16304,33420-3889-28232-17347-5882-5651-13372-10125,15440-2395-15345-10601-9719-3741-6834-9828,hard
74166-1223004-6846-26402-14345-32398-8046-11458,28710-39335-18431-61610-26415-31388-11763-29534,875-3989-4087-42785-2965-10712-4434-990,7681-6171-9365-15918-8174-10567-8448-22700,7838-11996-13180-18355-10766-3591-13507-17131,5198-19255-35786-20654-10919-29464-16304-26364,3889-28232-17347-5882-5651-13372-10125-6780,2395-15345-10601-9719-3741-6834-9828-11613,hard
1223004-6846-26402-14345-32398-8046-11458-19618,39335-18431-61610-26415-31388-11763-29534-60120,3989-4087-42785-2965-10712-4434-990-29953,6171-9365-15918-8174-10567-8448-22700-8025,11996-13180-18355-10766-3591-13507-17131-7736,19255-35786-20654-10919-29464-16304-26364-12594,28232-17347-5882-5651-13372-10125-6780-14782,15345-10601-9719-3741-6834-9828-11613-17185,hard
6846-26402-14345-32398-8046-11458-19618-265763,18431-61610-26415-31388-11763-29534-60120-62102,4087-42785-2965-10712-4434-990-29953-17414,9365-15918-8174-10567-8448-22700-8025-4995,13180-18355-10766-3591-13507-17131-7736-7643,35786-20654-10919-29464-16304-26364-12594-29183,17347-5882-5651-13372-10125-6780-14782-12161,10601-9719-3741-6834-9828-11613-17185-4064,hard
26402-14345-32398-8046-11458-19618-265763-90562,61610-26415-31388-11763-29534-60120-62102-201334,42785-2965-10712-4434-990-29953-17414-2746,15918-8174-10567-8448-22700-8025-4995-35229,18355-10766-3591-13507-17131-7736-7643-43746,20654-10919-29464-16304-26364-12594-29183-18150,5882-5651-13372-10125-6780-14782-12161-39882,9719-3741-6834-9828-11613-17185-4064-22729,easy
14345-32398-8046-11458-19618-265763-90562-18665,26415-31388-11763-29534-60120-62102-201334-54239,2965-10712-4434-990-29953-17414-2746-3736,8174-10567-8448-22700-8025-4995-35229-27320,10766-3591-13507-17131-7736-7643-43746-19333,10919-29464-16304-26364-12594-29183-18150-40244,5651-13372-10125-6780-14782-12161-39882-11756,3741-6834-9828-11613-17185-4064-22729-10498,hard
32398-8046-11458-19618-265763-90562-18665-35052,31388-11763-29534-60120-62102-201334-54239-25857,10712-4434-990-29953-17414-2746-3736-25554,10567-8448-22700-8025-4995-35229-27320-17299,3591-13507-17131-7736-7643-43746-19333-5200,29464-16304-26364-12594-29183-18150-40244-21801,13372-10125-6780-14782-12161-39882-11756-9759,6834-9828-11613-17185-4064-22729-10498-8792,easy
8046-11458-19618-265763-90562-18665-35052-11009,11763-29534-60120-62102-201334-54239-25857-19449,4434-990-29953-17414-2746-3736-25554-7164,8448-22700-8025-4995-35229-27320-17299-4494,13507-17131-7736-7643-43746-19333-5200-6908,16304-26364-12594-29183-18150-40244-21801-9027,10125-6780-14782-12161-39882-11756-9759-10740,9828-11613-17185-4064-22729-10498-8792-13706,easy
11458-19618-265763-90562-18665-35052-11009-14473,29534-60120-62102-201334-54239-25857-19449-12969,990-29953-17414-2746-3736-25554-7164-9310,22700-8025-4995-35229-27320-17299-4494-2318,17131-7736-7643-43746-19333-5200-6908-9303,26364-12594-29183-18150-40244-21801-9027-13270,6780-14782-12161-39882-11756-9759-10740-6500,11613-17185-4064-22729-10498-8792-13706-10792,easy
19618-265763-90562-18665-35052-11009-14473-202673,60120-62102-201334-54239-25857-19449-12969-13184,29953-17414-2746-3736-25554-7164-9310-5547,8025-4995-35229-27320-17299-4494-2318-13664,7736-7643-43746-19333-5200-6908-9303-1725,12594-29183-18150-40244-21801-9027-13270-4127,14782-12161-39882-11756-9759-10740-6500-6428,17185-4064-22729-10498-8792-13706-10792-1059,easy
265763-90562-18665-35052-11009-14473-202673-453901,62102-201334-54239-25857-19449-12969-13184-54787,17414-2746-3736-25554-7164-9310-5547-31251,4995-35229-27320-17299-4494-2318-13664-15667,7643-43746-19333-5200-6908-9303-1725-2576,29183-18150-40244-21801-9027-13270-4127-29447,12161-39882-11756-9759-10740-6500-6428-13336,4064-22729-10498-8792-13706-10792-1059-14429,easy
90562-18665-35052-11009-14473-202673-453901-104297,201334-54239-25857-19449-12969-13184-54787-126322,2746-3736-25554-7164-9310-5547-31251-5220,35229-27320-17299-4494-2318-13664-15667-37186,43746-19333-5200-6908-9303-1725-2576-27728,18150-40244-21801-9027-13270-4127-29447-24292,39882-11756-9759-10740-6500-6428-13336-13973,22729-10498-8792-13706-10792-1059-14429-9532,easy
