delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
150272-234594-8705-13781-94646-46842-10285-48715,193554-46760-7885-19816-27206-4336-81816-27457,11169-3406-689-6726-2632-19532-19981-2548,6570-2032-1663-439-1334-5348-13138-5091,2613-4861-1179-1972-1246-5084-4109-4694,6984-4738-2144-1433-475-6641-9229-5139,2650-2088-1029-3247-1082-2013-3226-4044,3440-1089-611-902-207-1431-1464-2842,easy
234594-8705-13781-94646-46842-10285-48715-7873,46760-7885-19816-27206-4336-81816-27457-5206,3406-689-6726-2632-19532-19981-2548-3918,2032-1663-439-1334-5348-13138-5091-11386,4861-1179-1972-1246-5084-4109-4694-4973,4738-2144-1433-475-6641-9229-5139-4362,2088-1029-3247-1082-2013-3226-4044-4094,1089-611-902-207-1431-1464-2842-3578,easy
8705-13781-94646-46842-10285-48715-7873-36743,7885-19816-27206-4336-81816-27457-5206-25400,689-6726-2632-19532-19981-2548-3918-3741,1663-439-1334-5348-13138-5091-11386-3928,1179-1972-1246-5084-4109-4694-4973-2055,2144-1433-475-6641-9229-5139-4362-3302,1029-3247-1082-2013-3226-4044-4094-3595,611-902-207-1431-1464-2842-3578-2976,easy
13781-94646-46842-10285-48715-7873-36743-3038,19816-27206-4336-81816-27457-5206-25400-6521,6726-2632-19532-19981-2548-3918-3741-11114,439-1334-5348-13138-5091-11386-3928-8013,1972-1246-5084-4109-4694-4973-2055-8606,1433-475-6641-9229-5139-4362-3302-3711,3247-1082-2013-3226-4044-4094-3595-8989,902-207-1431-1464-2842-3578-2976-3731,hard
94646-46842-10285-48715-7873-36743-3038-976,27206-4336-81816-27457-5206-25400-6521-3158,2632-19532-19981-2548-3918-3741-11114-11845,1334-5348-13138-5091-11386-3928-8013-7885,1246-5084-4109-4694-4973-2055-8606-1750,475-6641-9229-5139-4362-3302-3711-9043,1082-2013-3226-4044-4094-3595-8989-3258,207-1431-1464-2842-3578-2976-3731-1615,easy
46842-10285-48715-7873-36743-3038-976-9453,4336-81816-27457-5206-25400-6521-3158-5331,19532-19981-2548-3918-3741-11114-11845-5505,5348-13138-5091-11386-3928-8013-7885-13376,5084-4109-4694-4973-2055-8606-1750-7211,6641-9229-5139-4362-3302-3711-9043-16205,2013-3226-4044-4094-3595-8989-3258-2182,1431-1464-2842-3578-2976-3731-1615-2192,easy
10285-48715-7873-36743-3038-976-9453-11050,81816-27457-5206-25400-6521-3158-5331-9529,19981-2548-3918-3741-11114-11845-5505-5660,13138-5091-11386-3928-8013-7885-13376-5893,4109-4694-4973-2055-8606-1750-7211-6182,9229-5139-4362-3302-3711-9043-16205-5689,3226-4044-4094-3595-8989-3258-2182-3619,1464-2842-3578-2976-3731-1615-2192-3496,easy
48715-7873-36743-3038-976-9453-11050-21388,27457-5206-25400-6521-3158-5331-9529-17969,2548-3918-3741-11114-11845-5505-5660-13754,5091-11386-3928-8013-7885-13376-5893-9128,4694-4973-2055-8606-1750-7211-6182-10852,5139-4362-3302-3711-9043-16205-5689-9501,4044-4094-3595-8989-3258-2182-3619-7244,2842-3578-2976-3731-1615-2192-3496-3741,easy
7873-36743-3038-976-9453-11050-21388-263224,5206-25400-6521-3158-5331-9529-17969-29896,3918-3741-11114-11845-5505-5660-13754-6269,11386-3928-8013-7885-13376-5893-9128-1949,4973-2055-8606-1750-7211-6182-10852-3162,4362-3302-3711-9043-16205-5689-9501-4619,4094-3595-8989-3258-2182-3619-7244-1239,3578-2976-3731-1615-2192-3496-3741-1225,easy
36743-3038-976-9453-11050-21388-263224-7986,25400-6521-3158-5331-9529-17969-29896-12857,3741-11114-11845-5505-5660-13754-6269-958,3928-8013-7885-13376-5893-9128-1949-972,2055-8606-1750-7211-6182-10852-3162-2686,3302-3711-9043-16205-5689-9501-4619-2511,3595-8989-3258-2182-3619-7244-1239-1819,2976-3731-1615-2192-3496-3741-1225-897,easy
3038-976-9453-11050-21388-263224-7986-6622,6521-3158-5331-9529-17969-29896-12857-12591,11114-11845-5505-5660-13754-6269-958-7000,8013-7885-13376-5893-9128-1949-972-13158,8606-1750-7211-6182-10852-3162-2686-9235,3711-9043-16205-5689-9501-4619-2511-4427,8989-3258-2182-3619-7244-1239-1819-6796,3731-1615-2192-3496-3741-1225-897-3515,easy
976-9453-11050-21388-263224-7986-6622-8219,3158-5331-9529-17969-29896-12857-12591-16243,11845-5505-5660-13754-6269-958-7000-970,7885-13376-5893-9128-1949-972-13158-3810,1750-7211-6182-10852-3162-2686-9235-13752,9043-16205-5689-9501-4619-2511-4427-7248,3258-2182-3619-7244-1239-1819-6796-5282,1615-2192-3496-3741-1225-897-3515-3783,easy
9453-11050-21388-263224-7986-6622-8219-5006,5331-9529-17969-29896-12857-12591-16243-7228,5505-5660-13754-6269-958-7000-970-7269,13376-5893-9128-1949-972-13158-3810-3776,7211-6182-10852-3162-2686-9235-13752-3758,16205-5689-9501-4619-2511-4427-7248-10653,2182-3619-7244-1239-1819-6796-5282-3883,2192-3496-3741-1225-897-3515-3783-2942,easy
11050-21388-263224-7986-6622-8219-5006-61358,9529-17969-29896-12857-12591-16243-7228-21858,5660-13754-6269-958-7000-970-7269-3382,5893-9128-1949-972-13158-3810-3776-3227,6182-10852-3162-2686-9235-13752-3758-3218,5689-9501-4619-2511-4427-7248-10653-2599,3619-7244-1239-1819-6796-5282-3883-1149,3496-3741-1225-897-3515-3783-2942-547,easy
21388-263224-7986-6622-8219-5006-61358-28447,17969-29896-12857-12591-16243-7228-21858-13775,13754-6269-958-7000-970-7269-3382-12055,9128-1949-972-13158-3810-3776-3227-5178,10852-3162-2686-9235-13752-3758-3218-13474,9501-4619-2511-4427-7248-10653-2599-11573,7244-1239-1819-6796-5282-3883-1149-12742,3741-1225-897-3515-3783-2942-547-4462,easy
263224-7986-6622-8219-5006-61358-28447-24847,29896-12857-12591-16243-7228-21858-13775-13418,6269-958-7000-970-7269-3382-12055-7463,1949-972-13158-3810-3776-3227-5178-19465,3162-2686-9235-13752-3758-3218-13474-3057,4619-2511-4427-7248-10653-2599-11573-7088,1239-1819-6796-5282-3883-1149-12742-5724,1225-897-3515-3783-2942-547-4462-3208,easy
7986-6622-8219-5006-61358-28447-24847-20665,12857-12591-16243-7228-21858-13775-13418-38847,958-7000-970-7269-3382-12055-7463-2073,972-13158-3810-3776-3227-5178-19465-13441,2686-9235-13752-3758-3218-13474-3057-13633,2511-4427-7248-10653-2599-11573-7088-7732,1819-6796-5282-3883-1149-12742-5724-8123,897-3515-3783-2942-547-4462-3208-3948,easy
6622-8219-5006-61358-28447-24847-20665-64658,12591-16243-7228-21858-13775-13418-38847-26277,7000-970-7269-3382-12055-7463-2073-7512,13158-3810-3776-3227-5178-19465-13441-3106,9235-13752-3758-3218-13474-3057-13633-1325,4427-7248-10653-2599-11573-7088-7732-1495,6796-5282-3883-1149-12742-5724-8123-1730,3515-3783-2942-547-4462-3208-3948-1210,easy
8219-5006-61358-28447-24847-20665-64658-8324,16243-7228-21858-13775-13418-38847-26277-26423,970-7269-3382-12055-7463-2073-7512-926,3810-3776-3227-5178-19465-13441-3106-1301,13752-3758-3218-13474-3057-13633-1325-9660,7248-10653-2599-11573-7088-7732-1495-11944,5282-3883-1149-12742-5724-8123-1730-5877,3783-2942-547-4462-3208-3948-1210-4718,easy
5006-61358-28447-24847-20665-64658-8324-5689,7228-21858-13775-13418-38847-26277-26423-6313,7269-3382-12055-7463-2073-7512-926-11865,3776-3227-5178-19465-13441-3106-1301-4454,3758-3218-13474-3057-13633-1325-9660-8327,10653-2599-11573-7088-7732-1495-11944-15399,3883-1149-12742-5724-8123-1730-5877-4730,2942-547-4462-3208-3948-1210-4718-4318,easy
61358-28447-24847-20665-64658-8324-5689-9329,21858-13775-13418-38847-26277-26423-6313-14327,3382-12055-7463-2073-7512-926-11865-5221,3227-5178-19465-13441-3106-1301-4454-24536,3218-13474-3057-13633-1325-9660-8327-8783,2599-11573-7088-7732-1495-11944-15399-4145,1149-12742-5724-8123-1730-5877-4730-7331,547-4462-3208-3948-1210-4718-4318-2721,easy
28447-24847-20665-64658-8324-5689-9329-7052,13775-13418-38847-26277-26423-6313-14327-10049,12055-7463-2073-7512-926-11865-5221-4207,5178-19465-13441-3106-1301-4454-24536-21760,13474-3057-13633-1325-9660-8327-8783-5043,11573-7088-7732-1495-11944-15399-4145-3411,12742-5724-8123-1730-5877-4730-7331-3757,4462-3208-3948-1210-4718-4318-2721-6778,easy
24847-20665-64658-8324-5689-9329-7052-5984,13418-38847-26277-26423-6313-14327-10049-9325,7463-2073-7512-926-11865-5221-4207-7981,19465-13441-3106-1301-4454-24536-21760-3049,3057-13633-1325-9660-8327-8783-5043-4834,7088-7732-1495-11944-15399-4145-3411-13078,5724-8123-1730-5877-4730-7331-3757-4501,3208-3948-1210-4718-4318-2721-6778-6673,easy
20665-64658-8324-5689-9329-7052-5984-33754,38847-26277-26423-6313-14327-10049-9325-35843,2073-7512-926-11865-5221-4207-7981-10671,13441-3106-1301-4454-24536-21760-3049-4622,13633-1325-9660-8327-8783-5043-4834-5843,7732-1495-11944-15399-4145-3411-13078-5629,8123-1730-5877-4730-7331-3757-4501-4499,3948-1210-4718-4318-2721-6778-6673-3175,easy
64658-8324-5689-9329-7052-5984-33754-6316,26277-26423-6313-14327-10049-9325-35843-12047,7512-926-11865-5221-4207-7981-10671-27031,3106-1301-4454-24536-21760-3049-4622-1906,1325-9660-8327-8783-5043-4834-5843-4041,1495-11944-15399-4145-3411-13078-5629-14737,1730-5877-4730-7331-3757-4501-4499-6561,1210-4718-4318-2721-6778-6673-3175-6308,easy
8324-5689-9329-7052-5984-33754-6316-10147,26423-6313-14327-10049-9325-35843-12047-17127,926-11865-5221-4207-7981-10671-27031-4364,1301-4454-24536-21760-3049-4622-1906-14653,9660-8327-8783-5043-4834-5843-4041-3749,11944-15399-4145-3411-13078-5629-14737-6601,5877-4730-7331-3757-4501-4499-6561-7278,4718-4318-2721-6778-6673-3175-6308-7556,easy
5689-9329-7052-5984-33754-6316-10147-75997,6313-14327-10049-9325-35843-12047-17127-50737,11865-5221-4207-7981-10671-27031-4364-3906,4454-24536-21760-3049-4622-1906-14653-4835,8327-8783-5043-4834-5843-4041-3749-4720,15399-4145-3411-13078-5629-14737-6601-16213,4730-7331-3757-4501-4499-6561-7278-7661,4318-2721-6778-6673-3175-6308-7556-5066,easy
9329-7052-5984-33754-6316-10147-75997-1037,14327-10049-9325-35843-12047-17127-50737-5677,5221-4207-7981-10671-27031-4364-3906-1738,24536-21760-3049-4622-1906-14653-4835-10435,8783-5043-4834-5843-4041-3749-4720-15017,4145-3411-13078-5629-14737-6601-16213-8312,7331-3757-4501-4499-6561-7278-7661-4353,2721-6778-6673-3175-6308-7556-5066-3993,easy
7052-5984-33754-6316-10147-75997-1037-52441,10049-9325-35843-12047-17127-50737-5677-7619,4207-7981-10671-27031-4364-3906-1738-4363,21760-3049-4622-1906-14653-4835-10435-3750,5043-4834-5843-4041-3749-4720-15017-1458,3411-13078-5629-14737-6601-16213-8312-2953,3757-4501-4499-6561-7278-7661-4353-3044,6778-6673-3175-6308-7556-5066-3993-695,easy
5984-33754-6316-10147-75997-1037-52441-15302,9325-35843-12047-17127-50737-5677-7619-14969,7981-10671-27031-4364-3906-1738-4363-37787,3049-4622-1906-14653-4835-10435-3750-18764,4834-5843-4041-3749-4720-15017-1458-4618,13078-5629-14737-6601-16213-8312-2953-6089,4501-4499-6561-7278-7661-4353-3044-11440,6673-3175-6308-7556-5066-3993-695-4364,easy
33754-6316-10147-75997-1037-52441-15302-96654,35843-12047-17127-50737-5677-7619-14969-10234,10671-27031-4364-3906-1738-4363-37787-4463,4622-1906-14653-4835-10435-3750-18764-1205,5843-4041-3749-4720-15017-1458-4618-2914,5629-14737-6601-16213-8312-2953-6089-2524,4499-6561-7278-7661-4353-3044-11440-1429,3175-6308-7556-5066-3993-695-4364-1407,easy
6316-10147-75997-1037-52441-15302-96654-2581,12047-17127-50737-5677-7619-14969-10234-3314,27031-4364-3906-1738-4363-37787-4463-4025,1906-14653-4835-10435-3750-18764-1205-5692,4041-3749-4720-15017-1458-4618-2914-5158,14737-6601-16213-8312-2953-6089-2524-8703,6561-7278-7661-4353-3044-11440-1429-5996,6308-7556-5066-3993-695-4364-1407-1913,easy
10147-75997-1037-52441-15302-96654-2581-15170,17127-50737-5677-7619-14969-10234-3314-7120,4364-3906-1738-4363-37787-4463-4025-1413,14653-4835-10435-3750-18764-1205-5692-12816,3749-4720-15017-1458-4618-2914-5158-16681,6601-16213-8312-2953-6089-2524-8703-10592,7278-7661-4353-3044-11440-1429-5996-4097,7556-5066-3993-695-4364-1407-1913-3405,easy
75997-1037-52441-15302-96654-2581-15170-2448,50737-5677-7619-14969-10234-3314-7120-5021,3906-1738-4363-37787-4463-4025-1413-790,4835-10435-3750-18764-1205-5692-12816-5213,4720-15017-1458-4618-2914-5158-16681-4048,16213-8312-2953-6089-2524-8703-10592-7494,7661-4353-3044-11440-1429-5996-4097-4984,5066-3993-695-4364-1407-1913-3405-4201,easy
1037-52441-15302-96654-2581-15170-2448-12505,5677-7619-14969-10234-3314-7120-5021-6124,1738-4363-37787-4463-4025-1413-790-8124,10435-3750-18764-1205-5692-12816-5213-11982,15017-1458-4618-2914-5158-16681-4048-9364,8312-2953-6089-2524-8703-10592-7494-9528,4353-3044-11440-1429-5996-4097-4984-4117,3993-695-4364-1407-1913-3405-4201-3920,easy
52441-15302-96654-2581-15170-2448-12505-70493,7619-14969-10234-3314-7120-5021-6124-87517,4363-37787-4463-4025-1413-790-8124-10229,3750-18764-1205-5692-12816-5213-11982-12662,1458-4618-2914-5158-16681-4048-9364-9827,2953-6089-2524-8703-10592-7494-9528-5601,3044-11440-1429-5996-4097-4984-4117-4377,695-4364-1407-1913-3405-4201-3920-2111,hard
15302-96654-2581-15170-2448-12505-70493-3975,14969-10234-3314-7120-5021-6124-87517-27774,37787-4463-4025-1413-790-8124-10229-1325,18764-1205-5692-12816-5213-11982-12662-7578,4618-2914-5158-16681-4048-9364-9827-13245,6089-2524-8703-10592-7494-9528-5601-6889,11440-1429-5996-4097-4984-4117-4377-5420,4364-1407-1913-3405-4201-3920-2111-3861,hard
96654-2581-15170-2448-12505-70493-3975-3237,10234-3314-7120-5021-6124-87517-27774-9148,4463-4025-1413-790-8124-10229-1325-6578,1205-5692-12816-5213-11982-12662-7578-8341,2914-5158-16681-4048-9364-9827-13245-6617,2524-8703-10592-7494-9528-5601-6889-5806,1429-5996-4097-4984-4117-4377-5420-3538,1407-1913-3405-4201-3920-2111-3861-6440,easy
2581-15170-2448-12505-70493-3975-3237-14220,3314-7120-5021-6124-87517-27774-9148-19231,4025-1413-790-8124-10229-1325-6578-637,5692-12816-5213-11982-12662-7578-8341-14744,5158-16681-4048-9364-9827-13245-6617-8655,8703-10592-7494-9528-5601-6889-5806-9153,5996-4097-4984-4117-4377-5420-3538-6027,1913-3405-4201-3920-2111-3861-6440-8463,easy
15170-2448-12505-70493-3975-3237-14220-2934,7120-5021-6124-87517-27774-9148-19231-26681,1413-790-8124-10229-1325-6578-637-14706,12816-5213-11982-12662-7578-8341-14744-10622,16681-4048-9364-9827-13245-6617-8655-8908,10592-7494-9528-5601-6889-5806-9153-10515,4097-4984-4117-4377-5420-3538-6027-4854,3405-4201-3920-2111-3861-6440-8463-3029,easy
2448-12505-70493-3975-3237-14220-2934-12744,5021-6124-87517-27774-9148-19231-26681-6342,790-8124-10229-1325-6578-637-14706-404,5213-11982-12662-7578-8341-14744-10622-12612,4048-9364-9827-13245-6617-8655-8908-3904,7494-9528-5601-6889-5806-9153-10515-3372,4984-4117-4377-5420-3538-6027-4854-2437,4201-3920-2111-3861-6440-8463-3029-631,easy
12505-70493-3975-3237-14220-2934-12744-31974,6124-87517-27774-9148-19231-26681-6342-69397,8124-10229-1325-6578-637-14706-404-8581,11982-12662-7578-8341-14744-10622-12612-53525,9364-9827-13245-6617-8655-8908-3904-9580,9528-5601-6889-5806-9153-10515-3372-15622,4117-4377-5420-3538-6027-4854-2437-6197,3920-2111-3861-6440-8463-3029-631-5011,easy
70493-3975-3237-14220-2934-12744-31974-233752,87517-27774-9148-19231-26681-6342-69397-6351,10229-1325-6578-637-14706-404-8581-3165,12662-7578-8341-14744-10622-12612-53525-1870,9827-13245-6617-8655-8908-3904-9580-3527,5601-6889-5806-9153-10515-3372-15622-1852,4377-5420-3538-6027-4854-2437-6197-1489,2111-3861-6440-8463-3029-631-5011-1223,easy
3975-3237-14220-2934-12744-31974-233752-5878,27774-9148-19231-26681-6342-69397-6351-11958,1325-6578-637-14706-404-8581-3165-2333,7578-8341-14744-10622-12612-53525-1870-27781,13245-6617-8655-8908-3904-9580-3527-3635,6889-5806-9153-10515-3372-15622-1852-7016,5420-3538-6027-4854-2437-6197-1489-4172,3861-6440-8463-3029-631-5011-1223-4143,easy
3237-14220-2934-12744-31974-233752-5878-19686,9148-19231-26681-6342-69397-6351-11958-31615,6578-637-14706-404-8581-3165-2333-11026,8341-14744-10622-12612-53525-1870-27781-7460,6617-8655-8908-3904-9580-3527-3635-16997,5806-9153-10515-3372-15622-1852-7016-8046,3538-6027-4854-2437-6197-1489-4172-8280,6440-8463-3029-631-5011-1223-4143-5456,easy
14220-2934-12744-31974-233752-5878-19686-2992,19231-26681-6342-69397-6351-11958-31615-5477,637-14706-404-8581-3165-2333-11026-2173,14744-10622-12612-53525-1870-27781-7460-5849,8655-8908-3904-9580-3527-3635-16997-11886,9153-10515-3372-15622-1852-7016-8046-9581,6027-4854-2437-6197-1489-4172-8280-4371,8463-3029-631-5011-1223-4143-5456-2996,easy
2934-12744-31974-233752-5878-19686-2992-25874,26681-6342-69397-6351-11958-31615-5477-6873,14706-404-8581-3165-2333-11026-2173-4243,10622-12612-53525-1870-27781-7460-5849-54441,8908-3904-9580-3527-3635-16997-11886-5949,10515-3372-15622-1852-7016-8046-9581-7832,4854-2437-6197-1489-4172-8280-4371-7541,3029-631-5011-1223-4143-5456-2996-3217,easy
12744-31974-233752-5878-19686-2992-25874-18542,6342-69397-6351-11958-31615-5477-6873-9760,404-8581-3165-2333-11026-2173-4243-8880,12612-53525-1870-27781-7460-5849-54441-2862,3904-9580-3527-3635-16997-11886-5949-11226,3372-15622-1852-7016-8046-9581-7832-9930,2437-6197-1489-4172-8280-4371-7541-10348,631-5011-1223-4143-5456-2996-3217-4055,easy
31974-233752-5878-19686-2992-25874-18542-25766,69397-6351-11958-31615-5477-6873-9760-13452,8581-3165-2333-11026-2173-4243-8880-2935,53525-1870-27781-7460-5849-54441-2862-7943,9580-3527-3635-16997-11886-5949-11226-6130,15622-1852-7016-8046-9581-7832-9930-9871,6197-1489-4172-8280-4371-7541-10348-2798,5011-1223-4143-5456-2996-3217-4055-2492,easy
233752-5878-19686-2992-25874-18542-25766-20790,6351-11958-31615-5477-6873-9760-13452-20885,3165-2333-11026-2173-4243-8880-2935-14228,1870-27781-7460-5849-54441-2862-7943-5450,3527-3635-16997-11886-5949-11226-6130-7030,1852-7016-8046-9581-7832-9930-9871-7171,1489-4172-8280-4371-7541-10348-2798-7586,1223-4143-5456-2996-3217-4055-2492-7910,easy
5878-19686-2992-25874-18542-25766-20790-5597,11958-31615-5477-6873-9760-13452-20885-11915,2333-11026-2173-4243-8880-2935-14228-11169,27781-7460-5849-54441-2862-7943-5450-41231,3635-16997-11886-5949-11226-6130-7030-5378,7016-8046-9581-7832-9930-9871-7171-13037,4172-8280-4371-7541-10348-2798-7586-3574,4143-5456-2996-3217-4055-2492-7910-3799,easy
19686-2992-25874-18542-25766-20790-5597-38316,31615-5477-6873-9760-13452-20885-11915-14350,11026-2173-4243-8880-2935-14228-11169-13424,7460-5849-54441-2862-7943-5450-41231-6422,16997-11886-5949-11226-6130-7030-5378-14252,8046-9581-7832-9930-9871-7171-13037-7116,8280-4371-7541-10348-2798-7586-3574-2824,5456-2996-3217-4055-2492-7910-3799-2588,easy
2992-25874-18542-25766-20790-5597-38316-4696,5477-6873-9760-13452-20885-11915-14350-8672,2173-4243-8880-2935-14228-11169-13424-6961,5849-54441-2862-7943-5450-41231-6422-10434,11886-5949-11226-6130-7030-5378-14252-8126,9581-7832-9930-9871-7171-13037-7116-4670,4371-7541-10348-2798-7586-3574-2824-5276,2996-3217-4055-2492-7910-3799-2588-2112,easy
25874-18542-25766-20790-5597-38316-4696-62547,6873-9760-13452-20885-11915-14350-8672-25257,4243-8880-2935-14228-11169-13424-6961-17513,54441-2862-7943-5450-41231-6422-10434-4889,5949-11226-6130-7030-5378-14252-8126-12867,7832-9930-9871-7171-13037-7116-4670-7865,7541-10348-2798-7586-3574-2824-5276-2907,3217-4055-2492-7910-3799-2588-2112-2467,easy
18542-25766-20790-5597-38316-4696-62547-61669,9760-13452-20885-11915-14350-8672-25257-30133,8880-2935-14228-11169-13424-6961-17513-16701,2862-7943-5450-41231-6422-10434-4889-18346,11226-6130-7030-5378-14252-8126-12867-7969,9930-9871-7171-13037-7116-4670-7865-5438,10348-2798-7586-3574-2824-5276-2907-2998,4055-2492-7910-3799-2588-2112-2467-5016,hard
25766-20790-5597-38316-4696-62547-61669-8005,13452-20885-11915-14350-8672-25257-30133-15243,2935-14228-11169-13424-6961-17513-16701-5941,7943-5450-41231-6422-10434-4889-18346-6259,6130-7030-5378-14252-8126-12867-7969-13061,9871-7171-13037-7116-4670-7865-5438-9506,2798-7586-3574-2824-5276-2907-2998-19752,2492-7910-3799-2588-2112-2467-5016-8516,easy
20790-5597-38316-4696-62547-61669-8005-7062,20885-11915-14350-8672-25257-30133-15243-19612,14228-11169-13424-6961-17513-16701-5941-3142,5450-41231-6422-10434-4889-18346-6259-12175,7030-5378-14252-8126-12867-7969-13061-4628,7171-13037-7116-4670-7865-5438-9506-7468,7586-3574-2824-5276-2907-2998-19752-9614,7910-3799-2588-2112-2467-5016-8516-2739,easy
