delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
2976838-443751-1616546-125017-1183975-45209-135198-915191,1202516-463790-1011183-123021-42793-13312-346489-299631,130203-125504-257442-1107-12344-2403-62342-104321,659263-32068-344025-17113-15270-1209-18267-60758,165322-99464-134169-7893-10510-1427-17736-28172,107625-19516-63673-11890-11241-773-27112-14175,61085-13468-46637-2062-2811-483-6988-7198,17658-5189-17010-1639-2899-166-1757-7684,easy
443751-1616546-125017-1183975-45209-135198-915191-1342490,463790-1011183-123021-42793-13312-346489-299631-1660171,125504-257442-1107-12344-2403-62342-104321-378954,32068-344025-17113-15270-1209-18267-60758-215232,99464-134169-7893-10510-1427-17736-28172-36093,19516-63673-11890-11241-773-27112-14175-61705,13468-46637-2062-2811-483-6988-7198-38954,5189-17010-1639-2899-166-1757-7684-7784,easy
1616546-125017-1183975-45209-135198-915191-1342490-1476278,1011183-123021-42793-13312-346489-299631-1660171-255698,257442-1107-12344-2403-62342-104321-378954-42069,344025-17113-15270-1209-18267-60758-215232-61678,134169-7893-10510-1427-17736-28172-36093-53751,63673-11890-11241-773-27112-14175-61705-6521,46637-2062-2811-483-6988-7198-38954-6287,17010-1639-2899-166-1757-7684-7784-5876,easy
125017-1183975-45209-135198-915191-1342490-1476278-974882,123021-42793-13312-346489-299631-1660171-255698-334315,1107-12344-2403-62342-104321-378954-42069-19020,17113-15270-1209-18267-60758-215232-61678-92251,7893-10510-1427-17736-28172-36093-53751-15240,11890-11241-773-27112-14175-61705-6521-18961,2062-2811-483-6988-7198-38954-6287-6548,1639-2899-166-1757-7684-7784-5876-3058,easy
1183975-45209-135198-915191-1342490-1476278-974882-435078,42793-13312-346489-299631-1660171-255698-334315-85573,12344-2403-62342-104321-378954-42069-19020-3548,15270-1209-18267-60758-215232-61678-92251-5453,10510-1427-17736-28172-36093-53751-15240-23547,11241-773-27112-14175-61705-6521-18961-4727,2811-483-6988-7198-38954-6287-6548-2248,2899-166-1757-7684-7784-5876-3058-1181,easy
45209-135198-915191-1342490-1476278-974882-435078-1145243,13312-346489-299631-1660171-255698-334315-85573-376047,2403-62342-104321-378954-42069-19020-3548-120273,1209-18267-60758-215232-61678-92251-5453-17143,1427-17736-28172-36093-53751-15240-23547-23610,773-27112-14175-61705-6521-18961-4727-17298,483-6988-7198-38954-6287-6548-2248-8046,166-1757-7684-7784-5876-3058-1181-4295,easy
135198-915191-1342490-1476278-974882-435078-1145243-202458,346489-299631-1660171-255698-334315-85573-376047-69010,62342-104321-378954-42069-19020-3548-120273-8451,18267-60758-215232-61678-92251-5453-17143-5456,17736-28172-36093-53751-15240-23547-23610-6754,27112-14175-61705-6521-18961-4727-17298-4695,6988-7198-38954-6287-6548-2248-8046-1991,1757-7684-7784-5876-3058-1181-4295-597,easy
915191-1342490-1476278-974882-435078-1145243-202458-1509554,299631-1660171-255698-334315-85573-376047-69010-1968953,104321-378954-42069-19020-3548-120273-8451-848246,60758-215232-61678-92251-5453-17143-5456-104753,28172-36093-53751-15240-23547-23610-6754-96892,14175-61705-6521-18961-4727-17298-4695-69378,7198-38954-6287-6548-2248-8046-1991-37108,7684-7784-5876-3058-1181-4295-597-18152,easy
1342490-1476278-974882-435078-1145243-202458-1509554-1817579,1660171-255698-334315-85573-376047-69010-1968953-154292,378954-42069-19020-3548-120273-8451-848246-9150,215232-61678-92251-5453-17143-5456-104753-64451,36093-53751-15240-23547-23610-6754-96892-4822,61705-6521-18961-4727-17298-4695-69378-8810,38954-6287-6548-2248-8046-1991-37108-3442,7784-5876-3058-1181-4295-597-18152-2015,easy
1476278-974882-435078-1145243-202458-1509554-1817579-704199,255698-334315-85573-376047-69010-1968953-154292-147027,42069-19020-3548-120273-8451-848246-9150-37078,61678-92251-5453-17143-5456-104753-64451-25864,53751-15240-23547-23610-6754-96892-4822-18404,6521-18961-4727-17298-4695-69378-8810-13365,6287-6548-2248-8046-1991-37108-3442-4116,5876-3058-1181-4295-597-18152-2015-2102,easy
974882-435078-1145243-202458-1509554-1817579-704199-757542,334315-85573-376047-69010-1968953-154292-147027-25764,19020-3548-120273-8451-848246-9150-37078-6128,92251-5453-17143-5456-104753-64451-25864-3954,15240-23547-23610-6754-96892-4822-18404-1575,18961-4727-17298-4695-69378-8810-13365-1791,6548-2248-8046-1991-37108-3442-4116-868,3058-1181-4295-597-18152-2015-2102-661,easy
435078-1145243-202458-1509554-1817579-704199-757542-1596776,85573-376047-69010-1968953-154292-147027-25764-320193,3548-120273-8451-848246-9150-37078-6128-88589,5453-17143-5456-104753-64451-25864-3954-5252,23547-23610-6754-96892-4822-18404-1575-11910,4727-17298-4695-69378-8810-13365-1791-16731,2248-8046-1991-37108-3442-4116-868-5899,1181-4295-597-18152-2015-2102-661-1813,easy
1145243-202458-1509554-1817579-704199-757542-1596776-985140,376047-69010-1968953-154292-147027-25764-320193-658575,120273-8451-848246-9150-37078-6128-88589-91383,17143-5456-104753-64451-25864-3954-5252-144252,23610-6754-96892-4822-18404-1575-11910-73193,17298-4695-69378-8810-13365-1791-16731-36746,8046-1991-37108-3442-4116-868-5899-28343,4295-597-18152-2015-2102-661-1813-11013,easy
202458-1509554-1817579-704199-757542-1596776-985140-658013,69010-1968953-154292-147027-25764-320193-658575-58399,8451-848246-9150-37078-6128-88589-91383-30417,5456-104753-64451-25864-3954-5252-144252-14176,6754-96892-4822-18404-1575-11910-73193-16088,4695-69378-8810-13365-1791-16731-36746-3884,1991-37108-3442-4116-868-5899-28343-3431,597-18152-2015-2102-661-1813-11013-817,easy
1509554-1817579-704199-757542-1596776-985140-658013-318835,1968953-154292-147027-25764-320193-658575-58399-15851,848246-9150-37078-6128-88589-91383-30417-10270,104753-64451-25864-3954-5252-144252-14176-7307,96892-4822-18404-1575-11910-73193-16088-11369,69378-8810-13365-1791-16731-36746-3884-3233,37108-3442-4116-868-5899-28343-3431-879,18152-2015-2102-661-1813-11013-817-573,easy
1817579-704199-757542-1596776-985140-658013-318835-1113092,154292-147027-25764-320193-658575-58399-15851-319339,9150-37078-6128-88589-91383-30417-10270-33765,64451-25864-3954-5252-144252-14176-7307-48376,4822-18404-1575-11910-73193-16088-11369-32191,8810-13365-1791-16731-36746-3884-3233-13584,3442-4116-868-5899-28343-3431-879-3603,2015-2102-661-1813-11013-817-573-2233,easy
704199-757542-1596776-985140-658013-318835-1113092-2685384,147027-25764-320193-658575-58399-15851-319339-166836,37078-6128-88589-91383-30417-10270-33765-7733,25864-3954-5252-144252-14176-7307-48376-31933,18404-1575-11910-73193-16088-11369-32191-11914,13365-1791-16731-36746-3884-3233-13584-26811,4116-868-5899-28343-3431-879-3603-6583,2102-661-1813-11013-817-573-2233-5234,easy
757542-1596776-985140-658013-318835-1113092-2685384-1290418,25764-320193-658575-58399-15851-319339-166836-153112,6128-88589-91383-30417-10270-33765-7733-110951,3954-5252-144252-14176-7307-48376-31933-51825,1575-11910-73193-16088-11369-32191-11914-38245,1791-16731-36746-3884-3233-13584-26811-11342,868-5899-28343-3431-879-3603-6583-10366,661-1813-11013-817-573-2233-5234-5185,easy
1596776-985140-658013-318835-1113092-2685384-1290418-1321204,320193-658575-58399-15851-319339-166836-153112-205052,88589-91383-30417-10270-33765-7733-110951-49367,5252-144252-14176-7307-48376-31933-51825-15382,11910-73193-16088-11369-32191-11914-38245-48330,16731-36746-3884-3233-13584-26811-11342-17790,5899-28343-3431-879-3603-6583-10366-8142,1813-11013-817-573-2233-5234-5185-3059,easy
985140-658013-318835-1113092-2685384-1290418-1321204-229148,658575-58399-15851-319339-166836-153112-205052-17847,91383-30417-10270-33765-7733-110951-49367-7248,144252-14176-7307-48376-31933-51825-15382-14361,73193-16088-11369-32191-11914-38245-48330-1974,36746-3884-3233-13584-26811-11342-17790-1970,28343-3431-879-3603-6583-10366-8142-766,11013-817-573-2233-5234-5185-3059-415,easy
658013-318835-1113092-2685384-1290418-1321204-229148-539243,58399-15851-319339-166836-153112-205052-17847-177049,30417-10270-33765-7733-110951-49367-7248-78830,14176-7307-48376-31933-51825-15382-14361-4102,16088-11369-32191-11914-38245-48330-1974-36869,3884-3233-13584-26811-11342-17790-1970-12223,3431-879-3603-6583-10366-8142-766-3924,817-573-2233-5234-5185-3059-415-4359,easy
318835-1113092-2685384-1290418-1321204-229148-539243-2821305,15851-319339-166836-153112-205052-17847-177049-1728921,10270-33765-7733-110951-49367-7248-78830-222395,7307-48376-31933-51825-15382-14361-4102-395652,11369-32191-11914-38245-48330-1974-36869-170920,3233-13584-26811-11342-17790-1970-12223-60777,879-3603-6583-10366-8142-766-3924-15805,573-2233-5234-5185-3059-415-4359-11055,easy
1113092-2685384-1290418-1321204-229148-539243-2821305-1102521,319339-166836-153112-205052-17847-177049-1728921-145858,33765-7733-110951-49367-7248-78830-222395-30846,48376-31933-51825-15382-14361-4102-395652-56157,32191-11914-38245-48330-1974-36869-170920-12298,13584-26811-11342-17790-1970-12223-60777-37965,3603-6583-10366-8142-766-3924-15805-10063,2233-5234-5185-3059-415-4359-11055-5041,easy
2685384-1290418-1321204-229148-539243-2821305-1102521-828688,166836-153112-205052-17847-177049-1728921-145858-267952,7733-110951-49367-7248-78830-222395-30846-84073,31933-51825-15382-14361-4102-395652-56157-36288,11914-38245-48330-1974-36869-170920-12298-20487,26811-11342-17790-1970-12223-60777-37965-20080,6583-10366-8142-766-3924-15805-10063-5884,5234-5185-3059-415-4359-11055-5041-3253,easy
1290418-1321204-229148-539243-2821305-1102521-828688-562866,153112-205052-17847-177049-1728921-145858-267952-113512,110951-49367-7248-78830-222395-30846-84073-46885,51825-15382-14361-4102-395652-56157-36288-50367,38245-48330-1974-36869-170920-12298-20487-23139,11342-17790-1970-12223-60777-37965-20080-15151,10366-8142-766-3924-15805-10063-5884-9115,5185-3059-415-4359-11055-5041-3253-1620,easy
1321204-229148-539243-2821305-1102521-828688-562866-47948,205052-17847-177049-1728921-145858-267952-113512-134902,49367-7248-78830-222395-30846-84073-46885-18201,15382-14361-4102-395652-56157-36288-50367-7519,48330-1974-36869-170920-12298-20487-23139-9943,17790-1970-12223-60777-37965-20080-15151-2596,8142-766-3924-15805-10063-5884-9115-2852,3059-415-4359-11055-5041-3253-1620-594,easy
229148-539243-2821305-1102521-828688-562866-47948-1096801,17847-177049-1728921-145858-267952-113512-134902-100495,7248-78830-222395-30846-84073-46885-18201-23586,14361-4102-395652-56157-36288-50367-7519-57155,1974-36869-170920-12298-20487-23139-9943-16678,1970-12223-60777-37965-20080-15151-2596-21675,766-3924-15805-10063-5884-9115-2852-7200,415-4359-11055-5041-3253-1620-594-2830,easy
539243-2821305-1102521-828688-562866-47948-1096801-631065,177049-1728921-145858-267952-113512-134902-100495-208037,78830-222395-30846-84073-46885-18201-23586-115736,4102-395652-56157-36288-50367-7519-57155-15714,36869-170920-12298-20487-23139-9943-16678-27247,12223-60777-37965-20080-15151-2596-21675-12052,3924-15805-10063-5884-9115-2852-7200-3464,4359-11055-5041-3253-1620-594-2830-3022,easy
2821305-1102521-828688-562866-47948-1096801-631065-808775,1728921-145858-267952-113512-134902-100495-208037-151474,222395-30846-84073-46885-18201-23586-115736-30228,395652-56157-36288-50367-7519-57155-15714-25455,170920-12298-20487-23139-9943-16678-27247-28831,60777-37965-20080-15151-2596-21675-12052-8720,15805-10063-5884-9115-2852-7200-3464-7886,11055-5041-3253-1620-594-2830-3022-1897,easy
1102521-828688-562866-47948-1096801-631065-808775-807537,145858-267952-113512-134902-100495-208037-151474-42371,30846-84073-46885-18201-23586-115736-30228-35023,56157-36288-50367-7519-57155-15714-25455-5730,12298-20487-23139-9943-16678-27247-28831-3907,37965-20080-15151-2596-21675-12052-8720-4213,10063-5884-9115-2852-7200-3464-7886-2302,5041-3253-1620-594-2830-3022-1897-777,easy
828688-562866-47948-1096801-631065-808775-807537-1452645,267952-113512-134902-100495-208037-151474-42371-158657,84073-46885-18201-23586-115736-30228-35023-19316,36288-50367-7519-57155-15714-25455-5730-19442,20487-23139-9943-16678-27247-28831-3907-7790,20080-15151-2596-21675-12052-8720-4213-2465,5884-9115-2852-7200-3464-7886-2302-1808,3253-1620-594-2830-3022-1897-777-2229,easy
562866-47948-1096801-631065-808775-807537-1452645-782927,113512-134902-100495-208037-151474-42371-158657-263803,46885-18201-23586-115736-30228-35023-19316-43433,50367-7519-57155-15714-25455-5730-19442-52235,23139-9943-16678-27247-28831-3907-7790-48509,15151-2596-21675-12052-8720-4213-2465-28447,9115-2852-7200-3464-7886-2302-1808-5393,1620-594-2830-3022-1897-777-2229-1802,easy
47948-1096801-631065-808775-807537-1452645-782927-1376442,134902-100495-208037-151474-42371-158657-263803-177909,18201-23586-115736-30228-35023-19316-43433-65695,7519-57155-15714-25455-5730-19442-52235-19930,9943-16678-27247-28831-3907-7790-48509-17671,2596-21675-12052-8720-4213-2465-28447-21141,2852-7200-3464-7886-2302-1808-5393-6047,594-2830-3022-1897-777-2229-1802-1797,easy
1096801-631065-808775-807537-1452645-782927-1376442-370249,100495-208037-151474-42371-158657-263803-177909-244822,23586-115736-30228-35023-19316-43433-65695-41575,57155-15714-25455-5730-19442-52235-19930-52094,16678-27247-28831-3907-7790-48509-17671-44416,21675-12052-8720-4213-2465-28447-21141-35134,7200-3464-7886-2302-1808-5393-6047-3927,2830-3022-1897-777-2229-1802-1797-3200,easy
631065-808775-807537-1452645-782927-1376442-370249-151882,208037-151474-42371-158657-263803-177909-244822-115581,115736-30228-35023-19316-43433-65695-41575-5443,15714-25455-5730-19442-52235-19930-52094-7044,27247-28831-3907-7790-48509-17671-44416-25481,12052-8720-4213-2465-28447-21141-35134-34556,3464-7886-2302-1808-5393-6047-3927-11465,3022-1897-777-2229-1802-1797-3200-7436,easy
808775-807537-1452645-782927-1376442-370249-151882-555259,151474-42371-158657-263803-177909-244822-115581-39589,30228-35023-19316-43433-65695-41575-5443-8854,25455-5730-19442-52235-19930-52094-7044-7306,28831-3907-7790-48509-17671-44416-25481-3703,8720-4213-2465-28447-21141-35134-34556-1678,7886-2302-1808-5393-6047-3927-11465-1660,1897-777-2229-1802-1797-3200-7436-1408,easy
807537-1452645-782927-1376442-370249-151882-555259-715138,42371-158657-263803-177909-244822-115581-39589-32909,35023-19316-43433-65695-41575-5443-8854-31370,5730-19442-52235-19930-52094-7044-7306-33425,3907-7790-48509-17671-44416-25481-3703-29482,4213-2465-28447-21141-35134-34556-1678-18795,2302-1808-5393-6047-3927-11465-1660-5096,777-2229-1802-1797-3200-7436-1408-1617,easy
1452645-782927-1376442-370249-151882-555259-715138-853785,158657-263803-177909-244822-115581-39589-32909-314684,19316-43433-65695-41575-5443-8854-31370-140780,19442-52235-19930-52094-7044-7306-33425-77573,7790-48509-17671-44416-25481-3703-29482-82615,2465-28447-21141-35134-34556-1678-18795-81516,1808-5393-6047-3927-11465-1660-5096-39547,2229-1802-1797-3200-7436-1408-1617-8979,easy
669780-307236-487082-136166-764604-285350-440356-187806,51894-30801-65558-57195-153276-15350-64498-58518,36310-29366-47558-12470-13160-6397-11355-3247,15202-39144-41821-2471-29475-1866-6690-11629,6258-33539-25390-6833-9747-1075-12000-935,6644-16439-28017-2630-4573-2857-5487-8586,2777-4056-6414-2460-8035-1916-4300-7021,1922-900-2365-3595-3925-495-1313-3521,hard
307236-487082-136166-764604-285350-440356-187806-412433,30801-65558-57195-153276-15350-64498-58518-83466,29366-47558-12470-13160-6397-11355-3247-4906,39144-41821-2471-29475-1866-6690-11629-3043,33539-25390-6833-9747-1075-12000-935-7492,16439-28017-2630-4573-2857-5487-8586-9120,4056-6414-2460-8035-1916-4300-7021-8857,900-2365-3595-3925-495-1313-3521-2337,easy
487082-136166-764604-285350-440356-187806-412433-94797,65558-57195-153276-15350-64498-58518-83466-27442,47558-12470-13160-6397-11355-3247-4906-22832,41821-2471-29475-1866-6690-11629-3043-14838,25390-6833-9747-1075-12000-935-7492-37933,28017-2630-4573-2857-5487-8586-9120-16346,6414-2460-8035-1916-4300-7021-8857-17380,2365-3595-3925-495-1313-3521-2337-4420,easy
136166-764604-285350-440356-187806-412433-94797-2322238,57195-153276-15350-64498-58518-83466-27442-113536,12470-13160-6397-11355-3247-4906-22832-125132,2471-29475-1866-6690-11629-3043-14838-50072,6833-9747-1075-12000-935-7492-37933-77139,2630-4573-2857-5487-8586-9120-16346-46012,2460-8035-1916-4300-7021-8857-17380-16918,3595-3925-495-1313-3521-2337-4420-10058,hard
764604-285350-440356-187806-412433-94797-2322238-36784,153276-15350-64498-58518-83466-27442-113536-11034,13160-6397-11355-3247-4906-22832-125132-4545,29475-1866-6690-11629-3043-14838-50072-9638,9747-1075-12000-935-7492-37933-77139-10358,4573-2857-5487-8586-9120-16346-46012-22190,8035-1916-4300-7021-8857-17380-16918-38293,3925-495-1313-3521-2337-4420-10058-15764,easy
285350-440356-187806-412433-94797-2322238-36784-1055073,15350-64498-58518-83466-27442-113536-11034-171992,6397-11355-3247-4906-22832-125132-4545-92330,1866-6690-11629-3043-14838-50072-9638-43587,1075-12000-935-7492-37933-77139-10358-63469,2857-5487-8586-9120-16346-46012-22190-58264,1916-4300-7021-8857-17380-16918-38293-22112,495-1313-3521-2337-4420-10058-15764-13151,easy
406002-5721-1218527-389074-137826-440264-132697-1763268,69671-16308-620187-104244-38740-38595-25016-462462,15572-2929-168919-9226-4990-2549-4648-160291,1326-9794-29568-3457-8159-7837-3849-526119,3289-3432-99243-10971-2815-8855-8702-476534,4411-10316-70455-9404-3443-29651-8411-358823,4186-22097-36497-2612-3160-26175-24273-66053,6459-19577-16467-1036-1303-13462-9804-22972,hard
5721-1218527-389074-137826-440264-132697-1763268-546145,16308-620187-104244-38740-38595-25016-462462-44894,2929-168919-9226-4990-2549-4648-160291-20107,9794-29568-3457-8159-7837-3849-526119-3332,3432-99243-10971-2815-8855-8702-476534-2614,10316-70455-9404-3443-29651-8411-358823-2124,22097-36497-2612-3160-26175-24273-66053-2761,19577-16467-1036-1303-13462-9804-22972-697,easy
1218527-389074-137826-440264-132697-1763268-546145-838609,620187-104244-38740-38595-25016-462462-44894-413274,168919-9226-4990-2549-4648-160291-20107-52003,29568-3457-8159-7837-3849-526119-3332-13036,99243-10971-2815-8855-8702-476534-2614-57845,70455-9404-3443-29651-8411-358823-2124-20449,36497-2612-3160-26175-24273-66053-2761-11836,16467-1036-1303-13462-9804-22972-697-7831,hard
389074-137826-440264-132697-1763268-546145-838609-1957135,104244-38740-38595-25016-462462-44894-413274-140330,9226-4990-2549-4648-160291-20107-52003-32517,3457-8159-7837-3849-526119-3332-13036-38934,10971-2815-8855-8702-476534-2614-57845-38046,9404-3443-29651-8411-358823-2124-20449-56903,2612-3160-26175-24273-66053-2761-11836-25222,1036-1303-13462-9804-22972-697-7831-11616,hard
137826-440264-132697-1763268-546145-838609-1957135-406690,38740-38595-25016-462462-44894-413274-140330-27932,4990-2549-4648-160291-20107-52003-32517-731,8159-7837-3849-526119-3332-13036-38934-1425,2815-8855-8702-476534-2614-57845-38046-2158,3443-29651-8411-358823-2124-20449-56903-2825,3160-26175-24273-66053-2761-11836-25222-2671,1303-13462-9804-22972-697-7831-11616-1615,easy
440264-132697-1763268-546145-838609-1957135-406690-1136647,38595-25016-462462-44894-413274-140330-27932-171768,2549-4648-160291-20107-52003-32517-731-20164,7837-3849-526119-3332-13036-38934-1425-5021,8855-8702-476534-2614-57845-38046-2158-6680,29651-8411-358823-2124-20449-56903-2825-24906,26175-24273-66053-2761-11836-25222-2671-34185,13462-9804-22972-697-7831-11616-1615-14326,hard
132697-1763268-546145-838609-1957135-406690-1136647-975499,25016-462462-44894-413274-140330-27932-171768-161789,4648-160291-20107-52003-32517-731-20164-81726,3849-526119-3332-13036-38934-1425-5021-23180,8702-476534-2614-57845-38046-2158-6680-78635,8411-358823-2124-20449-56903-2825-24906-54649,24273-66053-2761-11836-25222-2671-34185-27818,9804-22972-697-7831-11616-1615-14326-11316,easy
139750-199171-162400-255701-684989-1248586-162214-1263654,11429-198017-175121-66497-226376-49323-105642-316544,6873-7292-111566-12750-98611-6458-13634-21596,2414-8035-21347-18453-21115-3885-5871-15422,1286-6248-16444-6474-15885-11560-5556-31729,1663-17072-12451-3953-18371-9015-11562-40764,5203-22959-8669-3516-14198-2728-8959-18284,2566-4611-5783-1727-9512-1149-5308-14078,hard
199171-162400-255701-684989-1248586-162214-1263654-310617,198017-175121-66497-226376-49323-105642-316544-80034,7292-111566-12750-98611-6458-13634-21596-38158,8035-21347-18453-21115-3885-5871-15422-13837,6248-16444-6474-15885-11560-5556-31729-7684,17072-12451-3953-18371-9015-11562-40764-4745,22959-8669-3516-14198-2728-8959-18284-5638,4611-5783-1727-9512-1149-5308-14078-2317,easy
162400-255701-684989-1248586-162214-1263654-310617-531209,175121-66497-226376-49323-105642-316544-80034-89763,111566-12750-98611-6458-13634-21596-38158-13710,21347-18453-21115-3885-5871-15422-13837-5409,16444-6474-15885-11560-5556-31729-7684-7343,12451-3953-18371-9015-11562-40764-4745-6749,8669-3516-14198-2728-8959-18284-5638-5178,5783-1727-9512-1149-5308-14078-2317-4047,easy
255701-684989-1248586-162214-1263654-310617-531209-1078845,66497-226376-49323-105642-316544-80034-89763-39701,12750-98611-6458-13634-21596-38158-13710-6149,18453-21115-3885-5871-15422-13837-5409-2199,6474-15885-11560-5556-31729-7684-7343-3158,3953-18371-9015-11562-40764-4745-6749-3457,3516-14198-2728-8959-18284-5638-5178-1812,1727-9512-1149-5308-14078-2317-4047-1425,easy
684989-1248586-162214-1263654-310617-531209-1078845-2279618,226376-49323-105642-316544-80034-89763-39701-470121,98611-6458-13634-21596-38158-13710-6149-738179,21115-3885-5871-15422-13837-5409-2199-371540,15885-11560-5556-31729-7684-7343-3158-396995,18371-9015-11562-40764-4745-6749-3457-272140,14198-2728-8959-18284-5638-5178-1812-37819,9512-1149-5308-14078-2317-4047-1425-19025,hard
1248586-162214-1263654-310617-531209-1078845-2279618-808830,49323-105642-316544-80034-89763-39701-470121-33500,6458-13634-21596-38158-13710-6149-738179-41873,3885-5871-15422-13837-5409-2199-371540-30383,11560-5556-31729-7684-7343-3158-396995-15759,9015-11562-40764-4745-6749-3457-272140-6280,2728-8959-18284-5638-5178-1812-37819-4200,1149-5308-14078-2317-4047-1425-19025-1862,easy
162214-1263654-310617-531209-1078845-2279618-808830-1372574,105642-316544-80034-89763-39701-470121-33500-97590,13634-21596-38158-13710-6149-738179-41873-7803,5871-15422-13837-5409-2199-371540-30383-6239,5556-31729-7684-7343-3158-396995-15759-9242,11562-40764-4745-6749-3457-272140-6280-3949,8959-18284-5638-5178-1812-37819-4200-4966,5308-14078-2317-4047-1425-19025-1862-2842,easy
1263654-310617-531209-1078845-2279618-808830-1372574-599402,316544-80034-89763-39701-470121-33500-97590-172796,21596-38158-13710-6149-738179-41873-7803-77868,15422-13837-5409-2199-371540-30383-6239-63108,31729-7684-7343-3158-396995-15759-9242-115620,40764-4745-6749-3457-272140-6280-3949-66472,18284-5638-5178-1812-37819-4200-4966-12242,14078-2317-4047-1425-19025-1862-2842-6665,easy
310617-531209-1078845-2279618-808830-1372574-599402-674257,80034-89763-39701-470121-33500-97590-172796-14678,38158-13710-6149-738179-41873-7803-77868-3386,13837-5409-2199-371540-30383-6239-63108-5591,7684-7343-3158-396995-15759-9242-115620-14620,4745-6749-3457-272140-6280-3949-66472-12408,5638-5178-1812-37819-4200-4966-12242-1936,2317-4047-1425-19025-1862-2842-6665-1517,easy
531209-1078845-2279618-808830-1372574-599402-674257-5522,89763-39701-470121-33500-97590-172796-14678-6287,13710-6149-738179-41873-7803-77868-3386-1766,5409-2199-371540-30383-6239-63108-5591-10471,7343-3158-396995-15759-9242-115620-14620-10024,6749-3457-272140-6280-3949-66472-12408-6450,5178-1812-37819-4200-4966-12242-1936-15865,4047-1425-19025-1862-2842-6665-1517-7356,easy
1078845-2279618-808830-1372574-599402-674257-5522-383615,39701-470121-33500-97590-172796-14678-6287-324408,6149-738179-41873-7803-77868-3386-1766-106098,2199-371540-30383-6239-63108-5591-10471-108448,3158-396995-15759-9242-115620-14620-10024-50655,3457-272140-6280-3949-66472-12408-6450-50685,1812-37819-4200-4966-12242-1936-15865-59789,1425-19025-1862-2842-6665-1517-7356-8426,easy
2279618-808830-1372574-599402-674257-5522-383615-713372,470121-33500-97590-172796-14678-6287-324408-18289,738179-41873-7803-77868-3386-1766-106098-11313,371540-30383-6239-63108-5591-10471-108448-5471,396995-15759-9242-115620-14620-10024-50655-10568,272140-6280-3949-66472-12408-6450-50685-9891,37819-4200-4966-12242-1936-15865-59789-3953,19025-1862-2842-6665-1517-7356-8426-954,easy
808830-1372574-599402-674257-5522-383615-713372-4429,33500-97590-172796-14678-6287-324408-18289-4820,41873-7803-77868-3386-1766-106098-11313-2850,30383-6239-63108-5591-10471-108448-5471-2186,15759-9242-115620-14620-10024-50655-10568-11414,6280-3949-66472-12408-6450-50685-9891-10192,4200-4966-12242-1936-15865-59789-3953-6370,1862-2842-6665-1517-7356-8426-954-4668,easy
1372574-599402-674257-5522-383615-713372-4429-1517165,97590-172796-14678-6287-324408-18289-4820-96124,7803-77868-3386-1766-106098-11313-2850-92842,6239-63108-5591-10471-108448-5471-2186-24933,9242-115620-14620-10024-50655-10568-11414-118006,3949-66472-12408-6450-50685-9891-10192-56319,4966-12242-1936-15865-59789-3953-6370-14388,2842-6665-1517-7356-8426-954-4668-4350,easy
599402-674257-5522-383615-713372-4429-1517165-52449,172796-14678-6287-324408-18289-4820-96124-19941,77868-3386-1766-106098-11313-2850-92842-12691,63108-5591-10471-108448-5471-2186-24933-28944,115620-14620-10024-50655-10568-11414-118006-13089,66472-12408-6450-50685-9891-10192-56319-6968,12242-1936-15865-59789-3953-6370-14388-3614,6665-1517-7356-8426-954-4668-4350-1930,easy
674257-5522-383615-713372-4429-1517165-52449-18050,14678-6287-324408-18289-4820-96124-19941-22069,3386-1766-106098-11313-2850-92842-12691-17503,5591-10471-108448-5471-2186-24933-28944-19930,14620-10024-50655-10568-11414-118006-13089-2461,12408-6450-50685-9891-10192-56319-6968-9449,1936-15865-59789-3953-6370-14388-3614-11434,1517-7356-8426-954-4668-4350-1930-3075,easy
5522-383615-713372-4429-1517165-52449-18050-1699537,6287-324408-18289-4820-96124-19941-22069-191841,1766-106098-11313-2850-92842-12691-17503-94356,10471-108448-5471-2186-24933-28944-19930-89380,10024-50655-10568-11414-118006-13089-2461-138915,6450-50685-9891-10192-56319-6968-9449-39878,15865-59789-3953-6370-14388-3614-11434-11285,7356-8426-954-4668-4350-1930-3075-3178,easy
383615-713372-4429-1517165-52449-18050-1699537-25871,324408-18289-4820-96124-19941-22069-191841-21060,106098-11313-2850-92842-12691-17503-94356-15498,108448-5471-2186-24933-28944-19930-89380-12443,50655-10568-11414-118006-13089-2461-138915-25713,50685-9891-10192-56319-6968-9449-39878-10300,59789-3953-6370-14388-3614-11434-11285-8568,8426-954-4668-4350-1930-3075-3178-3234,easy
713372-4429-1517165-52449-18050-1699537-25871-1459066,18289-4820-96124-19941-22069-191841-21060-78408,11313-2850-92842-12691-17503-94356-15498-3695,5471-2186-24933-28944-19930-89380-12443-8935,10568-11414-118006-13089-2461-138915-25713-41382,9891-10192-56319-6968-9449-39878-10300-11382,3953-6370-14388-3614-11434-11285-8568-15850,954-4668-4350-1930-3075-3178-3234-3944,easy
4429-1517165-52449-18050-1699537-25871-1459066-930732,4820-96124-19941-22069-191841-21060-78408-319961,2850-92842-12691-17503-94356-15498-3695-14446,2186-24933-28944-19930-89380-12443-8935-39429,11414-118006-13089-2461-138915-25713-41382-87005,10192-56319-6968-9449-39878-10300-11382-35509,6370-14388-3614-11434-11285-8568-15850-20188,4668-4350-1930-3075-3178-3234-3944-6421,easy
