delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
7560-1432-52863-35571-10889-85316-1367-7405,2128-6052-28737-13063-9349-17498-1402-4678,576-1772-2734-8252-796-3109-916-2871,974-7706-755-1931-8577-1904-406-5695,975-8132-2525-5019-4153-2811-781-850,1846-6294-1488-6811-8331-2337-1760-4438,421-3286-888-2864-2576-748-836-3577,1312-3391-909-2067-6368-1131-965-3518,easy
1432-52863-35571-10889-85316-1367-7405-3517,6052-28737-13063-9349-17498-1402-4678-8916,1772-2734-8252-796-3109-916-2871-2579,7706-755-1931-8577-1904-406-5695-3105,8132-2525-5019-4153-2811-781-850-12553,6294-1488-6811-8331-2337-1760-4438-11623,3286-888-2864-2576-748-836-3577-1858,3391-909-2067-6368-1131-965-3518-3027,easy
52863-35571-10889-85316-1367-7405-3517-1875628,28737-13063-9349-17498-1402-4678-8916-488247,2734-8252-796-3109-916-2871-2579-186864,755-1931-8577-1904-406-5695-3105-80095,2525-5019-4153-2811-781-850-12553-62172,1488-6811-8331-2337-1760-4438-11623-145011,888-2864-2576-748-836-3577-1858-213256,909-2067-6368-1131-965-3518-3027-84701,easy
35571-10889-85316-1367-7405-3517-1875628-748124,13063-9349-17498-1402-4678-8916-488247-151793,8252-796-3109-916-2871-2579-186864-22843,1931-8577-1904-406-5695-3105-80095-26502,5019-4153-2811-781-850-12553-62172-48338,6811-8331-2337-1760-4438-11623-145011-24569,2864-2576-748-836-3577-1858-213256-11081,2067-6368-1131-965-3518-3027-84701-6371,easy
535430-535425-45692-230742-2190045-680534-111528-635045,107336-844290-6546-29500-1346325-79154-21310-30652,37869-125583-4302-3780-290239-13524-22855-4546,28452-22989-2024-4536-25035-5592-6297-5747,52006-52702-1607-1245-12322-10732-1826-6844,16351-106858-2338-3579-117955-5480-5883-2642,13025-68749-1247-1310-93851-5309-7477-9534,12517-27433-1231-1343-35312-6982-5117-9782,easy
535425-45692-230742-2190045-680534-111528-635045-1760989,844290-6546-29500-1346325-79154-21310-30652-152274,125583-4302-3780-290239-13524-22855-4546-14987,22989-2024-4536-25035-5592-6297-5747-21487,52702-1607-1245-12322-10732-1826-6844-44682,106858-2338-3579-117955-5480-5883-2642-51062,68749-1247-1310-93851-5309-7477-9534-16853,27433-1231-1343-35312-6982-5117-9782-12818,easy
45692-230742-2190045-680534-111528-635045-1760989-636930,6546-29500-1346325-79154-21310-30652-152274-17963,4302-3780-290239-13524-22855-4546-14987-3287,2024-4536-25035-5592-6297-5747-21487-2886,1607-1245-12322-10732-1826-6844-44682-6795,2338-3579-117955-5480-5883-2642-51062-4164,1247-1310-93851-5309-7477-9534-16853-6280,1231-1343-35312-6982-5117-9782-12818-3307,easy
230742-2190045-680534-111528-635045-1760989-636930-1483918,29500-1346325-79154-21310-30652-152274-17963-285064,3780-290239-13524-22855-4546-14987-3287-153464,4536-25035-5592-6297-5747-21487-2886-16349,1245-12322-10732-1826-6844-44682-6795-33083,3579-117955-5480-5883-2642-51062-4164-105887,1310-93851-5309-7477-9534-16853-6280-58744,1343-35312-6982-5117-9782-12818-3307-44393,easy
2190045-680534-111528-635045-1760989-636930-1483918-1361554,1346325-79154-21310-30652-152274-17963-285064-519964,290239-13524-22855-4546-14987-3287-153464-103231,25035-5592-6297-5747-21487-2886-16349-33687,12322-10732-1826-6844-44682-6795-33083-51038,117955-5480-5883-2642-51062-4164-105887-34350,93851-5309-7477-9534-16853-6280-58744-60709,35312-6982-5117-9782-12818-3307-44393-55575,easy
680534-111528-635045-1760989-636930-1483918-1361554-651436,79154-21310-30652-152274-17963-285064-519964-531630,13524-22855-4546-14987-3287-153464-103231-163061,5592-6297-5747-21487-2886-16349-33687-124177,10732-1826-6844-44682-6795-33083-51038-46851,5480-5883-2642-51062-4164-105887-34350-92866,5309-7477-9534-16853-6280-58744-60709-69438,6982-5117-9782-12818-3307-44393-55575-69103,easy
111528-635045-1760989-636930-1483918-1361554-651436-30841,21310-30652-152274-17963-285064-519964-531630-12315,22855-4546-14987-3287-153464-103231-163061-10227,6297-5747-21487-2886-16349-33687-124177-5063,1826-6844-44682-6795-33083-51038-46851-2152,5883-2642-51062-4164-105887-34350-92866-3905,7477-9534-16853-6280-58744-60709-69438-3055,5117-9782-12818-3307-44393-55575-69103-2006,easy
635045-1760989-636930-1483918-1361554-651436-30841-206207,30652-152274-17963-285064-519964-531630-12315-11555,4546-14987-3287-153464-103231-163061-10227-5862,5747-21487-2886-16349-33687-124177-5063-2986,6844-44682-6795-33083-51038-46851-2152-3899,2642-51062-4164-105887-34350-92866-3905-3654,9534-16853-6280-58744-60709-69438-3055-4144,9782-12818-3307-44393-55575-69103-2006-2121,easy
1760989-636930-1483918-1361554-651436-30841-206207-1491232,152274-17963-285064-519964-531630-12315-11555-351781,14987-3287-153464-103231-163061-10227-5862-32070,21487-2886-16349-33687-124177-5063-2986-91178,44682-6795-33083-51038-46851-2152-3899-29897,51062-4164-105887-34350-92866-3905-3654-72696,16853-6280-58744-60709-69438-3055-4144-55497,12818-3307-44393-55575-69103-2006-2121-50026,easy
636930-1483918-1361554-651436-30841-206207-1491232-404582,17963-285064-519964-531630-12315-11555-351781-25880,3287-153464-103231-163061-10227-5862-32070-7634,2886-16349-33687-124177-5063-2986-91178-3452,6795-33083-51038-46851-2152-3899-29897-5940,4164-105887-34350-92866-3905-3654-72696-5505,6280-58744-60709-69438-3055-4144-55497-4268,3307-44393-55575-69103-2006-2121-50026-1923,easy
1483918-1361554-651436-30841-206207-1491232-404582-1536058,285064-519964-531630-12315-11555-351781-25880-766343,153464-103231-163061-10227-5862-32070-7634-204628,16349-33687-124177-5063-2986-91178-3452-34204,33083-51038-46851-2152-3899-29897-5940-39687,105887-34350-92866-3905-3654-72696-5505-62087,58744-60709-69438-3055-4144-55497-4268-69439,44393-55575-69103-2006-2121-50026-1923-15407,easy
1361554-651436-30841-206207-1491232-404582-1536058-1710698,519964-531630-12315-11555-351781-25880-766343-308558,103231-163061-10227-5862-32070-7634-204628-146138,33687-124177-5063-2986-91178-3452-34204-57613,51038-46851-2152-3899-29897-5940-39687-24236,34350-92866-3905-3654-72696-5505-62087-31774,60709-69438-3055-4144-55497-4268-69439-53148,55575-69103-2006-2121-50026-1923-15407-61174,easy
651436-30841-206207-1491232-404582-1536058-1710698-221909,531630-12315-11555-351781-25880-766343-308558-11462,163061-10227-5862-32070-7634-204628-146138-13989,124177-5063-2986-91178-3452-34204-57613-4496,46851-2152-3899-29897-5940-39687-24236-2388,92866-3905-3654-72696-5505-62087-31774-4710,69438-3055-4144-55497-4268-69439-53148-6831,69103-2006-2121-50026-1923-15407-61174-3974,easy
30841-206207-1491232-404582-1536058-1710698-221909-2435479,12315-11555-351781-25880-766343-308558-11462-245951,10227-5862-32070-7634-204628-146138-13989-55275,5063-2986-91178-3452-34204-57613-4496-144959,2152-3899-29897-5940-39687-24236-2388-38093,3905-3654-72696-5505-62087-31774-4710-69777,3055-4144-55497-4268-69439-53148-6831-121003,2006-2121-50026-1923-15407-61174-3974-60440,easy
206207-1491232-404582-1536058-1710698-221909-2435479-1771750,11555-351781-25880-766343-308558-11462-245951-534507,5862-32070-7634-204628-146138-13989-55275-116692,2986-91178-3452-34204-57613-4496-144959-21155,3899-29897-5940-39687-24236-2388-38093-80819,3654-72696-5505-62087-31774-4710-69777-135707,4144-55497-4268-69439-53148-6831-121003-97675,2121-50026-1923-15407-61174-3974-60440-47268,easy
1491232-404582-1536058-1710698-221909-2435479-1771750-953052,351781-25880-766343-308558-11462-245951-534507-675369,32070-7634-204628-146138-13989-55275-116692-108175,91178-3452-34204-57613-4496-144959-21155-96846,29897-5940-39687-24236-2388-38093-80819-15154,72696-5505-62087-31774-4710-69777-135707-43698,55497-4268-69439-53148-6831-121003-97675-45929,50026-1923-15407-61174-3974-60440-47268-46620,easy
404582-1536058-1710698-221909-2435479-1771750-953052-743944,25880-766343-308558-11462-245951-534507-675369-74078,7634-204628-146138-13989-55275-116692-108175-20819,3452-34204-57613-4496-144959-21155-96846-15003,5940-39687-24236-2388-38093-80819-15154-9508,5505-62087-31774-4710-69777-135707-43698-28018,4268-69439-53148-6831-121003-97675-45929-58978,1923-15407-61174-3974-60440-47268-46620-5491,easy
1536058-1710698-221909-2435479-1771750-953052-743944-403127,766343-308558-11462-245951-534507-675369-74078-79483,204628-146138-13989-55275-116692-108175-20819-10770,34204-57613-4496-144959-21155-96846-15003-11688,39687-24236-2388-38093-80819-15154-9508-5633,62087-31774-4710-69777-135707-43698-28018-6457,69439-53148-6831-121003-97675-45929-58978-10995,15407-61174-3974-60440-47268-46620-5491-9129,easy
1710698-221909-2435479-1771750-953052-743944-403127-1079013,308558-11462-245951-534507-675369-74078-79483-32116,146138-13989-55275-116692-108175-20819-10770-18070,57613-4496-144959-21155-96846-15003-11688-8585,24236-2388-38093-80819-15154-9508-5633-1967,31774-4710-69777-135707-43698-28018-6457-11200,53148-6831-121003-97675-45929-58978-10995-28956,61174-3974-60440-47268-46620-5491-9129-22746,easy
221909-2435479-1771750-953052-743944-403127-1079013-535952,11462-245951-534507-675369-74078-79483-32116-455902,13989-55275-116692-108175-20819-10770-18070-125983,4496-144959-21155-96846-15003-11688-8585-46463,2388-38093-80819-15154-9508-5633-1967-17544,4710-69777-135707-43698-28018-6457-11200-50766,6831-121003-97675-45929-58978-10995-28956-38753,3974-60440-47268-46620-5491-9129-22746-6916,easy
2435479-1771750-953052-743944-403127-1079013-535952-848716,245951-534507-675369-74078-79483-32116-455902-87843,55275-116692-108175-20819-10770-18070-125983-24115,144959-21155-96846-15003-11688-8585-46463-10171,38093-80819-15154-9508-5633-1967-17544-5576,69777-135707-43698-28018-6457-11200-50766-10892,121003-97675-45929-58978-10995-28956-38753-7615,60440-47268-46620-5491-9129-22746-6916-6325,easy
1771750-953052-743944-403127-1079013-535952-848716-781707,534507-675369-74078-79483-32116-455902-87843-280882,116692-108175-20819-10770-18070-125983-24115-120539,21155-96846-15003-11688-8585-46463-10171-78337,80819-15154-9508-5633-1967-17544-5576-48351,135707-43698-28018-6457-11200-50766-10892-121138,97675-45929-58978-10995-28956-38753-7615-32667,47268-46620-5491-9129-22746-6916-6325-31426,easy
953052-743944-403127-1079013-535952-848716-781707-949909,675369-74078-79483-32116-455902-87843-280882-96646,108175-20819-10770-18070-125983-24115-120539-7729,96846-15003-11688-8585-46463-10171-78337-16661,15154-9508-5633-1967-17544-5576-48351-3306,43698-28018-6457-11200-50766-10892-121138-15248,45929-58978-10995-28956-38753-7615-32667-15980,46620-5491-9129-22746-6916-6325-31426-4867,easy
743944-403127-1079013-535952-848716-781707-949909-1398507,74078-79483-32116-455902-87843-280882-96646-761623,20819-10770-18070-125983-24115-120539-7729-161405,15003-11688-8585-46463-10171-78337-16661-69839,9508-5633-1967-17544-5576-48351-3306-34986,28018-6457-11200-50766-10892-121138-15248-40847,58978-10995-28956-38753-7615-32667-15980-21151,5491-9129-22746-6916-6325-31426-4867-71025,easy
403127-1079013-535952-848716-781707-949909-1398507-105705,79483-32116-455902-87843-280882-96646-761623-79704,10770-18070-125983-24115-120539-7729-161405-7438,11688-8585-46463-10171-78337-16661-69839-3877,5633-1967-17544-5576-48351-3306-34986-6266,6457-11200-50766-10892-121138-15248-40847-2047,10995-28956-38753-7615-32667-15980-21151-1906,9129-22746-6916-6325-31426-4867-71025-1983,easy
1079013-535952-848716-781707-949909-1398507-105705-393282,32116-455902-87843-280882-96646-761623-79704-512892,18070-125983-24115-120539-7729-161405-7438-62277,8585-46463-10171-78337-16661-69839-3877-24054,1967-17544-5576-48351-3306-34986-6266-58807,11200-50766-10892-121138-15248-40847-2047-73069,28956-38753-7615-32667-15980-21151-1906-9053,22746-6916-6325-31426-4867-71025-1983-13055,easy
535952-848716-781707-949909-1398507-105705-393282-789023,455902-87843-280882-96646-761623-79704-512892-90531,125983-24115-120539-7729-161405-7438-62277-32136,46463-10171-78337-16661-69839-3877-24054-42167,17544-5576-48351-3306-34986-6266-58807-34204,50766-10892-121138-15248-40847-2047-73069-46170,38753-7615-32667-15980-21151-1906-9053-36727,6916-6325-31426-4867-71025-1983-13055-15035,easy
848716-781707-949909-1398507-105705-393282-789023-1675518,87843-280882-96646-761623-79704-512892-90531-67438,24115-120539-7729-161405-7438-62277-32136-30421,10171-78337-16661-69839-3877-24054-42167-11285,5576-48351-3306-34986-6266-58807-34204-32141,10892-121138-15248-40847-2047-73069-46170-28705,7615-32667-15980-21151-1906-9053-36727-33073,6325-31426-4867-71025-1983-13055-15035-15888,easy
781707-949909-1398507-105705-393282-789023-1675518-51647,280882-96646-761623-79704-512892-90531-67438-14637,120539-7729-161405-7438-62277-32136-30421-1211,78337-16661-69839-3877-24054-42167-11285-3382,48351-3306-34986-6266-58807-34204-32141-5530,121138-15248-40847-2047-73069-46170-28705-4858,32667-15980-21151-1906-9053-36727-33073-2220,31426-4867-71025-1983-13055-15035-15888-4869,easy
949909-1398507-105705-393282-789023-1675518-51647-152815,96646-761623-79704-512892-90531-67438-14637-74543,7729-161405-7438-62277-32136-30421-1211-31983,16661-69839-3877-24054-42167-11285-3382-16288,3306-34986-6266-58807-34204-32141-5530-7873,15248-40847-2047-73069-46170-28705-4858-5499,15980-21151-1906-9053-36727-33073-2220-5556,4867-71025-1983-13055-15035-15888-4869-6578,easy
1398507-105705-393282-789023-1675518-51647-152815-130828,761623-79704-512892-90531-67438-14637-74543-255219,161405-7438-62277-32136-30421-1211-31983-47673,69839-3877-24054-42167-11285-3382-16288-63643,34986-6266-58807-34204-32141-5530-7873-46486,40847-2047-73069-46170-28705-4858-5499-63486,21151-1906-9053-36727-33073-2220-5556-18979,71025-1983-13055-15035-15888-4869-6578-15076,easy
105705-393282-789023-1675518-51647-152815-130828-125668,79704-512892-90531-67438-14637-74543-255219-89087,7438-62277-32136-30421-1211-31983-47673-5765,3877-24054-42167-11285-3382-16288-63643-5215,6266-58807-34204-32141-5530-7873-46486-7390,2047-73069-46170-28705-4858-5499-63486-16585,1906-9053-36727-33073-2220-5556-18979-13364,1983-13055-15035-15888-4869-6578-15076-2506,easy
393282-789023-1675518-51647-152815-130828-125668-422556,512892-90531-67438-14637-74543-255219-89087-64982,62277-32136-30421-1211-31983-47673-5765-15923,24054-42167-11285-3382-16288-63643-5215-30518,58807-34204-32141-5530-7873-46486-7390-13104,73069-46170-28705-4858-5499-63486-16585-10433,9053-36727-33073-2220-5556-18979-13364-7008,13055-15035-15888-4869-6578-15076-2506-9826,easy
789023-1675518-51647-152815-130828-125668-422556-137876,90531-67438-14637-74543-255219-89087-64982-87091,32136-30421-1211-31983-47673-5765-15923-19169,42167-11285-3382-16288-63643-5215-30518-15428,34204-32141-5530-7873-46486-7390-13104-2052,46170-28705-4858-5499-63486-16585-10433-14934,36727-33073-2220-5556-18979-13364-7008-7590,15035-15888-4869-6578-15076-2506-9826-3016,easy
1675518-51647-152815-130828-125668-422556-137876-335643,67438-14637-74543-255219-89087-64982-87091-150084,30421-1211-31983-47673-5765-15923-19169-2967,11285-3382-16288-63643-5215-30518-15428-23636,32141-5530-7873-46486-7390-13104-2052-9789,28705-4858-5499-63486-16585-10433-14934-4557,33073-2220-5556-18979-13364-7008-7590-5199,15888-4869-6578-15076-2506-9826-3016-6029,easy
51647-152815-130828-125668-422556-137876-335643-360872,14637-74543-255219-89087-64982-87091-150084-24933,1211-31983-47673-5765-15923-19169-2967-7809,3382-16288-63643-5215-30518-15428-23636-4758,5530-7873-46486-7390-13104-2052-9789-11040,4858-5499-63486-16585-10433-14934-4557-17147,2220-5556-18979-13364-7008-7590-5199-5009,4869-6578-15076-2506-9826-3016-6029-7441,easy
152815-130828-125668-422556-137876-335643-360872-488473,74543-255219-89087-64982-87091-150084-24933-13040,31983-47673-5765-15923-19169-2967-7809-4540,16288-63643-5215-30518-15428-23636-4758-1423,7873-46486-7390-13104-2052-9789-11040-4737,5499-63486-16585-10433-14934-4557-17147-2267,5556-18979-13364-7008-7590-5199-5009-1710,6578-15076-2506-9826-3016-6029-7441-917,hard
130828-125668-422556-137876-335643-360872-488473-3874,255219-89087-64982-87091-150084-24933-13040-6900,47673-5765-15923-19169-2967-7809-4540-4748,63643-5215-30518-15428-23636-4758-1423-7952,46486-7390-13104-2052-9789-11040-4737-10879,63486-16585-10433-14934-4557-17147-2267-15890,18979-13364-7008-7590-5199-5009-1710-8614,15076-2506-9826-3016-6029-7441-917-1945,easy
125668-422556-137876-335643-360872-488473-3874-693106,89087-64982-87091-150084-24933-13040-6900-33186,5765-15923-19169-2967-7809-4540-4748-9213,5215-30518-15428-23636-4758-1423-7952-6516,7390-13104-2052-9789-11040-4737-10879-4159,16585-10433-14934-4557-17147-2267-15890-7149,13364-7008-7590-5199-5009-1710-8614-10228,2506-9826-3016-6029-7441-917-1945-4128,easy
422556-137876-335643-360872-488473-3874-693106-59360,64982-87091-150084-24933-13040-6900-33186-39087,15923-19169-2967-7809-4540-4748-9213-1982,30518-15428-23636-4758-1423-7952-6516-2065,13104-2052-9789-11040-4737-10879-4159-1668,10433-14934-4557-17147-2267-15890-7149-15497,7008-7590-5199-5009-1710-8614-10228-8995,9826-3016-6029-7441-917-1945-4128-7094,easy
137876-335643-360872-488473-3874-693106-59360-45416,87091-150084-24933-13040-6900-33186-39087-14241,19169-2967-7809-4540-4748-9213-1982-6171,15428-23636-4758-1423-7952-6516-2065-11852,2052-9789-11040-4737-10879-4159-1668-4952,14934-4557-17147-2267-15890-7149-15497-8167,7590-5199-5009-1710-8614-10228-8995-4701,3016-6029-7441-917-1945-4128-7094-4188,easy
335643-360872-488473-3874-693106-59360-45416-1573128,150084-24933-13040-6900-33186-39087-14241-45558,2967-7809-4540-4748-9213-1982-6171-80371,23636-4758-1423-7952-6516-2065-11852-11775,9789-11040-4737-10879-4159-1668-4952-15572,4557-17147-2267-15890-7149-15497-8167-33028,5199-5009-1710-8614-10228-8995-4701-18871,6029-7441-917-1945-4128-7094-4188-24305,easy
360872-488473-3874-693106-59360-45416-1573128-114418,24933-13040-6900-33186-39087-14241-45558-19097,7809-4540-4748-9213-1982-6171-80371-1254,4758-1423-7952-6516-2065-11852-11775-3595,11040-4737-10879-4159-1668-4952-15572-4606,17147-2267-15890-7149-15497-8167-33028-4946,5009-1710-8614-10228-8995-4701-18871-9020,7441-917-1945-4128-7094-4188-24305-6571,easy
488473-3874-693106-59360-45416-1573128-114418-2140380,13040-6900-33186-39087-14241-45558-19097-380363,4540-4748-9213-1982-6171-80371-1254-52184,1423-7952-6516-2065-11852-11775-3595-39535,4737-10879-4159-1668-4952-15572-4606-37091,2267-15890-7149-15497-8167-33028-4946-35676,1710-8614-10228-8995-4701-18871-9020-60163,917-1945-4128-7094-4188-24305-6571-16330,easy
3874-693106-59360-45416-1573128-114418-2140380-3088417,6900-33186-39087-14241-45558-19097-380363-148381,4748-9213-1982-6171-80371-1254-52184-16867,7952-6516-2065-11852-11775-3595-39535-19366,10879-4159-1668-4952-15572-4606-37091-21617,15890-7149-15497-8167-33028-4946-35676-96326,8614-10228-8995-4701-18871-9020-60163-32239,1945-4128-7094-4188-24305-6571-16330-11897,easy
693106-59360-45416-1573128-114418-2140380-3088417-203551,33186-39087-14241-45558-19097-380363-148381-19471,9213-1982-6171-80371-1254-52184-16867-4585,6516-2065-11852-11775-3595-39535-19366-3367,4159-1668-4952-15572-4606-37091-21617-6182,7149-15497-8167-33028-4946-35676-96326-6682,10228-8995-4701-18871-9020-60163-32239-7010,4128-7094-4188-24305-6571-16330-11897-7080,easy
59360-45416-1573128-114418-2140380-3088417-203551-77058,39087-14241-45558-19097-380363-148381-19471-19522,1982-6171-80371-1254-52184-16867-4585-12399,2065-11852-11775-3595-39535-19366-3367-6176,1668-4952-15572-4606-37091-21617-6182-7102,15497-8167-33028-4946-35676-96326-6682-8531,8995-4701-18871-9020-60163-32239-7010-7589,7094-4188-24305-6571-16330-11897-7080-7263,easy
45416-1573128-114418-2140380-3088417-203551-77058-44279,14241-45558-19097-380363-148381-19471-19522-45732,6171-80371-1254-52184-16867-4585-12399-3647,11852-11775-3595-39535-19366-3367-6176-1892,4952-15572-4606-37091-21617-6182-7102-5166,8167-33028-4946-35676-96326-6682-8531-4156,4701-18871-9020-60163-32239-7010-7589-7324,4188-24305-6571-16330-11897-7080-7263-2974,easy
1573128-114418-2140380-3088417-203551-77058-44279-33097,45558-19097-380363-148381-19471-19522-45732-18408,80371-1254-52184-16867-4585-12399-3647-3806,11775-3595-39535-19366-3367-6176-1892-5478,15572-4606-37091-21617-6182-7102-5166-8276,33028-4946-35676-96326-6682-8531-4156-9077,18871-9020-60163-32239-7010-7589-7324-6344,24305-6571-16330-11897-7080-7263-2974-12978,easy
114418-2140380-3088417-203551-77058-44279-33097-131209,19097-380363-148381-19471-19522-45732-18408-32430,1254-52184-16867-4585-12399-3647-3806-18731,3595-39535-19366-3367-6176-1892-5478-9484,4606-37091-21617-6182-7102-5166-8276-4948,4946-35676-96326-6682-8531-4156-9077-5418,9020-60163-32239-7010-7589-7324-6344-6675,6571-16330-11897-7080-7263-2974-12978-2876,easy
2140380-3088417-203551-77058-44279-33097-131209-187250,380363-148381-19471-19522-45732-18408-32430-29229,52184-16867-4585-12399-3647-3806-18731-6654,39535-19366-3367-6176-1892-5478-9484-5925,37091-21617-6182-7102-5166-8276-4948-37795,35676-96326-6682-8531-4156-9077-5418-30731,60163-32239-7010-7589-7324-6344-6675-68081,16330-11897-7080-7263-2974-12978-2876-29602,easy
3088417-203551-77058-44279-33097-131209-187250-241385,148381-19471-19522-45732-18408-32430-29229-62253,16867-4585-12399-3647-3806-18731-6654-1590,19366-3367-6176-1892-5478-9484-5925-5213,21617-6182-7102-5166-8276-4948-37795-2548,96326-6682-8531-4156-9077-5418-30731-11885,32239-7010-7589-7324-6344-6675-68081-8828,11897-7080-7263-2974-12978-2876-29602-7612,easy
203551-77058-44279-33097-131209-187250-241385-139706,19471-19522-45732-18408-32430-29229-62253-24276,4585-12399-3647-3806-18731-6654-1590-3720,3367-6176-1892-5478-9484-5925-5213-6354,6182-7102-5166-8276-4948-37795-2548-2153,6682-8531-4156-9077-5418-30731-11885-1465,7010-7589-7324-6344-6675-68081-8828-1363,7080-7263-2974-12978-2876-29602-7612-1244,easy
77058-44279-33097-131209-187250-241385-139706-180082,19522-45732-18408-32430-29229-62253-24276-53063,12399-3647-3806-18731-6654-1590-3720-32054,6176-1892-5478-9484-5925-5213-6354-18658,7102-5166-8276-4948-37795-2548-2153-12009,8531-4156-9077-5418-30731-11885-1465-13322,7589-7324-6344-6675-68081-8828-1363-14739,7263-2974-12978-2876-29602-7612-1244-3263,easy
44279-33097-131209-187250-241385-139706-180082-381741,45732-18408-32430-29229-62253-24276-53063-26073,3647-3806-18731-6654-1590-3720-32054-5968,1892-5478-9484-5925-5213-6354-18658-7105,5166-8276-4948-37795-2548-2153-12009-2644,4156-9077-5418-30731-11885-1465-13322-2277,7324-6344-6675-68081-8828-1363-14739-1170,2974-12978-2876-29602-7612-1244-3263-922,easy
33097-131209-187250-241385-139706-180082-381741-1109847,18408-32430-29229-62253-24276-53063-26073-116803,3806-18731-6654-1590-3720-32054-5968-6667,5478-9484-5925-5213-6354-18658-7105-32783,8276-4948-37795-2548-2153-12009-2644-19578,9077-5418-30731-11885-1465-13322-2277-87044,6344-6675-68081-8828-1363-14739-1170-14021,12978-2876-29602-7612-1244-3263-922-12684,easy
131209-187250-241385-139706-180082-381741-1109847-108160,32430-29229-62253-24276-53063-26073-116803-23515,18731-6654-1590-3720-32054-5968-6667-7670,9484-5925-5213-6354-18658-7105-32783-1950,4948-37795-2548-2153-12009-2644-19578-12126,5418-30731-11885-1465-13322-2277-87044-6008,6675-68081-8828-1363-14739-1170-14021-3090,2876-29602-7612-1244-3263-922-12684-4521,easy
187250-241385-139706-180082-381741-1109847-108160-12393,29229-62253-24276-53063-26073-116803-23515-4036,6654-1590-3720-32054-5968-6667-7670-12494,5925-5213-6354-18658-7105-32783-1950-3091,37795-2548-2153-12009-2644-19578-12126-2792,30731-11885-1465-13322-2277-87044-6008-10265,68081-8828-1363-14739-1170-14021-3090-4128,29602-7612-1244-3263-922-12684-4521-5231,easy
241385-139706-180082-381741-1109847-108160-12393-71036,62253-24276-53063-26073-116803-23515-4036-30997,1590-3720-32054-5968-6667-7670-12494-4742,5213-6354-18658-7105-32783-1950-3091-2137,2548-2153-12009-2644-19578-12126-2792-2864,11885-1465-13322-2277-87044-6008-10265-1280,8828-1363-14739-1170-14021-3090-4128-883,7612-1244-3263-922-12684-4521-5231-828,easy
139706-180082-381741-1109847-108160-12393-71036-12761,24276-53063-26073-116803-23515-4036-30997-18820,3720-32054-5968-6667-7670-12494-4742-4879,6354-18658-7105-32783-1950-3091-2137-6394,2153-12009-2644-19578-12126-2792-2864-22816,1465-13322-2277-87044-6008-10265-1280-48500,1363-14739-1170-14021-3090-4128-883-13764,1244-3263-922-12684-4521-5231-828-7999,easy
180082-381741-1109847-108160-12393-71036-12761-400796,53063-26073-116803-23515-4036-30997-18820-11037,32054-5968-6667-7670-12494-4742-4879-9088,18658-7105-32783-1950-3091-2137-6394-17307,12009-2644-19578-12126-2792-2864-22816-22144,13322-2277-87044-6008-10265-1280-48500-24269,14739-1170-14021-3090-4128-883-13764-19369,3263-922-12684-4521-5231-828-7999-12231,easy
381741-1109847-108160-12393-71036-12761-400796-5027,26073-116803-23515-4036-30997-18820-11037-5294,5968-6667-7670-12494-4742-4879-9088-10599,7105-32783-1950-3091-2137-6394-17307-6325,2644-19578-12126-2792-2864-22816-22144-12652,2277-87044-6008-10265-1280-48500-24269-20717,1170-14021-3090-4128-883-13764-19369-11168,922-12684-4521-5231-828-7999-12231-24652,easy
1109847-108160-12393-71036-12761-400796-5027-87614,116803-23515-4036-30997-18820-11037-5294-4686,6667-7670-12494-4742-4879-9088-10599-18505,32783-1950-3091-2137-6394-17307-6325-20157,19578-12126-2792-2864-22816-22144-12652-25648,87044-6008-10265-1280-48500-24269-20717-42560,14021-3090-4128-883-13764-19369-11168-10331,12684-4521-5231-828-7999-12231-24652-13134,easy
108160-12393-71036-12761-400796-5027-87614-10884,23515-4036-30997-18820-11037-5294-4686-8117,7670-12494-4742-4879-9088-10599-18505-8082,1950-3091-2137-6394-17307-6325-20157-7628,12126-2792-2864-22816-22144-12652-25648-15663,6008-10265-1280-48500-24269-20717-42560-21531,3090-4128-883-13764-19369-11168-10331-21817,4521-5231-828-7999-12231-24652-13134-11727,easy
12393-71036-12761-400796-5027-87614-10884-57900,4036-30997-18820-11037-5294-4686-8117-48720,12494-4742-4879-9088-10599-18505-8082-7400,3091-2137-6394-17307-6325-20157-7628-4578,2792-2864-22816-22144-12652-25648-15663-11147,10265-1280-48500-24269-20717-42560-21531-5055,4128-883-13764-19369-11168-10331-21817-4072,5231-828-7999-12231-24652-13134-11727-1696,easy
71036-12761-400796-5027-87614-10884-57900-477831,30997-18820-11037-5294-4686-8117-48720-44261,4742-4879-9088-10599-18505-8082-7400-14407,2137-6394-17307-6325-20157-7628-4578-6235,2864-22816-22144-12652-25648-15663-11147-8233,1280-48500-24269-20717-42560-21531-5055-15507,883-13764-19369-11168-10331-21817-4072-20899,828-7999-12231-24652-13134-11727-1696-12717,easy
12761-400796-5027-87614-10884-57900-477831-3248,18820-11037-5294-4686-8117-48720-44261-2081,4879-9088-10599-18505-8082-7400-14407-5592,6394-17307-6325-20157-7628-4578-6235-15090,22816-22144-12652-25648-15663-11147-8233-5786,48500-24269-20717-42560-21531-5055-15507-25934,13764-19369-11168-10331-21817-4072-20899-15201,7999-12231-24652-13134-11727-1696-12717-19432,easy
